"u.bar" "t.bar"
1.039487 1.053967
1.023529 1.164953
0.9747688 1.149653
0.9956287 1.169403
0.989012 1.15283
1.03728 1.120306
1.020232 1.11542
1.012176 1.093598
1.003221 1.094187
0.992108 1.11179
1.057718 1.110858
1.098545 1.068436
0.9866734 1.082847
1.01807 1.116829
0.9597372 1.112062
0.9437785 1.062381
1.052665 1.033962
0.9746975 1.059376
1.043978 1.033429
1.04528 1.073917
1.002258 1.091287
0.953519 1.080179
1.002065 1.081725
0.9831779 1.180415
0.9664744 1.119853
0.9764989 1.169693
0.9510306 1.219265
0.9722615 1.219167
1.020655 1.125402
0.9963434 1.146072
0.9948589 1.195308
1.006912 1.077002
0.9998697 1.177475
0.9773276 1.2718
0.97282 1.198734
1.018599 1.165469
0.94707 1.196956
0.9970006 1.091285
1.002305 1.073001
1.02102 1.064809
1.037336 1.095691
1.003907 1.041168
1.023675 0.9969085
1.037258 1.028484
1.045563 1.071699
1.037733 1.058493
1.045264 1.054823
1.023427 1.039501
1.019822 1.073951
0.9969987 1.07284
1.018334 1.125442
0.9964002 1.084892
1.018343 1.098225
0.9565291 1.119012
0.9909833 1.125905
1.004454 1.0339
1.00165 1.089717
1.010182 1.050473
0.9943336 1.047624
1.033238 1.068208
1.008539 1.050047
0.9937829 1.091142
0.9603564 1.138353
1.00586 1.135938
1.02341 1.091981
0.9748089 1.101979
1.038197 1.079538
1.010661 1.088242
0.9783373 1.099779
1.026063 1.04441
0.9980791 1.100823
0.9714843 1.112267
0.9939373 1.068216
0.9870504 1.095275
0.9804377 1.074939
1.005562 1.097202
1.006018 1.058995
1.035242 1.007629
1.00686 1.036336
1.002401 1.002661
0.9760952 1.043263
0.9972732 1.044403
1.069124 0.9904231
1.019552 0.962126
1.048479 0.9939238
1.009591 1.04875
0.9816905 1.132219
1.036408 1.113859
1.028633 1.140353
1.02155 1.137657
0.9859247 1.206629
0.9861912 1.187098
0.9860879 1.251168
1.013883 1.230289
0.9928048 1.176456
1.003734 1.255897
1.007755 1.197034
0.9970336 1.219393
0.9861854 1.23478
0.9489871 1.175842
1.00016 1.183439
0.972151 1.204066
1.014696 1.17981
1.025533 1.123027
0.9700825 1.075597
1.003092 1.115585
0.990162 1.064573
0.9960577 1.062048
1.002474 1.089412
0.9902132 1.075248
1.003966 1.076199
1.015156 1.121917
1.014525 1.163128
0.9530293 1.157114
1.051211 1.082808
0.9687042 1.108795
0.9699103 1.160657
1.017003 1.123768
0.9560322 1.116986
0.9570913 1.158966
1.007608 1.092316
1.026028 1.136829
1.007738 1.114809
1.005454 1.077035
1.011319 1.130521
0.9955194 1.131896
1.013544 1.070846
1.02773 1.130031
1.024751 1.102956
1.050459 1.154921
1.02762 1.093543
1.058721 1.148566
0.9961691 1.110498
1.036749 1.110571
0.9956453 1.054258
1.047138 1.112259
1.004802 1.120243
1.001842 1.133921
0.9774725 1.10847
0.975978 1.060792
1.059567 1.0249
1.049745 1.073021
1.005963 1.169669
0.9598776 1.158891
0.9879275 1.068734
1.023601 1.086826
0.974809 1.13255
1.028878 1.124102
0.985152 1.108293
