"p_1" "p_2" "p_3"
0.1762026 0.7726976 0.05109976
0.1569857 0.7935462 0.04946816
0.1419267 0.8115376 0.04653571
0.1778997 0.7720102 0.0500901
0.164338 0.7810637 0.05459827
0.1812135 0.7685438 0.05024269
0.1610305 0.7769291 0.06204032
0.1682207 0.787039 0.04474038
0.1526306 0.7885649 0.05880451
0.1782191 0.7781172 0.04366364
0.1668722 0.7783643 0.05476348
0.1686223 0.7709683 0.06040942
0.1738199 0.747078 0.07910212
0.1723176 0.7715742 0.05610821
0.171753 0.7746659 0.05358111
0.1597369 0.786391 0.05387211
0.1674328 0.7686241 0.06394315
0.1396865 0.8084849 0.05182862
0.1691716 0.7683078 0.06252053
0.1767258 0.7617409 0.06153338
0.1564461 0.794663 0.04889087
0.164157 0.7994728 0.03637019
0.1700306 0.7683144 0.06165505
0.1509241 0.7971328 0.05194306
0.1603308 0.784112 0.05555716
0.1624678 0.7818852 0.05564703
0.1808838 0.7692556 0.04986057
0.169427 0.7753251 0.05524789
0.1789726 0.7767834 0.04424407
0.1598683 0.7622061 0.07792556
0.1680227 0.7815042 0.05047306
0.1380982 0.8052006 0.0567012
0.1549315 0.7813042 0.06376435
0.1647101 0.7757342 0.0595557
0.1765782 0.7594962 0.06392563
0.1534408 0.7803784 0.06618077
0.1841446 0.7676579 0.04819749
0.1563791 0.7837279 0.05989293
0.1700532 0.7748756 0.05507119
0.1579601 0.7863299 0.05570996
0.1633852 0.7827283 0.05388653
0.1497165 0.7857621 0.06452142
0.1523637 0.7913271 0.05630919
0.1404201 0.8147731 0.04480677
0.1445788 0.7991887 0.05623256
0.1706803 0.7800563 0.04926346
0.1564862 0.7898429 0.05367094
0.1581258 0.7784758 0.06339844
0.1839057 0.7639936 0.05210065
0.1707334 0.764689 0.06457754
0.1540479 0.7832716 0.06268044
0.1684861 0.7735495 0.05796435
0.1706754 0.7670118 0.06231278
0.1809985 0.7660557 0.0529458
0.1824745 0.7777572 0.03976825
0.1572845 0.7789952 0.06372026
0.188097 0.7620713 0.04983168
0.1687612 0.7745897 0.05664912
0.1687978 0.7791831 0.05201902
0.1602581 0.794574 0.04516788
0.1637972 0.7876506 0.04855224
0.1895341 0.7609654 0.04950051
0.1738712 0.762223 0.06390585
0.1693821 0.7754559 0.05516202
0.1643995 0.7841091 0.05149143
0.1737231 0.775918 0.05035894
0.1756474 0.775533 0.04881962
0.172546 0.7741525 0.05330154
0.1703514 0.7803829 0.04926575
0.1743161 0.7812276 0.04445632
