"tau2_1" "tau2_2" "tau2_3"
0.2234853 0.01970435 7.073207
0.07649305 0.01963483 0.7336033
0.3169573 0.01032866 1.059139
0.1677793 0.01374482 0.1759302
0.236128 0.01823568 1.287914
0.6101229 0.01629102 2.871565
0.3439199 0.01075756 0.5700868
0.1801576 0.01047166 0.3766911
0.1720074 0.007511142 0.8477666
0.121009 0.01139799 6.8374
0.2392654 0.02043562 2.836938
0.1047507 0.02071287 5.439352
0.5400204 0.01185471 6.207296
0.4993258 0.01042254 1.367332
0.0964905 0.009227831 5.189855
0.1560815 0.01027752 5.978681
0.1865069 0.01148027 1.586442
0.1346337 0.005216555 0.3514432
0.1570903 0.009097705 2.134839
0.1553169 0.01362475 4.695717
0.1831234 0.01201352 5.055784
0.2256346 0.01010302 3.338947
0.07057978 0.02112005 1.605347
0.06888961 0.009063378 1.301366
0.2615204 0.01471865 8.28523
0.08849756 0.01749716 6.17136
0.1246104 0.01173279 0.3518761
0.2135579 0.01152132 4.613656
0.09047263 0.02103217 5.514569
0.1800532 0.01608611 2.493589
0.9686083 0.009604391 3.39536
0.3828113 0.0126966 5.600166
0.224272 0.01428713 3.983276
0.1684648 0.007519265 3.201242
0.2436713 0.01193917 3.250311
0.1123638 0.01237225 9.954306
0.1185299 0.0187612 3.850155
0.1818145 0.02717813 3.08105
0.2891888 0.01576028 12.00929
0.2561958 0.01347162 0.5775554
0.5388861 0.01322321 2.984452
0.522883 0.009701355 6.726183
0.3782543 0.0174273 9.947038
0.107134 0.01489791 4.29447
0.5898652 0.01238318 1.210442
0.3650257 0.01146049 3.828464
0.2643071 0.008366059 4.759647
0.2048838 0.008493098 5.406254
0.1944605 0.01295999 2.085273
0.1583692 0.01315839 8.939654
0.4502309 0.01524131 1.436897
0.09402102 0.01432267 1.169366
0.1160528 0.0091297 4.444537
0.08854937 0.01217921 5.318157
0.1969831 0.01542418 3.493353
0.1506577 0.01439995 7.370752
0.08941187 0.01036331 6.54272
0.1459147 0.01404833 1.231433
0.1448213 0.01488797 1.47272
0.06194957 0.01120894 3.981563
0.05557099 0.009873786 3.522725
0.1474127 0.009256708 1.1039
0.1204263 0.009849676 1.193968
0.08114039 0.01367377 3.442237
0.1092297 0.01347155 14.75211
0.1527143 0.01056477 2.900796
0.09599041 0.01796612 4.026386
0.1813721 0.01351147 4.603606
0.159572 0.01884038 10.88098
0.8125279 0.01024719 6.076564
0.5870496 0.01111075 8.525571
0.1824089 0.01243873 7.161489
0.2224217 0.0176873 2.658305
0.06802831 0.01066956 1.248669
0.09946628 0.0144379 3.29547
0.3790683 0.01355466 1.398029
0.1925425 0.009514938 0.7186173
0.1213301 0.01817857 12.49458
0.2248985 0.009747312 9.328296
0.5824987 0.009841581 7.770818
0.3321111 0.01226373 5.28603
0.1752215 0.008344797 2.755017
0.3511911 0.01192584 1.480853
0.1741473 0.01482207 1.479722
0.24594 0.009995238 0.8951875
0.09372408 0.01274615 7.394424
0.248989 0.01492341 3.897824
0.8511604 0.009429622 3.921222
0.2266917 0.00997299 6.1624
0.1808646 0.0149161 4.386924
0.2465868 0.01406203 6.964372
0.2312581 0.02060132 2.654838
0.3440029 0.01445589 6.374503
0.1625725 0.0147459 4.641235
0.1118829 0.01196116 4.455744
0.04319348 0.009736262 3.512199
0.1097966 0.009928081 5.962297
0.1145443 0.01154684 5.16695
0.1539777 0.01922034 8.476191
0.2519655 0.01248171 4.818999
0.4203748 0.009889058 6.126164
0.3875506 0.009267968 8.757152
0.2517667 0.01068158 6.107016
0.3016799 0.01872783 1.709445
0.2350413 0.01203903 0.9348744
0.1258518 0.01582764 1.700992
0.1756741 0.01573183 1.055559
0.1197226 0.01072993 2.845992
0.2902589 0.01617 5.492357
0.1146288 0.01422935 3.882344
0.2962251 0.009607211 6.252995
0.07854195 0.01637552 4.049097
0.09149537 0.01447987 0.7441994
0.07816129 0.01310772 2.274505
0.1433897 0.01438173 4.246066
0.08926672 0.01123877 2.445503
