"Delta_1" "Delta_2" "Delta_3"
-2.269137 1.051996 0.5697029
-2.343453 0.938801 -2.588465
-1.956082 1.013162 -2.239787
-1.740249 1.006888 -2.682264
-1.644221 0.9850945 -2.655034
-1.920752 1.016448 -1.514744
-1.866798 1.021001 -2.784525
-2.178198 1.049278 -3.860615
-2.047206 1.051807 -3.189763
-2.068131 1.023422 -2.032452
-2.098427 1.008863 -2.543141
-2.227267 1.031524 -0.06901611
-1.536726 1.035113 -0.5675208
-2.21466 1.029306 -2.802578
-2.403278 1.040827 -0.06445173
-2.674373 1.089606 1.37794
-2.50379 1.11905 -1.829958
-2.437995 1.111047 -3.921698
-1.965299 1.110842 -3.965249
-2.135189 1.077409 -1.715014
-2.205215 1.061456 -1.052522
-2.10721 1.086421 -2.125613
-2.036756 1.019355 -3.878446
-1.829439 0.9924426 -2.37974
-2.000194 1.006211 1.407218
-1.923073 0.9706099 3.043136
-1.959206 0.9386488 -3.225858
-1.71904 0.9334373 -1.53681
-2.098001 1.010887 -0.04071387
-1.798435 0.9893547 -2.678426
-1.612596 0.970974 -1.33072
-1.854185 1.022996 1.590247
-1.970729 0.9249265 -1.768528
-2.024147 0.9104429 -1.552394
-2.428501 0.9265309 -1.955258
-2.25329 0.9393376 -0.08532167
-2.092843 0.9862697 -0.7345475
-2.059094 1.035855 -2.533655
-1.988461 1.007291 -0.6894185
-1.858987 1.075722 -2.722333
-2.106424 1.052277 -2.830129
-1.640388 1.114627 -0.1540722
-2.129938 1.143815 -2.695048
-2.577163 1.134989 -0.5518965
-2.150121 1.113307 -1.721746
-2.048701 1.066975 -2.153716
-1.974789 1.127355 1.260208
-2.074023 1.110402 -0.2637166
-2.011749 1.106558 -2.150056
-2.292297 1.048151 0.1153217
-2.328659 1.003629 -1.942396
-2.339748 1.014479 -3.006755
-2.150841 1.05569 -1.514595
-2.163831 1.042679 -1.375958
-2.443113 0.9775458 -2.511913
-2.373684 1.090778 -0.6261337
-2.636058 1.076851 0.4139835
-2.106827 1.068266 -2.398312
-2.322286 1.074105 -2.552361
-2.597967 1.056197 -2.453907
-2.505344 1.058039 -2.012232
-2.46705 0.9988232 -2.831314
-1.862385 0.9778531 -2.519747
-2.219646 1.008178 0.723055
-2.371095 0.982984 0.7671895
-2.611554 1.035099 -1.521875
-2.755054 1.029129 -1.542461
-2.310305 1.032448 -1.511251
-2.125064 1.072953 -1.766882
-2.657902 1.030737 -0.2464516
-2.041266 1.031092 2.288535
-2.054351 1.009047 0.6405489
-2.763773 1.054728 -1.342534
-2.645536 1.058065 -1.533787
-2.114525 1.040751 -2.018088
-1.96825 1.022335 -2.907459
-2.044685 1.076434 -3.510727
-1.899749 1.143444 -0.2943095
-1.805487 1.159513 1.134691
-1.568864 1.163342 0.1313007
-1.950304 1.107607 -1.835446
-1.917927 1.152317 -1.468135
-2.710982 1.143076 -3.199719
-2.803933 1.161995 -3.479708
-3.077127 1.103462 -2.683315
-1.884176 1.087091 -0.2291421
-1.87238 1.020809 -1.54843
-1.529667 1.04058 -1.023315
-2.054599 1.013874 0.008471143
-2.027806 1.000557 -1.29435
-1.996546 0.938936 -0.5785328
-1.993011 0.9456027 3.583412
-2.117216 0.9180339 0.8234993
-2.152044 0.9033193 -0.6863483
-2.443107 0.94545 -1.738113
-2.291417 0.9143876 -1.218634
-2.441871 0.9258365 2.043942
-2.271323 0.9279162 -1.610611
-1.812756 0.894096 0.8443136
-1.93919 0.9568481 -1.95083
-1.929403 0.960411 -1.501444
-2.092674 0.9686555 1.781024
-2.18653 0.9576199 -0.5005135
-1.989145 0.9764755 -2.642987
-2.172742 1.041862 -3.759556
-2.131626 1.032433 -2.992741
-2.464746 1.062654 -2.538313
-2.62297 1.062487 -2.898193
-2.72899 1.025538 -1.638541
-2.47262 1.07611 -1.656813
-2.137707 1.036923 -2.103232
-2.204406 0.998801 -2.280202
-2.229748 0.9982372 -2.773898
-2.27741 0.9873938 -1.768433
-2.032782 1.005161 -2.185329
-2.324612 1.025006 -2.230393
-2.168282 0.9870137 -1.298514
-2.274379 0.9856032 -1.390766
-2.384243 0.993744 -0.4086508
-1.93536 0.9714632 -2.760748
-2.733025 1.041096 -1.016252
-2.38351 1.016793 -0.5595803
-2.25843 1.003227 -0.9133781
-2.408593 1.049889 3.188329
-2.245987 1.023137 -1.581608
-2.050775 1.038645 -1.742387
-2.300986 1.07244 -2.62014
-1.79629 1.012211 -0.969134
-2.226208 1.038047 -3.042505
-1.719408 1.002835 -0.8278691
-2.364507 1.060704 -2.541434
-2.643859 1.020629 -1.778382
-2.094548 1.046295 -1.513215
-1.715288 1.028208 -0.3093955
-2.02355 1.042464 -3.399542
-2.153804 1.027007 -3.531158
-2.05309 1.04812 -1.128807
-2.108876 0.9665629 -0.8765409
-1.949501 1.044713 -0.9811395
-2.324402 1.066028 -2.658307
-2.683843 1.081079 0.3601969
-2.495754 1.021731 0.1128741
