"comp1" "comp2"
0.06454854 0.9058585
0.04326151 2.263224
0.02903624 0.4954502
0.02783858 1.258393
0.04775555 1.676665
0.1659837 0.8480889
0.3094933 1.244813
0.08595987 4.03676
0.07393379 0.8270723
0.4694812 1.188762
0.7709668 0.1846108
0.03805868 2.35682
0.08338037 4.142499
0.578149 68.42745
0.106569 1.819693
0.05831946 5.410113
0.02219034 2.091302
0.179841 1.18833
0.2299455 1.367691
0.01798281 4.380832
0.03331572 1.701865
0.06967779 1.186726
0.03101827 1.110242
0.03505166 3.485006
0.2291039 4.140374
0.1589158 5.026876
0.1611441 0.277055
0.306964 4.776807
0.6331633 1.04076
0.6926102 5.022509
0.09660136 0.8163557
0.08388467 1.594853
0.3621854 0.3408818
0.1780085 0.5988117
0.08449949 0.6940022
0.09654442 2.236108
0.421368 0.9830567
0.05747583 0.8007399
0.06009288 2.572492
0.0891116 2.669806
0.144993 0.1780875
0.2694785 0.2020592
0.07432631 1.348393
2.19151 0.7319603
0.0369725 3.548177
0.05872557 1.548479
0.1126546 2.527332
0.0401425 2.334171
0.1090155 4.685639
0.03407411 1.210085
0.0395208 2.067951
0.182167 1.850385
0.6230454 3.038871
0.1732567 1.698783
0.1058088 3.812614
0.07800192 4.978882
0.08007992 3.102472
0.2451504 2.685925
0.1844388 0.187894
0.02566341 2.461987
0.111212 1.104474
0.05371367 1.779666
0.09680879 5.299713
0.3103282 0.4108193
0.04961491 6.018502
0.3552354 1.552391
0.1685079 3.167986
0.04635106 2.258203
0.161723 4.149842
0.08382818 7.918375
0.07506564 1.064675
0.1869021 3.700114
0.1187192 1.408063
0.02882081 0.0668205
0.04681995 0.5785535
0.2956929 1.92296
0.810047 1.793674
0.08074405 0.6379022
0.6202475 0.5714363
0.1271597 3.255127
0.4740319 5.233201
0.2470178 2.414387
1.182311 4.238281
0.18894 1.514297
0.03659213 5.518116
0.1509127 1.523752
0.3902697 2.092271
0.1042357 2.153295
0.1773241 4.658694
0.6109741 3.730656
0.09607373 7.755783
0.06229516 2.13998
0.09506213 1.753305
0.09017796 1.048883
0.06254909 0.951769
0.1121923 7.316942
0.2841068 0.9280388
0.09996037 4.331317
0.2893198 1.259781
0.1417623 2.344853
0.06240593 0.6715658
0.09789214 3.133284
0.3922316 2.103051
0.04432068 0.5233475
0.03011101 1.867539
0.132291 1.189305
0.03423751 7.667412
0.03995209 2.498874
0.05071631 2.250962
0.07536684 3.819481
0.1636998 1.263994
0.06338097 0.4410495
0.1934459 0.201215
0.4914639 0.08562485
0.3036374 0.258161
0.03188229 0.8705606
0.08877439 2.232297
0.1880087 1.168176
0.04749409 0.6303035
0.03795522 6.624852
0.3248531 2.800496
0.2961499 3.002338
0.06380336 2.945361
0.2784899 1.468461
0.02217088 27.19282
0.1764042 0.8562989
0.1295382 1.700342
0.04484207 0.3162061
1.297445 0.354518
0.0320047 1.487318
0.06039474 0.6847736
1.414952 2.856973
0.1405803 1.393108
0.1664907 1.345472
0.5579839 5.525169
0.1178429 1.090173
0.09431409 1.337272
0.03331163 0.1467191
0.05064275 1.914543
0.02087291 0.5978199
0.01439787 0.8127594
0.04171822 1.214531
0.4889401 2.015112
0.4127045 0.7620743
0.03341925 0.4139813
0.09053036 0.8728197
0.6330564 4.845313
0.07417212 1.327831
0.1569952 0.3505043
0.04180446 1.507227
0.08366448 1.890393
0.1127947 0.7232392
0.3052372 5.046526
0.1598053 5.776868
0.116859 0.7778376
0.2192748 0.152515
0.08293276 0.4346534
0.04507019 1.041136
0.07373542 2.305992
0.1434895 1.66175
7.997458 1.899036
0.03255558 0.759336
0.1633215 1.579328
0.02578651 1.930608
0.04204379 0.4066922
0.03951349 1.593781
0.2278009 2.628274
0.01923947 0.53173
0.3070885 1.603403
0.1211338 2.394219
0.04252118 0.896977
0.1284565 2.223953
0.1077345 1.002229
0.2631073 4.331365
0.1967262 3.636226
0.8602351 4.475813
0.1074335 0.6749198
0.5318545 2.834303
0.1516722 1.216316
0.02814716 3.34042
0.03309271 2.096094
0.7590241 3.986277
0.1827966 1.013945
0.5501007 3.254771
0.09214743 0.1092413
0.223997 0.3341534
0.006244991 0.6786129
0.03760843 0.5663471
0.2107604 2.368356
0.7983283 0.08083177
0.07487539 2.864456
0.03954885 1.448241
0.04660948 0.7286295
0.2229857 2.315159
0.4815285 2.510971
0.34189 0.3826931
0.3839221 0.536823
0.373392 0.5413545
0.1978486 2.564506
0.330192 1.81359
0.0239416 0.5670622
0.02371067 1.083577
0.4868431 4.198814
0.325969 0.743519
0.4946699 1.114299
0.02885879 1.922841
0.6730707 6.923543
0.05545109 2.8031
0.02246042 3.239027
0.01917446 1.564049
0.1000454 3.282799
0.1397578 2.397863
0.08247108 0.5385173
0.2438619 1.660161
0.8813963 1.054638
0.02110964 1.288901
0.06568578 3.91989
0.3098153 2.327226
0.02103914 2.269685
0.6581239 1.825324
0.1489811 1.224326
0.06475744 2.246701
0.1026755 8.365817
0.05490292 1.351753
0.02682732 0.6805035
0.2798246 2.936773
1.435503 3.0113
0.9497981 4.261573
0.3079106 1.465857
0.06080498 0.8161259
0.1352281 1.880344
0.1924307 2.483345
0.1311602 0.9580814
0.0702852 1.547499
0.1315442 294.789
0.04254913 2.218399
0.2549264 2.348162
0.3451661 0.9543129
0.02863181 1.265658
0.04524566 0.5790888
0.1256215 0.6920037
0.03433875 1.347956
0.1596138 1.091734
0.0721131 1.063326
0.03879001 3.565643
0.03552358 1.098037
0.2026702 2.101333
0.05781314 1.584259
0.2325734 2.895379
0.2239364 9.916325
0.03137938 2.645887
0.3396796 1.802666
0.4025669 1.36104
0.0970991 0.366781
0.06813543 0.5527455
0.05202911 0.8339216
0.04694866 2.077355
0.134181 2.60407
0.08156784 0.6217273
0.05790734 2.576262
0.7109855 1.608284
0.03821854 2.037182
0.06263901 1.08761
0.1956827 1.289849
0.2358157 1.279988
0.09357616 0.983145
0.1306994 2.633477
0.06227511 1.467354
0.1749441 5.290436
0.2759601 1.888826
0.07688584 3.791823
0.0671938 1.019023
0.02491505 2.7557
0.09593566 2.594495
0.09671106 2.246461
0.2211609 2.502854
1.133374 0.7338487
0.9967809 2.15811
2.709593 6.771561
0.04574296 3.457582
0.2151361 0.5219794
0.2018369 0.6244132
0.02909903 0.7290063
0.06056507 1.147495
0.5934409 2.630124
0.2723507 1.447386
0.2252098 2.339356
0.3031551 4.496706
0.1322025 2.605964
0.01244901 0.8061973
0.2169774 2.56109
0.07032438 1.777057
0.2633207 1.425512
0.07305616 2.261242
1.771902 3.224393
0.2508232 0.392738
0.03204832 1.549675
0.1464842 10.25682
0.2018821 1.782686
0.09543788 1.911067
0.09261346 3.618863
0.4517526 0.4348799
0.02436048 1.4281
0.03935479 3.832522
0.05209828 2.630084
0.06665598 1.79248
0.7960109 2.085194
0.02218975 2.268395
0.1144894 11.76392
0.0999008 3.636747
0.7631648 0.5978479
0.07115859 1.604733
0.06571701 2.920126
0.07952227 2.679577
0.3829817 3.073743
0.1024952 5.350677
0.3695226 2.09895
0.08535842 1.152316
0.02759649 3.72994
0.07067126 1.458293
0.4173556 0.6774793
0.3048363 1.191223
0.2666769 3.239744
0.1293721 1.601332
0.09817421 1.486105
0.05214604 1.87902
0.03083819 2.341292
0.4523516 5.533684
0.02376491 1.059804
0.0397732 1.166889
0.1514586 0.2193105
0.1440058 0.7106706
0.02484652 0.4769795
0.120858 1.793187
0.07200661 2.43101
0.1013802 1.360714
0.1243102 1.540851
0.04955856 1.230278
0.2783097 3.297812
0.2413881 15.94626
0.2353763 2.449883
0.09140003 0.2487633
0.4505722 0.5608886
0.05637581 2.017232
0.3859097 1.603154
0.06219186 2.559699
0.3361241 1.486303
0.07303444 1.94341
0.245255 3.221746
0.04287022 0.7238722
0.1103137 1.379213
0.08810009 0.2929404
0.02430556 0.1342128
0.02158163 0.422864
0.0581429 4.664441
0.4841582 0.4173398
1.175239 0.8582498
0.1135457 6.044703
0.07284017 2.455037
0.01704981 0.7890201
0.03740328 0.7542705
0.07173668 0.159266
0.1432891 1.202719
0.01169035 1.719306
0.180742 1.678574
0.08788318 3.021177
0.5962533 1.473193
0.03122743 0.6601746
0.1885371 1.516364
0.02031501 0.8175483
0.6354576 2.010024
0.06773785 3.088795
0.05149206 3.714397
0.1277668 1.24433
0.2320894 1.164109
0.2963103 2.022556
0.3686016 4.182213
0.1077497 5.183245
0.06922073 2.128738
0.2942378 1.537099
0.4941618 7.098789
0.2751851 1.198929
0.09260555 1.768925
0.08573436 0.6613068
0.02310671 0.1179663
0.06004062 1.051936
0.07672694 0.673032
0.02487595 0.09043689
0.1991695 1.684353
0.09545977 1.185994
0.04835267 3.603949
0.06818928 1.096104
0.1453339 1.505667
0.05393504 5.207867
0.325788 1.732735
0.03684605 0.06690444
0.2908208 1.669441
