"p_1" "p_2"
0.3014397 0.6985603
0.3697325 0.6302675
0.3392427 0.6607573
0.2999512 0.7000488
0.2575251 0.7424749
0.2526794 0.7473206
0.3221702 0.6778298
0.3164822 0.6835178
0.3951761 0.6048239
0.2485267 0.7514733
0.7225486 0.2774514
0.1861672 0.8138328
0.3793011 0.6206989
0.2927526 0.7072474
0.3186858 0.6813142
0.258883 0.741117
0.2413101 0.7586899
0.3297202 0.6702798
0.2849937 0.7150063
0.3042826 0.6957174
0.3654086 0.6345914
0.3396565 0.6603435
0.4094447 0.5905553
0.2515925 0.7484075
0.2805683 0.7194317
0.299094 0.700906
0.3602193 0.6397807
0.3022061 0.6977939
0.3467101 0.6532899
0.313319 0.686681
0.2754559 0.7245441
0.3184911 0.6815089
0.2542825 0.7457175
0.320113 0.679887
0.3161182 0.6838818
0.3314418 0.6685582
0.2831474 0.7168526
0.3187612 0.6812388
0.3757797 0.6242203
0.3178009 0.6821991
0.2266875 0.7733125
0.399801 0.600199
0.2699638 0.7300362
0.3196351 0.6803649
0.3025176 0.6974824
0.2845679 0.7154321
0.3092585 0.6907415
0.2433756 0.7566244
0.2819094 0.7180906
0.3439423 0.6560577
0.3893582 0.6106418
0.3597247 0.6402753
0.3839486 0.6160514
0.3886085 0.6113915
0.4080379 0.5919621
0.3181422 0.6818578
0.2797704 0.7202296
0.2929319 0.7070681
0.4003246 0.5996754
0.2946107 0.7053893
0.375564 0.624436
0.2741429 0.7258571
0.3714084 0.6285916
0.335893 0.664107
0.3560918 0.6439082
0.2492592 0.7507408
0.2967987 0.7032013
0.3394919 0.6605081
0.3302003 0.6697997
0.3231638 0.6768362
0.2789026 0.7210974
0.3851459 0.6148541
0.2810869 0.7189131
0.2883499 0.7116501
0.3457746 0.6542254
0.2647059 0.7352941
0.3824893 0.6175107
0.3452884 0.6547116
0.2964309 0.7035691
0.3800768 0.6199232
0.3543149 0.6456851
0.3599763 0.6400237
0.2978999 0.7021001
0.2660732 0.7339268
0.3118417 0.6881583
0.2247334 0.7752666
0.290804 0.709196
0.3206915 0.6793085
0.3523983 0.6476017
0.2698764 0.7301236
0.3904744 0.6095256
0.2691028 0.7308972
0.3155905 0.6844095
0.238069 0.761931
0.382042 0.617958
0.3520751 0.6479249
0.3535381 0.6464619
0.3105493 0.6894507
0.3388366 0.6611634
0.352783 0.647217
0.3484992 0.6515008
0.3357104 0.6642896
0.3720244 0.6279756
0.3814455 0.6185545
0.3357435 0.6642565
0.2864926 0.7135074
0.3001563 0.6998437
0.3061463 0.6938537
0.392154 0.607846
0.3971132 0.6028868
0.3252539 0.6747461
0.3604185 0.6395815
0.331248 0.668752
0.3621552 0.6378448
0.3240053 0.6759947
0.2888704 0.7111296
0.3507904 0.6492096
0.2700145 0.7299855
0.3106246 0.6893754
0.3067977 0.6932023
0.3316905 0.6683095
0.242057 0.757943
0.3362663 0.6637337
0.3118766 0.6881234
0.3068426 0.6931574
0.3181192 0.6818808
0.2653741 0.7346259
0.3700235 0.6299765
0.3450648 0.6549352
0.2722001 0.7277999
0.3170729 0.6829271
0.3487838 0.6512162
0.2941184 0.7058816
0.3317392 0.6682608
0.3416125 0.6583875
0.2738629 0.7261371
0.3949314 0.6050686
0.3098143 0.6901857
0.3254841 0.6745159
0.286594 0.713406
0.3276553 0.6723447
0.2834696 0.7165304
0.2884367 0.7115633
0.2945426 0.7054574
0.2913124 0.7086876
0.3015187 0.6984813
0.3412456 0.6587544
0.3216377 0.6783623
0.2982369 0.7017631
0.2568938 0.7431062
0.3134271 0.6865729
0.3818373 0.6181627
0.3533054 0.6466946
0.3591139 0.6408861
0.274166 0.725834
0.3067754 0.6932246
0.3888384 0.6111616
0.2507927 0.7492073
0.3338875 0.6661125
0.2803247 0.7196753
0.3107285 0.6892715
0.3223631 0.6776369
0.3195485 0.6804515
0.2859704 0.7140296
0.3684479 0.6315521
0.204659 0.795341
0.2832912 0.7167088
0.3500178 0.6499822
0.2838612 0.7161388
0.2802913 0.7197087
0.3159234 0.6840766
0.3880041 0.6119959
0.3137526 0.6862474
0.3358205 0.6641795
0.3326677 0.6673323
0.3011541 0.6988459
0.286829 0.713171
0.2981976 0.7018024
0.3644041 0.6355959
0.3189476 0.6810524
0.2306295 0.7693705
0.1985101 0.8014899
0.3662943 0.6337057
0.3188203 0.6811797
0.3547551 0.6452449
