u.bar t.bar 
1.052098 1.006414 
0.9856293 0.8864048 
1.031966 0.8147634 
1.125915 0.9199333 
1.096193 0.8769273 
1.01947 0.8196259 
1.011453 0.9687246 
1.017985 0.8162645 
1.035779 0.9079025 
1.032802 0.9452213 
1.128607 0.8849533 
0.9969804 0.884412 
1.104115 0.7888733 
1.039144 0.8165831 
1.017813 0.7732983 
1.066163 0.8519405 
1.023003 0.8765802 
1.035776 0.8470939 
1.056531 1.02505 
1.124168 0.9749383 
1.037399 0.842143 
0.9826104 0.9212666 
1.011514 0.8391166 
1.06858 1.257946 
1.015369 0.9048943 
1.055977 0.8137621 
1.080495 0.8732127 
1.004432 0.8463133 
0.9877843 0.8249931 
1.050273 0.7495134 
1.071793 0.8028081 
1.011734 0.7712007 
1.122359 0.8701499 
1.070881 1.049362 
1.1528 0.8421436 
1.069223 0.9130463 
0.9916087 0.8801231 
1.033141 0.8710643 
1.072126 0.969237 
1.099818 0.908719 
1.021213 0.8114242 
1.04895 0.8451029 
1.082244 0.8845231 
0.9779085 0.8647637 
1.028187 0.7058402 
1.047706 0.8210286 
1.056566 0.8990234 
1.076717 0.7948577 
1.076492 0.8952583 
1.045949 0.7641876 
1.014715 0.8589341 
1.015373 0.7013832 
1.016809 0.8236145 
0.9471614 1.035953 
1.056803 0.8039487 
1.006824 0.8439866 
0.9876142 0.8050872 
1.049376 0.8844263 
1.032731 0.7889534 
1.113497 0.9016794 
1.004131 0.7730837 
1.121877 0.8465036 
1.053281 0.9233271 
0.9807111 0.7690908 
0.9577684 0.9926252 
1.020744 0.8474001 
1.021668 0.9350098 
1.046731 0.8178217 
1.02187 0.9187617 
1.053987 0.8261813 
1.061392 1.046812 
1.057197 0.8527615 
0.9791414 0.8418631 
0.985884 0.8583358 
1.126222 1.06478 
0.9993179 0.8310467 
1.005049 0.8297524 
1.00123 0.9760094 
1.101135 0.7884312 
1.147315 0.903278 
1.014441 0.9019991 
1.037582 0.8531919 
1.170116 0.8880305 
0.9918037 0.8235134 
1.030567 0.8677572 
0.995347 0.7499511 
1.093986 0.8966821 
1.02014 0.7768583 
1.032927 0.7798889 
0.9735391 0.9559181 
0.9748971 0.9347939 
