tau2_1 tau2_2 tau2_3 tau2_4 
1727.275 0.01759826 0.5228414 0.7007527 
2285.766 0.08769937 0.7920133 0.1319541 
10032487 0.0335434 0.04263166 0.09045705 
0.6407052 0.1000016 0.0143257 0.3211877 
169.0042 0.08961095 0.2096162 0.0624456 
0.8775548 0.08014135 0.1615675 0.06427549 
18080.7 0.1753569 0.04663043 0.05542126 
189.8088 0.02289406 0.1670634 0.3667793 
2803656 0.03777108 0.02915867 0.1676485 
0.3940794 0.1115552 0.0397599 0.245859 
3.023459 0.1047369 1.198662 0.2328529 
0.7214568 0.03896668 0.1756338 0.08923849 
0.1125083 0.06446735 0.0288333 0.0483201 
635.3503 0.0809022 0.4104142 0.1705642 
1750.38 0.02189883 0.05498971 0.1238062 
206073.7 0.06673951 0.2319554 0.2356886 
0.2370914 0.06784049 0.1169877 0.05667418 
915722.8 0.2737656 0.0847087 0.1705997 
1532.845 0.03316036 0.03677682 1.280298 
32.09634 0.1594183 0.1258889 0.5798459 
1313298 0.1063886 0.1656891 0.03046591 
0.5289176 0.04814364 0.03014062 0.2621273 
883.4174 0.05772983 0.1127834 0.105836 
14.87283 0.0428071 0.05626446 0.05884298 
148889.7 0.07838515 0.1910898 0.2635333 
678048.3 0.1518274 1.103571 0.08830264 
1353.588 0.2996706 0.1298 0.5931729 
9.020922 0.009208627 0.2057692 0.6806839 
1799.621 0.02173844 0.1020543 0.3073009 
1.954512e+13 0.1424352 0.08780817 0.06248183 
0.1280519 0.09221123 0.8766063 0.3385995 
788.2786 0.06893816 0.1110836 0.05854942 
196557.8 0.05804721 0.0592008 0.4020769 
5837.597 0.05068308 0.3430657 0.07260829 
1.661839 0.108622 0.1726306 0.08056385 
48422.82 0.03102506 0.03505787 0.5111407 
9933.752 0.0648176 0.169969 0.0747622 
0.3583964 0.02723529 0.05091206 0.1100269 
1993.906 0.06299152 0.1364795 0.06909354 
45.32228 0.0628626 0.1089034 0.1387116 
8.836974e+14 0.01773285 0.03985462 0.8861578 
28.30478 0.1492813 0.03430331 0.2337699 
2.340009 0.1595969 0.2281568 0.05663593 
0.7921255 0.05420184 0.1062837 0.3747514 
7.935468 0.1179046 0.08352026 0.6937422 
0.03678883 0.131361 0.1051891 0.1022197 
7.742511 0.05604868 0.192633 0.1056623 
