Delta_1 Delta_2 Delta_3 Delta_4 
-20.28794 1.312306 -5.515556 -1.397279 
10.77911 0.3062542 -5.125301 -2.465569 
-5.815588 0.7787143 -5.166577 -1.896955 
15.84335 0.9008807 -5.020564 -1.846667 
-8.1812 0.504887 -5.300366 -2.124773 
-22.55469 0.741515 -4.462798 -2.49827 
-2.079144 0.6951253 -4.647801 -2.212226 
-0.8475636 0.8489316 -3.931069 -1.441228 
-3.209683 0.3816847 -4.238043 -1.205997 
-6.698166 0.3417092 -4.067515 -1.01741 
11.51133 0.4564139 -4.470737 -2.043628 
-16.7134 0.8824275 -4.307142 -1.760871 
10.39554 0.6356383 -4.3493 -1.864765 
6.860569 0.8300672 -4.616099 -1.626256 
-9.682271 0.7862967 -4.715435 -1.831971 
7.352695 0.9236879 -5.656716 -2.763976 
5.493432 0.9156003 -5.236063 -2.308218 
1.13256 0.5912505 -4.255138 -2.421758 
16.97514 0.7143587 -4.554304 -0.5420852 
1.693903 0.2362846 -4.329774 -1.189189 
-14.94507 0.8710705 -3.724539 -1.111837 
-2.299165 0.5454503 -3.6358 -1.267091 
-8.6109 1.164664 -3.853741 -1.808502 
-7.282158 0.6900335 -2.760296 -2.651678 
15.0057 0.5419082 -3.598167 -2.010349 
3.659338 0.3815378 -3.663286 -2.181974 
-9.039803 0.3515344 -3.086856 -1.181468 
-1.601452 0.8156022 -3.219255 -1.098664 
-6.041175 0.7630943 -3.597293 -1.110032 
-5.657553 0.8104035 -3.532123 -1.50299 
2.715125 0.8944396 -5.112997 -1.730835 
4.509259 0.6747598 -3.776057 -1.64145 
1.372004 0.9631809 -3.802018 -1.71973 
12.24089 0.8180905 -3.083681 -1.361724 
23.82729 0.2180559 -3.704554 -1.398227 
-7.750209 0.5790891 -2.430464 -1.082356 
3.894231 0.4986539 -2.500056 -1.531595 
-2.529892 0.581386 -3.748923 -1.513647 
5.628245 0.4711969 -3.742393 -1.594072 
-12.67065 0.5795689 -3.812801 -1.735888 
21.37885 0.9554351 -3.422315 -1.437684 
-2.478823 0.121331 -2.999881 -0.9829225 
0.1806859 0.3555899 -2.340859 -1.032905 
-16.03181 0.47657 -2.352681 -1.254342 
-6.293758 0.4673636 -1.990085 -1.083618 
-11.68247 0.3198065 -2.970949 -1.238134 
-0.6051508 0.5894667 -2.923791 -1.644276 
5.86413 0.2181919 -3.449297 -1.972161 
-1.786913 0.2343658 -3.929944 -1.955886 
6.573418 0.5584227 -6.482883 -2.208885 
2.154728 0.190012 -5.521189 -0.9897722 
-6.524067 0.7173985 -4.837882 -1.103311 
4.717557 0.2226728 -3.65849 -1.185631 
4.462688 1.231862 -4.017791 -1.948473 
4.381706 0.566989 -3.82341 0.03948779 
7.515622 0.8898216 -4.761717 -1.363025 
-4.338391 0.8334055 -5.17876 -1.954891 
-5.387274 0.9247824 -5.772361 -1.919191 
-18.80473 0.2336937 -5.237628 -1.916776 
3.650749 0.60727 -4.938961 -1.720607 
2.991831 0.526901 -3.437676 -1.939066 
-8.776343 0.3392149 -3.512463 -1.316957 
11.48062 0.8158097 -4.182402 -0.2625941 
9.877835 0.876664 -4.565442 -1.136665 
11.46115 0.8288043 -3.456265 -1.18627 
13.76625 0.4914543 -3.693563 -1.921736 
6.068 0.5404547 -3.159514 -1.39409 
-3.070079 0.7101243 -4.210374 -1.798517 
8.123089 0.5471176 -2.971127 -1.121976 
11.47336 1.149163 -3.836879 -1.060103 
-2.26267 0.9261962 -3.864248 -1.321305 
17.4304 0.6555128 -4.038853 -1.597336 
-1.732268 0.9789611 -2.547324 -1.489011 
-9.78281 0.3578787 -3.481772 -0.7748675 
15.81343 0.3450599 -2.847911 -1.789218 
6.676041 0.5766955 -2.700958 -1.558071 
-9.008073 0.786051 -2.737734 -2.24354 
11.55249 1.16772 -2.923195 -2.055418 
5.062784 0.07032033 -4.099309 -2.023714 
0.3100681 1.019607 -4.283226 -2.240626 
-2.541804 1.084741 -3.735915 -1.710109 
3.180469 1.706046 -4.177762 -2.502466 
6.412147 0.3489084 -2.55745 -1.495427 
7.147039 1.493967 -3.709639 -1.706165 
-8.650391 0.7765209 -3.071562 -1.920967 
9.663268 0.7439111 -3.310531 -1.424789 
3.430309 0.8878376 -3.570009 -2.04769 
-13.39965 1.42504 -4.381852 -1.881236 
-6.827021 0.6588008 -3.363191 -1.948314 
6.441094 1.160695 -4.249886 -1.412887 
