beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
3.819021 1.186654 30.08059 3.975709 -31.25568 -4.023956 16.11826 4.131703 
3.580292 3.969516 29.60298 3.906315 -31.53638 -3.70049 14.99154 4.708167 
14.19864 18.67185 29.80006 3.918252 -31.54376 -3.938169 15.52623 4.256618 
10.97602 -8.262571 29.80573 4.161163 -31.08418 -4.118688 15.41585 4.202992 
5.877156 3.686176 29.80061 3.944005 -31.72331 -4.02573 15.48198 4.426724 
-8.709809 7.458305 29.55917 3.854877 -30.56101 -3.960641 15.18117 4.226536 
2.793658 7.158378 29.54952 4.104103 -30.77473 -4.09058 15.07211 4.38029 
-3.598773 15.7265 29.87473 4.03458 -30.36752 -4.074419 15.40386 4.587755 
14.01097 19.53169 29.60597 3.843491 -32.19489 -3.994508 15.48503 4.174954 
2.371968 0.5552764 29.80683 4.084389 -31.44715 -4.057911 15.56036 4.200011 
1.911391 -4.669419 29.62557 3.935672 -29.69745 -3.690108 15.44139 4.425793 
-0.5963727 15.48862 29.83557 3.924108 -30.51467 -4.006239 15.64796 4.695262 
3.530242 -16.47367 29.87638 4.254619 -31.72811 -4.110476 15.29484 4.15861 
-16.60254 0.5749328 29.63431 4.017349 -31.20451 -4.013758 15.72109 3.813425 
-17.91898 1.909851 29.75279 3.907077 -30.97482 -3.975552 15.2429 4.409247 
-2.70179 -11.31388 29.81521 4.107657 -32.38388 -4.009514 14.73475 4.412276 
1.634468 -15.29698 29.91128 3.795405 -30.78104 -4.112006 15.1655 4.028216 
-25.00386 -3.172351 29.78704 3.700397 -30.60786 -3.861663 15.07709 4.046265 
-2.307327 -8.210948 29.85613 4.07061 -30.71478 -4.1113 15.72024 3.99103 
10.1794 6.345254 29.54028 4.023083 -30.98228 -3.915416 15.71797 4.4008 
7.251183 -4.510221 29.82372 3.878189 -30.66148 -3.776393 16.04231 4.069265 
5.953264 0.4051598 29.96552 4.098123 -31.70526 -4.004439 15.24422 4.4459 
-10.36408 15.89088 29.89855 3.667889 -29.89926 -3.951659 15.52328 4.049855 
4.862679 -5.20476 29.85258 3.801714 -29.61782 -4.001433 14.70494 4.480987 
-6.832561 10.95095 29.64394 3.916087 -30.07081 -4.123946 15.00569 4.083636 
5.832438 5.586868 29.58553 3.799649 -30.07448 -3.598287 15.19567 4.426447 
1.770004 9.206777 29.61634 4.001033 -29.84864 -4.162726 15.39 4.381546 
-3.966273 -14.65544 29.85664 3.814682 -29.59062 -4.120369 15.6418 4.460266 
4.532492 8.227424 29.7637 3.88595 -29.49523 -3.967399 15.77432 4.254968 
13.84362 7.089552 29.71427 4.053927 -30.09104 -4.074862 16.0416 4.138488 
-0.9358168 0.822027 29.80807 4.011019 -30.531 -4.0059 15.68785 4.27178 
21.79854 -6.313819 29.82864 3.887621 -30.45422 -3.973748 15.81704 4.364936 
-7.564452 -10.63984 29.70337 3.943192 -29.90473 -3.769773 15.49517 3.986265 
-13.34917 2.945952 30.10223 3.849833 -30.78352 -4.005948 15.32808 3.883813 
-3.06498 -2.363252 29.84514 3.926633 -30.4106 -3.7208 15.17317 4.219203 
1.791212 19.90781 29.95307 3.661003 -29.92168 -4.092819 15.2888 4.492165 
-22.48492 -8.835624 29.89852 3.888339 -29.6259 -3.974055 15.5392 4.111849 
-1.341559 -6.586679 29.49786 3.870626 -30.23026 -4.017858 15.52894 4.327406 
-17.96198 -7.169829 29.74782 3.913462 -30.74694 -3.657099 15.49422 4.205873 
21.54801 -8.601921 29.7744 3.9229 -31.04325 -4.130201 15.15903 4.161684 
2.340359 6.427609 29.82922 3.766125 -29.76345 -4.028108 15.20442 4.340407 
1.580105 -13.2306 29.46672 3.790914 -30.24197 -3.986554 15.84774 4.158924 
14.17279 5.455421 29.87104 3.696698 -30.87043 -3.889163 15.53782 4.29633 
13.60982 4.90669 29.81922 4.116511 -30.72593 -3.933643 14.87275 4.337878 
-13.37323 -0.5507938 29.68166 3.813564 -28.94752 -4.081521 15.65776 4.346485 
-12.81573 5.083909 29.66601 4.067657 -30.27888 -3.841329 15.56803 4.290507 
3.797825 24.67017 29.7262 4.128368 -30.1573 -3.995422 15.37527 4.279523 
-7.704818 14.51166 29.53259 4.093371 -29.69314 -3.982598 15.21475 4.165894 
-1.015175 -4.078469 29.59816 3.906585 -30.61404 -4.15772 15.31793 4.42458 
6.365028 -4.573438 29.71636 3.917209 -32.54291 -4.409658 14.91199 4.363941 
-1.375062 7.983567 29.58953 3.792072 -33.09111 -4.024685 15.89641 4.40307 
10.68154 7.588957 29.74076 3.984467 -32.15916 -4.078243 15.71938 4.140501 
-8.043183 20.89321 29.54471 3.924389 -31.22815 -4.074246 15.46208 4.148985 
-10.53687 -5.347431 30.18632 3.920979 -29.73728 -3.970527 15.20587 4.382528 
-10.85583 -7.213895 29.99809 4.075444 -30.99206 -4.049244 16.27155 4.291582 
3.867302 -7.396767 29.9321 3.835994 -30.42919 -4.088343 15.77719 4.288973 
4.656969 9.86685 30.11939 3.814573 -32.51531 -4.057741 15.2515 4.256224 
15.11854 10.57945 29.77516 4.262689 -32.16581 -3.78798 15.18928 4.168693 
-10.06471 14.60308 29.63565 3.985404 -31.45615 -3.98658 15.63279 3.771877 
-7.353431 21.68304 29.83643 4.07079 -30.16563 -4.419746 15.22086 4.805042 
-5.03784 22.51833 29.63848 3.772258 -29.56279 -3.771717 15.06588 4.592469 
-4.663532 -10.40651 29.68311 3.845401 -30.7491 -4.065323 15.20112 4.572032 
6.542476 8.887049 29.68097 3.558695 -30.03569 -4.151764 15.98261 4.17636 
2.361738 2.677551 29.98182 3.747074 -32.02885 -3.925115 15.36079 4.342839 
-8.878045 4.869103 29.98854 3.886625 -30.81605 -3.992022 15.81626 4.07296 
5.669427 -9.158652 29.97848 3.982648 -30.56958 -4.20232 15.45263 4.233232 
16.15586 10.65194 29.86538 4.069087 -30.0277 -3.992784 15.23146 4.432471 
2.516684 -2.867811 29.73152 3.93124 -30.0649 -3.995348 15.76728 4.32529 
-18.14671 -1.718976 29.78477 3.983304 -30.21652 -3.885774 15.83853 4.02201 
-10.88359 4.231137 30.31052 3.843924 -30.59425 -4.064239 15.68505 4.213382 
15.17735 -9.460354 29.80258 4.142112 -29.6066 -4.373954 16.08735 4.014625 
7.524045 -10.90832 29.65483 4.287881 -30.80121 -4.346424 15.43844 4.097452 
10.50261 -3.207781 30.0467 3.940741 -30.07204 -4.224174 15.69767 3.903926 
-2.027534 9.243926 29.75877 3.947803 -30.84879 -4.29488 15.79226 4.259523 
12.4691 2.134481 29.57649 4.04899 -31.06954 -4.03785 14.39337 4.109691 
11.70982 17.13027 29.69527 4.015778 -29.44138 -4.090495 15.37613 4.299271 
-9.380746 7.852824 30.13021 3.857942 -30.20501 -4.022272 14.15916 3.972017 
27.70149 8.434775 29.86752 3.831181 -29.84002 -4.128304 15.1628 4.163892 
-11.78931 9.965467 29.61876 4.059346 -29.46897 -3.526577 15.56781 4.500569 
-5.12721 18.16155 29.7426 3.780407 -29.38829 -3.714675 15.73955 4.061788 
3.316704 18.12613 30.00268 3.96085 -29.12812 -3.96644 15.6726 4.279743 
13.87671 -16.67624 30.23923 4.008538 -29.83474 -3.929072 15.66496 4.17741 
14.9787 3.595748 29.73458 4.022388 -29.66813 -3.916053 15.56568 4.208924 
-14.97355 0.03768941 30.28081 3.97448 -30.31353 -4.211607 15.25076 4.15473 
2.822486 -12.60907 29.8417 3.903948 -29.66423 -4.052838 15.39707 4.35722 
-9.027172 -13.47083 30.04417 3.90988 -30.07464 -3.979893 15.66964 3.863844 
-0.1079727 -2.13807 30.01108 4.02008 -30.87986 -4.014611 14.89321 4.205928 
-6.113623 0.7807795 29.81817 4.373147 -30.66407 -4.036548 15.46147 4.193015 
6.246971 18.0936 29.62611 4.018215 -29.92924 -4.200136 15.41289 4.291839 
-7.468554 -7.221446 30.04465 3.95998 -30.15264 -3.745318 15.81304 4.125672 
-9.69658 0.0249457 29.67176 3.993568 -30.28148 -3.240799 15.83975 4.047733 
-10.00508 -4.244042 29.77539 3.875422 -31.45567 -4.136841 15.80653 4.317484 
-16.45976 -7.711191 29.85167 3.998677 -30.58523 -3.884583 15.79652 4.324632 
2.751992 -3.48596 29.70243 4.070992 -30.40334 -3.961212 15.63291 4.173545 
-11.85588 5.679025 29.8314 3.959247 -29.55935 -3.785598 15.28463 4.083567 
-20.08828 -15.0173 29.77679 4.213416 -30.91928 -3.576193 15.28713 4.166819 
7.546003 13.67089 29.70358 3.937208 -30.17022 -3.786979 15.46882 4.190352 
-12.32278 -3.784942 29.93018 4.020926 -29.41682 -4.095555 16.04792 4.150747 
-11.79592 12.37184 29.93735 4.061959 -30.1386 -4.108713 15.80652 4.528419 
-9.296336 -0.6183803 29.63672 3.89004 -30.57954 -3.914432 15.58025 3.998989 
7.040267 -0.6852599 30.00135 3.803085 -30.62874 -4.000543 15.45667 4.139162 
13.90041 15.85205 29.58167 4.093982 -31.48631 -4.163352 15.71587 4.249121 
-5.843811 14.15979 29.59946 4.068436 -31.74316 -3.849964 15.38775 4.423077 
2.600199 4.686016 29.93147 3.855171 -30.83616 -4.064107 15.59535 4.40567 
-16.22478 9.881169 29.76517 3.767049 -30.2943 -4.040008 15.4262 4.187685 
10.68996 -15.45096 29.68614 3.973634 -30.08859 -4.30418 14.82183 4.25665 
-4.24278 0.07709507 29.61632 3.836087 -30.18899 -3.981092 14.90404 4.258597 
-11.26205 -15.77922 29.63517 4.07444 -29.35102 -3.949615 15.20512 4.05213 
10.52643 3.611379 29.99236 4.053768 -31.11948 -3.821306 14.74942 4.358449 
6.378811 8.603933 29.59508 4.090075 -30.43758 -4.058644 15.15834 4.063924 
3.295249 3.586608 29.77402 4.18392 -31.5323 -3.946547 15.678 3.955031 
7.750652 9.203425 29.82663 4.246127 -30.48262 -4.156361 15.72076 4.488987 
13.36957 -3.419055 30.03504 3.990896 -32.06157 -3.903313 15.85629 4.064183 
-4.012595 -4.488282 30.09602 4.169296 -31.43954 -4.094408 15.81253 3.849117 
-17.62935 5.230078 30.37774 3.882444 -30.36084 -4.20674 15.23006 4.471189 
18.39419 5.430376 29.78587 3.895475 -31.01481 -4.123869 15.48648 4.19821 
-13.62629 5.503809 30.00151 3.852129 -30.82957 -3.926662 15.15531 4.014719 
11.95155 -5.883801 29.85598 3.908312 -29.71947 -4.086102 15.03368 4.365865 
11.38384 15.61467 29.74429 3.933074 -30.10871 -4.143615 15.77221 4.32497 
-3.559707 28.48954 29.78316 4.020481 -29.70086 -4.020459 15.37446 4.279669 
14.37284 26.61734 29.64495 4.058253 -29.73076 -3.976163 15.75492 4.155034 
14.41183 9.498354 29.54261 3.831882 -29.75847 -4.01999 15.77117 4.059329 
12.6726 -0.4402812 29.85639 3.868084 -30.168 -3.92746 15.28951 4.37507 
-4.098502 4.955339 29.87016 3.932646 -29.79073 -4.072883 15.33379 4.337323 
8.036111 3.017199 29.96306 3.952895 -30.34271 -3.924559 14.59307 4.116579 
12.01475 1.449123 29.8357 3.986884 -29.93057 -3.776989 15.47794 4.336594 
16.14898 3.41093 29.98198 4.074354 -30.29335 -3.777157 15.01235 4.273378 
4.068016 -1.518918 30.4585 4.121193 -29.15989 -3.996412 14.91436 4.030243 
-10.36895 4.269764 29.706 4.16822 -29.58993 -4.078728 14.91173 4.16131 
-2.181061 1.509049 30.02934 4.24073 -30.7499 -3.5486 15.02357 4.186908 
19.12378 -4.280378 29.76853 3.995796 -29.33636 -3.79842 15.75421 4.281408 
25.38285 11.90387 30.0476 4.004283 -29.72196 -3.759962 16.00458 4.174127 
-15.90671 1.32041 30.32659 3.946913 -30.06715 -4.18626 15.34036 4.11384 
-12.61118 -0.7307496 30.12006 4.059581 -30.23916 -4.072278 15.53777 3.857649 
-17.37627 -4.471554 29.91089 3.936929 -28.95474 -4.068377 14.90443 4.309745 
-6.536418 3.605104 29.95024 3.91171 -30.35697 -4.164285 14.43198 4.38285 
-0.4163891 25.63997 29.91127 3.903721 -33.51253 -4.126517 14.42412 4.013948 
-3.991859 -0.5480104 29.92919 3.802488 -30.5272 -4.070859 15.89703 4.242112 
9.898168 0.3241189 29.84279 3.988487 -29.84546 -4.024759 16.05402 4.220769 
-18.73935 17.81341 29.9627 4.180957 -30.56076 -3.970169 15.88786 4.20313 
-15.66583 2.172648 29.97417 3.830223 -30.44948 -4.834423 15.87482 4.119773 
24.22498 -36.2726 29.82601 3.859357 -31.53828 -3.927703 15.45795 4.251492 
3.364158 -10.84415 29.98865 4.409701 -32.01273 -4.418489 15.20829 4.230311 
-18.88934 17.54068 29.9165 4.116455 -30.83563 -3.993536 15.70182 4.206689 
7.2151 6.745585 29.72767 3.878978 -30.46974 -4.307902 15.76667 4.36458 
5.861244 -18.30276 29.95281 4.219643 -33.90338 -4.524805 15.83995 4.497129 
-3.527094 12.09436 29.81983 4.082456 -30.82198 -4.094348 15.57699 3.898149 
5.971654 -11.9651 29.93995 3.875603 -31.31328 -4.125268 15.14683 3.99858 
-13.60903 6.866616 29.82219 3.904965 -29.95726 -4.099543 15.39103 3.910699 
-3.796904 8.595937 29.69183 3.802101 -29.32072 -4.206509 15.39317 4.064768 
-5.087269 8.729049 30.00195 4.139162 -29.54763 -3.710302 14.63252 4.448951 
17.28434 -5.254866 30.14258 4.117541 -31.55139 -3.8272 15.72547 4.672413 
-6.915017 -4.212712 29.68959 3.971013 -30.73415 -4.264652 15.94244 4.370568 
-10.83173 -7.408054 29.51348 4.357099 -30.60718 -3.800915 15.30773 4.440823 
13.13503 -1.201573 29.51939 3.808206 -30.64068 -4.301783 15.49279 4.274746 
-2.668405 -13.19901 30.04163 3.867951 -31.48419 -3.857792 15.48161 4.258135 
-11.20457 1.301301 29.97369 4.250766 -30.08303 -3.956903 15.19488 4.492889 
3.598324 -17.38631 30.42055 3.862215 -31.00291 -4.020029 15.48221 4.236068 
8.711689 9.118636 29.78634 4.016268 -30.58585 -3.595928 16.11292 4.265645 
11.44239 14.78451 29.68422 4.050099 -31.759 -4.30846 15.37388 4.215881 
-9.506717 11.68935 29.98907 4.003897 -31.13086 -3.98816 15.47232 4.1655 
9.207527 7.463367 29.71601 4.147894 -31.47899 -3.988809 15.52631 4.444582 
-8.415429 -4.471141 29.83725 3.939914 -31.82583 -4.044987 15.61696 4.397045 
-6.527564 7.871996 29.67218 3.901089 -30.37843 -3.782803 15.81282 4.274483 
11.62485 6.354261 30.08905 4.214873 -30.97332 -3.248211 15.46992 4.18884 
-13.94779 -3.970644 29.71374 4.080115 -30.63382 -4.056209 15.72453 4.122245 
2.250785 -4.687935 29.63675 3.859009 -30.53181 -3.924872 15.5618 4.461856 
5.460958 3.12556 29.93088 3.698167 -30.24935 -3.939028 15.44196 4.075033 
7.177727 -1.920998 29.6988 3.885021 -30.29223 -3.872395 15.36733 4.121128 
6.975272 21.49201 29.67026 3.886266 -30.87983 -3.841653 15.7857 4.154842 
7.612669 -5.807184 29.98365 4.103316 -29.96326 -3.757716 15.34996 4.513735 
-1.629384 17.12038 29.81515 3.790841 -29.89958 -3.8727 15.72233 4.290284 
-2.685004 -7.535702 29.83424 3.772879 -31.82242 -4.227035 15.79885 3.961162 
-1.546448 21.41319 29.8031 4.014578 -31.70605 -3.805914 15.50269 4.480717 
-9.259045 1.881653 29.62371 4.109667 -31.69345 -3.782378 15.63505 4.317445 
-1.097966 18.60845 29.79614 3.928829 -32.19113 -4.043363 15.18961 4.442374 
11.23179 19.3016 29.99065 4.093533 -31.74069 -3.825715 15.11751 4.013113 
-18.87861 -7.34379 29.89099 4.003472 -32.90464 -4.069112 15.39959 4.066172 
-4.27628 2.50605 30.08409 3.797244 -30.70472 -3.703423 15.62017 4.267408 
8.940811 -0.5609893 29.70174 4.010001 -31.40844 -4.026882 15.49781 4.282184 
5.577114 -18.18754 29.62781 4.053193 -31.34135 -4.117593 15.54344 4.366501 
-1.937727 7.100958 29.79856 4.113584 -30.73405 -4.043073 15.78807 4.24661 
-4.263246 7.935614 29.7114 3.978671 -30.57799 -4.036759 15.20135 4.589904 
-23.23161 19.56444 29.77685 4.1624 -31.32501 -3.881013 15.57752 4.336143 
-5.111225 -3.725469 29.75248 3.897357 -29.8406 -4.03645 15.42016 4.561988 
-14.55063 -6.061722 29.99185 3.955063 -29.81325 -3.887857 15.33286 4.180158 
-2.743665 11.66601 29.87491 4.102107 -30.75176 -3.864714 15.21742 4.27643 
-3.202351 -22.70353 29.65404 4.219115 -30.45131 -4.347587 15.71783 4.097893 
16.8752 -7.028804 29.7566 3.92803 -30.23199 -3.84023 14.96606 4.269388 
0.4795831 2.393152 29.93498 3.942821 -29.83297 -4.213664 15.39577 4.137305 
1.44259 -17.58935 29.65886 3.957716 -29.93296 -3.919882 15.31532 4.075086 
-1.626196 21.67491 30.08176 3.742187 -30.06443 -3.969193 15.25037 4.238485 
-20.75414 10.56244 30.41362 4.092888 -30.58119 -4.00429 15.59035 4.307683 
14.91324 -0.3206263 29.98813 3.809372 -30.60518 -4.113151 15.58287 4.406846 
-5.278462 -33.15908 29.88349 4.099543 -30.29654 -4.148611 15.9658 4.308726 
