"res" "LCI" "UCI"
-2.9883779495601 -3.87775001027086 -2.22222568102631
-1.94813138755121 -2.37116024126123 -1.56449089802921
-1.90033387704071 -2.30355338157358 -1.51897527844021
-1.86639647426099 -2.25933368738035 -1.49431483693041
-1.79394220106615 -2.17683834034546 -1.42819418541478
-1.74145189549593 -2.11896213418776 -1.37816218537582
-1.69397374431716 -2.06517671436027 -1.33114561837899
-1.60189174358047 -1.96682053161455 -1.25187200673298
-1.53405192493171 -1.89541361671133 -1.1941282480975
-1.38899941691293 -1.73563999579231 -1.06407774339693
-1.34421313376931 -1.68392576203209 -1.02518700196167
-1.28461878390659 -1.63133811944877 -0.969186829629271
-1.11585906046997 -1.45589027057992 -0.809671998758146
-1.04900298287074 -1.36685735781973 -0.757550223852312
-0.982573608586562 -1.29287146011291 -0.692620663743769
-0.92506801958217 -1.22817054073756 -0.640684267326267
-0.865402287157379 -1.16247475610214 -0.583415264235192
-0.812076247493501 -1.10621941428491 -0.533780063302884
-0.777537648838856 -1.07153160521125 -0.501217458503361
-0.729879225365867 -1.02175704295287 -0.445739808149478
-0.711165913745536 -1.00315051640141 -0.43149540848282
-0.695665831871918 -0.984523669384144 -0.408542729291111
-0.687104630665492 -0.97722366784319 -0.402841084662393
-0.674532639717247 -0.959048666474599 -0.394801749221459
-0.662887551111094 -0.946608717086631 -0.382630408180886
-0.649218713865381 -0.930131649983677 -0.369321444424658
-0.639862572374201 -0.919795300730697 -0.360935495633492
-0.620816297014968 -0.903589903356223 -0.34920918571502
-0.610222183263089 -0.891019448903985 -0.334591785476077
-0.599764692264094 -0.880198786630418 -0.326932937110985
-0.550313564583371 -0.825375275567826 -0.2835960786894
-0.472897212963922 -0.721967386741777 -0.229392917936262
-0.41879589142834 -0.665156527077519 -0.178406577670425
-0.414847983229992 -0.660658208404531 -0.174664507194174
-0.370119077327268 -0.611408242296976 -0.130102891353724
-0.302463638645022 -0.538106059473939 -0.0615346550018765
-0.297363441459613 -0.534196484172648 -0.0585578682016738
-0.290202689212257 -0.527988321528706 -0.0497477437869483
-0.279568090109693 -0.516510865653478 -0.0405541225394696
-0.257659127051312 -0.493201262207482 -0.0168588670494118
-0.244737581810381 -0.481434690433563 -0.00115188248897303
-0.227430875894489 -0.464070962838877 0.0120386590508194
-0.192578549822849 -0.421327570088787 0.0511787177487254
-0.169375948909139 -0.403556187627308 0.0708125475256994
-0.110422143265289 -0.343459134448472 0.130785248972703
-0.0787643400938317 -0.308858995494493 0.161767004652985
-0.0541744131279829 -0.283660509523681 0.188039998005268
-0.0134374411180484 -0.250093675819374 0.233144104945322
0.0230833295723479 -0.221556161881028 0.274511415084282
0.0413491944500937 -0.19877222861288 0.287086712195778
0.0581100545496312 -0.179572891953143 0.304630297712001
0.0826796863561518 -0.154837229710238 0.32939856888089
0.0919341859798766 -0.144772381076659 0.338644751907864
0.112417156637919 -0.129135973062994 0.358450257617793
0.125731047217682 -0.115940765779454 0.376207479280135
0.147806872731287 -0.0960847788110817 0.394572448533404
0.163609824562263 -0.0803686608955735 0.41301846080989
0.175608974958775 -0.0718218122884966 0.424931991615828
0.185759285589421 -0.0638508407763233 0.436702398572082
0.212865673057536 -0.0395430813215255 0.463957868865414
0.228157046820178 -0.022833048235161 0.47950276097418
0.266849256707174 0.0102114988677919 0.532919716724437
0.291584990746945 0.0322683220294583 0.555138845226535
0.312635261603211 0.0505940807446679 0.576853901253703
0.33204001004756 0.0678159471090805 0.595159791590054
0.359185554717848 0.095273294875489 0.622124372989637
0.401253860426659 0.133428979761237 0.670498479522427
0.436808375192868 0.171927868570867 0.700255490322835
0.46914537318079 0.205408373595725 0.727120582274571
0.490669377897794 0.226674774014534 0.749328344555695
0.519844489449804 0.260292161728198 0.777907566678344
0.532863766795313 0.273530516401414 0.790869802828681
0.630591315442183 0.371505072764458 0.898586973151226
0.669563551707809 0.40055225738373 0.9444846590841
0.68218696079888 0.41417405215144 0.957488894170438
0.712566192195769 0.442351472103745 0.986658600809732
0.738828190099845 0.467248997355497 1.01872258246153
0.755484100286405 0.482836976996108 1.03762885506845
0.789762502041354 0.513678476752307 1.07276618583795
0.850376144404283 0.57496953319322 1.13419891122482
0.881236865899323 0.608541192974594 1.16431265210858
0.913225390791457 0.635165286642724 1.19998761836606
0.956370537947322 0.674494519645818 1.2460845664827
0.982634219022954 0.700406126718203 1.27798722750502
1.02848959943264 0.741302596328705 1.32973682002219
1.05051268471826 0.760911270264666 1.35168803397724
1.08603580098859 0.790783569892123 1.38318460904754
1.11665064481262 0.822643523921611 1.4182634498715
1.1579381020586 0.859775533248758 1.4614068295382
1.18682748714527 0.883658826094398 1.49063131778825
1.22828377599354 0.922620400051156 1.54752304044226
1.27158706194203 0.957456267448244 1.60089766140957
1.33618476497829 1.01881267452317 1.67688465753891
1.4389689381792 1.10756465289223 1.78975878244697
1.49924144751282 1.15602680322877 1.86922621227324
1.56888009512168 1.21462247764883 1.95724518279719
1.96970358160665 1.55876594031174 2.42413860075231
2.02949020811835 1.60915509713342 2.50268320693349
2.11938425879825 1.66983275249927 2.63520492735959
2.36958015949783 1.87584906487747 2.96773932540894
