"comp1" "comp2" "comp3"
-3.288733 0.727766 -2.23918
-3.082175 1.006718 -2.315043
-2.925909 0.7487943 -2.476256
-2.972046 1.035667 -2.50812
-3.211638 0.9700822 -2.239824
-3.07606 1.087124 -2.198526
-3.153046 0.8681885 -2.020082
-3.247807 1.017765 -2.216911
-3.30956 1.429778 -2.346894
-3.284132 0.9864653 -2.431029
-3.315937 1.116953 -2.298851
-3.288 0.8771834 -2.149278
-3.230543 1.217978 -2.248024
-3.097378 1.157016 -2.218891
-3.07864 1.073376 -2.179987
-2.957434 1.114566 -2.163331
-3.067944 1.167259 -2.128209
-3.162142 1.012149 -2.245692
-3.172105 0.8618737 -2.404919
-3.231031 1.03859 -2.585198
-3.406455 1.114539 -2.374474
-3.124126 1.15096 -2.406568
-3.224273 1.010269 -2.020472
-3.084311 1.341137 -2.13122
-3.128345 0.9234342 -2.465813
-3.10799 1.184179 -2.2453
-3.354732 1.039488 -2.152354
-3.284315 0.7725998 -2.215556
-3.337283 1.279666 -2.273439
-3.128404 1.118101 -2.157699
-3.11545 0.8769248 -2.439829
-3.178631 1.029254 -2.270534
-3.394206 0.7969858 -1.997261
-3.397151 0.9562265 -2.027732
-3.304797 0.7662422 -2.194912
-3.210193 1.159512 -2.289053
-3.333739 1.080355 -2.184024
-3.027076 0.8871867 -2.11384
-3.062562 1.100535 -2.155234
-3.1751 1.579332 -2.294218
-3.254325 1.177206 -2.545608
-3.144504 1.040327 -2.138453
-3.161666 1.181046 -2.181355
-3.146361 0.9160153 -2.390581
-3.209005 1.113909 -2.475683
-3.186493 1.11166 -2.466417
-2.936095 1.149371 -2.367943
-3.037691 1.017349 -2.121479
-2.870864 0.7826344 -1.956491
-2.710898 1.198625 -1.993896
-2.756121 1.093717 -1.806708
-2.804964 1.028148 -2.129429
-2.889298 0.9271074 -1.921481
-2.92583 0.9202219 -2.351653
-2.97975 1.159265 -2.105508
-2.790881 0.7038742 -2.515565
-2.900801 1.164554 -2.104422
-2.840012 1.050047 -2.163201
-2.91525 0.9718796 -2.302569
-3.145683 1.197185 -2.200193
-3.13174 1.316122 -2.164795
-3.307137 0.9174239 -2.334036
-3.185683 0.9358265 -2.322372
-3.268651 0.9786025 -2.357259
-3.326734 0.9028024 -2.613964
-3.129458 1.393411 -2.663371
-3.009279 1.168241 -2.429067
-3.152322 1.206476 -2.324289
-3.086284 1.030357 -2.162053
-3.23084 1.180673 -2.111272
-3.196303 1.303431 -1.973151
-2.98572 1.188581 -1.90381
-3.189216 1.056091 -1.867562
-3.057375 1.22537 -2.010438
-3.080544 1.059872 -1.967606
