"nu" "alpha"
0.455257 0.4560805
0.5411298 0.2137732
0.4947914 0.4375448
0.4862476 0.3031001
0.4667934 0.3946298
0.46811 0.3618465
0.486622 0.2798719
0.5158924 0.4769745
0.5006058 0.185402
0.5315689 0.3345892
0.4974295 0.39044
0.4678486 0.4743521
0.5170931 0.2625092
0.4908708 0.2464975
0.4953839 0.3914478
0.4949118 0.2463963
0.4899404 0.4850813
0.4563583 0.3814046
0.4632664 0.340977
0.4966005 0.2620808
0.4928827 0.3942773
0.4729579 0.425846
0.4773524 0.2942721
0.4777153 0.3755405
0.4900432 0.160617
0.5086281 0.4678764
0.4665482 0.3261726
0.4692465 0.2364903
0.4705689 0.4439043
0.4674707 0.3861655
0.4809865 0.3322242
0.5078664 0.1472022
0.4894189 0.3970669
0.4808289 0.3386353
0.517175 0.07905744
0.5191847 0.436256
0.5286792 0.2800598
0.4729034 0.4947222
0.4896078 0.3632021
0.4670356 0.3066315
0.5149716 0.4590647
0.4992084 0.4074425
0.5128419 0.3887015
0.5229439 0.3419461
0.4931461 0.4496114
0.4772925 0.3336078
0.5300387 0.1630674
0.505881 0.4431148
0.4830088 0.3902067
0.4880221 0.185711
0.490633 0.4279269
0.4719298 0.4632033
0.4984369 0.381248
0.4673305 0.4828461
0.4683726 0.3318683
0.4805635 0.2743956
0.5174797 0.2550139
0.4870003 0.4760185
0.4886166 0.4146644
0.488141 0.2438609
0.5304959 0.3536113
0.4961665 0.3777371
0.4911496 0.3791295
0.5219344 0.3550037
0.5190884 0.2782992
0.5188392 0.1780879
0.5320851 0.4087504
0.5078837 0.3667284
0.5211244 0.3317014
0.4944415 0.3034706
0.5171428 0.4708596
0.4747033 0.2481162
0.4648036 0.2344926
0.4777235 0.4625576
0.4803594 0.4428092
0.4307799 0.4005408
0.5122762 0.2518275
0.5141751 0.3943324
0.4838139 0.4786338
0.5217057 0.3720991
0.5447186 0.4029398
0.4946719 0.04070943
0.5199918 0.3307296
0.5338261 0.2417712
0.4912041 0.1677873
0.4554446 0.4904121
0.5149461 0.4894965
0.5104529 0.4957929
0.4908393 0.3166235
0.496858 0.4796153
0.4972156 0.1783738
0.5177874 0.4745687
0.4565998 0.4424036
0.4618801 0.3602013
0.5199777 0.3775116
0.4762386 0.2397376
0.492572 0.2198935
0.4823991 0.4763752
0.4695057 0.3539859
