"beta1_1" "beta2_1" "beta1_2" "beta2_2"
17.74739 4.071953 31.45446 4.076218
17.87798 4.070807 31.55831 4.137665
17.47504 4.152865 31.35726 4.146278
17.59844 4.121613 31.32414 4.076497
17.62851 3.994733 31.46304 4.04202
17.40848 4.080429 31.36435 4.135833
17.5271 4.051236 31.27541 4.044532
17.824 4.029895 31.42516 4.172573
17.6694 3.973478 31.39471 4.031201
17.696 4.208359 31.37544 4.135094
17.75507 4.166641 31.18045 3.907367
17.61914 4.111588 31.3476 3.871989
17.68958 4.067566 31.44612 4.013047
17.91904 4.069177 31.57887 4.02657
17.45136 4.168782 31.38651 3.95925
17.65501 4.160889 31.55612 4.045501
17.44764 4.114654 30.99722 4.002087
17.51729 4.087636 31.09834 4.020323
17.58322 4.070793 31.06149 3.911841
17.69967 4.141371 30.93562 3.952212
17.66338 4.035759 31.34018 3.995908
17.80742 4.132193 31.21231 3.898386
17.5401 4.128399 31.20794 4.155446
17.39938 4.046616 31.20047 4.079971
17.41748 4.021804 31.36119 4.133727
17.71801 4.120778 31.26435 4.079911
17.53262 4.1541 30.93206 3.952695
17.45724 4.093834 31.265 3.950898
17.49202 4.06643 31.25898 3.94135
17.87333 4.074902 31.60346 4.033154
17.50301 4.082041 31.48962 4.106221
17.53458 4.186947 31.50129 4.087939
17.68407 4.121205 31.40636 4.067505
17.72135 4.104757 31.45895 4.141505
17.82134 4.061131 31.52641 4.08647
18.00198 4.055361 31.43369 4.064304
17.69843 4.052386 31.32762 4.051769
17.56058 4.105677 31.46357 3.992035
17.61073 4.113567 31.3027 4.098879
17.53199 4.093172 31.44838 4.113255
17.68153 4.106309 31.6297 4.136255
17.82883 4.06716 31.44702 4.14652
17.81459 4.021572 31.49987 3.993462
17.86558 4.104916 31.40834 4.042215
17.67199 4.091868 31.43307 4.15241
17.51218 4.024247 31.30453 4.124841
17.56263 4.123064 31.30283 4.011555
17.55538 4.12444 31.35107 4.058556
17.4178 4.153313 31.25954 4.079474
17.59593 4.036768 31.23913 4.074901
17.57711 4.085816 31.06876 4.050992
17.53959 4.064633 31.1177 4.03655
17.46882 4.185299 31.29219 4.198785
17.50826 4.127108 31.31003 4.085552
17.58217 4.09447 31.36603 4.094845
17.57855 4.050086 31.28197 4.112579
17.81375 3.989386 31.23733 3.969414
17.6106 4.030699 31.38385 4.063859
17.55302 4.178962 31.29473 3.950992
17.66139 4.092012 31.24501 4.024048
17.72731 4.07984 31.33339 4.021485
17.64881 4.206073 31.66017 4.064076
17.74334 4.115603 31.63882 4.176833
17.86527 4.151528 31.78669 4.126582
17.78724 4.039131 31.63211 4.166977
17.79774 4.098293 31.55483 4.070776
17.79474 4.081973 31.64935 4.058608
17.74321 4.131914 31.65035 4.052015
17.69795 4.155598 31.702 4.097837
17.5546 4.149399 31.26683 4.077406
17.69657 4.07797 31.40609 4.075985
17.41643 4.171676 31.32953 4.044432
17.57604 3.994989 31.45454 4.18334
17.48356 4.021994 31.30389 4.014873
17.49201 4.114875 31.28677 3.912876
17.43429 4.079963 30.91686 4.007318
17.6823 4.131656 31.04674 4.030735
17.89785 3.951548 31.22787 4.077815
17.69934 4.025406 31.17533 3.988073
17.79238 3.97409 31.34161 4.026783
17.60839 4.04801 31.41993 4.060386
17.66902 4.056663 31.30339 4.020536
17.79799 4.11267 31.49395 4.058593
17.95773 3.984432 31.51892 4.0965
17.72388 4.087572 31.33334 4.212691
17.53659 4.172391 31.40941 4.083671
17.80771 4.104429 31.61211 3.998008
17.67063 4.03359 31.36263 3.959261
17.48195 4.17026 31.22647 4.104355
17.77821 4.085726 31.33367 3.977417
17.68581 4.056495 31.61608 4.068469
17.81448 4.116368 31.43121 4.149691
17.6446 4.065063 31.23486 4.050068
17.59802 4.146731 31.48081 4.144141
17.70258 4.050807 31.55078 4.003046
17.60413 4.108833 31.31672 4.092916
17.76544 4.087353 31.41395 4.120465
17.69469 4.062152 31.58145 4.112796
17.55536 4.16236 31.29993 4.047942
17.51673 4.130694 31.21101 4.037141
17.58088 4.043996 31.05676 4.029387
17.69209 4.140211 31.53275 4.128748
17.54976 4.010394 31.34986 3.993116
17.37771 4.05556 31.10656 4.081925
17.65253 4.08551 31.4961 3.895855
17.58642 4.085503 31.29268 4.058049
17.52831 4.074257 31.51541 4.025798
17.54695 4.106817 30.95748 3.891848
17.62402 4.135215 31.26866 4.072798
17.54102 4.011577 31.10914 4.000514
17.78797 4.053797 31.27157 4.033761
17.62364 4.084421 31.20453 3.969131
17.5889 4.093778 31.20898 4.05217
17.59377 4.046694 31.38833 4.037344
17.70593 4.173361 31.62093 4.098004
17.90455 4.123527 31.67248 4.065423
17.71593 4.061129 31.63955 4.154402
17.80243 3.989281 31.6329 4.262938
17.49299 4.171136 31.3469 3.936874
17.69105 4.088304 31.18226 3.998128
17.71795 4.10237 31.54033 4.004574
17.6518 4.084001 31.4344 4.112623
17.587 4.029508 31.20946 4.083866
17.55843 4.028357 31.20522 3.872355
17.51888 4.099606 31.31261 4.126614
17.60942 4.183602 31.28839 4.146736
17.54059 4.070807 31.3056 4.055315
17.64777 4.113027 31.56191 4.102209
17.51037 4.118911 31.29883 4.054302
17.70557 4.170955 31.44108 4.118574
17.46969 4.182972 31.22112 4.100334
17.75107 4.084703 31.64723 4.055754
17.55471 4.152712 31.06141 4.023635
17.56751 4.074154 31.18849 4.136334
17.57393 4.114319 31.16813 4.027161
17.82195 4.05719 31.35206 4.040533
17.62774 4.062171 31.18076 4.023186
17.49313 4.154498 30.96032 4.010896
