"comp1" "comp2" "comp3"
0.06301869 0.04834376 0.1352809
0.04686293 0.1611275 0.1872919
0.0481359 0.1231469 0.147857
0.06713082 0.235737 0.1640444
0.1030315 0.132613 0.09718497
0.01814428 0.1663529 0.1179246
0.1326904 0.08021066 0.1175486
0.02420363 0.1132265 0.1140593
0.07280196 0.1525295 0.1421134
0.01497094 0.05580269 0.1328065
0.05633447 0.04327083 0.0848844
0.03292017 0.09031867 0.07699299
0.02718275 0.08520119 0.09904276
0.03888969 0.02239507 0.1181852
0.05197236 0.02293872 0.1067666
0.02125456 0.1461793 0.0853604
0.0349482 0.08417233 0.1087885
0.0333266 0.04085467 0.08563475
0.02083731 0.07597603 0.1139221
0.05965398 0.2321699 0.07643113
0.1295426 0.1774776 0.08323062
0.03217435 0.1173326 0.1046608
0.08462818 0.1674752 0.1335528
0.1333914 0.04196505 0.1248544
0.05028347 0.01911031 0.1805996
0.1233427 0.08917227 0.1246104
0.04273198 0.1944183 0.1819461
0.01250104 0.05285073 0.1413887
0.09844121 0.1454589 0.1262362
0.05970675 0.08523714 0.120175
0.04782361 0.08501854 0.1554898
0.06523512 0.04128052 0.1337621
0.01468618 0.05449998 0.1029676
0.07504192 0.1069125 0.1710332
0.1291716 0.08729324 0.126481
0.05204309 0.06579772 0.1086403
0.05948849 0.04718991 0.1095241
0.01436122 0.08320487 0.07789506
0.1068788 0.23332 0.1063701
0.01601706 0.1102789 0.1283832
0.127049 0.1002024 0.1623665
0.1503768 0.02663895 0.1495292
0.05776227 0.05138479 0.06459712
0.05858123 0.05943221 0.06146853
0.03343957 0.06582523 0.06252516
0.03947155 0.1066432 0.1235904
0.04598233 0.05256262 0.2025668
0.02843791 0.0678051 0.1201916
0.1014309 0.1287475 0.1389324
0.0487597 0.04226632 0.1031827
0.0235175 0.1534996 0.1492468
0.07559178 0.07733142 0.1461339
0.01672641 0.08980112 0.110155
0.03588132 0.09408093 0.1062767
0.1076006 0.05983854 0.09663235
0.07776858 0.0694271 0.1853459
0.06336927 0.1115636 0.145067
0.05737299 0.03896482 0.1372496
0.03398456 0.04877438 0.08678245
0.01845742 0.07945045 0.09153997
0.05858229 0.07837563 0.1232813
0.157166 0.07201731 0.1172275
0.09088343 0.09077098 0.1204584
0.01778515 0.2557144 0.1261958
0.05013491 0.2188365 0.08598219
0.0781094 0.06386389 0.09405351
0.0651967 0.07453779 0.09479479
0.1357693 0.1250532 0.2282738
0.1849857 0.1856571 0.1162559
0.06082696 0.1856503 0.06196786
0.08557856 0.05175101 0.123906
0.03293935 0.2210533 0.1926025
0.07042898 0.1002941 0.2044
0.07123053 0.0531096 0.143547
0.07426469 0.1770808 0.1468864
0.04026721 0.3951941 0.09776383
0.1368354 0.09753666 0.0839511
0.05604401 0.1085156 0.118784
0.09538299 0.1062133 0.1040192
0.01222366 0.1290712 0.07523958
0.05907308 0.09702243 0.1200848
0.03734698 0.1484468 0.1802157
0.03628788 0.0643185 0.1526572
0.110288 0.05253289 0.09913288
0.02274282 0.1593029 0.1024286
0.07660402 0.2341083 0.1101944
0.130754 0.09564572 0.1088648
0.05913415 0.1987196 0.1573057
0.0463624 0.05831471 0.1279199
0.03532881 0.05354629 0.191239
0.1419281 0.04104288 0.1551993
0.00907004 0.06355452 0.3031913
0.06310795 0.1636164 0.1734166
0.02693276 0.08677955 0.1071432
0.02814366 0.07401914 0.09280604
0.0261484 0.03851432 0.11553
0.188303 0.09729418 0.1061019
0.0352803 0.03980834 0.1502324
0.06093771 0.07008545 0.09890013
0.05728087 0.07526245 0.155412
0.03193053 0.1010103 0.2206508
0.04248491 0.1036489 0.09710586
0.09484827 0.04444218 0.07480925
0.05412066 0.03137594 0.1151543
0.1291644 0.1123014 0.1200744
0.03396133 0.0825256 0.2567881
0.03704577 0.1717234 0.1356203
0.03695943 0.1946384 0.1020795
0.04905493 0.1151997 0.08833132
0.06031206 0.1716642 0.1908957
0.06439382 0.07778459 0.1839401
0.07507929 0.0635198 0.106293
0.0396679 0.09366074 0.08734683
0.02752656 0.03934629 0.11015
0.1001718 0.0910505 0.09837835
0.1319885 0.05611073 0.1461638
0.04577314 0.1236612 0.1418109
0.04624313 0.09789002 0.125126
0.0216984 0.07302925 0.0904189
0.1358226 0.04466068 0.1182622
0.1640829 0.08803614 0.1438876
0.1293359 0.103246 0.08496653
0.2106003 0.1790142 0.1666382
0.007806995 0.1728391 0.1142045
0.03544103 0.1518984 0.2134287
0.04336664 0.1052529 0.08445251
0.01832566 0.1157388 0.08004523
0.02540491 0.1010781 0.09238003
0.1935929 0.1125877 0.06766644
0.03918841 0.07140303 0.07601505
0.04848966 0.07932047 0.08466725
0.01550579 0.06855493 0.1228093
0.07032861 0.1150493 0.1640705
0.1473654 0.03194028 0.2196411
0.03724996 0.119599 0.1360828
0.07342405 0.06492103 0.08680303
0.02019197 0.06624773 0.1046472
0.01971863 0.07880941 0.1051737
0.06392374 0.05920655 0.07287128
0.08920131 0.1658349 0.1039412
0.1261134 0.09345314 0.1575506
0.03639752 0.07762245 0.1806389
0.1179301 0.1871114 0.1312391
0.02054871 0.3746296 0.1827625
0.04671456 0.3123267 0.09692034
0.0305496 0.2304983 0.1059667
0.06518159 0.086481 0.08776237
0.2005899 0.1461596 0.08865835
0.0620135 0.4280252 0.114085
0.0135404 0.1230049 0.161449
0.02591834 0.1977791 0.1293375
0.01811382 0.08701286 0.08664499
0.07401045 0.07771661 0.06403457
0.0512119 0.08258283 0.1270385
0.0307252 0.06721366 0.1489866
0.06361022 0.1012113 0.129878
0.07521229 0.1377417 0.1086867
0.1876212 0.1162358 0.1357453
0.1190714 0.04855713 0.09617355
0.02937402 0.05500175 0.1358194
0.03905404 0.05580477 0.08787928
0.05529388 0.07319061 0.1449854
0.1263994 0.1012777 0.1401293
0.05521335 0.1460843 0.1921343
0.04837581 0.03442513 0.0914851
0.05125208 0.03445006 0.1391794
0.1138832 0.04919921 0.1254514
0.08638289 0.06063658 0.1382513
0.06122491 0.05270538 0.1490332
0.06653223 0.0732986 0.09379104
0.02632679 0.07795622 0.1699875
0.0419143 0.07651795 0.1261503
0.04500439 0.02971506 0.2586017
0.03763989 0.03476101 0.1850938
0.1200755 0.08935252 0.1793006
0.05615648 0.1282354 0.1908984
0.04375892 0.1165725 0.1333288
0.1108797 0.03717437 0.1234589
0.09600437 0.1040865 0.1184044
0.06017288 0.06415693 0.1039513
0.0206068 0.0409207 0.1270478
0.08304372 0.03432315 0.07743162
0.06516393 0.03379177 0.1433393
0.204377 0.1081893 0.1404378
0.165189 0.06329965 0.2419128
0.05752059 0.08839548 0.1120925
0.08630574 0.1193225 0.1523436
0.0531264 0.09478656 0.1361552
0.2183196 0.1054214 0.1008634
0.07377033 0.05517735 0.132453
0.03646956 0.06776413 0.1370391
0.04533935 0.04099162 0.1432458
0.05038107 0.1083327 0.1149192
0.03474099 0.1724007 0.07666908
0.07529949 0.05509256 0.161497
0.02555758 0.1705107 0.1197331
0.06398509 0.2309186 0.11712
0.01158307 0.1710856 0.1401242
0.05864471 0.2128269 0.1447383
0.06403562 0.2893237 0.07643057
0.1774534 0.08483154 0.1343467
0.0325902 0.07375378 0.1302154
0.1498954 0.08640437 0.1754143
0.07857032 0.0720333 0.1168918
0.13151 0.06244204 0.09179629
0.04603354 0.09921415 0.08226607
0.0186314 0.07495711 0.08800469
0.075464 0.060516 0.1156236
0.0963007 0.2119579 0.1180884
0.1651071 0.08369354 0.1035541
0.05937159 0.1371003 0.07711996
0.1053595 0.1292809 0.1080685
0.01944109 0.05668006 0.1349242
0.04444904 0.07330655 0.1582569
0.0388868 0.04017181 0.1554279
0.10404 0.05351158 0.08281938
0.03534086 0.07003129 0.1529941
0.05562001 0.1051472 0.08533765
0.06537436 0.0692016 0.0925665
0.02595088 0.06258659 0.1442017
0.09033397 0.1091121 0.1607474
0.03938275 0.04521923 0.1332628
0.07877938 0.101945 0.1363448
0.06985615 0.1584503 0.1303699
0.09721272 0.1024681 0.1864021
0.02416386 0.06149781 0.09656825
0.09939414 0.1448521 0.1278654
0.01832637 0.04274124 0.1439131
0.07848786 0.03403158 0.1233403
0.02643187 0.1272352 0.1017983
0.03454377 0.07738388 0.1933817
0.02791759 0.06006146 0.1229517
0.1026399 0.1590062 0.0921304
0.01723274 0.08275756 0.08973453
0.02644579 0.106776 0.1315718
0.1086449 0.06946331 0.1324883
0.1957986 0.07498811 0.09744965
0.0936148 0.09072096 0.1611922
0.01167233 0.07983999 0.24737
0.07346466 0.03467966 0.2002289
0.1263414 0.05305591 0.1433049
0.09472642 0.2077464 0.1272958
0.03936211 0.1425033 0.2137502
0.03530377 0.06054452 0.08258942
0.02912806 0.1259421 0.1094379
0.0844365 0.1312723 0.1210914
0.03177621 0.2905101 0.1065005
0.04475443 0.08627215 0.08001605
0.08706804 0.1021566 0.1243263
0.08237989 0.08735164 0.07394111
0.06455875 0.1872583 0.1195817
0.02018982 0.1283477 0.09237261
0.1597128 0.1297144 0.1287299
0.05890675 0.06789192 0.174238
0.02647244 0.1077601 0.09864957
0.04021635 0.1047356 0.1371383
0.03025521 0.09276154 0.1315666
0.02887709 0.1150068 0.1228053
0.01501736 0.1408951 0.1110596
0.05831389 0.07646145 0.1121689
0.05706064 0.161837 0.1414918
0.06232757 0.0226639 0.1197583
0.06537013 0.07492779 0.1006027
0.05512525 0.03893526 0.1015789
0.02499539 0.2479643 0.1006833
0.0574355 0.2445478 0.1315916
0.03941387 0.04910038 0.1782798
0.04776685 0.1609568 0.1608839
0.04661999 0.2272437 0.1337782
0.1252291 0.1042394 0.08963533
0.1028763 0.05676312 0.1281244
0.04573397 0.1214621 0.13308
0.02197161 0.1146363 0.1142816
0.02673909 0.2211577 0.2172004
0.1262127 0.06732462 0.1417854
0.1402019 0.07389208 0.2374715
0.1411437 0.07246775 0.1340588
0.05857711 0.0384928 0.06070908
0.04473582 0.1763646 0.06580218
0.1783649 0.1036876 0.06101009
0.01703145 0.05499266 0.06546308
0.0124435 0.1561529 0.146041
0.0306684 0.1066583 0.1629219
0.03691543 0.1264344 0.07952773
0.077255 0.0623348 0.1500151
0.04174276 0.08758518 0.1382747
0.03197243 0.06379238 0.1246735
0.04436735 0.08668269 0.1163394
0.1729742 0.182828 0.08159016
0.0592262 0.1148935 0.1196083
0.06557969 0.07165573 0.1185787
0.06251577 0.07362302 0.1806432
0.07485231 0.1031163 0.2386424
0.08858103 0.07876879 0.1744159
0.05540773 0.07004577 0.1318786
0.05726643 0.06919918 0.1609707
0.1537688 0.02401731 0.1623594
