"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.01206 3.9287 14.85692 4.005156 -30.26295 -3.861039
30.42418 4.059627 14.59523 3.997125 -30.27805 -3.957254
30.17491 3.910444 14.69853 4.064289 -30.35178 -4.01207
29.99022 3.87479 14.91459 4.20885 -30.12775 -3.895668
29.92318 4.056641 14.46809 3.977511 -29.97799 -3.969243
30.24457 3.973125 14.50785 4.104934 -29.89377 -3.896405
30.46173 3.938668 14.62517 4.052407 -30.06092 -3.952374
30.0004 4.041138 14.5148 4.014633 -30.26848 -3.919411
30.05635 3.968763 14.63124 3.922997 -30.24238 -3.84898
30.02463 3.827746 14.83555 3.999168 -30.26848 -3.929568
29.94063 3.974434 14.84619 3.986646 -30.22341 -3.85846
30.21093 3.798587 14.8348 4.065494 -30.17743 -3.898466
30.16931 4.101803 14.57149 4.177447 -30.11555 -3.860129
30.38048 3.842516 14.73164 4.049588 -30.10749 -3.899076
30.19745 3.865755 14.44265 4.100085 -30.39779 -4.002251
30.10476 4.057265 14.73737 4.045338 -30.01209 -3.984915
30.04269 3.849624 14.70971 4.069325 -30.08506 -3.880659
30.10577 3.897756 14.85024 3.951646 -30.18345 -3.89209
29.89777 3.99068 14.91232 3.892471 -30.15195 -3.971134
29.94901 3.881105 14.60941 4.047252 -30.24997 -3.919016
29.91151 3.886618 14.62038 4.228272 -30.32267 -3.938046
30.01958 3.928366 14.68873 3.979601 -30.11984 -3.876852
30.17708 3.944145 14.57624 3.945393 -30.19251 -3.974895
29.8367 4.224263 14.3253 4.063364 -30.17681 -3.938753
30.09273 4.034283 14.18815 4.005054 -30.05518 -3.830988
30.25293 3.956549 14.36389 4.050432 -30.13743 -3.914498
30.24843 3.856915 14.57724 3.965277 -29.94026 -3.893774
30.05711 4.047707 14.59059 4.018011 -29.95848 -3.91422
30.4137 4.044105 14.20334 4.162213 -30.29048 -3.856522
30.3426 4.012799 14.61934 3.880768 -29.99195 -3.854514
30.17756 4.031591 14.45579 4.076687 -30.20223 -3.966515
30.11906 4.051344 14.69181 4.079281 -30.06645 -3.968035
30.10321 3.939494 14.41889 3.943026 -30.17057 -3.876225
29.9942 3.866663 14.56144 3.889642 -30.22544 -3.958705
29.84587 3.985286 14.70076 4.074128 -30.00858 -3.913538
30.18541 3.858402 14.43307 3.941051 -30.56285 -3.916166
30.2152 3.883626 14.8248 4.052514 -30.07396 -3.996324
30.05136 3.994334 14.68175 4.062058 -30.2554 -3.94019
29.96088 4.014119 14.78663 3.981813 -30.0677 -3.94755
30.11534 3.996059 14.5416 4.017721 -30.46551 -3.85694
30.07458 3.986737 14.48459 4.038711 -30.46367 -3.925809
30.22347 3.92931 14.67094 4.038718 -30.14469 -3.96262
30.04023 3.892051 14.30594 3.902342 -30.60346 -3.93363
29.91878 3.970106 14.43464 3.992368 -30.28477 -3.951157
30.07583 4.088355 14.57446 4.002647 -30.50462 -3.942582
30.25097 3.99959 14.95293 4.106914 -30.17228 -3.876419
29.90288 3.962268 14.68553 3.960265 -30.08854 -3.894173
30.29021 4.053525 14.78774 4.063224 -30.34837 -3.898493
29.82302 3.875245 14.75142 4.179035 -29.95978 -3.92005
30.15039 4.096615 14.55606 3.895507 -30.15495 -3.870769
30.33769 3.896152 14.61959 3.937741 -30.19759 -3.947127
30.32186 3.77836 14.52113 3.993042 -30.49602 -3.865222
30.11413 4.102909 14.70502 3.986506 -30.23086 -3.90178
30.10175 3.979804 14.63862 4.141196 -30.13547 -3.979602
30.04099 4.056366 13.93915 3.940268 -30.40129 -3.897182
30.05852 3.98511 14.30953 3.995423 -29.89479 -3.94007
30.07722 4.11072 14.49907 4.00886 -30.0426 -3.856352
30.49325 3.950218 14.14563 4.013386 -30.0913 -3.963966
30.18397 3.944477 14.1318 4.055677 -30.16718 -3.99615
30.07408 4.128259 14.40095 3.976397 -30.11085 -3.926874
29.95586 3.891473 14.47514 3.956376 -29.93882 -3.966267
30.09695 4.048374 14.53606 4.031893 -30.23063 -3.901759
30.32147 4.004062 14.83524 3.911748 -30.42037 -3.93092
29.77862 3.957003 15.06038 4.093821 -30.43385 -3.954088
30.14242 4.057962 14.92655 3.857648 -30.13984 -3.848883
30.12958 4.062713 14.45348 4.144959 -30.38692 -3.904312
29.93288 4.049918 14.69421 3.89796 -30.34232 -3.98514
30.10817 3.868141 14.55894 4.103499 -29.98103 -3.995341
30.1795 3.821587 14.35554 4.002365 -30.10338 -3.949627
30.05395 3.965045 14.47162 3.884217 -29.99627 -3.960817
30.09172 4.042835 14.64873 4.048886 -30.18162 -3.894564
30.11732 3.976375 14.4085 3.947559 -30.22436 -3.925792
29.85505 3.985476 14.70372 4.007943 -29.98175 -3.937603
30.02354 4.049095 14.45329 3.954208 -30.26115 -3.832111
30.27415 3.895445 14.73115 4.050361 -30.01447 -3.932366
30.42632 3.987544 14.26074 4.055164 -29.88494 -3.965945
29.97774 3.882762 14.34481 4.035566 -29.8576 -3.925653
30.23069 3.971165 14.18622 4.160105 -30.08324 -3.907254
30.38633 4.017779 14.30276 4.04609 -30.0142 -3.911907
30.09272 4.086034 14.49828 4.191829 -30.13154 -3.902127
29.97173 4.053827 14.08891 4.032596 -30.31074 -3.866615
30.02422 4.052763 14.62385 4.039566 -30.15424 -3.893079
30.40062 3.940172 14.91389 4.049293 -30.04239 -3.86737
30.3565 3.808908 14.64372 3.966451 -30.44935 -3.976772
30.04412 3.935123 14.93436 4.021135 -30.06273 -3.942857
30.01217 3.92192 14.75319 4.018371 -30.30373 -3.885084
29.82486 4.016036 14.52964 3.803068 -30.04831 -3.921769
29.90393 3.841098 14.282 4.078319 -30.12214 -3.872297
30.03453 4.038516 14.41297 4.045064 -29.87903 -3.887996
30.07841 4.008736 14.4685 4.137509 -29.9396 -3.85082
30.19661 3.775053 14.43196 3.937107 -30.24406 -3.821213
30.06168 3.953831 14.57481 4.156923 -30.05034 -3.916575
30.08354 3.885222 14.62019 3.96136 -30.10692 -3.886383
30.13575 3.930385 14.71192 4.004759 -30.16282 -3.952645
30.50375 3.899428 14.57144 4.084914 -30.36201 -3.941264
29.93263 4.198036 14.69807 4.050582 -30.15814 -3.97941
30.12202 4.207415 14.40085 4.055466 -30.06141 -3.930097
30.24307 3.876695 14.57351 3.994465 -30.41876 -3.853847
30.3193 3.986969 14.32691 4.117979 -30.22521 -3.976559
29.91482 4.111522 14.40816 4.086372 -29.90655 -3.857784
30.35707 4.017454 14.6473 3.897329 -30.07981 -3.817137
30.42643 4.081904 14.5622 4.030693 -30.42536 -3.876457
30.14469 3.903702 14.84459 4.009826 -30.0503 -3.96621
30.02081 3.934911 14.88648 4.029485 -30.10136 -3.848453
30.21641 3.96379 14.79325 4.030994 -30.23171 -4.055608
29.99526 3.91282 14.99943 4.006526 -29.93559 -3.946851
29.94767 4.051049 14.79248 4.219403 -30.01289 -3.943644
30.11767 4.123337 14.6576 4.056827 -30.18053 -3.77968
30.11487 3.969971 14.36651 4.084887 -30.41842 -3.900991
29.95452 3.952042 14.66085 3.941216 -30.09453 -3.992082
30.38627 3.956228 14.52297 4.047949 -30.08897 -3.920914
30.03437 3.905405 14.73594 4.084088 -30.09498 -3.923941
29.98371 4.025113 14.66976 4.170922 -30.17913 -3.841683
30.14907 3.936722 14.70521 4.09612 -30.25223 -3.941937
29.82024 3.885678 14.97789 4.07729 -30.11632 -3.889159
29.95685 4.037046 14.90709 4.017899 -30.1571 -3.862777
30.33128 3.985174 14.49154 3.917624 -30.24848 -3.972838
30.0537 3.964436 14.41169 4.009395 -30.17456 -3.883056
30.17151 4.017583 14.67839 4.033092 -30.1392 -3.914606
30.25487 3.893734 14.34938 3.939132 -30.21512 -3.884582
29.72626 3.949506 14.43332 4.09625 -30.08975 -3.891172
30.08308 3.987497 14.32133 3.951882 -30.044 -3.946837
29.96948 4.148189 14.84436 3.955785 -29.99846 -3.945124
29.89686 4.023983 14.43821 3.937164 -30.2089 -3.922228
30.07552 4.005781 14.71253 4.071572 -30.16936 -3.97361
29.95015 4.030919 14.47021 4.037736 -30.13669 -3.892803
30.05543 4.078785 14.51144 4.021803 -30.29056 -3.86216
30.03156 3.983768 14.66409 3.870231 -30.00737 -3.920991
29.88715 3.886194 14.5078 4.128933 -30.19422 -3.957024
30.06336 4.013819 14.4511 4.077238 -30.49282 -3.880163
30.22012 4.017648 14.54518 3.901206 -30.26328 -3.963539
30.36987 3.947012 14.64542 4.075281 -30.21188 -3.952001
29.79151 3.993067 14.53312 4.066506 -29.82784 -3.919471
30.22503 3.876051 14.58955 4.068172 -29.92398 -3.765447
30.36671 3.843059 14.82387 3.879832 -30.02746 -3.883535
30.05423 3.967685 14.59308 4.046034 -30.25562 -3.847921
30.08386 4.049461 14.40238 4.056829 -30.04886 -3.991184
30.00498 3.912663 14.0615 3.949802 -30.10962 -3.890205
30.27679 3.756168 14.24493 4.074008 -30.15574 -4.000442
30.11144 3.877474 14.38312 4.045324 -30.13561 -3.877958
30.11352 4.047356 14.3137 4.010835 -30.50989 -3.944101
30.18515 4.080123 14.58769 4.005334 -30.17214 -3.940734
30.07698 4.017698 14.78129 4.105777 -30.26291 -3.985171
30.24594 4.012249 14.70082 4.000736 -30.30223 -3.902909
30.41768 3.897017 14.65871 4.02186 -29.95696 -3.990626
30.12714 3.874552 14.7516 4.153015 -30.35383 -4.027194
30.00117 3.760936 15.08265 4.061062 -30.31151 -3.891657
30.14401 3.913712 14.93556 4.174964 -30.25012 -3.9728
30.29963 3.870348 14.70822 4.05814 -30.2295 -3.877759
30.04764 3.884668 14.69801 3.980166 -30.08409 -3.990096
30.30716 3.963667 14.8649 4.183924 -30.19033 -3.899091
30.01005 3.934808 14.67232 3.949888 -30.1651 -3.895002
30.15092 3.903479 14.57276 3.955544 -30.08399 -3.914201
30.30632 4.051032 14.47459 4.03866 -30.02169 -3.985931
30.2263 3.950508 14.46208 4.051963 -30.1782 -3.995729
30.35191 3.923216 14.65301 4.069592 -30.35415 -3.932595
30.23727 3.857312 14.36801 4.159121 -30.10312 -3.888565
30.22112 3.86283 14.22338 3.979792 -30.20222 -3.967581
30.22797 4.05766 14.29194 4.07586 -30.14333 -3.890701
30.19385 4.143295 14.35483 3.985142 -30.18285 -3.906353
30.06324 3.893128 14.56448 4.044977 -30.01021 -3.844514
30.12378 3.983355 14.45786 4.075141 -29.92493 -3.93927
30.37707 3.91746 14.56206 4.025818 -30.2989 -3.933131
30.08499 3.935734 14.90098 4.034883 -29.9401 -3.852213
30.26154 3.963747 14.84892 3.990762 -30.11687 -3.940582
30.02077 4.000251 14.89792 4.033145 -30.17658 -3.892331
30.14046 3.902065 14.7732 4.005984 -30.24116 -3.92219
30.07136 4.049944 14.86779 4.140499 -30.42032 -3.931927
30.33711 4.094945 14.61114 4.069439 -30.16994 -3.874205
30.16017 3.754345 14.73781 4.06866 -30.11966 -4.017352
30.20564 3.86048 14.81572 4.075554 -30.02355 -3.891887
30.45409 4.099638 14.26708 3.992332 -30.06887 -3.889198
30.34481 3.882818 14.60106 4.031299 -29.99688 -3.765037
30.32404 3.902979 14.6445 3.975745 -30.06354 -3.830745
29.81143 4.074407 14.49771 3.977022 -30.07633 -3.967632
30.05012 3.861199 14.79487 3.968933 -30.05556 -3.945909
30.02608 4.060078 14.93061 3.997525 -30.23669 -3.925869
30.10897 4.092868 14.86769 3.994688 -30.26519 -3.880416
30.10282 3.810238 14.79029 4.031008 -30.17102 -3.823898
30.11656 3.861738 14.59323 4.03986 -30.15156 -3.89822
29.91882 3.954296 14.78708 4.08405 -30.25766 -3.879505
30.2438 4.031465 14.70657 4.149636 -30.08904 -3.90511
29.94124 3.889226 14.79168 4.020473 -30.00781 -3.955941
30.02313 3.830944 14.68438 4.073683 -29.96463 -3.924644
30.35558 4.016472 14.29423 3.897344 -30.33865 -3.880777
30.11067 4.023698 14.50896 4.041208 -30.11076 -3.967951
30.17951 3.962526 14.63811 4.0439 -30.06538 -3.964178
29.93567 3.950688 14.55254 4.026848 -29.91167 -3.849346
30.33281 3.995585 14.31643 4.077039 -29.93526 -3.959958
30.3505 3.877358 14.26418 4.107546 -30.23832 -3.944922
30.20071 3.941919 14.65836 4.218946 -29.99612 -3.961857
30.36403 4.090544 14.42448 4.189708 -30.14817 -3.905895
30.19651 3.913153 14.2076 4.004522 -30.28095 -3.926039
29.92077 4.017161 14.58837 3.910111 -30.0576 -3.970137
30.35605 3.870417 14.6419 4.051748 -30.16721 -3.874405
29.95563 3.969916 14.68993 4.003321 -29.98197 -3.931452
29.96349 3.82411 14.71964 4.0077 -30.00693 -3.934392
29.96429 4.068942 14.93277 4.109894 -30.18024 -3.811797
29.96049 3.984877 15.03298 4.189797 -30.15089 -3.917964
30.00153 3.82896 14.47503 3.974372 -30.07691 -3.880999
30.00809 3.993763 14.57409 3.897347 -30.12803 -3.93651
30.04606 4.094014 14.04935 3.976378 -30.34358 -3.903352
30.04079 3.954477 14.48577 4.082346 -29.96773 -3.831755
30.39172 3.818014 14.67458 4.01405 -30.24015 -3.906238
30.35718 4.059781 14.62011 3.949428 -30.32779 -3.924354
30.21827 3.987331 14.68702 4.020281 -30.19173 -3.976134
30.16495 3.94609 14.90029 4.085114 -30.03042 -3.919369
30.03471 4.033753 14.50905 4.077089 -29.95944 -3.919233
30.10097 3.92678 14.41108 3.904333 -29.92463 -3.874582
30.29669 4.208508 14.6228 4.077431 -30.00264 -3.859872
30.08622 4.054435 14.78882 3.913351 -30.1487 -3.840319
30.11561 3.876076 14.47133 4.024598 -30.15501 -3.879941
30.42654 3.94248 14.29596 4.003704 -29.98093 -3.951354
30.20401 4.121117 14.29069 3.989191 -29.96499 -3.906898
30.33661 3.995381 14.37159 3.975097 -30.18172 -3.829571
30.23228 3.915525 14.38065 4.033828 -30.03999 -3.865331
29.82922 3.999651 14.26948 4.088407 -30.22883 -3.92244
30.09796 4.02981 14.54231 4.260776 -30.10291 -3.938305
30.08506 4.121899 14.55424 4.078084 -30.23686 -3.887328
30.33927 3.957514 14.61091 4.091379 -29.93085 -3.852359
30.09522 3.794933 14.7686 4.189972 -30.072 -3.943803
29.89511 3.819766 14.55905 4.055569 -30.32738 -3.900262
30.27358 3.964727 14.57855 4.15846 -30.05294 -3.982214
29.93011 4.041391 14.68055 4.05187 -30.19539 -3.962505
30.28069 4.064873 14.36766 4.080559 -30.10597 -3.90882
30.45603 4.090609 14.41876 3.902296 -29.97576 -3.967493
30.22968 4.064052 14.08501 3.932927 -30.09315 -3.958272
30.201 3.998168 14.33117 4.082924 -29.97682 -3.912996
30.18728 3.900485 14.44539 4.014184 -29.9552 -3.894382
30.56066 3.927434 14.65683 4.069766 -30.36314 -3.940733
29.99762 3.8338 14.73176 4.066084 -30.15713 -3.951038
29.96601 3.985193 14.71922 4.148211 -29.9186 -3.918049
29.92347 4.028686 14.79282 4.068855 -30.08472 -3.858268
30.26999 3.920847 14.76759 3.965744 -30.2702 -3.915437
30.22392 3.950025 14.91918 4.099605 -30.37606 -3.81929
29.88414 3.910051 14.86095 4.025644 -30.12957 -3.877334
30.05179 3.873456 14.45054 3.957324 -30.17321 -3.832046
30.27502 3.733066 14.50508 3.89625 -30.20992 -3.938619
30.14292 3.96915 14.58252 4.021984 -29.96803 -3.912905
30.22247 3.813366 14.37921 4.024018 -30.23131 -3.899053
30.05052 3.846468 14.45729 4.06812 -30.10018 -3.973162
30.15074 4.011662 14.41272 4.048034 -30.13951 -3.961016
30.06944 3.956762 14.54975 4.087777 -30.07022 -3.929529
30.05467 3.990312 14.44141 4.083877 -30.16452 -3.923281
30.04919 3.895177 14.65743 4.145735 -30.16417 -3.891846
30.2494 3.731081 14.73426 3.95997 -29.98168 -3.921925
30.15289 4.024146 14.84446 4.014945 -29.97403 -3.962724
29.97756 3.903696 14.94174 4.060407 -30.13003 -3.944153
30.06366 3.808673 14.79714 3.964946 -30.16795 -3.920132
30.2877 4.088697 14.86043 4.013975 -30.13896 -4.025916
30.18831 3.976525 14.88307 3.834566 -30.08307 -3.959837
30.1027 3.811158 14.47948 4.098069 -30.29247 -3.991325
29.9822 3.829416 14.60596 3.984455 -30.16739 -3.910112
30.2676 3.965763 14.61543 3.962972 -30.1371 -3.823154
30.14382 4.002273 14.54622 4.157829 -29.97972 -3.902766
30.33109 3.960673 14.50056 4.145682 -30.16519 -3.894429
30.3497 4.009645 14.50551 4.102408 -30.22264 -3.886901
30.42544 3.840106 14.45235 4.017033 -30.5858 -3.875158
29.92775 3.951842 14.91814 4.173846 -30.15842 -3.996212
29.95822 3.891253 14.47882 4.080227 -30.1399 -3.906509
30.03571 3.940353 14.40718 3.998843 -29.83572 -3.985619
30.10439 4.023828 14.77236 3.96056 -30.10814 -3.896137
30.21358 3.963368 14.51116 4.002401 -29.93926 -3.96482
29.9498 3.991239 14.4057 4.056277 -30.26592 -4.017226
29.98701 3.965816 14.31891 4.013923 -30.05765 -3.924519
30.01515 4.055717 14.36826 3.981754 -29.78885 -3.862507
30.279 3.898315 14.72455 4.058398 -30.06804 -3.914326
29.86366 4.00339 14.84621 4.007471 -30.19912 -3.905216
29.89931 3.972593 14.64688 4.076291 -29.93659 -3.983656
29.98282 3.844273 14.41173 3.865037 -29.92288 -3.884378
30.00798 3.926448 14.1932 4.025991 -30.01466 -3.978965
30.0396 4.06533 14.49664 4.103522 -29.95261 -3.934296
30.06737 4.0059 14.39183 4.063172 -29.9397 -3.925466
30.03257 4.140511 14.65213 4.017978 -30.04205 -3.964324
29.9525 4.029151 14.57928 3.901579 -29.96302 -3.880086
29.85127 3.961756 14.70601 3.929505 -30.21901 -3.924921
30.0509 4.085812 14.81091 4.087056 -29.93849 -3.921997
30.22922 3.92535 14.53771 3.920543 -30.23272 -3.919943
30.05741 4.035326 14.66391 3.982986 -30.47665 -3.974932
30.20036 4.132431 14.9471 4.079967 -30.523 -4.021105
30.04406 3.972561 14.77142 4.113627 -30.2781 -3.974145
30.0557 4.025671 14.68486 3.936657 -30.22617 -3.929457
29.89281 4.021807 14.49802 4.116322 -30.23549 -3.870991
30.10432 4.002521 14.44521 3.983366 -30.32308 -3.948372
30.2075 3.788825 14.61378 3.9769 -30.38585 -3.959684
30.27952 4.091868 14.85732 3.97425 -30.25204 -3.931415
30.18248 4.092689 14.95183 4.040179 -29.9328 -3.855767
30.24416 3.879792 14.53739 4.085205 -29.97504 -3.908055
29.80087 3.996233 14.55682 4.08884 -30.00883 -3.988829
30.19111 3.777313 14.49595 3.946576 -30.16378 -3.979191
30.14549 4.098211 14.76563 4.133356 -30.05705 -3.903265
29.98448 3.91529 14.61308 4.046093 -30.18506 -3.792003
30.32776 3.648891 14.58387 4.109724 -30.03195 -3.982809
30.16333 4.031774 14.64019 3.924002 -30.06253 -3.924308
30.08289 3.851845 14.24077 4.056553 -30.1618 -3.962619
30.2463 3.970837 14.38518 4.139573 -29.87907 -4.023208
29.95228 3.938359 14.59086 4.054689 -30.11676 -3.886993
30.26448 4.00812 14.47038 3.997728 -30.26149 -3.832242
30.01178 4.114282 14.55285 3.937916 -30.07551 -4.011496
30.26924 3.876916 14.38114 4.11308 -30.11881 -4.047843
29.99985 3.973453 14.78483 3.944332 -30.10558 -3.936577
30.02229 3.96219 14.78299 3.954061 -29.99024 -4.003579
30.06325 4.029908 14.24413 4.032976 -30.21473 -3.86661
30.30612 3.834215 14.55544 4.121103 -30.18305 -3.895534
30.26249 3.998551 14.66945 3.966981 -30.18364 -3.912543
30.44392 3.884332 14.59091 4.040598 -30.32764 -3.979069
30.284 4.018038 14.63394 4.08785 -30.15168 -3.929503
30.15713 3.890263 14.35434 4.022652 -30.24286 -3.876936
30.06812 3.92898 14.67089 3.977853 -30.21529 -3.87637
30.47492 3.916124 14.63995 4.113596 -30.06037 -3.833677
30.36061 4.058127 14.61075 3.93452 -29.99536 -3.92115
30.2879 3.820516 14.51898 4.188412 -30.07383 -3.910788
29.99584 3.981573 14.77782 4.050555 -29.97663 -3.872177
30.01346 4.013575 14.8118 4.152055 -29.9551 -3.968235
29.857 4.084589 14.74932 4.143547 -30.31168 -3.841022
30.06369 4.00356 14.63677 4.009398 -30.17477 -3.921246
30.08077 3.936072 14.74752 3.909721 -30.13513 -3.924232
30.07723 3.982108 14.3223 3.922322 -30.07684 -3.863895
29.89344 4.124927 14.76167 4.093601 -30.1891 -3.84357
29.97437 3.926785 15.00325 3.98578 -29.92009 -3.870577
30.15795 3.942249 14.90321 4.097732 -29.93625 -3.979345
29.90723 3.983529 14.61914 4.088445 -30.13567 -3.899887
30.20578 3.934551 14.894 4.011818 -29.88254 -3.908942
30.07958 4.088294 14.52281 4.168173 -30.28452 -3.945791
30.09999 4.197884 14.56711 4.164406 -30.13032 -3.920224
30.04894 3.9226 14.94117 4.251531 -30.40851 -4.006131
30.13963 3.934441 14.67157 4.152036 -30.02963 -3.901468
30.38152 3.896434 14.60314 3.994063 -30.21359 -3.88077
29.98652 3.842101 14.74253 4.018303 -30.12069 -3.939256
30.17578 3.871042 14.76715 3.965932 -30.1869 -3.999497
