"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
14.97203 3.999029 30.16767 4.001462 -29.94352 -3.677646
14.79224 4.077124 30.30315 4.015609 -30.12255 -3.969075
14.90027 4.149722 30.09412 3.99172 -29.69723 -3.972849
14.88905 3.953116 29.98754 4.010897 -29.92114 -3.844268
15.00272 4.06513 30.08417 3.998679 -30.19367 -3.611039
15.03191 4.061099 30.06097 4.024321 -29.85738 -3.841702
15.12313 4.02562 30.1515 3.993856 -30.12361 -3.778112
14.93276 4.013082 30.23745 4.05537 -29.9622 -3.650073
15.02983 4.09372 30.14051 4.037083 -29.8828 -3.815323
15.08442 3.982468 30.08993 3.993075 -30.09561 -3.823369
15.06441 3.991284 30.07557 3.965915 -30.21597 -3.878869
14.92162 3.954703 30.14451 4.013841 -30.02225 -3.82559
15.00935 4.072518 30.03079 3.995859 -29.99488 -3.800321
14.82985 4.011093 30.10065 3.977009 -29.89096 -3.948606
14.85914 4.038553 30.17123 3.99166 -29.78702 -3.808313
14.91798 3.922317 30.11621 4.028712 -29.55933 -3.793096
14.69656 4.070849 30.17283 4.007662 -29.80925 -3.801077
14.86699 3.991562 30.12521 3.986938 -29.8799 -3.915232
14.88135 4.005809 30.15735 3.991562 -30.25553 -3.769004
14.9835 4.058324 30.03755 4.009488 -29.93615 -3.926786
14.80762 3.994279 29.96449 3.965271 -29.87969 -3.897131
14.89644 3.999328 30.0515 3.998219 -29.91667 -3.916679
14.70957 3.976329 30.20872 4.033574 -30.37973 -3.97416
14.7837 3.987639 30.11612 4.030131 -30.10421 -3.810322
14.67903 4.068665 30.15162 4.028331 -30.20752 -3.923438
14.99229 4.037733 30.08709 3.979801 -30.13675 -3.843365
14.88124 3.951644 30.06277 3.989122 -29.78814 -3.816987
14.69525 4.068101 30.11097 4.004189 -29.94105 -3.822759
14.83831 4.027316 30.07449 3.989769 -30.08447 -3.753188
14.79254 4.087416 30.12769 3.994663 -30.08914 -3.926352
14.83767 4.000061 30.15771 3.996601 -29.96009 -3.826997
15.04087 4.040027 30.14584 4.028619 -29.80995 -3.630141
14.94626 4.054069 30.2039 4.009412 -29.82825 -3.892902
15.04839 4.029955 30.07844 3.981882 -29.91889 -3.792293
14.7165 3.978768 30.233 4.00671 -30.48051 -3.90057
14.90035 4.075199 30.20071 4.029633 -29.92523 -3.794897
14.98368 3.976053 30.19474 3.993755 -29.72983 -3.934218
14.88749 4.01479 30.26234 4.02292 -29.7318 -3.703083
15.02381 4.03842 30.19875 3.996209 -29.92749 -3.785159
14.99483 4.020753 30.11404 3.990072 -29.91368 -3.727374
14.89997 3.991411 30.16609 4.00814 -29.81168 -3.933585
14.90527 4.014939 30.16707 4.018597 -30.02939 -3.903992
14.94446 4.072326 30.20862 4.019589 -30.14887 -3.860204
15.10896 4.008344 30.14053 4.040877 -30.0227 -3.904417
14.9546 4.024494 30.35131 4.003955 -30.44645 -3.965671
14.94441 3.95359 30.20958 4.031275 -30.16057 -3.825659
14.97697 4.015907 30.16195 4.037534 -29.90556 -3.822153
14.92978 4.08998 30.14158 3.986176 -29.95598 -3.843856
14.90161 4.02663 30.06811 4.019479 -30.05191 -3.911939
15.0409 4.076353 30.06651 4.011128 -29.84065 -3.751637
14.80347 4.08045 30.16587 4.012436 -30.09717 -3.803079
14.88214 3.92538 30.136 4.048234 -29.92927 -4.017272
15.01372 3.994951 30.13673 4.00925 -29.87254 -3.762626
14.81779 4.076124 30.1429 4.013638 -30.03866 -3.835888
14.89242 4.03675 30.07595 3.970521 -30.04841 -3.814624
14.7516 3.993897 30.0899 4.009097 -30.14966 -3.952521
14.8684 3.990174 30.09204 4.006357 -29.97614 -4.047007
14.81598 3.970402 30.13503 3.977992 -30.13781 -3.973242
14.62357 3.977065 30.31782 4.032859 -30.20387 -3.959402
14.83687 4.065845 30.21497 3.99663 -30.16228 -3.888261
14.74631 3.974879 30.18832 3.965026 -30.26427 -4.053354
14.88974 4.015941 30.12712 4.017025 -29.81942 -3.828921
15.02834 3.962976 30.10993 4.030428 -30.25518 -3.890985
15.06727 4.014442 30.15566 4.027144 -30.46372 -3.861261
14.98201 4.084986 30.1666 4.014382 -30.50149 -3.750771
15.07559 4.037901 30.15636 4.005276 -30.44498 -3.801282
15.17698 4.049507 30.15571 4.038527 -29.98734 -3.938227
15.21208 4.054136 30.09146 4.017262 -29.68352 -3.763651
15.10888 4.01865 30.07187 4.000089 -29.70105 -3.83335
15.08716 3.96836 30.10971 3.997803 -29.84066 -3.885613
15.02505 4.084018 30.16735 3.98071 -30.14907 -3.785765
14.99219 4.033721 30.22125 3.974835 -29.95384 -3.791117
15.19582 4.01093 30.1454 3.991986 -29.7352 -3.963906
15.05728 4.038467 30.1913 3.972749 -29.943 -3.981523
14.97398 4.041891 30.27856 4.013409 -29.87338 -3.833109
14.91283 4.087744 30.25725 4.022167 -30.143 -3.753111
14.89197 4.072147 30.18295 4.025943 -30.14277 -3.823746
14.97117 4.001405 30.11388 4.039788 -29.8207 -3.808154
14.89176 3.991922 30.22608 3.976604 -29.86592 -3.860958
15.04578 3.957272 30.2363 3.96295 -29.9487 -3.774046
14.94654 4.058538 30.19707 4.003572 -29.67413 -3.846883
14.9097 4.103961 30.22941 4.010946 -29.95859 -3.839945
15.0854 3.944995 30.18161 4.014128 -29.9127 -3.726192
14.9512 3.969612 30.29564 3.980936 -29.91159 -3.923826
15.01909 4.076315 30.21244 4.001811 -29.8487 -3.754555
14.99144 4.079524 30.10006 4.0191 -29.94536 -3.886373
14.88481 4.073064 30.17458 3.996637 -29.73209 -3.80206
14.88717 3.986343 30.2249 3.992888 -29.50615 -3.977032
14.7271 4.104209 30.29054 4.034723 -29.99015 -3.688969
15.07155 4.081549 30.09412 4.014284 -29.97006 -3.864529
14.7269 3.993832 30.16747 4.01572 -30.20064 -3.995737
14.84874 4.004893 30.16189 3.972 -30.0379 -3.663151
14.98985 4.085558 30.14794 3.990309 -30.37601 -3.706969
15.04039 3.951292 30.15972 4.002636 -30.08093 -3.811954
15.02372 4.03256 30.11153 3.988914 -29.86797 -3.86615
14.94157 4.042191 30.20051 3.981533 -29.47708 -3.71884
15.05552 3.993075 30.15009 4.016643 -29.80893 -3.862877
14.94711 4.025951 30.18374 3.984511 -29.67816 -3.808571
14.88162 3.99907 30.11757 4.00435 -29.72991 -3.784478
14.94347 4.072954 30.11429 4.052626 -30.11279 -3.76643
14.95557 3.972744 30.03998 3.988631 -29.9553 -3.806156
14.99172 3.976875 30.05736 4.039602 -29.85899 -4.043414
14.8651 4.099898 30.08578 3.977911 -30.1948 -3.783758
14.65876 3.973842 30.06693 4.013425 -30.20447 -3.78741
14.91837 3.937635 30.01435 3.986599 -29.94161 -3.744484
14.8854 3.997811 30.05038 3.99701 -29.82895 -3.789798
14.94186 4.055014 30.11658 4.010449 -29.71106 -3.747747
14.66097 4.01433 30.28063 4.012405 -30.01244 -3.797486
14.78631 3.93709 30.15558 4.008292 -30.20502 -3.888448
15.02033 4.0812 30.10062 3.993723 -30.12671 -3.922386
15.03456 3.92014 30.14513 4.030349 -30.26276 -3.745958
14.97448 4.042075 30.14618 3.963486 -30.01316 -3.94139
14.70502 4.082284 30.09197 4.017758 -29.95532 -3.687625
14.6985 3.990365 30.13727 3.968451 -30.0548 -3.802315
14.83431 4.104248 30.16986 4.000243 -30.08905 -3.744357
14.75397 4.014909 30.1765 3.983961 -30.19456 -3.923474
14.73473 4.029514 30.13752 4.014279 -30.11934 -3.869668
14.96317 4.004754 30.17021 4.015456 -29.62275 -3.784997
15.00121 3.99704 30.12381 4.045073 -29.89411 -3.836082
15.08445 4.018744 30.20201 4.040929 -29.81512 -3.752054
14.73855 4.012308 30.27385 3.995626 -29.97943 -3.954854
14.77375 4.048044 30.18232 4.013568 -30.0455 -3.828093
15.00531 4.063377 30.06146 3.958267 -29.55615 -3.681513
14.89276 3.939466 30.14887 4.0411 -30.09965 -3.938416
14.92363 4.069858 30.2433 4.018329 -29.85403 -3.73197
14.95632 4.049672 30.21949 4.037906 -29.93058 -3.931832
15.01359 3.959266 30.17319 4.026625 -29.7989 -3.866593
14.95422 4.09619 30.21482 4.018147 -30.10862 -3.784402
15.03698 4.039275 30.0902 3.969306 -29.93119 -3.836565
14.79047 3.991619 30.22001 3.993146 -29.93019 -3.944386
15.05999 3.997606 30.09553 4.017962 -29.7293 -3.841381
14.95827 4.025371 30.14895 4.010565 -29.71135 -3.837355
14.79293 4.012605 30.17626 3.988649 -30.02918 -3.821397
14.92772 4.044482 30.13838 3.998946 -29.76454 -3.992608
15.00734 4.060953 30.11482 4.006734 -29.62504 -3.863668
14.57491 4.070096 30.21675 4.012997 -29.98147 -3.881933
14.82936 4.044412 30.16787 3.975609 -29.76282 -3.760197
14.80208 4.013475 30.15737 4.039527 -29.68573 -3.723858
14.75365 4.052546 30.1767 4.032472 -29.59168 -3.994214
14.7991 4.003704 30.12963 4.024448 -30.15035 -3.807464
14.97303 4.016316 30.07612 4.025897 -29.71189 -3.7727
14.93641 4.012467 30.15795 4.033781 -29.8106 -3.838738
14.99604 4.033285 30.09156 3.995731 -29.74975 -3.771555
15.03957 3.965212 30.10511 4.036722 -29.86378 -3.789156
14.86954 4.156833 30.11216 4.047474 -30.36046 -3.840161
15.05868 3.9597 30.21467 3.998849 -30.36621 -3.914739
15.22475 4.006944 30.01827 3.995765 -30.16111 -3.842529
14.93519 3.976109 30.07777 4.008125 -30.14478 -3.736229
14.93719 4.024896 29.95857 4.033669 -29.81649 -3.787182
14.96516 4.042052 30.16126 4.009183 -30.10899 -3.672355
14.86061 4.00775 30.24683 4.02743 -29.84472 -3.788364
14.8083 4.021784 30.26722 4.003397 -29.92988 -3.813313
14.93176 4.013555 30.17944 4.025057 -29.74338 -3.894148
15.05738 4.03797 30.17065 3.986579 -29.80905 -3.84953
14.79305 4.057341 30.16691 4.021686 -29.9634 -3.755121
14.87196 4.044827 30.07998 4.028684 -29.82049 -3.690872
14.95228 4.069647 30.04819 4.000932 -29.85124 -3.901734
15.02081 4.004807 30.03452 3.990914 -29.82247 -3.699015
14.92494 4.051553 30.20937 4.011446 -29.93535 -3.90156
14.76031 4.05172 30.2176 4.031161 -29.92473 -3.915867
14.90249 4.044317 30.113 3.991267 -30.10954 -3.853336
15.03918 4.012608 30.07546 4.013662 -30.03778 -3.723761
14.77494 4.029038 30.30408 4.01685 -30.39743 -3.795931
15.03688 3.981949 30.18121 3.9896 -30.0494 -4.004531
14.96515 4.00798 30.28811 3.985033 -29.97762 -4.041722
14.86444 4.050996 30.28266 4.016401 -29.87722 -3.906931
14.91931 4.039181 30.13557 3.993113 -29.91178 -3.843646
14.82718 3.991073 30.22775 4.025584 -29.57487 -3.903044
14.87442 4.070604 30.23101 3.981016 -29.93188 -3.702063
14.94012 4.061152 30.11651 3.998876 -29.64821 -3.920938
14.74964 4.029344 30.2233 4.01547 -29.88714 -3.89683
14.68738 4.033576 30.21076 4.014806 -30.16789 -3.895507
14.94236 4.049046 30.11276 4.011074 -29.98991 -3.742507
14.85339 4.001599 30.08939 4.050271 -30.08063 -3.817263
14.86364 4.020203 30.10891 3.969237 -30.37677 -3.862837
14.96961 4.001101 30.12228 3.990255 -30.34892 -3.737622
15.12852 4.012646 30.01476 3.988392 -29.88099 -3.923221
14.73386 4.006691 30.23384 4.024735 -30.06089 -3.729349
14.90312 3.943785 30.16495 3.981458 -30.09689 -3.84959
14.91269 3.980589 30.10892 3.988766 -30.56607 -3.919987
14.99109 4.036189 30.17678 3.978607 -30.05008 -3.784476
15.09332 4.056064 30.14495 4.029995 -29.70589 -3.897513
14.81611 4.041959 30.14154 3.97483 -29.89956 -3.763218
14.75737 3.977812 30.22894 4.006554 -29.85296 -4.08112
14.87071 3.974108 30.04039 4.037045 -29.70125 -3.874301
14.78639 4.072439 30.19078 4.007161 -29.73403 -3.732564
14.73676 4.035386 30.22536 4.004039 -30.05767 -3.736637
14.91379 3.998002 30.27646 4.007035 -30.16707 -3.812315
14.95511 4.053004 30.21988 4.02181 -30.0264 -4.083767
15.01347 3.982837 30.12288 4.05299 -29.9936 -3.891749
15.06153 4.021019 30.12138 4.019635 -30.16812 -3.979105
15.03159 4.005319 30.25933 3.961726 -30.08607 -3.868248
14.77996 4.062173 30.13508 4.011249 -29.83504 -3.850695
14.84303 3.956336 30.21119 3.992989 -30.06578 -3.95114
14.76246 4.072418 30.22264 3.993519 -29.90548 -3.778967
14.84864 4.077203 30.1168 3.991526 -29.716 -4.013655
14.98433 4.049764 30.11596 3.989043 -29.99913 -3.861749
14.76285 4.077997 30.23525 4.018218 -30.23252 -3.851724
14.99791 3.968506 30.09111 4.011862 -30.16611 -3.651334
15.01845 4.073415 30.06414 4.013949 -30.14875 -3.721711
14.89576 4.013139 30.1474 3.982528 -30.19672 -3.874148
14.89048 4.029985 30.12477 4.014725 -30.0392 -3.821712
15.02877 4.036301 30.14904 4.017218 -29.98779 -3.867614
15.0307 4.072295 30.11877 4.049775 -30.00338 -3.909087
14.82248 4.057257 30.32243 3.997 -29.8456 -3.800388
14.94491 4.115186 30.25896 4.006392 -29.76326 -3.74478
14.857 4.053955 30.27644 3.990774 -29.63045 -3.936788
