"nu" "alpha"
2.829807 0.2335044
2.326949 0.2089779
2.44655 0.1911852
2.280994 0.376239
1.581964 0.3006498
2.004003 0.1297367
1.843419 0.3630332
1.766192 0.3927286
1.599062 0.4982544
1.482562 0.2947581
2.004355 0.1355719
1.820346 0.4895491
2.877442 0.08322571
5.133063 0.2486374
2.744075 0.2479232
3.183999 0.1380631
3.131188 0.4149535
1.971025 0.3914709
1.339458 0.3504185
1.512134 0.4891233
2.99704 0.2569021
2.662811 0.144213
1.724116 0.4095732
1.690718 0.1709043
3.994444 0.4747457
3.133596 0.1021648
2.911184 0.288789
2.341999 0.3009727
2.396574 0.1622277
1.789529 0.4931787
1.771732 0.4073889
2.011941 0.0769936
1.174206 0.07196006
1.576347 0.187845
1.136109 0.4982437
1.297921 0.1123145
1.268062 0.310611
1.448332 0.3192252
1.383996 0.3633114
1.203114 0.1644778
1.281069 0.2563227
1.597355 0.3738647
1.973999 0.4841233
1.700804 0.1945426
2.042077 0.1857996
2.165752 0.3661137
2.339533 0.3546328
1.170204 0.4684648
2.398139 0.08512703
2.620506 0.3047774
2.725417 0.1048796
2.622143 0.3825286
2.348081 0.04621041
2.457566 0.3417116
2.182933 0.1209625
1.742421 0.4841118
2.436955 0.2628114
2.130117 0.140791
2.543969 0.1709284
2.662926 0.4675801
1.728373 0.2652249
2.657719 0.3158985
1.713059 0.2407583
2.310002 0.2700135
1.961703 0.1328622
1.579419 0.1997687
2.009164 0.4279026
1.543537 0.2770907
1.447937 0.2014786
1.242344 0.2378508
1.565037 0.3003736
1.390704 0.2202777
1.319223 0.4715141
1.488835 0.3699959
1.098606 0.4661129
1.811267 0.27872
1.197633 0.263276
1.644229 0.2738475
1.809197 0.457779
1.531767 0.249642
1.991348 0.05329407
2.144504 0.322834
2.986938 0.4005524
2.1779 0.2372383
2.04492 0.1785227
2.288654 0.4942105
2.461485 0.4071796
1.564269 0.4851571
3.366946 0.469168
2.65809 0.2895586
3.716561 0.1332576
2.920077 0.2829103
1.731304 0.1747048
1.636223 0.2746836
2.181603 0.05480818
2.071255 0.4957352
1.380797 0.4636869
1.696662 0.430541
2.243612 0.3572367
1.651509 0.4522973
1.569828 0.3270675
1.905404 0.1518212
1.808561 0.2274513
1.677645 0.2509558
1.796491 0.07261501
2.139303 0.1696569
1.559726 0.2633267
1.770611 0.3992138
1.515708 0.1950526
1.624203 0.3005525
1.507989 0.3745012
1.171078 0.3799958
1.364564 0.3703754
1.119177 0.3314995
1.534205 0.4082068
1.957705 0.2532362
2.156459 0.3313486
2.689122 0.4474676
2.385068 0.3724344
2.294296 0.05349896
2.291848 0.2230992
1.87368 0.3185793
1.848596 0.1288244
2.235725 0.2120072
1.673038 0.06835805
1.513673 0.2381016
2.773084 0.4136915
2.485262 0.4571715
1.849414 0.1548299
1.515131 0.3970842
1.609735 0.3791281
1.30352 0.4193652
0.8010803 0.1879657
2.022461 0.3779295
1.829572 0.3945819
1.645087 0.4911485
1.818811 0.3119396
1.769727 0.2633767
1.452356 0.1578125
2.264799 0.4084509
2.233981 0.2633776
1.312477 0.4581371
2.953718 0.2762398
2.674144 0.3113721
2.005342 0.06375376
2.31373 0.4887261
2.475319 0.412773
2.023728 0.35749
1.81798 0.1972178
3.060497 0.1920668
3.157706 0.2790933
1.746847 0.1021555
1.554054 0.1711314
2.431744 0.1520207
1.326927 0.4609925
1.67348 0.1511462
1.488162 0.2562878
1.716381 0.3808028
1.521032 0.2285755
1.110779 0.4355972
1.811833 0.4963383
1.352432 0.1491729
1.264498 0.2052961
1.283851 0.1138552
1.854674 0.3907091
1.887215 0.06473023
1.29023 0.2886488
1.381668 0.2226471
1.631493 0.4369407
2.049617 0.409291
1.196932 0.0791746
1.379519 0.4630511
1.386605 0.3526725
1.498452 0.2646567
1.545349 0.4616506
1.388825 0.1801583
2.221578 0.3645346
3.780023 0.3100991
10.99296 0.1992104
4.850725 0.2633078
2.367068 0.131206
2.19516 0.3517196
1.704547 0.0837407
1.618323 0.4258947
1.340458 0.1769463
1.22886 0.4291833
2.199445 0.4979568
1.678509 0.3448459
1.128082 0.2651441
1.197064 0.37866
1.201459 0.2099471
1.567835 0.2244059
1.257311 0.3126441
1.099214 0.3614957
1.374079 0.3411091
1.366513 0.3735946
1.554196 0.2354523
1.600288 0.4870503
1.205177 0.4103599
2.203905 0.1499763
2.264381 0.3619731
2.379722 0.347451
3.048533 0.04445705
2.886924 0.4387655
2.194693 0.4253319
1.864026 0.2400967
1.381815 0.145502
1.420599 0.3566457
1.316439 0.4931396
2.192905 0.3438553
2.018479 0.331691
1.295458 0.4103515
1.467376 0.3634625
2.052365 0.366497
1.231927 0.406837
1.971655 0.4872851
1.437726 0.471775
1.725544 0.4276424
1.452086 0.467905
