"p_1" "p_2"
0.1475536 0.8524464
0.2053077 0.7946923
0.2671666 0.7328334
0.2660281 0.7339719
0.188154 0.811846
0.2209677 0.7790323
0.2116871 0.7883129
0.2863944 0.7136056
0.1963548 0.8036452
0.1406595 0.8593405
0.2101538 0.7898462
0.2195813 0.7804187
0.2016431 0.7983569
0.2394278 0.7605722
0.2681859 0.7318141
0.2382939 0.7617061
0.2918634 0.7081366
0.2210066 0.7789934
0.2153829 0.7846171
0.1848563 0.8151437
0.1601807 0.8398193
0.1558561 0.8441439
0.2405647 0.7594353
0.1488436 0.8511564
0.2700339 0.7299661
0.337098 0.662902
0.2244619 0.7755381
0.2889741 0.7110259
0.1635994 0.8364006
0.1971716 0.8028284
0.2064715 0.7935285
0.2665111 0.7334889
0.335846 0.664154
0.2150776 0.7849224
0.2254044 0.7745956
0.1812773 0.8187227
0.2076333 0.7923667
0.2231218 0.7768782
0.1580529 0.8419471
0.224282 0.775718
0.2435696 0.7564304
0.2682135 0.7317865
0.1787199 0.8212801
0.2453062 0.7546938
0.1585529 0.8414471
0.2345256 0.7654744
0.2785034 0.7214966
0.2187686 0.7812314
0.2187549 0.7812451
0.1618004 0.8381996
0.1617265 0.8382735
0.2160075 0.7839925
0.1540928 0.8459072
0.1442621 0.8557379
0.1229899 0.8770101
0.2761599 0.7238401
0.2037403 0.7962597
0.1932931 0.8067069
0.1552041 0.8447959
0.1433144 0.8566856
0.1758186 0.8241814
0.2265808 0.7734192
0.1654208 0.8345792
0.1463495 0.8536505
0.1961929 0.8038071
0.282788 0.717212
0.1607661 0.8392339
0.1535416 0.8464584
0.2614788 0.7385212
0.21874 0.78126
0.2604879 0.7395121
0.1967235 0.8032765
0.2414715 0.7585285
0.2212635 0.7787365
0.1983366 0.8016634
0.1485752 0.8514248
0.1319003 0.8680997
0.1779002 0.8220998
0.1939996 0.8060004
0.2040958 0.7959042
0.2668169 0.7331831
0.1841191 0.8158809
0.2098094 0.7901906
0.256342 0.743658
0.1890574 0.8109426
0.2654867 0.7345133
0.1251333 0.8748667
0.1380428 0.8619572
0.1735247 0.8264753
0.2282035 0.7717965
0.2225783 0.7774217
0.1849249 0.8150751
0.2361173 0.7638827
0.2466389 0.7533611
0.2487572 0.7512428
0.1956451 0.8043549
0.1578523 0.8421477
0.1984679 0.8015321
0.1937818 0.8062182
0.1903718 0.8096282
0.2005589 0.7994411
0.2150005 0.7849995
0.2701653 0.7298347
0.1439259 0.8560741
0.2055269 0.7944731
0.1581675 0.8418325
0.1692059 0.8307941
0.1603037 0.8396963
0.2180894 0.7819106
0.2184204 0.7815796
0.2720316 0.7279684
0.23048 0.76952
0.2345193 0.7654807
0.1797511 0.8202489
0.2038894 0.7961106
0.1784284 0.8215716
0.2273129 0.7726871
0.116587 0.883413
0.206249 0.793751
0.2427127 0.7572873
0.2590035 0.7409965
0.1582805 0.8417195
0.1405588 0.8594412
0.1707245 0.8292755
0.1227457 0.8772543
0.2146316 0.7853684
0.1369313 0.8630687
0.2655283 0.7344717
0.2690056 0.7309944
0.1758995 0.8241005
0.2465644 0.7534356
0.1879364 0.8120636
0.1663038 0.8336962
0.1636095 0.8363905
0.2656775 0.7343225
0.2404724 0.7595276
0.1739516 0.8260484
0.199694 0.800306
0.2351423 0.7648577
0.2152404 0.7847596
0.2161437 0.7838563
0.196293 0.803707
0.1134334 0.8865666
0.1881676 0.8118324
0.1166118 0.8833882
0.2071702 0.7928298
0.2815574 0.7184426
0.1595358 0.8404642
0.1398761 0.8601239
0.2237305 0.7762695
0.1536473 0.8463527
0.2370493 0.7629507
0.2221138 0.7778862
0.1290047 0.8709953
0.1831897 0.8168103
0.2048802 0.7951198
0.2570643 0.7429357
0.2095301 0.7904699
0.2536486 0.7463514
0.196243 0.803757
0.2086887 0.7913113
0.229717 0.770283
0.1492834 0.8507166
0.2400412 0.7599588
0.1470306 0.8529694
