"p_1" "p_2"
0.7798115 0.2201885
0.7721342 0.2278658
0.7662515 0.2337485
0.7568814 0.2431186
0.7551181 0.2448819
0.7985439 0.2014561
0.7927108 0.2072892
0.8025735 0.1974265
0.7893876 0.2106124
0.7906648 0.2093352
0.817167 0.182833
0.7785386 0.2214614
0.7771665 0.2228335
0.7794741 0.2205259
0.7770629 0.2229371
0.7898703 0.2101297
0.7681734 0.2318266
0.7844976 0.2155024
0.7859613 0.2140387
0.7927824 0.2072176
0.7681199 0.2318801
0.7984823 0.2015177
0.7658952 0.2341048
0.7933642 0.2066358
0.7686097 0.2313903
0.7792943 0.2207057
0.797772 0.202228
0.7927004 0.2072996
0.7868261 0.2131739
0.7809927 0.2190073
0.794986 0.205014
0.7884955 0.2115045
0.7847164 0.2152836
0.7881261 0.2118739
0.7739482 0.2260518
0.7862002 0.2137998
0.7737945 0.2262055
0.798942 0.201058
0.8164892 0.1835108
0.7837034 0.2162966
0.7720237 0.2279763
0.7755833 0.2244167
0.781003 0.218997
0.7632532 0.2367468
0.7726579 0.2273421
0.7806336 0.2193664
0.763256 0.236744
0.7945586 0.2054414
0.780581 0.219419
0.7774002 0.2225998
0.7919133 0.2080867
0.7559246 0.2440754
0.7383563 0.2616437
0.7674355 0.2325645
0.7853088 0.2146912
0.7784077 0.2215923
0.7831463 0.2168537
0.7741538 0.2258462
0.786969 0.213031
0.7899641 0.2100359
0.7647555 0.2352445
0.7736389 0.2263611
0.7769077 0.2230923
0.7872968 0.2127032
0.8002834 0.1997166
0.7772209 0.2227791
0.78286 0.21714
0.775907 0.224093
0.7955794 0.2044206
0.8076491 0.1923509
0.7870588 0.2129412
0.7959209 0.2040791
0.7919146 0.2080854
0.8061598 0.1938402
0.7976393 0.2023607
0.792332 0.207668
0.7767585 0.2232415
0.778194 0.221806
0.7758762 0.2241238
0.7666241 0.2333759
0.778258 0.221742
0.7814191 0.2185809
0.7977482 0.2022518
0.7843771 0.2156229
0.7847135 0.2152865
0.7928978 0.2071022
0.8038246 0.1961754
0.7878446 0.2121554
0.7771681 0.2228319
0.7603644 0.2396356
0.772802 0.227198
0.7645702 0.2354298
0.7670135 0.2329865
0.8007366 0.1992634
0.7681018 0.2318982
0.7611823 0.2388177
0.7727733 0.2272267
0.771212 0.228788
0.7899101 0.2100899
0.779149 0.220851
0.7655208 0.2344792
0.7778229 0.2221771
0.8104787 0.1895213
0.7756199 0.2243801
0.7729926 0.2270074
0.7775032 0.2224968
0.7643739 0.2356261
0.7669998 0.2330002
0.7638288 0.2361712
0.7863331 0.2136669
0.7806906 0.2193094
0.7908948 0.2091052
0.765035 0.234965
0.7833482 0.2166518
0.7784507 0.2215493
0.7879333 0.2120667
0.7710226 0.2289774
0.7677956 0.2322044
0.7733482 0.2266518
0.7929343 0.2070657
0.7802292 0.2197708
0.7732491 0.2267509
0.7970765 0.2029235
0.7840046 0.2159954
0.7865663 0.2134337
0.7767251 0.2232749
0.7910436 0.2089564
0.7829712 0.2170288
0.7941051 0.2058949
0.7843037 0.2156963
0.8045928 0.1954072
0.7935852 0.2064148
0.8008675 0.1991325
0.7743086 0.2256914
0.7954975 0.2045025
0.7748274 0.2251726
0.7832802 0.2167198
0.7703614 0.2296386
0.8078352 0.1921648
0.7893819 0.2106181
0.7903147 0.2096853
0.7853549 0.2146451
0.7874941 0.2125059
0.8018904 0.1981096
0.78619 0.21381
0.789349 0.210651
0.7864072 0.2135928
0.7722911 0.2277089
0.7714 0.2286
0.79431 0.20569
0.7851437 0.2148563
0.8143395 0.1856605
0.7841231 0.2158769
0.7827118 0.2172882
0.7889003 0.2110997
0.79004 0.20996
0.7995106 0.2004894
0.8299491 0.1700509
0.7963268 0.2036732
0.7789776 0.2210224
0.7780458 0.2219542
0.7885521 0.2114479
0.7539412 0.2460588
0.79445 0.20555
0.7941988 0.2058012
0.7844535 0.2155465
0.7454221 0.2545779
0.7807042 0.2192958
0.8053503 0.1946497
0.7859133 0.2140867
0.8068816 0.1931184
0.772896 0.227104
0.7820746 0.2179254
0.786346 0.213654
0.7725345 0.2274655
0.8073526 0.1926474
0.7964695 0.2035305
0.7857719 0.2142281
0.7887758 0.2112242
0.7777475 0.2222525
0.7786999 0.2213001
0.7765544 0.2234456
0.7776355 0.2223645
0.7563656 0.2436344
0.7725099 0.2274901
0.7838834 0.2161166
0.7752219 0.2247781
0.7620186 0.2379814
0.7846374 0.2153626
0.7867037 0.2132963
0.7824247 0.2175753
0.7870629 0.2129371
0.7619318 0.2380682
0.778373 0.221627
0.7782438 0.2217562
0.7851779 0.2148221
0.7949653 0.2050347
0.7937287 0.2062713
0.7616788 0.2383212
0.794853 0.205147
0.7847551 0.2152449
0.8045816 0.1954184
0.7983765 0.2016235
0.7805895 0.2194105
0.773167 0.226833
0.764588 0.235412
0.7931638 0.2068362
0.7834431 0.2165569
0.777605 0.222395
0.7860613 0.2139387
0.8052708 0.1947292
0.7810301 0.2189699
0.7807906 0.2192094
0.7538261 0.2461739
0.7840194 0.2159806
0.7777619 0.2222381
0.7875533 0.2124467
0.783929 0.216071
0.7573552 0.2426448
0.7818478 0.2181522
0.7796543 0.2203457
0.7847616 0.2152384
0.7937079 0.2062921
0.7640704 0.2359296
0.7874691 0.2125309
0.7871049 0.2128951
0.779917 0.220083
0.7643851 0.2356149
0.7498835 0.2501165
0.7792698 0.2207302
0.7879587 0.2120413
0.7901643 0.2098357
0.783951 0.216049
0.7780269 0.2219731
0.780781 0.219219
0.7832521 0.2167479
0.7801578 0.2198422
0.7773883 0.2226117
0.7615652 0.2384348
0.7931446 0.2068554
0.7539684 0.2460316
0.781988 0.218012
0.7902054 0.2097946
0.7640404 0.2359596
0.7704905 0.2295095
0.8022274 0.1977726
0.7931179 0.2068821
0.7947482 0.2052518
0.798469 0.201531
0.8036527 0.1963473
0.789969 0.210031
0.8004168 0.1995832
0.8087796 0.1912204
0.7689388 0.2310612
0.7879435 0.2120565
0.7768188 0.2231812
0.7871988 0.2128012
0.7861067 0.2138933
0.7844218 0.2155782
0.8008369 0.1991631
0.7846068 0.2153932
0.7783394 0.2216606
0.7945617 0.2054383
0.7728632 0.2271368
0.7671202 0.2328798
0.7656023 0.2343977
0.7668621 0.2331379
0.7643644 0.2356356
0.7754979 0.2245021
0.7918293 0.2081707
0.7781154 0.2218846
0.8038458 0.1961542
0.7742868 0.2257132
0.7700728 0.2299272
0.802649 0.197351
0.8008344 0.1991656
0.779099 0.220901
0.797569 0.202431
0.7907757 0.2092243
