"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.09865521 3.964877 -14.6668 -4.859466
0.1572608 3.96311 -14.9844 -4.947087
0.09588324 3.963708 -14.2601 -5.472517
0.05061245 3.978773 -14.27856 -5.152291
0.09302551 3.977981 -14.70471 -5.45337
-0.06394556 3.970052 -13.79203 -5.142943
0.01288231 3.966485 -13.64159 -4.947699
0.0937142 3.985156 -13.3589 -4.976686
0.1164012 3.958874 -13.68489 -5.077889
0.08234493 3.957702 -13.46539 -5.041198
0.09283966 3.992095 -13.69671 -4.740136
-0.01596058 3.986992 -13.63779 -5.093534
0.03307159 3.974925 -14.23187 -4.884405
0.0423492 3.968777 -14.5345 -5.144738
0.08702448 3.946136 -14.65309 -5.073543
0.1596494 3.98618 -15.14509 -5.361227
0.02790309 3.974001 -13.9345 -5.147118
0.08645376 3.97659 -14.03861 -4.814531
0.1055933 3.965275 -14.03556 -5.122714
0.04773172 3.987955 -14.09273 -4.997997
0.05031478 3.972829 -13.41773 -5.07016
0.06533801 3.966218 -13.6367 -5.052462
0.09931699 3.967234 -13.29831 -4.877895
0.07476852 3.986637 -13.16106 -5.12391
0.1263675 3.988851 -12.95601 -5.053342
0.09755607 3.974793 -13.18271 -5.170639
0.1164791 3.929339 -13.758 -4.867299
0.1235086 3.983208 -13.47649 -4.948122
0.105725 3.974003 -12.51872 -4.853798
0.200753 3.943014 -12.97717 -5.064649
0.2017281 3.998305 -12.53609 -5.222554
0.2020997 4.004102 -12.71994 -4.892378
0.01464378 3.968012 -12.40374 -5.212085
0.02705174 3.990969 -12.75992 -5.027088
-0.003262027 4.001963 -12.69437 -4.966234
0.1173772 4.006987 -13.19218 -5.131725
0.081 3.999151 -13.24591 -5.269863
0.1496696 3.959669 -13.33908 -4.948614
0.1075956 3.98422 -12.89823 -4.916735
0.2845458 3.953252 -13.20817 -5.59385
0.09737249 3.987776 -13.46935 -5.3151
0.09269224 3.966112 -14.0842 -5.333536
0.07024776 3.96881 -14.14684 -5.266265
0.120652 3.97378 -14.21639 -5.293435
0.03685097 3.981757 -12.85405 -5.130675
0.1294402 3.988772 -13.21215 -5.109769
0.04771036 3.974456 -13.46161 -5.288481
0.1824819 3.928768 -13.87109 -5.148683
0.06696041 4.007398 -13.34934 -5.001197
0.0893329 3.969663 -13.22199 -5.167018
0.1323653 3.976173 -13.52425 -5.209806
0.1813494 3.978467 -13.9169 -4.81458
0.06013611 3.963294 -13.53401 -4.814849
0.04688073 3.945393 -13.44333 -5.084132
0.1318642 3.963647 -14.19712 -5.023051
0.05088009 3.962839 -14.61313 -5.147201
-0.006628787 3.970412 -14.0193 -5.088896
0.06100951 3.971665 -14.63577 -5.211022
0.02940293 3.961349 -14.26289 -5.142696
0.0404356 3.951333 -13.7862 -4.941012
0.0227185 3.995768 -13.49431 -4.94031
-0.03901055 3.973281 -13.19631 -4.95005
0.1142396 3.985315 -14.75819 -5.362265
0.000228967 3.99914 -13.70299 -4.926732
0.06552898 3.985233 -13.51461 -4.971762
0.08511114 3.995824 -13.40152 -4.867297
0.04266283 3.96207 -13.72805 -5.12992
0.07844524 3.925107 -13.91778 -5.323669
0.08506692 3.941057 -14.64427 -4.861754
0.06792926 3.955347 -14.13211 -4.915505
0.09472555 3.950197 -13.65848 -5.012247
0.05308656 3.966761 -13.63775 -4.845626
0.08757997 3.980034 -14.37521 -4.894413
0.106202 4.00336 -14.17988 -4.815573
0.08411133 4.003852 -13.92429 -4.855883
-0.04971825 3.959319 -13.66673 -5.175774
0.1295149 3.973623 -15.14652 -5.05447
0.0539116 3.970583 -14.21983 -4.851176
0.1062811 3.993362 -14.32249 -5.151545
0.1268071 3.966368 -14.83669 -5.130425
0.1682409 4.000465 -15.02749 -5.055778
0.1105468 3.976944 -14.72309 -4.907528
-0.004320836 3.989969 -14.15177 -4.921679
0.06477703 4.003006 -14.05087 -5.213407
0.02350232 3.975111 -13.99762 -5.122714
0.06002775 3.988977 -14.00054 -5.292623
0.01128058 3.997367 -13.6303 -5.479236
0.1044675 3.961305 -14.27423 -5.256843
0.053244 3.986338 -13.74844 -5.03156
0.02952322 3.981393 -13.56605 -5.048696
0.08432363 3.968998 -13.79105 -4.906509
-0.05818562 3.997981 -13.32341 -5.16905
0.07559846 3.975644 -13.86649 -4.896776
0.04690029 3.9607 -13.37106 -4.990909
0.1176038 3.988675 -14.14931 -4.988125
0.1110461 3.941346 -13.72398 -5.116317
0.009152659 3.983774 -13.46796 -5.177136
0.04780589 3.981774 -13.25261 -5.115971
0.1030775 3.973626 -13.0714 -4.942733
0.05082985 3.989617 -12.82875 -5.04417
0.01923653 3.999346 -12.98268 -5.020176
0.0896329 4.00331 -13.07618 -5.193299
0.1136404 3.998443 -13.22597 -4.923052
0.1133011 3.982255 -13.12417 -4.944209
0.04097371 3.989148 -13.29366 -5.174401
0.1761205 3.969051 -13.95865 -5.115406
0.2082909 3.988627 -13.30073 -4.941985
0.1186156 3.986825 -12.86409 -4.857755
0.04983014 3.975696 -12.38093 -5.058395
0.1527414 3.960389 -13.03406 -4.982786
0.05813102 3.982151 -12.75769 -5.013625
0.1668249 3.985319 -13.4034 -5.155162
0.08628693 3.939261 -12.64549 -4.851655
0.2558782 3.942488 -13.5399 -5.091255
0.1517545 3.966161 -13.05139 -5.030086
0.1543121 3.97887 -13.10489 -5.019781
0.008580364 4.018983 -12.39098 -5.153752
0.01193464 3.978524 -12.46275 -5.123314
0.09993561 3.981946 -13.06233 -5.115039
0.09257805 3.962104 -12.92515 -5.182335
0.08925301 3.938473 -12.70517 -5.118166
0.0472803 3.967878 -13.05667 -5.19044
0.08847575 3.958681 -13.15163 -5.141276
0.1152828 3.977796 -13.28299 -5.045497
0.06250363 3.966004 -13.22283 -4.886787
0.1050699 3.97229 -13.19886 -4.957924
0.1148395 3.976286 -13.23524 -4.92152
0.08390444 3.942943 -13.27076 -5.035782
0.0951716 3.926472 -13.48264 -4.795822
0.1813644 3.963373 -13.56602 -4.838001
0.09348512 3.983835 -13.34444 -5.472389
0.1106536 3.961239 -12.85919 -5.042807
0.1178762 3.962772 -13.09177 -5.131839
0.04960349 3.969699 -12.79968 -5.210145
0.1330246 3.976255 -13.73405 -5.081964
0.03321835 3.958422 -12.82465 -5.142424
0.187248 3.986723 -14.69057 -4.796708
0.04234346 3.981581 -13.66227 -4.968322
0.1842204 4.002491 -14.62673 -4.98692
0.03224677 3.978886 -13.73526 -5.013585
0.05461206 3.952812 -13.15408 -5.217052
0.1384869 3.963018 -13.39972 -5.03771
0.03407823 3.970792 -13.07093 -5.190179
0.07932943 4.003841 -13.28299 -4.900203
0.1076141 3.978435 -13.60286 -5.145699
0.1785559 3.971209 -13.87929 -5.270328
0.03918102 3.97324 -13.47031 -5.320296
0.02005178 3.974581 -14.66286 -5.340688
0.1373151 3.958377 -14.43254 -5.34407
0.06692987 3.962849 -13.62222 -5.057529
0.05607749 3.973713 -12.76039 -5.076255
0.06244033 3.987771 -13.38864 -4.938145
0.06767057 3.976028 -13.23176 -4.971005
0.06582171 4.001787 -12.93898 -5.078911
0.1611363 3.987125 -13.41219 -5.089443
0.08489861 3.975052 -13.63496 -4.828612
0.05207372 3.978635 -13.15719 -4.982343
0.05351605 4.00623 -13.67571 -5.336695
0.07458957 3.968448 -13.21282 -5.160166
0.06340282 3.994192 -13.17567 -4.898282
0.1262101 3.980942 -13.29838 -5.006708
0.1088757 4.013137 -13.98581 -5.140429
0.04455112 3.982033 -13.11148 -5.275926
0.1339369 3.970237 -13.76295 -5.215902
0.1933666 3.990325 -14.59973 -4.898249
0.05246882 3.965989 -13.75165 -5.081672
0.1089203 3.991922 -13.36624 -5.018585
0.1230487 3.98205 -13.55731 -5.293452
0.08799175 3.96105 -13.787 -4.915039
0.2416825 3.981284 -14.62926 -5.129
0.09250627 3.969349 -13.52924 -5.015033
0.09463886 3.991725 -13.22366 -5.131471
0.04252756 3.997711 -13.16531 -5.010227
-0.01186838 4.016157 -13.43327 -5.040146
0.06438003 3.974636 -13.17662 -5.197399
0.1596295 3.970927 -12.53268 -5.143253
0.09936425 3.974294 -13.42692 -4.865362
0.1178209 3.972339 -13.95782 -5.078855
0.154576 3.981421 -13.81556 -5.072241
0.09468698 3.967611 -13.13851 -5.114063
0.02562701 3.986567 -13.33529 -5.43065
-0.02110065 3.982297 -13.57037 -5.142492
0.1031251 3.969266 -14.11837 -4.931713
0.04742045 3.976539 -13.73637 -4.86663
0.08158088 3.980492 -13.8641 -4.96742
0.02256868 3.960891 -13.65085 -5.171919
0.06073599 3.961727 -13.01638 -5.166314
0.08867781 3.980595 -12.1708 -5.178949
0.1273004 3.977677 -12.22789 -5.35226
0.1093461 4.013967 -13.08332 -4.985999
0.07859073 3.976744 -12.86267 -4.920474
0.1813688 4.006614 -13.3223 -4.886735
0.06471638 3.973656 -12.7658 -5.111167
0.07423196 3.964214 -12.70825 -5.06426
0.09614913 3.969024 -12.78632 -5.169841
0.1448681 3.963936 -12.82112 -5.116673
0.07312392 3.98789 -12.49875 -5.010328
0.130226 3.954486 -12.85006 -4.974766
0.05599478 3.961371 -12.76239 -5.374417
0.2494034 3.983831 -13.77981 -4.97324
0.02744759 3.981143 -12.58009 -5.206932
0.1004665 3.975904 -13.92945 -4.984778
0.1907302 3.98762 -13.96309 -5.312973
0.04728099 3.959651 -13.10416 -5.03487
0.06478986 3.976275 -13.16613 -4.890111
0.1483257 4.008658 -14.03462 -5.116751
0.1264254 3.938019 -13.65456 -5.039857
0.09250339 3.988332 -13.67105 -5.210107
-0.03324483 3.982147 -12.77333 -5.367991
0.1347053 3.98983 -13.00243 -5.291873
0.06644724 3.983343 -12.7379 -5.118034
0.1321786 3.993409 -13.40136 -5.14622
0.0359601 3.971171 -13.42198 -5.091888
0.2273784 3.982267 -14.59211 -4.938429
0.06592717 3.985398 -13.67818 -4.988343
0.03386132 3.965067 -13.20587 -5.083033
0.0669735 3.991622 -13.65452 -5.074102
-0.04727297 3.990332 -13.63637 -5.070241
0.05988282 3.971949 -13.94042 -5.416792
0.006648208 3.980148 -13.63123 -5.168842
0.1703229 3.987018 -14.23646 -4.984034
0.08008245 3.967511 -13.54673 -5.031854
0.1042043 3.953179 -13.5742 -5.283502
0.1042228 3.984101 -14.08957 -5.121912
0.006463772 3.966133 -13.8939 -5.086962
0.0340907 3.976642 -14.15358 -5.290656
0.0261293 4.008145 -14.05368 -5.257033
-0.0265112 3.958501 -13.81498 -5.096332
-0.008619164 3.979592 -14.09178 -4.974452
0.1091477 3.988718 -14.28594 -4.924763
0.0329262 3.987847 -13.5064 -4.874965
0.06547057 3.979834 -14.36719 -5.139194
-0.006803562 3.98938 -14.22954 -4.955318
0.1546271 3.98601 -14.8342 -4.868162
0.0192606 3.974 -14.33399 -5.123176
0.09803702 3.955968 -14.25846 -5.328467
0.1460211 3.974127 -13.79936 -4.791606
0.05717997 3.970657 -13.97203 -4.919562
0.04096765 3.97227 -13.89516 -4.938398
0.09410535 3.994008 -13.11295 -5.305728
0.02480157 3.982341 -12.51337 -4.987064
0.06802492 3.982234 -13.59299 -5.058416
0.06638546 3.945259 -13.46604 -5.066164
-0.03540461 3.949365 -13.14629 -5.105297
0.02015716 3.980829 -14.39133 -5.334616
-0.00359959 3.987841 -14.41745 -5.064819
0.05175586 3.982041 -13.87272 -4.95837
0.03036461 3.974247 -13.6226 -5.018183
0.0174424 3.966551 -13.55571 -4.92779
0.06534853 3.958844 -14.13104 -5.163576
0.1198775 3.993787 -14.11154 -5.03235
0.215655 3.990411 -14.94203 -5.048873
0.1554882 3.991239 -14.10873 -5.019242
0.04352835 3.967295 -13.17758 -5.082653
0.08884019 3.977032 -12.67887 -5.068701
0.235357 3.976221 -13.59342 -5.251643
0.04049514 3.987476 -13.05436 -4.936693
0.2251858 3.989217 -14.0309 -5.390407
0.09650965 3.983493 -13.93546 -5.132683
0.0686276 3.977599 -13.47588 -4.929366
0.08459156 3.972014 -13.05967 -5.067213
0.06251181 3.989052 -13.18332 -4.897306
-0.01710016 4.007165 -13.27164 -4.844296
0.04866673 3.976019 -13.48812 -5.016507
0.03510155 3.972598 -13.35006 -4.86205
0.07761573 3.978261 -13.70231 -5.278282
0.02234584 3.980872 -13.18367 -5.510879
0.03976033 3.974797 -13.80293 -5.12881
0.0007046737 4.004226 -13.41147 -4.790639
0.04607035 4.008573 -14.08863 -4.99981
0.1687282 3.97839 -14.69084 -5.012867
0.1109954 3.986864 -14.18736 -4.829447
0.07646489 3.974646 -14.2968 -4.971064
-0.005317167 3.988633 -13.50836 -4.984383
0.03158123 3.966787 -13.23275 -5.053396
0.05106202 3.977213 -13.77985 -5.161625
-0.006932777 3.943024 -13.65885 -4.993631
0.1732503 3.979812 -14.03934 -4.875336
0.1188572 3.966511 -12.91666 -5.019683
0.07423315 3.985473 -13.20338 -5.177927
0.0772926 3.963034 -12.63635 -4.999258
0.2341438 3.961035 -12.75809 -5.204109
0.09689789 3.972098 -12.9587 -4.868055
0.05972293 3.983539 -13.5399 -5.03718
0.03798048 3.957786 -13.93363 -4.88476
0.1772614 3.974376 -14.27344 -4.848105
0.1179737 3.990229 -13.0885 -5.195114
0.05376755 3.978081 -13.17284 -5.287081
0.08040942 3.963473 -13.29537 -4.985493
0.02231241 3.989571 -13.20309 -5.014523
0.2109926 3.97907 -14.26493 -5.059749
0.05817383 3.973387 -13.84486 -4.844095
0.07630093 3.987115 -13.8799 -4.915398
0.0227789 3.99824 -13.58175 -5.317592
0.04181371 3.983524 -13.90909 -4.978613
0.02419563 3.984908 -13.61766 -5.05031
0.03197086 3.952615 -13.13033 -5.018653
0.09775978 3.959232 -13.58443 -5.089184
0.132254 3.996134 -14.00826 -5.012549
0.0871224 3.969344 -13.73448 -4.993895
0.08205399 3.998448 -13.68449 -4.911631
0.04879992 3.972239 -13.20713 -5.202369
0.0745875 4.000993 -13.64214 -4.834368
0.07448005 4.00391 -13.57532 -5.001342
0.04983355 3.980476 -13.51627 -5.053296
0.1334742 3.98515 -13.75006 -5.208564
0.01956172 3.989232 -12.94978 -4.833433
0.177608 3.991715 -13.74778 -5.095585
0.1528855 3.988956 -13.67748 -4.976554
0.07581073 3.946514 -13.26674 -5.067076
0.05986659 4.003859 -12.93235 -5.160365
0.07445302 3.968914 -13.58744 -5.075263
0.1203998 3.977663 -13.49437 -5.287051
0.0579108 3.998187 -13.28904 -5.050097
0.1160224 3.994645 -13.60426 -4.857402
0.214328 3.98268 -14.12471 -4.911974
0.02453512 3.984396 -13.38954 -4.994168
0.1283021 3.984356 -13.73074 -5.16001
0.09664176 3.993934 -13.29067 -5.157761
0.1723327 3.985099 -13.25056 -5.26346
0.1380309 4.005149 -13.54962 -5.05323
0.1096028 3.969682 -13.33742 -4.914778
0.1924063 3.987641 -13.42115 -5.195526
0.08015689 3.951021 -12.78295 -5.090605
0.1751 3.956595 -12.78882 -5.044545
0.1100257 3.983006 -12.44221 -5.16569
0.01647518 3.982773 -12.69877 -4.982154
0.09852381 4.014591 -12.72444 -5.124529
0.13164 3.935032 -12.98476 -5.109794
0.02902801 3.972386 -13.02166 -4.999879
0.08143153 4.002969 -13.78012 -5.216362
0.05669817 3.977286 -13.89045 -5.10362
0.02387257 3.979591 -13.07032 -5.42734
0.1617559 3.939373 -13.76581 -5.169451
0.119011 3.982713 -13.48328 -4.799652
0.1292655 3.978025 -12.96791 -5.035182
0.08750274 3.988193 -12.86003 -5.09497
0.104395 3.958673 -13.34661 -5.23229
0.08759821 3.999993 -13.24287 -5.099372
0.01551073 3.993032 -13.07936 -5.009993
0.1857957 3.97599 -13.13886 -5.164042
0.1133291 3.982242 -13.43082 -4.952015
0.1063235 3.978095 -13.00374 -4.85367
0.1470606 3.986 -13.26839 -5.096739
0.1191037 3.964223 -12.99927 -5.152663
0.09479574 3.948033 -12.98702 -5.104902
0.1396767 3.99165 -13.6784 -5.164482
0.1882235 3.967176 -13.39253 -4.937066
0.251871 3.961089 -13.74715 -5.194526
0.1434553 3.963779 -13.2903 -4.948704
0.1929281 3.955506 -13.61937 -5.159396
0.08903347 3.98174 -12.92812 -5.118818
0.1296364 3.967273 -13.54866 -5.310735
-0.002407676 3.995068 -13.09036 -5.228944
0.08749715 3.995315 -13.60925 -5.184393
0.1106043 3.993098 -13.84375 -4.926792
0.06573098 3.997913 -13.29831 -5.148889
0.02146337 3.974985 -13.7043 -4.989697
0.05325853 3.96921 -13.95475 -4.96195
-0.0009875866 3.998055 -13.88757 -5.223756
0.0291883 3.955475 -14.03676 -5.066092
-0.02289566 3.968567 -13.46679 -5.181259
0.1567337 3.974232 -13.84529 -5.214069
0.02759231 3.976431 -13.06956 -4.958983
0.1654977 3.988797 -13.86245 -5.113643
0.05205748 3.972494 -13.52316 -5.120142
-0.006063261 3.961526 -13.29905 -5.305813
0.09702834 3.977347 -13.87904 -5.371819
0.0439558 3.987486 -13.2381 -4.996947
0.05845618 3.973962 -12.78883 -5.231246
0.02637124 3.971493 -12.76577 -5.145449
0.2563862 3.971839 -13.59184 -4.932654
0.1178265 4.017114 -13.11439 -5.034581
0.09405091 3.982602 -13.11629 -4.923009
0.1336462 3.972473 -13.0963 -4.816357
0.1560323 4.004371 -13.78712 -4.917955
0.08783427 4.001214 -12.77313 -5.07781
0.1061006 3.958711 -12.98593 -5.340636
0.1699699 3.974881 -13.49915 -5.104059
0.0733551 3.997924 -13.59224 -5.114773
0.06637037 3.97172 -13.49184 -4.987925
0.04358611 3.961609 -13.91393 -5.116233
0.163314 3.958727 -13.92692 -4.999495
0.07878674 3.964186 -13.96517 -4.983572
0.05216028 3.976215 -14.09137 -5.048709
-0.03156898 3.974347 -14.25612 -4.989865
0.05909608 3.982986 -14.37586 -5.297088
0.0924275 3.936746 -14.60058 -5.188002
0.07054388 3.974351 -13.96233 -5.01733
0.1069912 3.994819 -13.96021 -5.056351
0.04627422 3.96502 -14.28091 -4.999089
0.03277022 3.978703 -14.36703 -4.978802
0.05886761 3.992177 -13.17272 -4.883502
0.1469267 3.971961 -13.38688 -5.161454
0.06774883 3.979854 -12.95282 -5.043872
