"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
17.04688 7.464857 14.91381 2.97939 -29.99368 -3.759236
12.08864 7.730481 12.67221 4.264554 -30.87255 -4.040954
18.1436 4.707226 15.3714 3.586806 -29.63415 -3.740853
24.87943 2.982775 15.25882 3.977545 -29.73005 -3.891422
23.96742 8.088305 15.90684 3.706661 -30.66664 -3.886525
21.82613 4.623717 15.40968 3.71294 -29.60859 -3.958933
7.779084 16.4754 20.00654 3.904887 -31.09499 -4.037752
23.38558 -0.4814309 15.19931 2.81359 -30.57221 -3.41898
26.44203 5.859966 15.56345 3.875045 -30.11572 -3.962778
26.56659 3.277447 16.50209 3.017013 -29.50978 -3.771614
23.19536 8.102248 16.10007 2.635589 -29.92767 -4.074268
7.177051 13.36857 17.83463 3.528617 -31.58304 -3.87226
16.8774 8.625322 17.75584 2.016793 -29.77312 -3.851999
24.15697 4.363828 14.80476 4.061812 -30.19585 -4.02999
22.82066 3.780941 15.72007 2.589046 -29.97704 -3.860967
19.47858 6.258083 14.86792 2.966763 -29.84695 -4.05563
21.80113 10.38174 15.19984 3.743853 -29.634 -4.161314
10.66414 19.46109 15.83237 6.393789 -30.22849 -4.180081
20.70446 6.390298 13.99671 3.010289 -30.59447 -3.933806
19.7624 6.383658 16.01015 3.424587 -29.73649 -3.879718
15.67699 5.425913 15.94599 3.425961 -29.8526 -3.964743
16.56728 5.634637 15.31153 2.722968 -29.80533 -3.75729
14.07193 6.252576 15.78694 3.820382 -29.68401 -3.935772
15.83618 3.073761 15.79407 3.103691 -29.67005 -3.786941
23.67123 3.181277 15.38627 3.395335 -29.63785 -4.127409
25.1058 3.133015 15.71768 4.319612 -30.0631 -3.916134
18.51902 1.73064 14.77886 4.397852 -30.3388 -3.941808
21.81855 -4.900478 16.19815 3.882969 -30.57492 -3.741631
21.66185 3.37359 15.42528 2.733323 -29.70219 -3.564661
14.62598 5.181279 17.5621 2.429573 -30.29726 -3.810528
26.63487 -3.876002 16.01293 2.387779 -29.45448 -4.062058
17.76278 9.714683 15.05782 5.018 -29.84758 -3.991758
15.01221 4.606186 15.85582 3.219757 -30.30234 -3.90458
4.878042 6.489226 15.43998 2.837706 -29.76431 -3.982453
10.84944 6.818172 15.65892 2.007973 -30.37911 -3.893646
21.66066 2.483295 15.61872 3.780546 -29.93257 -4.085124
19.68319 6.066423 16.41917 3.428072 -29.94641 -4.014124
17.24435 5.014961 15.65637 3.623765 -30.05514 -3.66382
-2.456591 16.25225 15.03693 4.205822 -29.47017 -3.786504
30.08538 -4.018803 15.68127 2.976193 -29.48959 -3.989436
15.98814 14.57834 15.13073 3.151855 -30.43105 -3.878201
6.690406 6.843535 15.68633 2.828167 -29.5487 -4.1179
22.73059 13.66966 15.69403 4.782754 -29.41163 -3.810325
18.26673 5.333941 14.84326 4.38551 -29.85023 -3.992943
17.98398 3.20476 15.06676 4.70174 -30.54489 -3.745249
24.1147 2.136559 15.00573 3.580899 -29.49916 -3.751051
17.56019 2.843012 15.672 3.143698 -29.8823 -3.898757
22.6804 4.988987 15.48792 3.32708 -30.11382 -3.839026
15.90693 10.45301 15.41874 4.464402 -30.40153 -4.119294
24.2435 6.629562 15.61981 2.897347 -30.17224 -3.857472
10.95426 4.364204 28.7256 4.867547 -30.15131 -4.151241
20.84603 8.449355 16.27293 2.280199 -30.07901 -3.818044
23.82597 4.860608 15.50063 3.685556 -29.95294 -3.641167
20.15812 0.3588221 14.35837 2.47545 -29.91254 -3.497838
15.63813 2.39075 15.13733 2.670048 -29.83979 -3.749346
17.54294 11.65966 14.85194 2.52461 -29.25828 -4.00939
20.44072 8.282976 17.74494 2.287393 -30.00436 -3.997201
19.41633 9.28608 16.15126 3.608679 -30.65644 -3.940864
15.56324 8.666622 16.69601 3.11108 -30.17224 -4.032875
14.18793 10.846 15.8471 3.383129 -29.55815 -3.64591
12.10253 6.180448 16.18997 2.445299 -30.1061 -3.951133
