"comp1" "comp2" "comp3"
0.04091884 0.4240272 1.003556
0.1077419 0.2068792 0.1484174
0.1641079 0.2683954 0.3668834
0.984987 0.355394 0.1787279
0.2120094 0.169656 0.1158961
0.03733491 0.8118205 0.1253809
18467.46 0.07664126 0.08571188
13.26151 0.4157982 0.1400525
3.039298 0.2200946 0.07485524
0.4599811 0.1454533 0.2265197
0.6438203 0.1712613 0.1580619
11.42224 0.1734769 0.3890822
6.210968 0.04493339 0.50609
0.1357357 0.2225496 0.2057845
1.804469 0.5521523 0.1652262
10.29853 0.1677763 0.2040355
2.43054 0.04885921 0.4764657
58.09368 1.302971 0.5492574
17.10866 0.4934876 0.1868279
0.5379646 0.2619737 0.5530015
0.4387083 0.3401256 0.3287087
29.67779 0.30622 0.4706701
0.1273612 0.7151315 0.2538601
9.842658 0.7069216 0.2398859
0.7655147 0.7111225 0.1669151
0.3414172 0.1992121 0.1785949
0.8699262 0.1344349 0.2151912
19.52485 0.2213283 0.1508214
0.102961 0.1837156 0.2665483
0.1440224 1.100774 0.1464274
8.261519 0.5876628 0.4699773
8.429416 1.810823 0.735702
0.5603491 0.09997209 0.2103716
10.75223 0.02688913 0.1208439
2.045126 0.04248169 0.3298479
19.46203 0.05057755 0.1396564
0.1412169 0.277963 0.06749993
1.441197 0.4819616 0.226909
1059.901 0.5544129 0.5310749
0.308551 0.1838389 0.07377802
88.34532 0.527238 0.1147301
1.689907 0.06818988 0.1011892
12.96068 0.907402 0.5908446
0.5053393 0.06267823 0.1019531
2.635028 0.1937597 0.3383836
0.1620588 0.6938626 0.262571
0.5076176 0.4108521 0.1551311
1.683894 0.4263677 0.4474605
2.054006 2.167233 0.2341035
0.5919132 0.26817 0.05540427
0.1208453 0.03727126 0.1430569
2.771407 0.4426117 0.2637842
0.4137104 0.1524245 0.5193967
0.06865875 0.01664886 0.3124781
18.14398 0.01414763 0.2213033
4.266539 0.03964512 0.2033698
1.376414 0.15526 0.1310277
0.5864277 0.5019481 0.1928179
35.25563 0.2584598 0.2527726
24.68156 0.5734663 0.4310333
0.2577209 12.13976 0.119288
0.09310151 0.06277881 0.08404437
614.2721 0.5480505 0.1182445
3.081851 0.4643957 0.2499086
1.553868 0.4646275 0.08421632
1.232085 0.0674737 0.1776735
0.5810657 0.8701093 0.06765593
1.400901 0.8134855 0.3051213
0.2081564 1.035262 0.2396038
11.1958 1.189945 0.05214971
2.659115 2.345503 0.252069
0.2628149 0.3994546 0.4818775
0.1059411 0.02905249 0.3404604
4.752284 0.03261789 0.159859
4.195561 0.2052163 0.3053231
0.4904925 0.4302619 0.1564219
1.547605 0.1040519 0.7051256
5.477223 0.4697047 0.03826397
5276.138 0.5516161 0.1384445
0.189142 0.5526573 0.07857163
685.4484 0.1723962 0.1612019
0.1470351 0.1772622 0.07390112
12.60786 0.08810673 0.1625281
6.308474 0.2844102 0.03431356
0.1138334 0.1038817 0.09473254
0.3133771 0.6085652 0.1689338
0.2113121 1.210953 0.1066763
2.577305 1.25492 0.140218
0.03876437 0.567501 0.08433019
0.1199489 65.09889 0.09911286
21.36619 0.8430889 0.1957384
2.191725 0.7890285 0.1667655
2.358082 0.4348813 0.1270078
116.7133 0.1162723 0.149419
13.40141 0.3899401 0.1690136
50.93585 0.02640511 0.3271973
11.57533 0.6056494 0.5292211
0.1639282 0.688243 0.2145832
0.02066015 0.9958179 0.1924765
