"p_1" "p_2" "p_3"
0.07133086 0.131661 0.7970082
0.1293597 0.1088306 0.7618097
0.04542924 0.1094194 0.8451514
0.1037985 0.07866588 0.8175357
0.07518938 0.1263077 0.798503
0.1273697 0.1013941 0.7712362
0.005881751 0.1981568 0.7959614
0.1730434 0.03046421 0.7964924
0.06314489 0.1394488 0.7974063
0.05345355 0.203863 0.7426835
0.03216467 0.07073489 0.8971004
0.03069794 0.1977826 0.7715195
0.08404732 0.1215762 0.7943765
0.0500424 0.1382929 0.8116647
0.05787008 0.226266 0.715864
0.1155167 0.07491728 0.809566
0.07878565 0.1750766 0.7461377
0.07795304 0.1725144 0.7495326
0.07783533 0.09624519 0.8259195
0.09314204 0.08476447 0.8220935
0.1567727 0.138231 0.7049963
0.07689998 0.09199729 0.8311027
0.1106985 0.119046 0.7702555
0.07872454 0.1245838 0.7966916
0.06243237 0.157854 0.7797136
0.0653776 0.1143165 0.8203059
0.1176175 0.08083288 0.8015496
0.04135158 0.1083925 0.850256
0.0834998 0.1354687 0.7810315
0.05362381 0.2054654 0.7409107
0.08025316 0.1413307 0.7784161
0.06969068 0.06774209 0.8625672
0.06039863 0.2302622 0.7093392
0.08522692 0.1482941 0.766479
0.08715186 0.154112 0.7587362
0.06456851 0.1662119 0.7692196
0.04959718 0.1893448 0.761058
0.06134205 0.1165517 0.8221063
0.07968819 0.1379296 0.7823822
0.08074623 0.1446012 0.7746526
0.08798361 0.1008457 0.8111707
0.1087334 0.1008997 0.7903669
0.05946993 0.09391559 0.8466145
0.07697111 0.1628037 0.7602252
0.03250105 0.1938833 0.7736157
0.04846167 0.1998892 0.7516492
0.06356446 0.1176694 0.8187661
0.08211607 0.1279968 0.7898872
0.1297967 0.09231275 0.7778905
0.1028954 0.0789401 0.8181645
0.1188919 0.05401703 0.827091
0.07170384 0.07264286 0.8556533
0.06527207 0.1245248 0.8102031
0.1434104 0.1408688 0.7157208
0.1192305 0.07502477 0.8057447
0.1182885 0.07234988 0.8093617
0.05005282 0.1044453 0.8455018
0.07180495 0.0894783 0.8387168
0.06078029 0.1332985 0.8059212
0.1088521 0.1017098 0.7894381
0.03188679 0.1290111 0.8391021
0.06428821 0.1041719 0.8315398
0.01652058 0.1669476 0.8165318
0.09276091 0.07374765 0.8334914
0.06417907 0.07436969 0.8614512
0.08620942 0.08902409 0.8247665
0.07377708 0.1995651 0.7266578
0.1073357 0.1180206 0.7746438
0.1104988 0.155331 0.7341702
0.05214981 0.115728 0.8321222
0.06339896 0.1110292 0.8255719
0.08081325 0.1193332 0.7998535
0.06171985 0.1058538 0.8324264
0.1276754 0.08727824 0.7850463
0.07648754 0.07983509 0.8436774
0.06610557 0.1018022 0.8320922
0.07975626 0.1319435 0.7883002
0.1263711 0.09605432 0.7775745
0.04206774 0.1568652 0.8010671
0.01083566 0.1700766 0.8190878
0.06104274 0.1883077 0.7506495
0.06112783 0.2046804 0.7341918
0.02037751 0.1381394 0.8414831
0.06962273 0.1478463 0.782531
0.05805287 0.1443851 0.7975621
0.05066789 0.1152812 0.834051
0.1155002 0.1287666 0.7557333
0.03788349 0.1227305 0.839386
0.09893225 0.1263355 0.7747322
0.1243124 0.1350095 0.7406781
0.1122888 0.1267725 0.7609388
0.112776 0.141904 0.7453199
0.03640185 0.1308269 0.8327713
0.0167337 0.1365469 0.8467194
0.06503617 0.1354268 0.799537
0.04726444 0.1375061 0.8152294
0.09370893 0.1026846 0.8036065
0.08521715 0.07320887 0.841574
0.03430641 0.08394886 0.8817447
