"p_1" "p_2" "p_3"
0.06042266 0.1566611 0.7829162
0.05220071 0.1775305 0.7702688
0.05678978 0.1711908 0.7720194
0.05720863 0.1839715 0.7588198
0.05291824 0.1556258 0.791456
0.04518623 0.1518724 0.8029414
0.05223357 0.1660926 0.7816738
0.04203653 0.1669136 0.7910499
0.04244502 0.1517959 0.8057591
0.05498298 0.1647791 0.7802379
0.06096355 0.1543843 0.7846521
0.05982147 0.170052 0.7701266
0.05831293 0.1532223 0.7884648
0.05563599 0.147491 0.796873
0.06251535 0.1661747 0.77131
0.05596948 0.1800178 0.7640127
0.04818739 0.1873782 0.7644344
0.04246622 0.1834939 0.7740398
0.05795506 0.1704535 0.7715914
0.04353854 0.1774791 0.7789823
0.06493083 0.1851103 0.7499588
0.05592188 0.1637037 0.7803744
0.05615019 0.1594954 0.7843544
0.05473595 0.1677882 0.7774758
0.06209832 0.1696834 0.7682183
0.05828028 0.143533 0.7981868
0.05715171 0.1484127 0.7944356
0.04522918 0.1804039 0.7743669
0.06057951 0.1740018 0.7654187
0.05247078 0.1753821 0.7721471
0.05673441 0.1644613 0.7788043
0.05036528 0.1765724 0.7730623
0.05399874 0.1614309 0.7845704
0.06745549 0.1539776 0.7785669
0.05625818 0.1750821 0.7686597
0.06170552 0.1902626 0.7480319
0.05507047 0.1652975 0.779632
0.04517826 0.1899627 0.7648591
0.04428623 0.1627489 0.7929649
0.06330965 0.1474488 0.7892415
0.06000761 0.156457 0.7835354
0.05556941 0.1698914 0.7745392
0.05184481 0.1836603 0.7644949
0.05084055 0.1707605 0.7783989
0.04389685 0.1751423 0.7809608
0.060519 0.1571477 0.7823333
0.05124975 0.1843194 0.7644309
0.0607392 0.1639967 0.7752641
0.05284554 0.1626909 0.7844636
0.04157633 0.2114905 0.7469332
0.04649463 0.1687029 0.7848025
0.06101494 0.1752926 0.7636925
0.04550777 0.1746796 0.7798126
0.05581677 0.1731805 0.7710027
0.06431395 0.1728766 0.7628095
0.06165369 0.1828055 0.7555408
0.05136845 0.170844 0.7777875
0.05009771 0.1703476 0.7795547
0.05346102 0.1679317 0.7786072
0.05724898 0.1602941 0.7824569
0.04731329 0.1629155 0.7897712
0.05064113 0.1907757 0.7585832
0.05614274 0.1443834 0.7994738
0.0526225 0.1594564 0.7879211
0.0537452 0.15171 0.7945449
0.05517974 0.1583264 0.7864938
0.05251238 0.1743633 0.7731243
0.05833269 0.1762503 0.765417
0.0668387 0.1628747 0.7702866
0.0555015 0.1481185 0.7963799
0.06676229 0.1501323 0.7831055
0.06255146 0.1617091 0.7757394
0.04869287 0.1847535 0.7665537
0.04709049 0.1621997 0.7907099
0.05238803 0.1840593 0.7635527
0.06000905 0.1676564 0.7723346
0.05646975 0.1813395 0.7621908
0.05482144 0.1687824 0.7763962
0.06509369 0.1735924 0.761314
0.049789 0.1664188 0.7837922
0.05071894 0.1713486 0.7779324
0.05969586 0.1629038 0.7774003
0.04588353 0.1613141 0.7928024
0.06024569 0.188872 0.7508823
0.06403413 0.1562081 0.7797578
0.06058517 0.1665213 0.7728935
0.0554585 0.178652 0.7658895
0.04553701 0.1564906 0.7979724
0.05159907 0.1644817 0.7839192
0.06275509 0.1510682 0.7861767
0.06522915 0.1713893 0.7633815
0.05219014 0.1802865 0.7675234
0.05412892 0.1763849 0.7694862
0.04784493 0.1780329 0.7741221
0.0620079 0.1554304 0.7825617
0.06325761 0.1658963 0.7708461
0.05193404 0.1631896 0.7848763
0.03990943 0.1808943 0.7791963
0.06215306 0.1538497 0.7839972
0.05120234 0.1479375 0.8008602
0.04306243 0.1767529 0.7801846
0.05546564 0.1640305 0.7805039
0.05055316 0.1549115 0.7945353
0.07613583 0.1668249 0.7570393
0.05899155 0.1656269 0.7753815
0.0536439 0.1652898 0.7810663
0.03989685 0.1725985 0.7875047
0.0479632 0.1618389 0.7901979
0.04089192 0.178493 0.7806151
0.04641445 0.1747134 0.7788721
0.06729482 0.1585995 0.7741057
0.06693486 0.1536914 0.7793737
0.053073 0.1684316 0.7784955
0.05159685 0.1902005 0.7582026
0.04226996 0.1627936 0.7949364
0.05750294 0.1484916 0.7940054
0.05043749 0.1754004 0.7741621
0.05324561 0.1915381 0.7552163
0.05603083 0.1645768 0.7793924
0.0521596 0.1507677 0.7970727
0.06131608 0.1495539 0.7891301
0.06359217 0.138763 0.7976449
0.05000772 0.1582589 0.7917334
0.06662942 0.1704118 0.7629587
0.05944657 0.1728599 0.7676935
0.053725 0.1639877 0.7822873
0.06294981 0.1662013 0.7708489
0.05060813 0.172754 0.7766378
0.05314403 0.155496 0.79136
0.04970888 0.1892772 0.7610139
0.05158469 0.1631761 0.7852392
0.04988658 0.1792069 0.7709065
0.04821513 0.1779706 0.7738143
0.05513134 0.1692486 0.7756201
0.05325186 0.1728853 0.7738628
0.04698304 0.1592497 0.7937673
0.05116871 0.1784733 0.770358
0.04543087 0.1807403 0.7738288
0.05719258 0.1748331 0.7679743
0.05590844 0.1637189 0.7803727
0.05817595 0.1580425 0.7837816
0.05223521 0.1716497 0.7761151
0.05537762 0.1642184 0.7804039
0.05555445 0.1663392 0.7781063
0.06804282 0.1588591 0.7730981
0.05619202 0.1646895 0.7791185
0.05616543 0.1683163 0.7755183
0.04986628 0.1816509 0.7684829
0.05389265 0.1496647 0.7964426
0.06339561 0.1671063 0.7694981
0.06065463 0.1704211 0.7689242
0.04786936 0.1607585 0.7913722
0.05848522 0.1600524 0.7814624
0.05593723 0.15977 0.7842927
0.05000218 0.17143 0.7785678
0.05935024 0.1597079 0.7809419
0.05332475 0.1752968 0.7713784
0.04065134 0.1627204 0.7966283
0.06109959 0.1680855 0.7708149
0.06444967 0.1748179 0.7607324
0.05457134 0.1779455 0.7674832
0.04682572 0.1562563 0.796918
0.06241969 0.1631627 0.7744176
0.04495991 0.166533 0.7885071
0.06390628 0.1593743 0.7767194
0.05327389 0.1686363 0.7780898
0.04650706 0.1596105 0.7938824
0.05938995 0.1563494 0.7842607
0.05620418 0.1789733 0.7648225
0.04267076 0.1647139 0.7926153
0.0613611 0.1748026 0.7638363
0.04534576 0.1649215 0.7897327
0.0626476 0.1713851 0.7659673
0.04992742 0.1745421 0.7755305
0.05215693 0.156503 0.7913401
0.06382703 0.1522797 0.7838933
0.04633119 0.1526154 0.8010534
0.0505532 0.1512328 0.798214
0.05897875 0.1645375 0.7764838
0.06166635 0.1523707 0.7859629
0.05601305 0.1839027 0.7600842
0.04824282 0.1856089 0.7661483
0.05175455 0.1639461 0.7842994
0.05983349 0.1608611 0.7793055
0.06362966 0.1919331 0.7444372
0.06294964 0.1769023 0.760148
0.05828658 0.1641226 0.7775908
0.06163955 0.1555754 0.782785
0.06597281 0.1515809 0.7824463
0.05535551 0.1752338 0.7694107
0.05017019 0.1718362 0.7779936
0.05691921 0.1564457 0.7866351
0.06671714 0.14765 0.7856329
0.05442733 0.1468499 0.7987227
0.06270932 0.2055597 0.731731
0.04748076 0.1802337 0.7722855
0.05544416 0.1683616 0.7761942
