"tau2_1" "tau2_2" "tau2_3"
0.08100322 1.749739 0.01312789
0.08989972 5.710564 0.01717179
0.1089288 6.797188 0.01223961
0.1687062 7.732134 0.01216607
0.2970457 4.906162 0.01716742
0.07219537 4.910555 0.02799501
0.3235592 3.02088 0.0190539
0.4806142 5.344771 0.01347216
0.1311691 5.172006 0.01291833
0.08190096 1.871598 0.01215312
0.1221196 7.66569 0.01040016
0.2900148 4.818084 0.01144254
0.297584 5.827349 0.0170596
0.09432785 4.472942 0.01756175
0.058872 4.623707 0.0123975
0.09912884 5.643356 0.008626601
0.2747659 2.156186 0.008844162
0.07509224 5.816923 0.01530601
0.2284043 3.170444 0.0105203
0.1747355 11.09228 0.01393735
0.2476527 0.6309286 0.01352204
0.08224877 1.560629 0.008311339
0.1752129 0.6371981 0.01588377
0.3395099 0.6456368 0.009224907
0.1566919 1.669012 0.009642756
0.4116257 6.408277 0.01108613
0.1569188 5.18747 0.009075903
0.1798536 2.580099 0.0102909
0.1639856 3.516317 0.01128702
0.1767834 4.637301 0.01217524
0.1994025 8.421846 0.02138856
0.06481696 7.858486 0.01631334
0.05859403 4.745063 0.01391512
0.1567849 3.191941 0.01108755
0.0985653 6.275641 0.008502684
0.2613757 1.069382 0.01078757
0.1004842 2.673937 0.01936937
0.1797702 1.124246 0.01845401
0.1979794 2.488033 0.02503012
0.1746269 2.52969 0.01462708
0.3651955 5.107149 0.01778769
0.9337445 6.095318 0.01034564
0.1349404 8.865102 0.01023487
0.1439971 8.15791 0.01265946
0.4342764 4.203395 0.008145069
0.2306326 2.824017 0.0113051
0.1531533 9.9493 0.01752087
0.4107453 5.072496 0.01622208
0.09980705 6.751854 0.0159939
0.1877034 4.417619 0.0140643
0.2420913 7.070981 0.0135904
0.1014018 4.607254 0.01281691
0.1292952 0.7745543 0.01433647
0.2875498 10.6865 0.01704238
0.2819363 0.8278949 0.008777398
0.4661539 5.507246 0.01137534
0.2787922 1.449643 0.01593903
1.367075 4.368751 0.01301192
0.8200232 5.037971 0.01945931
0.28314 1.111417 0.01335308
0.2991959 1.928896 0.01129003
0.4155318 10.79829 0.008683804
0.403389 1.004779 0.01584948
0.1766381 9.760711 0.0166033
0.1384233 6.594814 0.01310819
0.2556329 3.614345 0.01150013
0.1138792 2.382191 0.01577703
0.1764638 4.877962 0.01021495
0.2335803 7.111454 0.0127538
0.2983027 0.3621093 0.01536937
0.1106843 1.169391 0.01413488
0.1186846 7.614934 0.01012034
0.1528754 3.7637 0.01228718
0.1062233 3.734282 0.01024371
0.2800433 8.591328 0.01365591
0.2676386 2.183003 0.009627457
0.1530038 8.387121 0.01408343
0.6256781 4.010513 0.007548015
0.5842674 7.433101 0.00881413
0.1538348 4.749211 0.006695859
0.1633883 4.871134 0.0164709
0.1717156 5.190715 0.01378521
0.2000486 4.780925 0.01314945
0.1007402 3.966094 0.01002299
0.3206619 2.226228 0.01150187
0.1629889 5.911135 0.01227635
0.1586053 4.962271 0.009928533
0.2729943 5.141052 0.01070306
0.1251286 6.400091 0.01036364
0.2211881 6.764562 0.01479097
0.09512604 5.355267 0.01205707
0.06282903 6.087366 0.01101358
0.2477822 5.900508 0.007579733
0.2350404 7.220904 0.01135937
1.214381 8.968728 0.01388454
0.1387374 4.752356 0.01154072
0.3492801 8.329702 0.01225008
0.1339997 3.909066 0.01670459
0.5202619 3.737218 0.007837206
0.2255311 6.839204 0.006975581
0.1495533 6.194836 0.01095965
0.1610708 4.619932 0.01268986
0.1277669 2.689941 0.01078579
0.4465984 5.814117 0.01051721
0.2411166 3.000815 0.01655307
0.2239625 8.606844 0.009797581
0.1250613 6.99768 0.02041219
0.2405148 2.424998 0.01302944
0.2109932 0.6740964 0.01502536
0.1409752 3.868634 0.01273585
0.4781346 2.528742 0.01569656
0.5123253 2.51498 0.01619847
0.4657309 11.26289 0.01036402
0.148146 1.876675 0.01527115
0.1788189 0.8054649 0.01009739
0.544339 4.708122 0.01318419
0.2326631 9.00708 0.01112306
0.2185088 3.293698 0.008025075
0.02444274 7.548663 0.009304416
0.1528075 2.021409 0.01120103
0.1923431 1.435028 0.01445715
0.1629591 9.678198 0.01124727
0.3061299 5.859255 0.01066208
0.2929039 9.75568 0.02079155
0.2870132 3.916069 0.01628169
0.3553288 4.565038 0.02396147
0.08450508 1.974548 0.02025115
0.1265201 4.089439 0.01815469
0.1683611 7.82164 0.02109998
0.1687166 2.480093 0.01887275
0.3455725 2.463406 0.02019223
0.2263679 2.251092 0.01534035
0.1181055 5.270072 0.01162552
0.137735 1.758926 0.01123579
0.1630013 6.196549 0.01414475
0.104219 2.8572 0.01558901
0.1614604 0.7756595 0.01116408
0.09060229 3.130458 0.008331033
0.2113335 5.648278 0.009598521
0.7518867 5.858308 0.01376848
0.4437727 8.804742 0.01338785
0.2528157 3.134635 0.01209787
0.4535765 4.930198 0.009963789
0.2657107 9.21957 0.01285681
0.1870344 9.857941 0.009450781
0.1170219 6.709339 0.01356441
0.4870079 5.660546 0.01196598
0.2049261 1.959868 0.005819253
0.4212315 1.860795 0.009502745
0.2230358 5.748444 0.01610138
0.3314293 9.328774 0.009529753
0.2203309 7.6334 0.006645822
0.1567013 5.478349 0.01072571
0.2761057 7.846879 0.01076368
0.6593024 1.699914 0.01348469
0.1017181 3.468081 0.01711963
0.2160654 1.291799 0.02418682
0.2029984 1.523882 0.01305439
0.1903768 4.81059 0.01334055
0.1923681 0.3450427 0.01363177
0.09171316 4.303835 0.01443479
0.1867054 0.5278322 0.01444005
0.2489861 0.3323226 0.0230663
0.09532365 8.097523 0.01470108
0.2434733 7.77829 0.02241541
0.3761135 5.978006 0.02548689
0.0364953 4.120849 0.02059552
0.2765413 2.101313 0.007705169
0.3094477 8.61156 0.01095188
0.1590947 7.372446 0.01147135
0.1015534 3.092378 0.01209459
0.1580377 6.217822 0.01681974
0.1024012 5.211418 0.01018212
0.2420281 1.932423 0.008377746
0.07418711 3.570805 0.009286326
0.132309 4.291954 0.01053408
0.115434 6.001998 0.01133318
0.2052497 0.4079162 0.01243805
0.2866389 1.464118 0.0121582
0.347751 4.166583 0.009386866
0.07833189 6.178237 0.009461488
0.1419374 3.76533 0.01982976
0.408339 6.239125 0.01119716
0.4540034 3.108757 0.01033346
0.3872649 4.817458 0.01001295
0.07644498 4.510863 0.01101378
0.1320609 0.4500532 0.01595687
0.1196036 1.280716 0.01141214
0.1624741 1.312569 0.01104567
0.2039215 2.701094 0.01051896
0.5323961 1.784632 0.01195778
0.2686393 0.4706136 0.01417571
0.100431 0.6450751 0.01278217
0.09554703 1.068888 0.01833545
0.1045526 1.040304 0.01667977
0.1273441 2.070284 0.01781131
0.5978431 1.316644 0.01572068
0.2832488 2.91773 0.01503937
0.1280781 2.041587 0.01043999
0.03041255 5.125919 0.01313192
0.06500695 1.169585 0.009769814
0.5257446 0.9860865 0.009606248
0.2254521 11.84209 0.01230385
0.4831957 7.304612 0.01261929
0.37169 4.508139 0.02126363
0.1530456 3.440855 0.01075672
0.236357 4.230115 0.02175332
0.2328803 6.732168 0.01833121
0.2611381 3.228793 0.01627616
0.1011999 2.024456 0.01346288
0.211123 0.6185158 0.01095642
0.1625783 2.398387 0.01478051
0.08830338 1.72071 0.02250097
0.0559331 2.452268 0.009246288
0.1021693 5.333991 0.01023102
0.2238658 0.8216981 0.009179421
0.1682659 0.4486115 0.0140147
0.2338494 7.317891 0.01562012
0.2450032 1.308411 0.0127349
0.2102375 5.160799 0.01528162
0.1653348 3.727833 0.01705507
0.2085426 2.925564 0.0139232
0.1940855 8.503224 0.01828391
0.1540009 3.234786 0.01492369
0.2386715 2.862854 0.01334704
0.132588 4.193936 0.01478743
0.1166571 1.166188 0.01090373
0.0363589 7.693482 0.01081598
0.2656249 3.150963 0.01476065
0.1806918 3.124761 0.01728123
0.8991541 2.717065 0.01447232
0.4953708 1.010226 0.00750471
0.5370038 3.641831 0.01633666
0.1362526 8.589469 0.01309152
0.2104647 3.091509 0.01160347
0.1952855 1.426611 0.00951508
0.06623972 0.6385727 0.01670502
0.3389968 1.416737 0.009969147
0.1825342 4.14784 0.01324518
0.1364967 7.497961 0.01073769
0.07245414 3.763454 0.01075801
0.1540631 8.094595 0.0130344
0.1779442 1.565436 0.01490596
0.1635179 0.8291929 0.009805644
0.1923002 0.5135241 0.008844359
0.1901134 3.002614 0.01252451
0.2358249 6.219319 0.008837962
0.1811364 4.78249 0.01155771
0.1782368 5.780656 0.01115559
0.1075743 6.156081 0.01248935
0.2123923 5.976391 0.009017458
0.3247028 0.8841394 0.008139245
0.8729056 3.359287 0.01006514
