"p_1" "p_2" "p_3"
0.1702383 0.05259041 0.7771713
0.171804 0.05643265 0.7717633
0.1541236 0.04982321 0.7960532
0.1645354 0.05335458 0.78211
0.1506296 0.05727849 0.7920919
0.1670448 0.05085979 0.7820954
0.1454778 0.05289915 0.8016231
0.1475521 0.04213099 0.8103169
0.160947 0.07446036 0.7645927
0.1629583 0.04996477 0.7870769
0.1487817 0.06206561 0.7891526
0.162651 0.05946191 0.777887
0.1597727 0.05835896 0.7818683
0.1681643 0.05716879 0.7746669
0.1969209 0.04841987 0.7546593
0.1651097 0.06103124 0.773859
0.1785812 0.0576445 0.7637743
0.1618926 0.04569519 0.7924122
0.1410642 0.05420418 0.8047316
0.1742012 0.06217398 0.7636248
0.1815753 0.04712074 0.771304
0.1654336 0.05973741 0.774829
0.1873112 0.05558818 0.7571007
0.1752852 0.0612421 0.7634727
0.1674816 0.04909847 0.78342
0.1944207 0.05440604 0.7511733
0.1767824 0.04464521 0.7785724
0.1806172 0.06200694 0.7573759
0.1550768 0.05660931 0.7883139
0.1582114 0.04815301 0.7936356
0.1559918 0.04931755 0.7946906
0.1569323 0.05371352 0.7893542
0.1643469 0.05526937 0.7803837
0.1667803 0.04925235 0.7839674
0.1611845 0.05159209 0.7872234
0.1804496 0.04189927 0.7776512
0.1540358 0.0427839 0.8031803
0.1579055 0.05544882 0.7866457
0.1611035 0.0483291 0.7905674
0.1574358 0.03869511 0.8038691
0.1620722 0.05024241 0.7876854
0.156855 0.06290079 0.7802442
0.180776 0.05540204 0.763822
0.1537482 0.06874238 0.7775094
0.1743911 0.04679416 0.7788148
0.1640836 0.04419377 0.7917227
0.1582222 0.05550114 0.7862767
0.1554511 0.05496614 0.7895827
0.1543881 0.05554988 0.790062
0.1583598 0.05821399 0.7834263
0.1463974 0.06533455 0.7882681
0.1510227 0.06425933 0.784718
0.1626967 0.04298846 0.7943149
0.1585999 0.06746463 0.7739355
0.1558242 0.03834491 0.8058309
0.1736184 0.05023125 0.7761504
