"nu" "alpha"
3.010788 0.3719042
3.139922 0.4886742
3.151387 0.4179916
3.43192 0.2722355
2.586801 0.2655053
2.972248 0.4600559
2.973273 0.2622802
3.016709 0.4328211
3.437287 0.3303858
2.94263 0.4831994
2.446884 0.4473795
2.761547 0.2477852
2.59062 0.1061575
2.344123 0.18159
3.01612 0.1574825
2.636296 0.3204583
2.593657 0.3371764
3.000731 0.2645831
2.503199 0.398946
2.897835 0.1213962
2.984618 0.378778
3.180282 0.3236913
3.197486 0.4945339
3.400123 0.4553064
3.894396 0.3102823
3.088382 0.1719141
3.289885 0.3958209
2.979131 0.3360315
2.757377 0.2637668
2.892262 0.4858675
2.693586 0.2750554
3.048042 0.4507074
3.104269 0.3620172
3.336121 0.4384015
2.78998 0.3085935
3.133933 0.3441287
2.757169 0.4975474
3.473533 0.3620059
3.322667 0.2810712
2.710448 0.3324985
3.071339 0.4470336
2.928927 0.2397414
2.998873 0.2089311
3.31001 0.3552468
3.227098 0.3364633
2.50819 0.3794147
3.144094 0.2076291
3.12609 0.2191015
2.910526 0.2081188
2.451002 0.3113688
3.593919 0.3047138
2.93749 0.224145
2.738198 0.1985181
3.276861 0.0870616
2.742106 0.3273714
2.870602 0.2580477
2.513327 0.4150263
2.982912 0.3480524
2.9835 0.3881947
2.533162 0.4146672
3.136384 0.3027929
2.95967 0.3357811
2.803134 0.181256
2.719762 0.1914453
2.992682 0.3828015
2.727578 0.178655
2.987554 0.2213215
2.801566 0.1734806
3.237074 0.4451091
3.304626 0.295807
3.173308 0.1545414
3.767895 0.4624366
2.492295 0.4604723
3.431621 0.2864077
2.943737 0.4505025
3.304259 0.4804356
3.367075 0.2375046
2.802316 0.04498251
3.06946 0.3313288
3.027612 0.09885783
3.054367 0.3848018
3.074251 0.2848932
3.42527 0.04284758
3.47293 0.3889737
3.201323 0.16124
3.183695 0.04522086
3.129716 0.1341922
2.898245 0.3468386
3.603008 0.08945037
3.385108 0.1457873
3.184118 0.1447395
2.904049 0.4338978
2.822209 0.4881549
3.256915 0.2858201
3.299044 0.2214421
3.652682 0.3139853
3.126951 0.1100127
3.116958 0.3910382
3.090792 0.4524375
3.754001 0.4037637
2.881297 0.4318742
3.728205 0.3346002
2.916187 0.3804116
2.502781 0.4382421
2.905497 0.4295236
3.599696 0.2796406
3.31654 0.4139741
3.411585 0.1852511
3.616767 0.451768
3.61885 0.3147712
3.747698 0.07586083
3.265168 0.3811681
3.636824 0.3835866
3.236363 0.1139007
3.208492 0.4720479
2.973621 0.2976978
4.157439 0.1294457
2.660945 0.2019125
3.002076 0.4408327
3.207504 0.1051034
2.729008 0.4088117
3.211275 0.1461343
3.007017 0.2450072
3.103692 0.4036566
3.313695 0.4260422
2.492881 0.4069585
3.075982 0.2201537
2.91388 0.1955082
2.856589 0.2789881
2.404628 0.311734
2.431368 0.1642494
2.499025 0.1858991
2.863553 0.3764749
3.114835 0.447244
2.96267 0.1424221
3.099577 0.4679498
2.626721 0.1003499
2.917501 0.4569192
3.330479 0.402763
2.904939 0.2800697
3.295645 0.3486468
3.170777 0.3818097
3.312896 0.3966448
3.211823 0.3250236
3.590866 0.3375676
2.695028 0.3028399
3.403397 0.3491238
2.673896 0.4947032
3.154538 0.0936249
3.395273 0.1213879
3.240386 0.4673537
3.303692 0.2374439
3.421894 0.4329091
2.859356 0.2476989
3.167377 0.3801084
3.455183 0.2037304
3.380969 0.07898349
3.784862 0.4022874
3.521063 0.1984536
3.048429 0.4207822
3.26325 0.3559135
2.598286 0.08462328
2.751932 0.1989468
2.709344 0.2508761
2.829885 0.4924933
2.672807 0.3939368
2.677146 0.4122767
3.049462 0.4071051
3.126571 0.4146103
2.966803 0.06320298
3.336592 0.1994669
3.085107 0.3720697
3.628567 0.1826191
3.57914 0.3744016
3.317716 0.3909775
3.793062 0.3158467
4.168277 0.1231258
3.52772 0.4412765
3.371987 0.3047081
3.398305 0.2884618
2.891996 0.1168692
3.209966 0.3285698
3.091321 0.2539873
3.072884 0.2186788
2.682549 0.4056908
3.290593 0.3938885
3.481295 0.3590458
3.117289 0.08413858
3.398005 0.2580551
3.045872 0.175616
2.712688 0.1486125
3.153452 0.3794049
2.787826 0.1818392
2.529351 0.4445109
3.078462 0.4428747
2.522296 0.07622367
3.157809 0.4855065
3.096786 0.4981017
2.824324 0.3742779
2.897228 0.4369143
3.056002 0.1324916
2.963176 0.421107
3.312885 0.1398713
2.902398 0.1258826
2.752801 0.04778761
3.094086 0.4057515
3.085002 0.2320375
2.593788 0.1341062
3.228774 0.0915864
3.365683 0.4682305
3.176855 0.4374977
3.128087 0.2609418
3.605041 0.3753923
3.119938 0.1565606
3.561527 0.2983746
3.534555 0.1652069
2.950445 0.07424889
2.895591 0.3183673
2.866726 0.4589968
3.458821 0.2784299
3.37788 0.4436881
3.608571 0.2909046
3.193755 0.3648434
3.780631 0.2371559
2.98632 0.3837218
3.168572 0.33872
3.147273 0.35674
2.940123 0.1250171
3.508166 0.03841522
3.139976 0.1525006
3.096125 0.2076257
3.083702 0.0707059
3.926265 0.1929676
3.408066 0.149466
3.831744 0.2073862
3.274823 0.08945508
3.248097 0.2846401
2.68818 0.2051579
3.239658 0.0382644
2.810192 0.164675
2.957938 0.1363925
3.522918 0.184468
3.071614 0.3744333
2.962416 0.3115581
3.286 0.1288733
2.879671 0.2068655
2.921983 0.2612862
2.705286 0.07508295
2.985616 0.103648
2.991644 0.3175447
3.140907 0.339715
3.046043 0.3953418
2.8638 0.167786
3.368476 0.1397357
2.766171 0.410239
3.130416 0.1716999
3.031368 0.1647231
3.258105 0.4468853
2.776034 0.08820117
3.548677 0.3273301
3.480081 0.359097
3.494486 0.4466333
3.699694 0.2743631
2.623214 0.4085542
3.163859 0.08437879
2.869293 0.3389955
2.942943 0.1856956
3.444722 0.1131184
2.89254 0.08076649
2.920378 0.1874496
3.119606 0.3737822
2.724862 0.3965796
2.608536 0.3703678
2.638051 0.3970736
2.810299 0.429992
2.413946 0.2575854
2.68489 0.2971612
3.116811 0.1499932
2.649955 0.3624305
2.740743 0.3203469
2.980571 0.3061692
2.84924 0.05742786
2.895158 0.4785304
3.089848 0.04170557
3.150038 0.2544533
2.95451 0.336131
2.933757 0.4472167
2.471977 0.1087105
3.370168 0.05384423
3.397387 0.4892869
2.973978 0.1775533
2.747044 0.2913767
2.940757 0.2558773
2.601334 0.1987705
2.466552 0.3620757
2.625654 0.2097225
2.493831 0.2682504
3.058921 0.3398822
3.310465 0.3096259
2.952719 0.3528339
2.867943 0.4302955
3.292852 0.4440362
3.106876 0.09539587
2.623674 0.09801699
2.857875 0.1961224
2.758117 0.305277
3.27171 0.157382
3.545598 0.3030063
3.150735 0.1731885
2.869459 0.1492489
2.770292 0.09924727
2.907843 0.1757152
3.634135 0.2227115
3.622541 0.2889883
2.588087 0.429065
3.186747 0.3230262
3.133126 0.3495974
3.232374 0.4441692
3.08433 0.2958928
2.828376 0.2069123
2.945083 0.4292484
3.350504 0.216117
3.134852 0.2487834
2.959616 0.1377705
3.44563 0.3775433
3.690674 0.3303094
4.37221 0.05919182
2.944868 0.4267119
3.08673 0.1700935
3.082458 0.2987798
3.310223 0.1512749
2.731581 0.467582
3.191018 0.06509761
3.077412 0.09041309
3.365581 0.3511834
2.541565 0.277976
3.023921 0.1645915
3.491995 0.2569084
2.871692 0.0749938
2.979825 0.1709209
3.000368 0.3263423
2.425614 0.3659347
2.815135 0.4736074
2.716943 0.4710053
2.412231 0.2590631
2.90407 0.2859144
2.677416 0.07142551
2.68488 0.3169534
2.255749 0.1570933
3.119316 0.1481738
3.564866 0.2218441
2.834087 0.1422888
2.900434 0.2808529
2.774278 0.1646962
2.939448 0.1645342
2.832931 0.1035588
2.911466 0.4800801
3.449757 0.02742934
3.130365 0.4317035
2.987246 0.204768
3.821621 0.1016761
3.39719 0.4467219
2.898141 0.3161715
2.718267 0.3709892
3.399422 0.1447199
3.043196 0.3842487
3.422051 0.1102678
3.641536 0.2519669
3.393551 0.4525557
3.637671 0.2475504
3.554015 0.1683617
3.282196 0.2282274
3.715417 0.3156577
3.259345 0.2967126
3.060116 0.1223857
2.930424 0.460584
3.086448 0.3114042
3.5207 0.2988043
3.468223 0.2992694
2.928033 0.470375
2.588283 0.2533103
3.094992 0.3154039
3.065027 0.208718
2.938353 0.4159352
3.332549 0.1182258
2.807634 0.2533275
3.17618 0.3530326
2.853452 0.2726596
2.868272 0.4148306
3.169535 0.4145921
3.175183 0.1098927
3.373397 0.1414418
2.750853 0.4134421
2.605775 0.4310992
2.539585 0.1335159
2.680745 0.4414827
2.868509 0.4267985
3.011846 0.2631083
3.052491 0.306142
3.576891 0.2478687
3.164268 0.4207886
2.927799 0.3555538
2.895919 0.2040394
3.21589 0.3492403
3.134983 0.2778673
3.020115 0.2362401
2.966472 0.4482286
2.825572 0.2245639
2.782066 0.3838697
3.039995 0.4112716
2.646141 0.3018319
3.235966 0.1466653
3.349484 0.2605515
2.798092 0.2320813
2.994661 0.2800227
2.921984 0.3998769
3.245859 0.1879392
3.068762 0.1573237
2.968356 0.2392867
3.18083 0.3221503
3.066745 0.3324134
2.769095 0.437839
3.007334 0.4582333
2.854822 0.2973328
2.91776 0.4124969
2.574554 0.3092818
2.98047 0.1280192
2.747598 0.4138265
3.040765 0.419652
3.16549 0.3925567
2.896106 0.4715631
3.233676 0.04279527
2.521307 0.2251692
2.7967 0.2227296
3.404454 0.3859322
2.906586 0.3987177
3.473916 0.4238495
3.287094 0.169491
3.50908 0.4080098
3.024544 0.09527523
2.804406 0.3527997
3.360346 0.2193294
3.561079 0.2406101
2.627119 0.07174961
3.070802 0.2646262
2.762446 0.3376631
2.978406 0.1876936
3.169375 0.2957138
3.361788 0.3823921
3.222627 0.1300598
