beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-0.1158436 3.913487 -8.890249 -4.803071 -2.990641 1.008835 -23.09054 -5.302714 
0.0005134296 3.97376 -9.338515 -5.522638 -7.905362 0.6635555 -23.05433 -4.178004 
-0.06791097 4.05064 -9.91298 -3.285327 9.123949 -2.085501 -23.89196 -3.699009 
0.120945 4.039072 -6.860073 -6.43293 -0.1803381 2.216247 -23.06373 -5.0241 
0.008621607 3.956264 -9.472096 -4.483186 0.4950637 9.528763 -23.57837 -4.591699 
-0.1163127 3.97514 -9.759933 -4.349323 3.254421 -8.582852 -23.4872 -4.132972 
0.0329532 4.011854 -9.640511 -4.212697 -0.6404296 -4.14699 -23.10366 -4.795948 
-0.03872084 3.936718 -9.752205 -4.669213 3.220446 -4.323885 -23.43656 -4.261016 
-0.01291178 3.901982 -10.14903 -3.930064 7.545063 -5.071965 -22.31112 -5.904749 
0.043066 3.883573 -9.578291 -2.863225 12.99717 12.49117 -22.34953 -5.530473 
-0.130367 4.000715 -9.999173 -5.110659 5.618803 -10.02191 -23.73403 -4.771791 
0.05464953 3.908499 -9.835031 -4.78351 2.736079 -17.02233 -23.72973 -3.788663 
-0.1303007 3.952346 -9.49949 -5.284279 -3.422701 -16.09627 -23.15602 -4.64652 
-0.03070263 3.962123 -8.9919 -6.140427 0.9103854 -11.36763 -24.00365 -3.298971 
-0.1257695 3.932126 -9.476091 -6.019119 3.619607 17.03579 -23.55317 -5.839646 
-0.08485935 4.0011 -8.365219 -6.027387 -8.490481 -2.430004 -22.58754 -4.273546 
-0.09644345 3.909125 -9.59507 -4.740958 -14.43126 -6.681436 -23.49438 -3.834512 
-0.03861128 3.963736 -9.748134 -3.524251 5.447811 -26.4385 -24.28254 -3.518907 
0.01419588 3.961443 -9.884247 -4.700578 -9.950277 -13.39255 -22.50933 -5.398552 
0.1377514 3.930346 -10.0224 -3.070125 -15.27858 2.35617 -22.91486 -5.305637 
-0.1067612 4.064557 -8.947774 -6.262713 -14.32383 -14.7011 13.38218 -4.043089 
-0.1151693 4.034472 -9.509689 -5.721168 -4.440648 -13.10205 -13.22498 1.091232 
-0.07213055 3.993767 -8.992803 -6.769416 -7.216283 -7.006013 -7.880831 -9.28561 
-0.2038945 4.026469 -9.283189 -5.191247 -21.46334 -5.378034 -4.278192 -21.33083 
-0.06895541 3.944519 -8.900826 -5.273878 -22.82911 -4.624506 2.331491 12.81745 
-0.1387659 4.017827 -10.12836 -3.505513 -22.99944 -5.569067 4.914998 2.391421 
-0.06907096 3.842168 -8.855105 -4.362697 -22.0792 -4.77007 4.717259 15.96285 
-0.06288864 3.848436 -9.13342 -4.900576 -20.50819 -5.635641 -4.123485 -20.90947 
0.04898759 3.969604 -8.861235 -5.609526 -23.43879 -4.038692 -7.696275 -0.8682534 
-0.16247 3.908169 -9.593604 -4.148889 -24.25074 -3.308397 6.823 3.791114 
-0.08843912 3.98711 -9.689678 -5.632509 -23.51284 -3.792903 5.423013 3.345959 
-0.1206593 3.949463 -9.204977 -3.912491 -23.12856 -5.29484 -2.849792 -0.008658216 
-0.03963895 4.032774 -9.857269 -5.611432 -22.52088 -5.527836 7.272919 0.3112406 
-0.1299212 4.018417 -8.948574 -5.315292 -23.51726 -3.790572 3.745069 2.662216 
0.0102131 4.048869 -10.7297 -5.888875 -20.42165 -6.126389 16.64132 13.24811 
-0.2295854 3.998794 -9.578922 -4.657846 -22.78551 -3.919913 -5.661033 -0.1201274 
0.1746299 3.934442 -8.146979 -6.556844 -6.926889 -9.379735 8.442226 -3.201897 
6.37638 3.93681 -16.88714 -6.795104 9.830211 -3.976063 11.43814 7.195753 
0.2648457 3.967257 -11.02717 -5.380105 -2.484294 6.307296 -20.86941 -5.465811 
-0.1612192 3.91998 -9.797523 -5.757996 1.74966 0.5456746 -23.80998 -3.991049 
0.6936138 4.007982 -4.831159 -5.388392 -0.4144493 -26.69241 -24.72802 -9.807244 
-0.1600032 4.000325 -7.50182 -6.253635 2.711612 -1.847483 -18.50396 -2.070102 
-0.02687372 3.949268 -7.931847 -5.919065 -10.0921 -4.185494 -24.04053 -4.140415 
-0.1366312 3.915394 -9.514894 -5.032022 -6.180527 -13.86991 -16.5001 -11.28653 
-0.1096442 3.827887 -8.342278 -4.202406 -16.52059 -7.103728 8.459317 3.712405 
0.08505277 4.009014 -8.648224 -7.381554 -13.70167 -7.688035 13.84844 1.414541 
-0.1226585 3.969265 -9.417599 -4.497029 -14.25264 -14.91047 7.002602 16.6546 
-0.09930201 3.97214 -10.65864 -3.868748 -21.29364 -6.785717 9.050989 -0.07552331 
0.1448389 3.966219 -10.1949 -4.178818 -20.32286 -4.434768 -4.116119 -16.95482 
0.02718497 3.913897 2.107612 3.718197 -23.15918 -3.581795 -9.019278 -6.094945 
-0.2068055 4.010608 0.8265723 -3.67049 -23.06547 -3.726829 -9.768489 -5.031221 
-0.1234878 3.88973 4.90306 9.98418 -24.38412 -2.563162 -8.630108 -2.872953 
-0.2047244 3.953714 7.136433 -5.537168 -24.41237 -3.513915 -8.825493 -5.247988 
-0.01186643 3.983618 5.795783 -10.69315 -21.55416 -6.214144 -9.722084 -5.05351 
-0.0866512 3.900616 3.586309 -3.150741 -22.21622 -5.945981 -9.169585 -4.885955 
0.06468041 4.095942 -15.019 -17.11675 -0.4070884 -21.54399 -9.636994 -5.395053 
-0.07095629 3.969943 -18.98239 -7.705 -6.904701 1.377934 -9.063654 -3.973465 
-0.1010202 3.996213 -15.40171 -12.4147 -2.092046 -18.53679 -9.949383 -3.583678 
-0.08467539 3.965052 4.346845 6.03628 -18.0543 -6.874883 -9.325759 -5.378933 
-0.04279007 4.056247 5.102538 -7.855001 -21.97174 -4.964054 -9.587101 -5.243507 
0.5938686 3.954565 7.345266 -13.92016 -23.51925 -4.010507 -8.505101 -5.930165 
0.1599405 4.005423 1.651325 2.594277 -23.80687 -4.523448 -9.999867 -6.27364 
0.07339778 3.9002 8.310333 0.07025501 -22.59964 -5.404315 -7.467948 -5.677167 
-0.08668474 3.973507 -9.976761 3.350601 -17.73926 -8.458222 -8.957959 -5.749536 
0.003080559 3.948629 -2.119759 -3.749114 -23.66493 -3.949337 -9.477171 -6.902207 
-0.2386744 3.954956 -2.6938 6.544145 -9.268402 -17.08913 -9.581507 -5.495355 
