Delta_1 Delta_2 Delta_3 Delta_4 
1.298715 -4.682777 0.08387116 0.6994405 
-8.107651 -5.013858 -2.074007 1.311621 
4.391629 -4.711235 -2.186934 0.9551281 
-2.804549 -4.234595 -1.309951 0.501507 
-6.641221 -3.97704 -2.300385 0.9772359 
-9.904078 -4.292708 -2.883991 0.09645728 
8.219467 -3.914343 -1.78141 0.6333523 
-7.372497 -3.22278 -1.864822 0.5477172 
2.322955 -3.646381 -1.624838 0.9077151 
4.900849 -3.712382 -1.751894 0.5637294 
-8.974917 -3.816613 -1.131903 0.6172786 
9.319224 -3.627391 -1.264832 0.9414352 
14.26541 -3.558024 -0.6042977 0.3127354 
0.6855428 -4.702758 -1.023485 0.6140547 
-6.33522 -4.653882 -1.656562 0.8993681 
-0.7823303 -3.269902 -1.167711 1.151064 
7.243296 -2.733791 -1.212882 -0.3145125 
10.60679 -2.521001 -0.6486906 0.6697378 
2.773524 -1.780489 -0.7027833 0.1304834 
-3.536671 -1.923411 -1.244571 0.3177557 
-13.20354 -1.771526 -1.326339 0.3850907 
-0.2883413 -1.922133 -0.8385031 0.7549793 
2.699932 -1.82249 -1.087617 0.4309917 
7.533754 -1.768968 -1.228027 0.2386703 
-8.73557 -3.034863 -1.109033 0.4297301 
-11.58126 -2.933837 -1.618057 0.4692883 
13.92403 -3.561849 -1.573986 0.4872882 
-4.110623 -3.135766 -2.327266 0.7659806 
-17.13461 -3.538046 -2.163954 0.2782318 
-5.7348 -3.756298 -1.19224 -0.1372488 
-19.85964 -2.497173 -2.415068 0.4687996 
-0.5153822 -2.249088 -0.9954031 0.6632853 
-2.745757 -3.103576 -1.338854 0.6974978 
8.005734 -3.331306 -1.093405 0.1054638 
-1.360052 -2.350175 -1.737061 0.4200409 
-5.139825 -2.931342 -1.079239 0.6525154 
8.481881 -3.089585 -1.454857 -0.5571476 
16.11554 -4.081258 -1.749689 0.9288767 
6.449985 -3.73646 -1.934283 1.069126 
-0.01892662 -3.415814 -1.416338 0.5244843 
1.965284 -2.500015 -3.211524 0.608838 
-15.02791 -2.686981 -1.356512 0.7845911 
8.189685 -3.149785 -0.6435122 0.1506308 
-5.827291 -2.849718 -1.526177 0.7670281 
0.9400425 -2.064278 -1.084651 0.7903619 
-13.20708 -4.461279 -2.336275 1.211182 
-1.584501 -5.470767 -1.414136 0.7840797 
16.44213 -4.228365 -0.8301069 0.7972062 
-15.49733 -3.124088 -1.338305 0.8786701 
10.25785 -4.898479 -1.491233 0.6865796 
5.755956 -4.416636 -1.300745 1.039722 
-4.4561 -4.141961 -1.926236 0.5506497 
-3.878954 -3.46779 -2.130844 0.9993089 
-15.97442 -3.434031 -1.979582 0.09849438 
0.3526083 -3.572707 -2.150293 0.8979268 
24.52627 -4.472215 -0.3797018 0.8060856 
1.232018 -4.443528 -1.486275 0.5163861 
-0.8111704 -2.777634 -1.372863 0.7193234 
-4.719415 -4.191218 -1.864309 0.8828136 
15.60732 -4.182649 -1.072383 0.4791415 
-0.3744104 -4.972001 -0.9072307 0.7953374 
-0.8641461 -4.321776 -1.540445 1.002889 
6.151358 -4.201806 -1.612974 0.7706824 
-8.015925 -3.967534 -1.844325 0.5835058 
-7.184049 -3.931974 -1.574613 1.150185 
1.029277 -3.597706 -0.9060753 0.8937941 
-3.178814 -3.334487 -2.416478 0.8997542 
6.564747 -2.741201 -1.953474 0.5839986 
-10.27136 -3.840339 -1.490543 0.6786271 
10.32603 -4.394982 -1.427822 0.648345 
-23.83298 -3.665189 -1.425766 0.4849393 
-8.624762 -3.502998 -0.8297918 0.441174 
6.188638 -3.362221 -1.261217 0.5493316 
5.904847 -3.878619 -2.23631 0.673256 
-15.3447 -4.174345 -2.921094 0.6321328 
4.85028 -5.558172 -2.319126 0.8033153 
14.47247 -4.890012 -1.566514 0.7652361 
3.362569 -4.345688 -2.233319 0.7275041 
-14.47393 -4.190108 -1.547021 -0.337251 
-4.542967 -3.774769 -1.972243 0.9721934 
-12.65951 -3.694908 -1.571667 0.9683769 
19.38561 -5.04217 -1.901799 0.5295065 
-6.14025 -4.240846 -1.200444 0.9329672 
1.819874 -3.397096 -1.918374 1.41983 
-7.208108 -3.912825 -2.207329 0.3995744 
-23.29869 -5.019023 -2.750726 0.9492916 
-13.1868 -4.017037 -2.404892 0.7909927 
-11.45599 -5.051742 -1.898403 0.8082689 
1.501638 -3.808036 -1.727523 0.5981909 
-10.22958 -4.291654 -1.352731 0.7131708 
-16.39138 -4.016141 -1.604875 0.1401116 
7.371854 -3.934793 -1.302032 1.109668 
-7.915925 -4.099952 -1.486389 0.4818608 
8.264457 -2.801692 -0.9652051 0.5862809 
-2.651754 -3.682862 -1.431009 0.7702083 
-18.54831 -4.171217 -1.029032 0.8189455 
-16.06019 -3.123608 -1.706872 0.5853629 
-9.630439 -4.389408 -0.6063444 0.6524057 
20.65774 -3.978208 -1.095795 0.3038855 
9.684983 -2.710148 -1.731232 0.303813 
11.18649 -2.753887 -2.386907 0.9073204 
13.45156 -3.187241 -1.169049 0.6422466 
1.873612 -3.318377 -1.275589 0.4075689 
-11.18637 -3.13548 -1.824427 0.1126855 
-17.34599 -3.407592 -0.8713563 0.6746241 
-9.139435 -4.043889 -1.506622 0.5000981 
-0.5616468 -4.147928 -1.580789 -0.401531 
3.175756 -2.280617 -0.9203081 0.2252312 
2.742198 -2.979852 -1.243349 0.2937187 
-18.66713 -2.954889 -1.214733 0.4519854 
5.94036 -2.002392 -1.853454 0.674869 
2.591181 -3.81533 -1.156504 0.8757989 
-2.11407 -4.235407 -1.380721 0.6401857 
-3.392471 -3.512518 -1.417829 0.7034342 
2.312084 -4.31293 -2.018413 0.4337513 
0.5072741 -4.245184 -2.033618 1.003403 
3.098098 -3.668427 -0.8879937 1.021625 
-1.279046 -2.92891 -1.05278 0.6856487 
-0.6392843 -2.978343 -1.66991 0.5690659 
-1.382094 -3.234777 -2.032769 0.5006507 
-3.870608 -3.995533 -1.945565 0.5032659 
1.840478 -3.752915 -1.340866 0.6087348 
0.9801592 -3.795303 -1.187253 1.039551 
-4.967682 -3.418886 -1.269216 0.3121842 
-0.01266883 -4.005932 -1.864749 0.705163 
13.95014 -4.329657 -2.449494 0.5945701 
-4.780775 -4.094274 -1.954974 1.154849 
7.655706 -4.211432 -2.021542 0.01951367 
-5.179693 -4.44864 -2.234377 0.7131015 
11.10383 -3.856178 -1.857602 0.4295885 
3.831586 -4.656347 -1.537446 0.8241457 
-9.525998 -3.43998 -1.186161 0.7953188 
-3.197392 -3.239128 -1.596174 0.6997019 
27.25896 -3.209327 -1.977773 0.8944315 
-4.473016 -3.026581 -2.629971 1.041324 
3.266471 -3.573743 -2.607382 0.8711485 
-13.26053 -3.147623 -1.227998 0.6000292 
-8.877431 -4.514412 -1.0296 0.8847855 
-10.69408 -4.697954 -1.819312 0.8381881 
2.730825 -5.370836 -2.011962 0.6961001 
-2.489878 -5.88979 -1.945871 0.9549085 
13.11092 -5.613497 -2.580946 0.2565176 
1.221546 -6.695646 -2.256226 0.8449382 
3.592321 -6.734148 -1.330398 0.9941043 
-6.192915 -5.943415 -1.570321 0.6673673 
-5.501089 -6.138131 -1.044366 0.4114858 
23.0525 -6.12516 -1.890728 1.063047 
3.896994 -6.735881 -1.816368 0.6680804 
12.75 -6.356908 -1.42881 0.08684788 
-3.86227 -6.044694 -1.687465 0.6126063 
-9.962223 -5.306072 -2.522762 1.295511 
2.752378 -6.392802 -2.43966 0.695884 
7.072664 -5.089484 -1.642599 -0.3157764 
0.5473615 -5.513252 -0.9595284 0.5092233 
-8.263765 -6.190044 -2.143511 1.141232 
-17.79086 -6.114692 -0.7221207 0.8184611 
-7.73951 -5.529931 -2.359242 0.9548343 
15.80712 -5.312621 -1.173083 0.7938576 
4.361556 -5.341833 -1.312074 -0.05560769 
-3.176047 -6.957822 -1.691731 0.8561495 
-12.21608 -5.30785 -1.739639 1.248923 
-5.68898 -5.158794 -1.81651 0.5788625 
0.2818124 -5.293979 0.04572099 1.046676 
-3.533851 -4.935359 -1.50682 0.3259599 
0.4207164 -5.378731 -2.294137 0.567359 
-18.88697 -4.749078 -1.09176 -0.7209176 
-4.757469 -4.740594 -1.080414 0.7648442 
0.1907002 -5.634109 -1.974139 0.2634373 
-5.595309 -5.807744 -1.787026 0.3305485 
-6.251529 -5.21472 -2.124576 1.795562 
2.972457 -4.765972 -2.484345 0.5479225 
7.593812 -4.7397 -2.037791 1.055109 
6.306322 -5.571806 -1.95903 1.026112 
1.837138 -4.811017 -2.563064 0.4961688 
-2.413567 -5.648929 -2.598995 0.6627702 
-23.29031 -5.783872 -2.310065 0.4443681 
-2.994158 -5.062454 -1.663033 1.047145 
8.192232 -4.834438 -1.808252 0.7067291 
0.1269965 -4.432728 -1.611546 0.8114893 
-15.54299 -3.508383 -2.101571 0.617931 
-17.51812 -4.63047 -2.460708 0.9564909 
-0.7251679 -4.852576 -1.747933 0.3799427 
10.74559 -5.4731 -0.4384393 0.8054641 
-9.351753 -3.995255 -1.606796 1.007595 
-11.53206 -4.574269 -1.981824 0.7071509 
-0.1888162 -5.180983 -1.952992 0.8499242 
3.914039 -4.662907 -1.589678 0.5368238 
-1.092407 -4.45551 -1.060876 0.7219084 
-4.711576 -4.419883 -1.215629 0.6368247 
5.691265 -4.487087 -2.105154 0.849471 
-8.615082 -5.225932 -1.590721 0.9540744 
-16.50362 -3.442473 -1.770467 0.9475901 
0.8719974 -3.957551 -1.715389 0.6935095 
12.1798 -3.662278 -1.559112 0.6612504 
12.59747 -3.370358 -1.841688 1.046946 
12.91549 -4.709281 -2.258762 1.051928 
-0.1319436 -5.409222 -1.813401 -0.02073651 
-11.67449 -5.848582 -2.278984 1.286861 
-2.005156 -5.06488 -2.271249 1.027184 
1.977489 -5.597539 -0.8320796 0.637442 
22.17279 -5.255639 -1.632824 0.8371856 
1.269903 -4.812389 -1.363499 1.105754 
-6.142685 -3.852938 -1.541964 0.7425462 
1.02651 -4.848911 -1.896043 0.8023613 
0.6866272 -4.138952 -1.635446 -0.1820776 
-10.40109 -3.782907 -2.081933 0.6280777 
4.607662 -4.351295 -1.553127 0.6895916 
-2.481929 -5.277719 -2.61256 0.7162793 
-24.14348 -3.898149 -2.029047 0.4853661 
-4.423209 -4.289543 -1.667201 0.5096276 
-4.652272 -4.244682 -1.078918 0.4243597 
14.13548 -3.815959 -2.242765 0.8825025 
-8.492957 -2.678745 -0.8712798 0.595891 
-17.55618 -2.952325 -1.300091 0.6257284 
4.803105 -3.057556 -1.881122 0.3762333 
-16.50945 -2.778084 -1.518263 0.8045145 
13.39703 -3.657493 -1.09809 0.2922845 
2.133873 -3.754538 -1.22152 0.2767984 
-1.51136 -3.916287 -2.058885 0.7652707 
13.23538 -4.389322 -2.180257 0.7456949 
-19.81057 -4.106078 -1.579099 0.8637627 
5.878746 -4.191677 -1.481655 0.8473176 
2.639566 -5.035115 -1.698016 0.7385175 
-6.387083 -5.106195 -1.687835 1.126822 
-24.2976 -4.576277 -2.076675 0.9147661 
-11.56542 -3.683989 -1.891513 0.9951621 
-7.097387 -3.389096 -2.824499 1.336711 
-4.338991 -3.500195 -1.777754 0.6388969 
-12.16575 -4.037582 -1.555612 0.8574478 
4.127896 -3.944775 -1.194569 0.3917604 
-9.563198 -3.827014 -1.601901 0.3153672 
-5.290005 -3.159327 -1.387744 0.6645044 
-6.420901 -2.887436 -1.425583 0.8044538 
-5.054262 -3.741712 -1.595935 0.5108991 
4.596122 -5.259279 -1.242557 1.154372 
16.17967 -6.056993 -1.95692 -0.8274058 
-1.080392 -5.532438 -1.537895 0.323201 
-9.354772 -5.16723 -2.32108 0.9448227 
5.511264 -5.418863 -1.766028 0.7736073 
24.54376 -5.093449 -1.297235 0.8553189 
8.321923 -4.474852 -1.555204 0.989778 
-1.210868 -4.055726 -2.006497 1.354859 
-5.34656 -3.406113 -1.576979 0.8365492 
4.130005 -3.773553 -1.725114 0.8393308 
-16.17281 -3.198248 -1.086578 0.583819 
0.3363718 -4.135375 -1.923189 0.7063292 
-3.445463 -3.458424 -1.371003 0.5589189 
13.54857 -3.675934 -0.6662866 0.8172723 
-4.959014 -4.305505 -1.187888 0.4554265 
5.436249 -4.158262 -1.61372 1.040237 
-5.531674 -3.830553 -1.360803 0.4772524 
-1.212664 -3.730255 -2.080335 0.9273104 
-6.257116 -4.161986 -1.477208 0.5173894 
-1.434248 -4.176623 -2.088991 0.8161415 
6.523084 -3.973819 -1.538436 0.6112949 
13.71294 -3.556854 -1.779675 0.8620554 
-9.053797 -3.552226 -1.577411 0.4790372 
11.76186 -3.781737 -1.192355 0.6014681 
-14.36394 -3.34639 -1.107411 0.7558459 
-10.37571 -3.378198 -0.963191 0.6726178 
0.8333165 -4.722428 -1.82453 0.7532658 
21.32353 -3.828243 -2.652755 0.8096608 
-9.051231 -3.177668 -2.340485 0.9936879 
15.86197 -3.505504 -2.285301 0.8449931 
15.481 -3.473602 -1.314068 0.03949993 
9.111228 -3.380809 -1.461866 0.4733171 
-15.38239 -2.800339 -1.041943 0.7153604 
-17.74096 -2.553583 -0.8691036 0.3458268 
-1.609755 -2.32748 -1.356843 0.5540866 
11.81551 -2.121844 -0.800487 0.3192782 
-18.15311 -2.367454 -0.9387595 -0.04568555 
-18.62423 -2.411387 -1.127143 0.1294819 
8.639559 -3.385651 -1.081883 -0.3828651 
-4.420207 -3.76337 -2.264366 0.4716146 
-10.41266 -4.629802 -1.465734 0.05062205 
7.346499 -4.316807 -1.127503 0.5848754 
10.29013 -3.092133 -1.490751 0.870631 
-8.957156 -3.33605 -1.503167 1.054027 
6.228405 -1.410173 -0.9109235 0.5142241 
-2.289158 -2.428463 -1.78631 0.9381241 
11.53682 -2.940386 -1.755664 0.6105806 
18.74608 -3.900495 -1.325052 0.9211455 
6.890065 -4.32894 -1.224385 0.2129306 
-0.303661 -3.727074 -1.6262 0.6062971 
-7.520846 -3.365692 -1.046991 0.6496502 
-14.96889 -3.08932 -0.9816657 -0.09054322 
-0.5491776 -3.309428 -1.21266 0.1352793 
2.373446 -3.594578 -1.348062 0.3031197 
-11.03341 -4.092192 -2.157547 0.682378 
-5.332938 -3.967446 -1.77727 0.823493 
12.91987 -3.158714 -1.960191 0.6409632 
4.222476 -4.290028 -1.93459 0.873615 
-9.54691 -3.675702 -1.882862 0.4482865 
-4.740259 -4.41083 -1.772963 0.5815776 
-13.98591 -4.059838 -2.349561 0.762902 
-3.163152 -4.066692 -1.675891 1.012487 
16.08821 -4.143858 -2.45058 1.117582 
2.13386 -3.329075 -2.367184 0.1572854 
-14.31512 -3.417097 -1.239997 0.6992242 
-8.981073 -3.717897 -1.584977 0.7928422 
20.2402 -3.081864 -1.135603 0.5115639 
8.122455 -3.238345 -1.699172 0.4794523 
-4.741224 -2.904465 -2.277475 0.7813298 
11.77796 -4.32284 -2.186017 0.4953594 
-7.853635 -3.790969 -2.258879 0.9815037 
10.98921 -4.576948 -2.113881 0.5909474 
-7.888638 -5.532073 -1.49953 0.7107122 
13.48581 -4.985916 -2.292549 1.400425 
3.938208 -7.03281 -1.387185 0.9597273 
3.685597 -6.080008 -1.542103 1.131084 
1.648746 -5.32629 -1.509981 1.160371 
-5.186952 -4.63639 -1.361761 -0.1039012 
-8.05043 -3.795518 -1.062732 1.659111 
-15.82669 -3.990558 -1.469318 1.123888 
-5.109391 -4.31477 -1.678696 0.5552017 
16.00553 -3.892593 -1.77567 1.116723 
-7.095242 -2.964189 -1.802549 0.8618775 
11.27363 -2.474338 -1.650341 0.7266902 
-8.765823 -2.026827 -1.076944 0.3159147 
-3.524533 -4.329833 -2.003119 1.021437 
3.157385 -4.479975 -1.658479 0.6202028 
12.20798 -4.261614 -1.298478 0.4598474 
8.130023 -5.047082 -1.771919 0.6906201 
3.909047 -6.153994 -2.406721 0.749187 
10.37979 -5.86941 -1.605799 1.045874 
-17.43216 -5.363096 -1.608914 0.9924313 
-11.61035 -4.759864 -1.595988 0.5321723 
5.102109 -4.765612 -1.990628 0.4920976 
13.21659 -4.561741 -1.390308 0.7487472 
-6.866149 -4.30729 -1.78089 -0.1716357 
-19.54378 -3.212462 -1.503244 0.5565793 
-12.77342 -3.396847 -2.001215 0.6064933 
1.366457 -3.318492 -1.19799 0.9488903 
-2.563738 -3.200096 -0.6378643 0.9086598 
-6.335232 -3.686221 -1.248783 0.7374044 
17.31051 -3.460188 -1.278285 0.9085775 
3.030984 -2.341808 -1.435542 0.6475109 
-9.452202 -3.57716 -1.382831 0.5399481 
-17.91065 -3.897948 -1.617754 0.3576822 
-10.40815 -4.048524 -1.802612 1.070701 
6.765812 -3.706371 -1.337819 0.6641862 
-4.374023 -3.993769 -2.699181 -0.01566936 
-8.042659 -3.43902 -2.014068 1.169136 
0.2401356 -3.004865 -1.953925 0.7243801 
13.11322 -3.514042 -1.798339 0.9624602 
-21.2325 -3.568709 -2.325459 0.3747875 
-10.97426 -4.358388 -2.914244 0.4456182 
5.241157 -4.405451 -2.807237 0.1481229 
-2.113482 -4.211381 -1.875875 0.8646365 
-14.40005 -4.785407 -0.7852921 1.077657 
-1.102677 -4.685886 -1.261381 0.6690778 
-18.82066 -4.754911 -2.225506 0.04565208 
18.37835 -3.881229 -1.414016 0.9162093 
-11.53328 -4.288016 -2.109603 0.8249034 
14.15109 -3.848571 -1.595437 0.6995898 
10.46357 -4.157281 -2.110359 0.6322134 
4.597261 -5.564445 -2.487846 1.06216 
-11.60107 -5.877085 -2.767519 0.8372338 
-4.286928 -5.430973 -2.772756 1.067775 
25.80805 -5.072146 -1.717172 0.6908114 
-2.947924 -3.863353 -1.379627 0.3353623 
8.754193 -3.591262 -1.619067 0.7583583 
10.39264 -4.496551 -1.201156 0.777575 
-20.41855 -4.197913 -1.55001 0.5197907 
-8.250913 -4.47243 -2.213422 0.8954345 
23.17524 -3.716323 -0.8060934 0.3234325 
-5.105395 -3.70507 -1.619159 0.261837 
6.930898 -4.789083 -2.116023 0.5849881 
-10.0434 -4.223769 -2.403163 1.073189 
4.870134 -4.585061 -3.266419 0.8624213 
-14.28762 -4.769783 -1.762934 1.031511 
-0.4657758 -4.838845 -0.6348232 0.317823 
-14.77721 -4.149742 -1.708993 0.9895965 
-16.68783 -3.608393 -1.243691 0.2844157 
-16.63756 -4.594723 -1.893706 0.4315233 
-1.239804 -3.314917 -1.93608 0.5837477 
-10.69016 -4.138134 -1.192305 0.6442123 
4.779637 -3.472536 -1.707984 0.7023663 
0.4303473 -4.14741 -1.58132 0.9419189 
9.594042 -5.841559 -1.598338 0.3700352 
5.339535 -5.826836 -1.406024 0.773646 
-2.759814 -6.239833 -1.163474 0.65164 
-22.93368 -5.858797 0.1404272 0.7489987 
-9.16356 -6.208952 -1.593604 1.017769 
13.87838 -4.585712 -1.627357 0.9629143 
-18.26502 -4.233261 -1.798995 1.111438 
-4.594561 -4.761982 -1.577498 1.604097 
9.195649 -6.340946 -1.920812 0.907422 
2.137813 -5.397577 -1.355618 1.475038 
6.317778 -5.409506 -1.422176 0.3165739 
-5.682874 -5.683719 -1.833881 1.007898 
-4.263523 -6.931734 -1.423343 1.002164 
5.198184 -6.492527 -1.671059 0.4232449 
10.32438 -5.725228 -1.544934 0.6846325 
0.605962 -4.287032 -0.874056 1.049499 
5.590865 -4.59927 -1.41394 1.037105 
-10.99403 -5.282999 -1.754947 0.7538904 
0.03547426 -6.197074 -1.634033 0.7833182 
-14.00152 -6.533495 -1.892301 0.8950362 
14.44652 -6.051185 -1.749207 0.6924095 
-3.218953 -5.994631 -1.335519 0.09496791 
-2.234208 -6.153096 -0.9191857 0.4080592 
1.153169 -6.337554 -1.660113 0.7038123 
-0.9780045 -7.478031 -1.314068 1.164161 
-8.712805 -3.947145 -1.567403 0.7597711 
1.675476 -3.90918 -1.386434 1.01063 
-1.243834 -2.945918 -1.614681 0.786791 
-14.16001 -4.428224 -1.876974 0.8987413 
2.287041 -2.863582 -1.310215 0.4070508 
19.88263 -2.323708 -2.370713 0.2878222 
-1.428738 -2.321064 -2.817696 0.2350372 
10.36587 -4.174893 -2.032855 0.2475433 
9.500431 -4.740931 -1.607081 0.02584141 
-1.7318 -4.175054 -1.544512 0.6754969 
-2.354111 -3.795856 -1.840182 0.5982701 
-17.37489 -4.092141 -1.493411 0.7568757 
3.979311 -4.328254 -1.938426 0.6231196 
12.10571 -4.825455 -1.323536 1.34719 
9.678135 -5.16462 -2.076695 0.9879757 
4.914495 -5.201658 -1.70989 0.7853354 
-12.22754 -4.572712 -1.239739 0.8486443 
-0.7623668 -4.394572 -1.690843 1.035116 
15.21391 -4.144224 -3.232235 1.461836 
-6.734194 -3.659321 -2.614207 0.6365265 
20.19676 -4.258757 -1.776554 0.9064624 
-0.7132794 -4.507885 -1.654308 0.8569955 
2.947008 -4.603002 -1.691216 1.157383 
-23.60071 -3.657567 -1.722135 0.6372542 
-10.53817 -3.995821 -1.841801 0.4484477 
12.56337 -3.621145 -2.106253 0.190772 
-17.30971 -4.062321 -1.047242 0.2276145 
-10.27749 -3.499759 -1.087947 0.7262075 
-15.29014 -4.523326 -0.8098687 0.8583665 
-14.77958 -4.783271 -2.812822 0.8540796 
-1.909241 -4.83162 -2.03942 0.4986296 
0.3607282 -5.721281 -1.993225 0.9216834 
4.983471 -5.081813 -1.885252 1.16503 
14.42106 -5.096959 -2.004581 1.188938 
6.13898 -5.774298 -2.210967 1.400894 
-31.05094 -4.753009 -1.896675 0.9631871 
-11.30331 -4.850738 -1.547506 0.8355599 
-2.771476 -4.579133 -1.563822 -0.02212188 
2.827078 -4.008641 -1.525943 1.463776 
-20.98818 -2.568298 -1.280218 0.7477561 
-2.638035 -3.245707 -1.63887 0.6246816 
-7.848206 -3.594195 -1.419743 0.7851027 
4.996603 -3.570356 -1.308062 -0.2287476 
-8.454973 -3.703725 -1.170048 0.05756703 
4.187351 -3.767968 -1.30233 0.7707592 
-12.17383 -4.652034 -2.019633 0.8067524 
-3.895139 -4.645198 -2.270957 0.3938749 
0.9784436 -4.828158 -2.113864 0.441272 
5.582017 -5.073112 -2.115224 0.7052641 
9.074842 -6.766856 -2.986785 0.7830401 
10.37542 -4.050211 -1.31783 0.804394 
7.285434 -4.348359 -1.384942 1.565569 
-3.624008 -5.145955 -1.688088 1.137576 
-2.37686 -6.042271 -2.077385 0.7791851 
9.402218 -5.261597 -2.020011 0.5411478 
-19.3728 -3.367032 -2.552868 0.4976389 
-11.52002 -3.534578 -1.332057 0.429294 
7.204316 -5.757242 -1.463536 0.5069747 
-16.93751 -4.076319 -1.495755 0.9151609 
-6.594739 -4.657755 -2.169453 0.8885166 
7.569672 -4.91383 -1.807123 0.7228291 
-23.90374 -5.200388 -2.016844 0.8122924 
-6.804506 -3.917114 -1.914715 0.7774837 
3.360831 -4.016522 -1.66257 0.8051208 
-8.942816 -3.686648 -1.914334 0.3954652 
2.145042 -3.517313 -1.400084 0.6384903 
-8.642216 -3.675238 -1.128003 0.3822059 
1.723947 -3.604184 -1.127686 0.7059083 
-10.28689 -3.250533 -1.118291 0.4357592 
-13.91124 -3.340666 -0.9355805 0.04086154 
-1.778444 -3.496883 -1.160759 0.3304222 
-25.57876 -3.691657 -1.794207 1.313277 
5.96907 -3.192248 -1.597026 0.6514394 
-9.770797 -3.93057 -1.789304 0.4835528 
-8.265343 -3.849265 -1.48918 0.8032944 
3.227564 -3.376087 -0.9053544 0.5901273 
-2.247132 -3.849429 -0.6139736 0.7749795 
-1.680027 -3.397123 -1.253001 0.5792233 
3.436941 -3.434742 -1.694918 0.9101019 
-2.178095 -2.846199 -1.309579 0.5205217 
1.323557 -4.045689 -0.5119824 0.2754321 
