"p_1" "p_2" "p_3"
0.7717633 0.171804 0.05643265
0.7960532 0.1541236 0.04982321
0.78211 0.1645354 0.05335458
0.7920919 0.1506296 0.05727849
0.7820954 0.1670448 0.05085979
0.8016231 0.1454778 0.05289915
0.8103169 0.1475521 0.04213099
0.7645927 0.160947 0.07446036
0.7891526 0.1487817 0.06206561
0.777887 0.162651 0.05946191
0.7818683 0.1597727 0.05835896
0.7746669 0.1681643 0.05716879
0.7546593 0.1969209 0.04841987
0.773859 0.1651097 0.06103124
0.7924122 0.1618926 0.04569519
0.8047316 0.1410642 0.05420418
0.7636248 0.1742012 0.06217398
0.7511733 0.1944207 0.05440604
0.7785724 0.1767824 0.04464521
0.7573759 0.1806172 0.06200694
0.7883139 0.1550768 0.05660931
0.7936356 0.1582114 0.04815301
0.7946906 0.1559918 0.04931755
0.7893542 0.1569323 0.05371352
0.7803837 0.1643469 0.05526937
0.7872234 0.1611845 0.05159209
0.8038691 0.1574358 0.03869511
0.7876854 0.1620722 0.05024241
0.7802442 0.156855 0.06290079
0.763822 0.180776 0.05540204
0.7775094 0.1537482 0.06874238
0.7788148 0.1743911 0.04679416
0.7862767 0.1582222 0.05550114
0.7895827 0.1554511 0.05496614
0.790062 0.1543881 0.05554988
0.7834263 0.1583598 0.05821399
0.7882681 0.1463974 0.06533455
0.784718 0.1510227 0.06425933
0.7739355 0.1585999 0.06746463
0.7761504 0.1736184 0.05023125
0.8230276 0.1323533 0.04461909
0.8031121 0.1488412 0.04804671
0.7789056 0.1645601 0.05653436
0.7689517 0.1435117 0.08753658
0.7839664 0.15856 0.0574736
0.792157 0.158688 0.049155
0.7755023 0.1528349 0.07166286
0.7858575 0.1596911 0.05445139
0.7775636 0.165379 0.05705738
0.7547536 0.1928363 0.05241016
0.7764123 0.1751174 0.04847026
0.7695159 0.1511116 0.07937253
0.7805163 0.1706069 0.04887686
0.7868369 0.1670936 0.04606952
0.7587397 0.1703924 0.07086789
0.7839105 0.1610516 0.0550379
0.7797181 0.1566588 0.06362317
0.7856827 0.1648164 0.04950094
0.7814897 0.16818 0.05033034
0.7911052 0.1616736 0.04722125
0.7838729 0.1516807 0.06444642
0.7724084 0.1711814 0.05641022
0.7910002 0.1593174 0.04968235
0.7557352 0.1783036 0.06596124
0.7981933 0.1502212 0.05158548
0.7841925 0.1655589 0.05024859
0.7529277 0.1841534 0.06291883
0.7825356 0.1636615 0.05380288
0.7935639 0.160629 0.04580709
0.7948275 0.1560008 0.04917171
0.7895316 0.1669267 0.04354168
0.7824454 0.1698555 0.04769904
0.7798937 0.1550029 0.06510339
