tau2_1 tau2_2 tau2_3 
0.02881525 0.8767658 15.09226 
0.01847474 0.1116086 0.1721757 
0.03333431 0.6388275 0.01326173 
0.02781663 0.04976503 1.692359 
0.02257549 0.3093669 0.03057981 
0.01887208 1.178677 1.907515 
0.01452095 3.003389 0.2800524 
0.0207721 0.1274452 2.347244 
0.03716322 1.146303 67.89685 
0.02748324 1.604459 0.2367606 
0.02110988 1.019833 1.388204 
0.01563559 0.7965701 0.8568333 
0.02740752 1.3506 10.63509 
0.02720019 0.7910976 0.3150635 
0.01730637 0.1156427 2.132586 
0.01376244 0.7012634 0.1202076 
0.03226974 0.5064117 188.0644 
0.04578138 0.5748746 2.747535 
0.05969311 0.7887839 0.7569421 
0.01689621 0.1458277 1.473905 
0.04734417 0.4154872 0.7523967 
0.01804111 0.6288317 0.1169373 
0.02099414 0.8743199 0.1198079 
0.0711718 0.9555632 0.1499137 
0.0722732 0.4160153 0.2085444 
0.03137297 0.697586 0.228893 
0.02588739 0.7014948 0.2182776 
0.01254944 1.801548 66.51689 
0.02972623 0.1779351 0.4913 
0.01281505 0.4779433 0.2333202 
0.03195581 0.2603917 3.253482 
0.0104106 0.2127426 0.184452 
0.02680702 0.3025563 0.7088313 
0.0243126 0.6764665 0.1457608 
0.02410768 0.1581326 0.1068191 
0.01128747 0.468179 2.108545 
0.01116 1.217896 0.1199149 
0.01054997 0.8324062 12.5673 
0.009354422 0.03511192 8.463173 
0.02055113 0.7118818 0.191913 
0.0495222 0.6867351 0.3304599 
0.01787514 2.57937 0.05545166 
0.02774027 0.7953983 0.2162859 
0.01318939 0.7265289 0.1997577 
0.03444875 0.8165582 0.1055105 
0.02042856 0.7677158 0.06515457 
0.03400147 0.07593858 0.1257718 
0.04376342 0.5963263 1.885216 
0.03408765 0.06049929 0.3341387 
0.01546251 0.3381651 7.126028 
0.02923997 0.9518846 0.6080515 
0.008742238 0.1584139 0.4849707 
0.03993877 0.06619436 0.09916885 
0.03511185 0.4235995 0.3738247 
0.008179372 1.438008 25.8925 
0.01456021 0.4286507 0.2339995 
0.0216096 0.1341811 0.266669 
0.0137873 0.5598168 1.680292 
0.03142849 0.6677699 0.03828671 
0.01798095 0.05374318 0.2361951 
0.01648495 0.1792211 0.3263031 
0.02185198 0.5965702 7.357383 
0.01723941 0.7437506 0.04396484 
0.02599522 0.5130161 0.1561104 
0.02561829 1.681522 0.6651582 
0.02090103 3.425723 0.23661 
0.0208545 0.6281241 0.7038432 
0.05908372 0.3230707 0.1007119 
0.02556821 0.1661133 0.04425717 
0.01372289 0.8145498 0.01656515 
0.0222544 0.6341757 0.03340145 
0.01456825 0.05175742 0.2582039 
0.02433369 0.2523165 13.72029 
0.02849797 0.1866853 4.083576 
0.03279637 0.5265498 1.123146 
0.02867585 1.08296 0.3908655 
0.02217998 0.5023839 7.14077 
0.01548765 1.229613 0.5068202 
0.02999003 1.437861 0.09390824 
0.01936808 1.218201 0.644909 
0.01635297 0.9520373 0.06515148 
0.01523692 0.2446535 0.5550431 
0.03377906 1.387242 0.2083367 
0.03929293 0.3434337 0.4622146 
0.02215745 0.3582789 4.020032 
0.0182102 0.200919 5.955224 
0.03032728 0.2379035 0.9142743 
0.02408465 0.2100344 0.06049633 
0.01524948 0.06676398 0.1692483 
0.06378398 0.5221112 0.01466011 
0.03538993 0.1733506 0.6439291 
0.02099621 1.468089 0.3643372 
0.01855192 0.1434273 0.6824428 
0.0276969 0.734238 0.8938756 
0.01565515 0.4864722 12.67246 
0.03562637 0.2222515 0.1604047 
0.009283123 0.5074463 3.448076 
0.0141042 0.2541547 0.1042155 
0.0120765 0.7701201 1.694295 
0.02503899 1.947277 0.081271 
0.02633887 0.392802 0.06038601 
0.01481224 0.400565 0.6322889 
0.01507735 0.7816778 0.09642454 
0.03420147 0.4591898 0.3350819 
0.02106835 0.2190049 23.9956 
0.02835246 0.410117 0.03439585 
0.01237608 0.1620549 0.08429852 
0.009375003 0.2298037 0.05182729 
0.0300983 1.195516 5.618533 
0.04731082 1.059496 0.2562484 
0.0189134 0.7653114 0.07323768 
0.01670823 0.1072789 4.249839 
0.03857023 0.8764324 0.133345 
0.03351557 1.099785 0.09397861 
0.01238786 2.344645 1.306494 
0.007009099 0.8744048 0.7983206 
0.0352089 1.285246 0.2956257 
0.02381097 1.082999 1.907949 
0.01114735 0.6019361 0.1087873 
0.02654646 1.058994 0.15897 
0.02476291 0.4427034 1.674959 
0.0355123 1.097058 5.3726 
0.02333913 0.7040778 0.4707872 
0.04652028 1.287003 57.57709 
0.02397803 0.6149782 0.3179979 
0.02790872 1.341187 0.475475 
0.01253079 0.5427276 31.11579 
0.02050948 5.252403 0.3943958 
0.02717603 0.9148933 0.05201884 
0.01735293 0.04276203 0.2228065 
0.02811918 0.2682453 0.1442176 
0.02111027 77.81079 0.1049193 
0.03336184 0.2988928 20.66489 
0.02428666 0.08294595 0.04183086 
0.04068217 3.120108 0.2172926 
0.01478399 0.3452081 0.6327934 
0.01020316 0.9122965 0.0558958 
0.0135084 0.1270776 19.37886 
0.01313567 0.8699134 0.372791 
0.01355827 0.03569362 29.99301 
0.01626351 0.2066888 124.9005 
0.02153053 0.1523324 1.20088 
0.03611754 0.1949324 0.4885087 
0.01476019 0.8153464 0.217929 
0.03255277 0.6278223 1.248819 
0.0174437 1.146083 5.489736 
0.007891995 0.2269613 0.04126373 
0.04113675 1.961355 64.25304 
0.02293469 1.848268 87.12495 
0.0121678 0.07063619 0.8044157 
0.0138016 0.1709761 1.507994 
0.02844578 1.934557 0.2076521 
0.01641174 0.1571838 58.90749 
0.008835118 0.04144535 41.97746 
0.02148006 0.2542928 0.3710069 
0.01521793 1.333366 1.11639 
0.01256735 0.6445252 101.0827 
0.01228608 0.3687655 1.0113 
0.02277206 0.7136696 0.2282259 
0.02338761 0.2876805 132.3826 
0.006547868 0.6047248 0.6930513 
0.04087725 1.291092 0.2648001 
0.02994518 2.939398 0.2197272 
0.009232159 0.697226 0.02567551 
0.07835902 1.357785 0.9503438 
0.01083014 0.9145932 0.08425109 
0.01824614 0.5131147 0.3309466 
0.04192034 0.9364488 2.049841 
0.01416021 0.5319677 0.1091131 
0.03688575 0.170018 0.6091736 
0.01550486 0.5333685 0.04568289 
0.01457467 0.5235764 2.984609 
0.03199736 0.8995357 0.3142034 
0.04013447 0.5305988 0.3785729 
0.03397343 0.3051624 11.93453 
0.04456296 0.7091045 0.1170766 
0.02951172 1.4398 0.1133735 
0.05462017 2.54135 5.872316 
0.02963829 0.1024057 0.282574 
0.01978498 0.8491521 0.207915 
0.04275322 0.386338 0.04834837 
0.008224529 0.07092871 0.07950464 
0.02208316 0.4452486 0.02739363 
0.06766265 0.4303988 0.1211351 
0.01429921 0.2321107 0.3388504 
0.05403857 0.3084934 0.126114 
0.01100804 0.4523128 0.07180922 
0.07162457 0.6509307 0.3688371 
0.05891943 0.3148221 0.4652656 
0.04372026 0.1006005 300.6821 
0.05795648 0.03023111 0.05616351 
