"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-30.16239 -3.807488 15.00899 4.050505 30.2504 4.061833
-30.39031 -3.926482 14.66762 3.975387 30.04165 3.931878
-30.15648 -3.976235 14.66518 4.039471 30.4995 3.967035
-29.96649 -3.882245 14.67164 4.061295 30.228 3.927694
-30.22993 -3.915537 14.77228 4.071534 30.16507 3.81049
-29.99395 -3.919145 14.58474 3.977457 30.23219 4.004367
-29.96417 -3.911717 14.58079 3.910329 30.26694 3.956352
-30.07733 -3.903747 14.50747 4.060861 29.98497 3.890712
-30.0071 -3.860289 14.536 3.946756 30.0641 3.933563
-30.03829 -3.932676 14.66257 4.025112 30.08984 3.998924
-30.26244 -3.894654 14.56729 3.911691 29.99984 4.008329
-30.20902 -3.985599 14.79351 3.95151 30.04255 3.928376
-30.48185 -3.845558 14.67379 3.925329 29.97074 3.999274
-30.05971 -3.853169 14.98834 4.036568 30.32357 3.820733
-30.18521 -3.953085 14.79494 3.968131 30.08344 4.019719
-30.02624 -3.933537 14.55311 3.974633 30.20043 4.024804
-30.25588 -3.929827 14.6336 4.002899 30.70843 3.907995
-30.14923 -3.849921 14.8243 4.080004 30.10828 4.011753
-30.16527 -3.897919 14.50011 4.029333 30.02679 4.046402
-30.06133 -3.931398 14.77133 4.095024 30.12213 3.985774
-30.169 -3.957435 14.69222 3.931446 30.0562 4.120996
-29.94981 -3.980659 15.08664 3.992168 30.13669 4.057536
-30.16769 -3.820367 14.54772 3.953987 29.98808 4.13228
-29.99003 -3.884279 14.62825 4.03031 29.909 4.070314
-30.27209 -3.927058 14.66484 4.082574 29.91234 4.02735
-30.12679 -3.952045 14.86187 4.146971 30.18463 3.917079
-30.46258 -3.828468 14.51504 3.926669 30.39704 3.892225
-30.22236 -3.902689 14.79881 3.939219 29.91671 4.185087
-30.21842 -3.94219 14.90713 4.040819 29.88259 4.061761
-30.2037 -3.941534 14.8286 3.887543 30.26383 3.939812
