p_1 p_2 p_3 p_4 
0.002291424 0.01042476 0.7158555 0.2714283 
0.004658392 0.01736762 0.6015211 0.3764529 
0.007552973 0.001451918 0.666591 0.3244041 
0.006566927 0.006704051 0.7477158 0.2390133 
0.0009394857 0.004428777 0.7346537 0.259978 
0.005808414 0.01844892 0.7991183 0.1766244 
0.01349195 0.02057055 0.6932061 0.2727314 
0.009560879 0.02441215 0.569012 0.397015 
0.001253501 0.01155139 0.654817 0.3323781 
0.006933264 0.002734667 0.6854511 0.304881 
0.003535634 0.001038685 0.7798051 0.2156206 
0.006845181 0.01124331 0.6507191 0.3311924 
0.01658765 0.02820263 0.7164546 0.2387552 
9.998958e-05 0.01876732 0.6800702 0.3010625 
0.0045769 0.002768802 0.7408991 0.2517552 
0.01836181 0.0003506147 0.6227175 0.3585701 
0.001530692 0.003445835 0.6757975 0.319226 
0.0001472537 0.003736275 0.6494407 0.3466758 
0.002609724 0.01642168 0.5640863 0.4168823 
0.003675872 0.0007073377 0.705235 0.2903818 
0.01578871 0.0004627943 0.7395261 0.2442224 
0.0007834724 0.02324369 0.639205 0.3367679 
1.045381e-05 0.03563502 0.6725746 0.2917799 
0.007492605 0.02454873 0.7256898 0.2422689 
0.01180325 0.01099161 0.6361853 0.3410198 
0.005585378 0.01880979 0.6170556 0.3585493 
0.01968969 0.01739591 0.6547017 0.3082127 
0.009169499 0.01868935 0.6528819 0.3192593 
0.0002280848 0.005647838 0.7462278 0.2478962 
0.002075707 0.005487845 0.5994108 0.3930256 
0.0007956103 0.0001879459 0.613882 0.3851345 
0.00358598 0.01313058 0.7344252 0.2488582 
0.0160712 0.001432947 0.7203346 0.2621612 
0.008089746 0.002462572 0.6430435 0.3464041 
0.0002497366 0.00499926 0.6237625 0.3709885 
0.0006320145 0.004733516 0.6934492 0.3011853 
0.01603879 0.0009153568 0.5847565 0.3982894 
0.0008995632 0.002269997 0.681165 0.3156654 
0.003417113 0.002190777 0.5968871 0.397505 
0.008151472 0.001603745 0.5924426 0.3978022 
0.006765285 0.002471751 0.6591056 0.3316573 
0.00406048 0.006998359 0.7006366 0.2883046 
0.001448368 0.003298344 0.731389 0.2638643 
0.003595706 0.001529788 0.6660775 0.328797 
0.004017793 0.001847348 0.7689694 0.2251655 
0.0005096658 0.003392217 0.7509124 0.2451857 
0.00880791 0.001304938 0.6608084 0.3290787 
0.004972049 0.006821467 0.7667126 0.2214939 
0.005185767 0.02503106 0.6855424 0.2842407 
0.001006184 0.004217255 0.7200655 0.274711 
0.003637965 0.006937305 0.7325705 0.2568542 
0.006062172 0.005029989 0.6690908 0.319817 
0.001524519 0.000588599 0.673093 0.3247939 
0.00661516 0.003647414 0.7739448 0.2157926 
0.001583326 0.006453855 0.5784765 0.4134863 
0.02666759 0.000947737 0.6237764 0.3486083 
0.007431855 0.00017509 0.6469834 0.3454097 
0.009099451 0.001875235 0.6529099 0.3361154 
0.001108917 6.824702e-05 0.6381108 0.360712 
0.008438475 0.0007532773 0.7300022 0.260806 
0.004957552 0.02904843 0.6898384 0.2761557 
0.002894521 0.01111413 0.7088955 0.2770958 
0.002265655 0.03614103 0.6980235 0.2635698 
0.002205207 0.002875904 0.6908686 0.3040503 
8.838686e-05 0.01358889 0.6542098 0.332113 
0.005023142 0.008311346 0.6814786 0.3051869 
0.0009249904 0.004577289 0.7174208 0.2770769 
0.008168559 0.01598625 0.6221075 0.3537377 
0.009527476 0.01176867 0.7440777 0.2346261 
0.0146964 0.002231091 0.6480695 0.335003 
0.00421603 0.0008836845 0.655816 0.3390842 
0.006269476 0.001980925 0.7221745 0.2695751 
0.008671898 0.01650138 0.6856989 0.2891279 
0.004328011 0.004973864 0.7572111 0.2334871 
0.01533356 0.006004981 0.6726085 0.306053 
0.003422985 0.0130904 0.7210406 0.2624461 
0.004857784 0.03011196 0.6636875 0.3013428 
0.0006526424 0.001337967 0.6771357 0.3208737 
0.00639066 0.0003321029 0.6678211 0.3254561 
5.587121e-06 0.001254699 0.671436 0.3273037 
0.01713121 0.001648429 0.5605161 0.4207042 
0.001917341 0.004688136 0.651223 0.3421715 
0.001628777 0.001389969 0.7164844 0.2804968 
0.01174415 0.01098013 0.7127926 0.2644831 
0.006441844 0.006942601 0.7204148 0.2662007 
0.002252369 0.00366291 0.6678657 0.326219 
0.002380184 0.01022368 0.7046276 0.2827685 
0.002941775 0.001079508 0.6469459 0.3490328 
0.008080661 0.007495869 0.6813079 0.3031155 
0.0002185771 0.002670169 0.6706479 0.3264634 
0.00866509 0.003839516 0.5525452 0.4349502 
0.004236775 0.001629583 0.7102583 0.2838754 
0.003407162 0.007228303 0.6146448 0.3747198 
0.002637145 0.0009226443 0.7092714 0.2871688 
0.000591801 0.0009050246 0.6733108 0.3251923 
0.002368287 0.001184277 0.620135 0.3763124 
0.01005086 0.00706178 0.6552135 0.3276738 
0.0002106793 0.001780379 0.5978687 0.4001402 
0.002647745 0.003016605 0.6352196 0.359116 
0.004780908 0.004289598 0.6907124 0.3002171 
0.004693536 0.006821531 0.6667287 0.3217562 
0.005647132 0.03381617 0.7517492 0.2087875 
0.02764988 0.006416944 0.6407573 0.3251759 
0.001108659 0.001000097 0.691813 0.3060782 
0.02255992 0.0006558872 0.7589194 0.2178648 
0.01179896 0.03397729 0.6760509 0.2781729 
0.006045079 0.005770391 0.6900798 0.2981047 
0.0153415 0.01128096 0.6260965 0.347281 
0.0042947 0.008847488 0.7224487 0.2644091 
0.0008983622 0.007783865 0.6591838 0.332134 
0.00490497 0.006359042 0.668575 0.320161 
0.003298016 0.008193416 0.7561143 0.2323943 
0.0019913 0.007151111 0.6679514 0.3229062 
0.0002242633 0.003896351 0.7957142 0.2001652 
0.01110002 0.01722665 0.7209088 0.2507645 
0.003896956 0.0006076188 0.7083419 0.2871535 
0.01249907 0.00517316 0.7023716 0.2799561 
0.01285695 0.001103554 0.6755544 0.3104851 
0.001096826 0.00446037 0.7740487 0.2203941 
0.01567047 0.003723433 0.651386 0.3292201 
0.0188858 0.007762933 0.6697257 0.3036256 
0.00351725 0.001605612 0.7117136 0.2831635 
0.008698699 0.00351048 0.7214819 0.2663089 
0.000394724 0.0002651583 0.6198418 0.3794983 
0.009674054 0.006987103 0.7181145 0.2652243 
0.01449659 0.001951605 0.7128631 0.2706887 
0.001888852 0.000938506 0.7569475 0.2402251 
0.001299533 0.005111794 0.7502689 0.2433197 
0.007204565 0.003102353 0.7015511 0.288142 
0.002324811 0.004647979 0.5363171 0.4567101 
0.008826318 0.000211062 0.7345829 0.2563797 
0.001165227 0.008600963 0.55377 0.4364638 
