tau2_1 tau2_2 tau2_3 tau2_4 
20606600494 1.201748e+12 0.002447318 0.008041557 
68.00857 3606.224 0.002733519 0.005182815 
0.6638892 27209785 0.003123933 0.007862778 
1.038293 71.75122 0.003101809 0.01265035 
2285.227 0.3141166 0.003036793 0.01421701 
4238.72 0.962245 0.002563218 0.01281958 
0.3230318 0.1405057 0.002948141 0.01749403 
9.612325 7.667858 0.003853122 0.008780174 
52961568 52.72567 0.002357861 0.004656995 
3768.126 1.516161 0.003536317 0.007166508 
19064.7 119933255396 0.004158788 0.01450109 
0.2317008 1617.389 0.002977478 0.01209841 
41.85799 1.456467 0.002487354 0.01525258 
62199.8 0.0371037 0.002188876 0.005081662 
1745.491 4.093263 0.003008688 0.01351539 
632.0841 3369.421 0.00251194 0.004827005 
142021.6 5.67295 0.002442906 0.009011047 
29766894057 42.79848 0.002162469 0.005940817 
127131042 5483918 0.002472115 0.002997758 
319.6592 2113798504 0.002741205 0.03571598 
22657654 1.081856 0.002846847 0.02182755 
20.16802 0.7319235 0.003728073 0.01371436 
27.36532 79.32237 0.002562232 0.012981 
0.3528011 1.261984 0.002918031 0.01700683 
296645.1 0.7604709 0.003497267 0.01135735 
536.2584 284.1789 0.003231707 0.008688038 
648401073942 4791074908 0.002648874 0.01529726 
33.17997 0.4552205 0.00303734 0.004703312 
2950211600 28.76237 0.003673226 0.01527923 
765566655327 11205769 0.003303573 0.003804212 
13343672 106.4029 0.002507919 0.007555862 
42224798 0.6840004 0.003898091 0.01146844 
27.86318 23.35805 0.004059737 0.007850638 
0.09403803 20.58015 0.002525386 0.01011914 
0.1766775 0.3312492 0.003209303 0.009461685 
937.0917 3.885045 0.004982196 0.01358318 
0.4516576 679.7434 0.002873008 0.009079284 
29775.29 584.1532 0.00264208 0.01768686 
6.198738 33118.67 0.003309845 0.002775598 
294.442 605113.1 0.002575147 0.005414616 
4.040005e+18 2.064258 0.003423477 0.01266216 
1548749 496.4856 0.003022436 0.01446915 
14.66818 1.563203 0.003354704 0.01902482 
0.3493279 2117133 0.003475174 0.005819826 
