"u.bar" "t.bar"
1.009738 1.289674
0.9599627 1.284245
1.008527 1.219267
0.9887677 1.197924
1.035469 1.164362
0.9961919 1.190756
0.988171 1.190119
0.9781133 1.224011
1.027447 1.241577
0.9657966 1.28723
0.9866762 1.314234
1.012827 1.32389
1.083872 1.303986
0.9678482 1.294593
0.9853444 1.225366
1.028304 1.215695
1.008716 1.217596
1.035176 1.204353
0.9931645 1.202799
0.9742373 1.239385
0.9988248 1.24963
1.010953 1.214173
1.037634 1.207561
1.013002 1.217555
0.9760483 1.241252
0.9880673 1.219364
0.9980117 1.20114
0.9967671 1.250921
1.03085 1.280764
0.9723184 1.287094
1.023939 1.30792
1.009508 1.305944
1.058238 1.25561
0.9732635 1.210271
1.044657 1.252209
1.009593 1.215003
1.033461 1.198243
1.017006 1.176045
1.023752 1.217863
1.034838 1.209252
1.069626 1.236188
1.004842 1.257146
0.9935264 1.252236
1.019787 1.264293
0.9762606 1.223091
0.9726778 1.197159
1.046562 1.187022
1.01268 1.157544
1.003016 1.119498
0.9734774 1.153317
1.058633 1.111878
1.032035 1.13982
1.006821 1.144308
0.991153 1.130402
1.064608 1.124838
1.012335 1.111712
0.9492484 1.10785
1.038804 1.178248
1.008362 1.190703
0.9288789 1.204068
1.003487 1.226545
1.012396 1.213109
0.9691119 1.188631
1.00628 1.166925
1.000073 1.205474
0.951563 1.214335
0.9811852 1.188106
0.9841463 1.244611
0.9863309 1.28302
1.018877 1.255448
0.9608576 1.208832
0.9662561 1.212234
0.9427596 1.20373
1.028099 1.216395
0.9656441 1.221657
1.014518 1.221858
0.9971673 1.206775
0.9566098 1.299788
0.9834257 1.297018
0.959005 1.217429
1.006361 1.245438
1.032509 1.189681
1.008126 1.186478
0.9628356 1.192988
1.015326 1.232885
0.9997241 1.208566
0.9578667 1.211889
1.029944 1.176764
0.992949 1.189336
1.024107 1.199968
0.9820537 1.13101
1.029596 1.09744
0.9776567 1.141627
1.014726 1.155037
1.030725 1.119481
1.014475 1.153382
1.010044 1.193147
0.9760221 1.149504
0.9382914 1.189447
0.9968597 1.227207
0.9851847 1.224592
1.021691 1.214173
1.012961 1.170579
1.01838 1.194556
1.026163 1.170523
0.9897412 1.151761
1.006257 1.072689
0.9901446 1.075452
1.034522 1.110662
1.01191 1.100754
1.011509 1.112612
1.058937 1.152355
1.036014 1.14866
1.005978 1.134424
1.023651 1.125503
1.007082 1.124086
1.006335 1.156965
1.046725 1.158388
0.9739804 1.149364
0.9636199 1.200928
0.9890528 1.199766
1.0009 1.194742
0.9955595 1.149865
0.9902248 1.163299
1.042434 1.204306
1.00045 1.262205
0.9890314 1.251729
1.004393 1.3086
0.9460269 1.29162
1.019449 1.252915
1.039033 1.223764
1.032429 1.226515
0.9649649 1.233329
1.015741 1.229768
0.9542389 1.268796
0.996891 1.317858
1.005848 1.255164
1.016694 1.221711
0.9249964 1.205429
1.026886 1.187591
1.037194 1.192636
1.007219 1.176885
0.996556 1.193029
1.020643 1.24576
1.00181 1.329759
0.9826914 1.326532
1.005153 1.318858
0.9202286 1.298135
0.9858925 1.28619
0.9635342 1.258776
0.9929358 1.262872
0.9826384 1.260539
1.001259 1.228615
1.003867 1.307104
0.9717057 1.294412
0.9714376 1.328471
1.039727 1.372807
1.027075 1.389842
0.9910108 1.346886
0.9616369 1.411707
0.9747418 1.358231
1.005712 1.285412
1.02641 1.244318
1.001915 1.227724
0.9868558 1.241966
0.9573359 1.269797
1.030368 1.275561
1.017286 1.236706
1.003179 1.280097
0.9857833 1.268628
0.9764986 1.226371
0.9957655 1.240618
0.9708733 1.245891
1.029467 1.228813
1.010164 1.211427
0.995776 1.152286
0.9762879 1.168663
0.9794633 1.198658
1.017245 1.190005
1.014146 1.196083
1.005961 1.240716
1.032664 1.246171
0.9895446 1.228539
0.9790688 1.233452
0.991801 1.233407
0.9951644 1.196393
1.012335 1.172821
1.0068 1.12653
0.9907505 1.141305
1.008297 1.161254
0.9977986 1.221912
1.009876 1.199006
1.0467 1.215975
1.000092 1.252705
0.9828264 1.278952
0.9962191 1.275959
0.9851717 1.268708
1.033597 1.24647
1.048438 1.200933
1.045058 1.224803
1.05125 1.212146
1.024655 1.221354
1.000393 1.183302
1.034321 1.154868
0.9928308 1.150483
1.057486 1.169923
0.9949653 1.191037
1.014394 1.218752
0.9777499 1.200382
1.018491 1.27051
0.9777392 1.297935
0.9835035 1.350837
1.00774 1.331926
1.015261 1.28684
