tau2_1 tau2_2 
0.03380805 0.3064129 
0.2412318 0.05256009 
1.74996 0.3237785 
0.6711609 0.2990517 
0.8202426 0.351815 
0.02188639 0.1768623 
0.276287 0.1533802 
0.301798 0.1963481 
0.01627188 0.05645788 
0.4225731 0.2418158 
0.318801 0.3033675 
0.3721005 0.2362451 
2.672969 0.1943213 
0.1740933 0.06190269 
0.09946627 0.04175359 
0.1891165 0.3018865 
0.6435643 0.2521796 
2.375293 0.9869942 
0.2737331 0.0531479 
0.9713544 0.1727723 
1.350358 0.140306 
0.5575266 0.4440697 
5.202034 0.3670827 
0.06093903 0.1901886 
0.2341853 0.5710465 
0.4705317 0.8596379 
0.3488569 0.2678169 
2.374474 0.2756832 
7.312623 0.2005659 
1.141661 0.4224158 
2.828351 0.1833829 
0.590459 0.1169093 
0.8430227 0.1437629 
0.9628576 0.2245177 
0.05139739 0.05548816 
1.541709 0.1488522 
0.751183 0.2257343 
0.4773345 0.08179664 
10.41676 0.07854187 
2.46899 0.2663399 
3.639801 0.0663858 
1.244794 0.0935478 
1.465563 0.0322001 
1.110892 0.1736755 
0.2524534 0.1447774 
0.1029584 0.05511275 
0.1257082 0.3022386 
1.365836 0.1839766 
0.7613648 0.2239672 
1.467252 0.2436092 
0.1162444 0.2493519 
2.322648 0.08952275 
1.195492 0.122396 
0.8666681 0.4557537 
0.09559344 0.2917629 
0.0452159 0.1425593 
0.1215291 0.1885051 
0.1442687 0.4550486 
0.07824503 0.07385796 
0.8245032 0.167616 
0.02572137 0.2491859 
0.2002166 0.3811085 
0.6611268 0.8351659 
1.772692 0.2450115 
1.529896 0.1441514 
0.3816543 0.3388018 
0.2997733 0.7072367 
0.6119955 0.164108 
1.448107 0.1070544 
1.803846 0.229531 
0.3808116 0.1995485 
0.235925 0.4876876 
1.37368 0.4102419 
3.85397 0.115629 
0.6249307 0.1743972 
0.4535008 0.2836867 
0.1703821 0.3504246 
12.34715 0.1731462 
9.979452 0.1108358 
4.638175 0.3013099 
0.6504897 0.5796509 
0.06835874 0.08517913 
0.1067306 0.06350392 
4.253432 0.1811675 
0.4300824 0.160319 
1.353184 0.1591169 
0.3050709 0.1055888 
1.152708 0.1236837 
0.5239263 0.1664558 
0.2050009 0.06943097 
3.545621 0.2390099 
0.1476949 0.4373073 
0.9061581 0.1437682 
0.1731881 0.467271 
2.936652 0.108618 
1.529223 0.2452812 
0.3885973 0.224663 
0.3124665 0.5318454 
0.2828376 0.2179047 
1.403756 0.04707818 
2.231531 0.04372067 
0.7552111 0.478012 
0.2221532 0.1732569 
0.6714155 0.2278561 
0.2870346 0.2206513 
5.456064 0.3310254 
0.3149189 0.1594064 
0.7762799 0.4038756 
8.375515 0.3087073 
0.1140365 0.1500766 
