Delta_1 Delta_2 
4.705722 -2.326342 
2.348003 -2.310956 
4.76985 -2.048787 
5.215618 -1.899391 
5.403785 -2.100365 
5.327741 -2.604757 
4.554438 -2.64195 
4.128472 -1.941279 
4.560635 -2.502098 
3.341727 -2.038498 
2.586839 -1.67662 
2.170209 -1.300003 
2.751675 -1.471132 
2.572425 -1.950667 
2.740547 -2.392485 
4.25147 -1.871809 
3.125724 -1.858546 
5.795153 -2.553189 
5.267811 -3.193694 
4.882197 -2.392731 
5.340354 -3.21716 
4.179183 -2.438756 
5.217993 -2.645609 
2.810048 -2.840778 
4.691666 -2.710495 
7.749379 -1.84449 
6.235119 -2.013498 
5.890356 -1.97851 
5.91764 -1.911572 
5.084422 -1.99585 
5.620676 -2.828106 
6.503947 -2.973545 
5.116437 -3.153301 
5.876273 -2.740332 
5.867195 -2.737975 
5.731925 -2.746796 
5.495414 -3.133505 
5.739078 -3.891448 
5.931042 -3.651713 
5.535157 -3.214659 
4.823008 -2.900945 
6.140774 -2.849415 
7.325751 -2.935242 
6.149011 -3.37721 
3.660153 -2.380315 
3.629626 -2.063036 
3.412867 -2.282341 
2.273446 -1.779998 
1.685877 -1.25632 
1.33348 -1.610814 
1.605455 -1.552682 
2.951123 -1.64776 
2.134574 -2.187724 
0.1264908 -2.209365 
5.747061 -2.470814 
5.952372 -3.041598 
4.41392 -3.552197 
5.3265 -3.857219 
5.880378 -3.301718 
5.889666 -2.972183 
5.893238 -2.754738 
6.530213 -2.155017 
6.435237 -2.555516 
6.029769 -3.524731 
7.18809 -3.766898 
6.985 -3.272674 
4.872058 -3.680373 
3.791084 -3.135779 
2.533946 -3.071341 
3.008477 -2.021781 
3.400604 -1.926099 
3.541405 -2.202011 
2.748791 -2.311869 
4.992096 -2.840054 
3.641662 -3.184669 
5.50805 -2.500337 
5.602285 -2.381815 
5.523664 -2.328283 
-1.976095 -1.658049 
4.311025 -2.08537 
2.709665 -2.522982 
6.852487 -3.248058 
7.187538 -2.443284 
8.507514 -2.380351 
6.882107 -2.277656 
7.260917 -3.702815 
6.879173 -4.167354 
7.342445 -4.659057 
7.860127 -4.262961 
8.506721 -3.283823 
10.23741 -3.457342 
8.690973 -2.941838 
12.29605 -3.340073 
11.39085 -3.609415 
11.53602 -3.848814 
10.91145 -4.176548 
10.67326 -4.199502 
8.951586 -4.267849 
6.877551 -4.448213 
10.3816 -4.028708 
11.0533 -2.882043 
6.874836 -3.059903 
6.136234 -3.064829 
8.204067 -2.194178 
5.66206 -2.954745 
6.599875 -2.689653 
5.81193 -3.041559 
3.512479 -2.948007 
4.269284 -2.873706 
4.089113 -3.144139 
4.750665 -3.463398 
5.884393 -2.758219 
5.948262 -2.766104 
5.597323 -2.019469 
5.211634 -1.935643 
5.983432 -2.577499 
6.537667 -2.350753 
7.017983 -2.252457 
6.374231 -2.172252 
5.760038 -2.934148 
4.454753 -2.137819 
4.58856 -2.768597 
5.945077 -3.418058 
7.641132 -3.642973 
5.502905 -3.507599 
5.540306 -3.541783 
4.886173 -3.557823 
1.975409 -2.793061 
6.331726 -2.523324 
5.780789 -2.010871 
6.425353 -2.580439 
6.673773 -2.886417 
3.363617 -2.254525 
3.285251 -2.195768 
2.593542 -2.447594 
3.70665 -3.182645 
3.884794 -2.324006 
2.390438 -2.337108 
2.67882 -2.08753 
3.540554 -2.443467 
3.884095 -2.855581 
4.600817 -2.64153 
5.395775 -3.433023 
4.197903 -3.780035 
6.087573 -3.544647 
6.390147 -2.730097 
4.35411 -2.759377 
3.682942 -2.17926 
7.158604 -3.133254 
6.73894 -2.536422 
4.777751 -2.805711 
6.216757 -2.360722 
7.088419 -2.191164 
5.374005 -2.462946 
4.137415 -2.696641 
4.699715 -2.714943 
4.090005 -2.308021 
2.891713 -2.37238 
2.236316 -2.21054 
3.912874 -1.815608 
4.094431 -1.832979 
4.066646 -1.926471 
4.659005 -1.828423 
4.65716 -1.318288 
5.073615 -1.571398 
4.412666 -1.944 
2.356396 -1.872096 
3.303173 -2.477602 
4.072569 -2.210582 
4.468123 -2.129223 
4.624573 -1.837076 
4.793054 -2.11205 
5.066278 -2.326584 
5.312853 -2.794647 
4.885748 -1.249382 
5.927295 -1.74845 
1.82917 -2.243874 
2.441991 -1.899981 
4.181717 -2.404075 
2.951198 -2.425133 
2.305357 -2.206893 
3.075378 -1.813296 
3.02809 -1.952597 
5.650864 -2.106403 
4.48757 -2.017267 
4.501131 -2.813888 
4.218062 -3.050434 
5.369093 -2.584809 
7.007995 -2.558705 
4.765803 -1.953556 
4.553205 -1.794231 
3.756001 -1.808577 
5.056164 -1.845433 
4.168927 -1.957191 
4.676618 -1.893345 
4.295397 -1.854385 
2.989237 -1.544058 
5.122715 -1.728987 
1.792721 -1.791671 
3.568764 -1.708364 
4.938264 -1.696006 
2.484743 -2.085293 
-0.221178 -1.906662 
0.7319746 -1.861793 
3.251551 -2.083848 
4.18481 -1.731207 
2.750549 -1.823873 
3.526065 -2.354488 
2.631574 -1.8738 
1.407391 -1.611257 
0.2576478 -1.518818 
2.712374 -1.571697 
1.488415 -1.667234 
1.831447 -1.581659 
1.637516 -1.719352 
2.700182 -1.583875 
1.834374 -1.455675 
2.251452 -2.221734 
2.819789 -2.616192 
5.271457 -1.969321 
5.778669 -2.506061 
8.229343 -3.071255 
8.452355 -3.111013 
7.373487 -2.862411 
7.032807 -2.62402 
7.663737 -3.586835 
7.430651 -3.525675 
6.030986 -2.967831 
3.280078 -2.346959 
11.16879 -2.271891 
9.748915 -2.405044 
3.388548 -1.977992 
5.975644 -2.211172 
5.321718 -1.417578 
5.43086 -2.087 
8.100906 -2.37136 
6.016534 -1.871603 
4.388208 -1.681339 
4.831035 -1.700979 
5.091939 -1.967912 
3.686657 -2.129362 
4.881153 -2.163885 
3.056038 -1.98737 
3.054372 -2.157177 
3.178899 -2.199084 
3.684542 -2.503009 
5.249036 -2.093143 
5.380164 -1.790183 
4.595811 -2.2031 
3.31118 -2.03967 
2.779845 -2.010945 
4.214038 -2.775078 
3.201453 -2.930929 
5.290712 -2.311228 
2.156418 -2.724355 
2.584011 -2.77729 
1.658757 -2.278182 
3.3167 -2.019471 
4.809025 -2.14347 
4.694137 -2.185832 
3.692002 -2.055793 
3.113684 -2.033139 
3.94322 -1.839733 
4.013203 -2.00818 
4.336436 -2.197471 
8.417401 -2.039699 
8.766413 -2.309359 
7.936421 -2.016168 
5.567141 -2.542497 
7.697686 -2.633825 
9.105828 -2.47289 
8.078469 -1.896095 
8.461348 -1.676265 
8.526316 -2.478182 
5.083673 -2.171901 
5.010839 -2.579051 
1.967909 -1.943224 
2.428961 -2.002349 
2.885137 -1.890707 
3.588463 -1.831706 
3.884224 -1.968936 
3.647213 -2.414041 
5.31893 -2.917979 
4.752332 -3.369222 
3.713424 -3.181112 
3.97988 -3.133887 
4.506413 -3.096221 
4.733161 -3.093949 
5.755888 -2.638394 
6.006674 -2.273833 
7.098748 -2.437241 
8.728927 -2.930821 
6.3903 -2.927478 
5.711359 -3.501848 
6.998517 -3.761791 
4.961132 -2.872119 
4.105766 -2.920619 
5.485073 -2.207247 
4.915592 -2.970881 
6.430233 -2.496462 
6.100164 -1.971068 
6.187451 -1.901953 
6.112081 -2.104734 
4.911218 -1.974553 
4.178197 -3.017318 
4.941574 -2.46823 
5.628526 -2.483617 
4.640122 -2.716559 
4.275279 -2.445431 
3.336075 -1.861341 
3.166866 -2.213357 
4.124051 -2.331172 
3.756772 -1.959147 
4.125519 -2.06205 
3.933872 -1.935032 
3.759546 -2.478455 
3.77049 -2.112787 
3.477334 -1.966816 
2.842974 -1.789539 
1.490124 -2.120443 
2.641347 -2.305449 
-2.448803 -2.539675 
5.252798 -2.714949 
5.142748 -2.262336 
3.700657 -2.491412 
2.543946 -2.010383 
2.692323 -1.540273 
0.9688072 -1.664109 
0.6303456 -1.685406 
0.6834245 -1.791992 
1.251549 -1.888758 
1.581147 -1.58867 
3.404249 -2.322076 
3.147257 -2.25085 
2.764157 -2.513508 
2.132724 -2.371924 
3.108672 -2.539682 
2.193107 -1.92216 
2.225702 -2.247177 
2.530253 -1.894029 
2.233269 -1.890936 
2.094235 -1.874598 
1.662106 -2.336324 
1.454237 -2.298439 
4.868151 -2.00398 
4.732879 -2.321746 
3.415764 -2.270199 
5.428331 -2.252547 
5.333199 -2.085768 
5.94232 -2.154673 
6.260678 -1.544647 
6.605089 -2.275268 
4.66942 -2.766155 
6.641032 -2.75737 
11.80675 -3.123596 
8.055996 -3.348202 
7.595887 -3.307667 
5.979782 -3.227203 
8.472342 -3.809505 
7.091787 -3.63445 
6.168385 -3.999316 
6.604703 -4.038129 
9.536692 -3.848491 
6.708149 -3.402113 
5.801707 -2.783302 
6.77695 -2.695253 
4.687249 -1.897013 
3.389551 -2.187728 
3.853572 -2.334136 
4.270929 -2.539609 
3.314311 -2.311226 
2.160706 -2.395174 
4.289285 -2.239597 
2.576697 -1.773826 
2.637764 -2.088901 
2.943238 -1.988013 
2.135603 -2.141435 
4.187613 -2.47751 
5.15233 -2.69235 
4.611647 -2.440704 
5.682973 -2.897976 
5.035772 -3.109767 
4.528959 -3.764155 
3.907403 -3.859097 
5.114339 -3.677555 
5.251385 -3.747957 
5.915652 -3.649501 
6.744624 -3.642321 
4.280425 -3.155864 
3.246226 -2.730618 
4.919717 -2.692351 
5.143566 -2.896972 
5.454282 -2.678377 
5.743514 -2.64846 
4.476814 -2.921017 
4.079311 -3.109162 
4.166412 -2.841299 
3.387858 -2.417456 
4.298773 -2.807728 
3.587558 -2.615971 
4.367392 -2.608872 
5.030573 -2.6922 
8.703274 -2.545543 
9.474405 -2.897386 
8.907522 -3.500633 
6.643576 -3.449416 
6.646441 -2.718552 
6.33476 -1.784433 
6.719842 -2.500318 
6.024486 -2.405625 
5.43305 -2.267076 
3.554586 -2.250349 
5.104082 -1.922124 
4.0283 -2.166999 
3.779967 -2.06783 
4.282194 -2.527443 
5.087599 -3.098634 
3.267351 -2.398953 
4.138193 -3.08604 
4.9435 -2.608663 
4.696152 -2.538396 
3.214556 -2.718065 
4.359446 -3.08797 
3.957862 -2.847738 
3.470059 -2.864248 
6.344287 -3.054156 
5.72274 -2.393322 
4.106742 -1.982975 
3.409051 -2.131658 
2.110929 -1.593154 
1.679322 -1.460013 
1.856826 -1.512427 
3.229886 -1.539034 
2.861298 -1.492871 
2.861982 -1.738151 
4.751545 -1.744963 
4.89859 -2.248161 
5.458668 -2.760528 
5.967298 -2.609179 
4.671582 -2.640956 
2.834432 -2.771826 
4.498952 -2.430753 
4.841874 -2.335315 
4.553867 -2.141939 
3.112296 -2.47181 
3.798618 -3.052413 
3.16089 -2.812588 
4.604979 -2.544505 
4.336711 -1.905648 
3.68493 -2.321811 
3.703451 -2.220424 
3.489603 -2.087411 
3.106361 -2.25921 
2.697115 -2.193424 
6.917009 -2.696805 
8.3858 -2.500667 
6.343616 -2.142279 
4.10613 -2.273298 
4.131661 -2.197544 
4.833797 -2.603341 
3.053147 -2.394723 
3.068569 -2.51573 
3.190854 -2.461696 
3.562097 -2.061563 
-5.050532 -1.858501 
0.9041058 -1.75794 
2.74993 -1.922085 
1.562801 -1.81868 
2.025281 -1.886734 
1.831951 -1.609509 
1.398794 -1.562937 
3.127883 -2.001381 
5.114257 -2.270788 
3.011124 -3.004155 
7.183604 -3.306863 
7.878841 -3.046444 
-0.6276265 -2.167411 
3.134444 -2.546903 
4.104538 -1.590012 
3.972701 -1.208282 
3.188695 -1.557505 
2.368789 -1.549558 
3.342859 -1.754574 
2.60133 -1.915831 
2.273901 -2.284883 
1.902957 -2.387468 
2.257479 -2.418117 
4.643691 -2.087941 
3.284099 -2.563771 
3.977012 -2.793283 
4.169926 -2.875307 
2.407744 -2.547753 
8.994722 -2.734571 
4.818401 -2.521651 
2.027755 -3.112514 
4.601396 -3.255616 
3.951982 -2.682571 
4.278082 -2.694332 
4.178231 -2.261046 
4.572177 -1.802602 
5.384052 -2.015456 
6.890681 -2.574318 
7.090552 -3.012989 
6.469412 -2.600765 
5.747034 -3.067317 
5.504869 -2.797241 
5.196678 -2.754865 
4.05841 -2.873661 
6.493588 -3.014057 
4.870849 -2.943535 
3.330716 -1.851192 
3.653149 -2.850732 
4.092396 -3.194339 
4.327899 -3.430394 
3.750995 -2.925687 
3.878737 -3.109977 
6.254518 -3.037536 
4.449216 -3.147121 
4.128763 -2.959488 
5.756984 -2.631896 
1.967986 -2.603528 
5.914466 -2.494222 
7.853316 -2.601903 
6.280953 -2.72623 
7.691886 -3.451386 
6.639528 -2.89739 
6.961958 -3.176465 
7.510389 -3.90209 
9.093246 -3.656805 
9.439165 -3.049051 
6.311795 -3.107243 
6.213689 -2.894543 
5.124891 -3.050682 
6.474459 -3.4249 
4.783957 -3.125765 
5.755189 -3.27957 
5.827358 -3.125356 
5.769085 -3.232667 
5.699242 -3.477991 
3.701634 -3.378873 
2.798668 -2.688429 
4.772122 -3.062111 
5.971193 -3.399376 
3.456384 -2.894647 
5.953377 -2.719711 
6.187694 -2.907487 
6.024819 -2.503425 
5.69967 -2.779981 
4.671456 -1.943531 
4.884188 -2.577355 
5.436391 -2.687164 
6.997845 -2.613948 
3.58791 -2.254945 
4.344506 -2.081507 
6.168256 -2.64456 
6.438558 -1.846957 
5.901055 -2.559117 
4.454971 -2.306444 
4.639163 -2.45064 
5.551984 -2.246112 
4.233893 -2.116805 
2.480768 -2.18794 
6.254768 -2.056511 
7.274776 -2.387067 
5.033689 -2.420424 
4.054991 -2.270586 
3.296936 -1.971117 
7.358338 -3.034096 
7.203173 -3.100691 
5.816542 -2.817762 
6.191313 -3.234514 
5.236202 -2.308087 
7.409999 -1.801883 
5.141089 -1.861655 
5.188309 -1.912618 
5.298936 -1.539825 
5.505774 -1.791706 
3.517938 -2.117761 
2.994577 -2.10024 
3.477087 -2.206434 
4.289255 -2.293598 
5.464151 -2.672567 
5.322084 -3.145014 
3.980753 -3.02437 
6.028839 -4.064295 
3.638612 -3.498444 
6.673805 -3.18891 
4.774213 -2.817357 
5.062861 -2.927468 
4.214848 -3.848569 
5.395846 -3.37794 
4.831852 -3.141503 
4.144149 -3.49054 
7.680799 -3.486769 
7.431925 -2.987687 
6.153751 -2.661646 
6.437182 -2.444011 
6.131454 -1.827004 
4.962429 -1.675147 
5.004517 -1.569431 
4.453473 -2.568616 
6.067575 -2.457759 
10.65893 -2.974595 
6.216613 -2.988262 
5.513283 -3.345714 
5.369278 -2.885928 
5.520409 -3.250477 
6.364585 -3.201113 
8.475623 -2.537185 
3.8035 -2.882978 
4.477089 -2.558091 
4.113109 -2.402487 
4.130978 -2.170515 
4.077565 -1.39959 
2.212764 -2.019171 
1.927034 -2.195386 
2.191987 -2.337313 
1.4461 -1.718811 
1.210706 -1.483082 
1.780918 -1.379691 
1.720518 -1.438248 
2.546424 -1.795486 
3.876656 -1.892344 
3.158206 -1.256103 
-3.483551 -1.206055 
0.8183601 -1.865144 
0.810136 -1.934044 
0.6335883 -1.985902 
1.021161 -2.006028 
1.784272 -1.638977 
1.650538 -1.075314 
1.516465 -1.285738 
1.536468 -1.207274 
2.103951 -1.566047 
1.472861 -1.945355 
2.999574 -2.013575 
3.817008 -1.967469 
4.044422 -2.244429 
2.016588 -2.29542 
2.08289 -2.089074 
2.283125 -1.872719 
2.614567 -2.076297 
2.661149 -2.008242 
1.276916 -1.847237 
2.999548 -2.056498 
2.280391 -2.250676 
2.089685 -2.196172 
3.347532 -2.318087 
5.595409 -2.437528 
6.688171 -3.044618 
6.466162 -3.135198 
6.148388 -2.598283 
6.782311 -2.857968 
6.465958 -2.748866 
6.295613 -2.645919 
7.431814 -3.660278 
6.403824 -4.038392 
7.572179 -3.516685 
9.068519 -2.779877 
6.146246 -3.291474 
8.314738 -3.080176 
6.047417 -2.994676 
5.139369 -2.718217 
5.736581 -2.033091 
6.539224 -1.968731 
5.693676 -1.840239 
6.690217 -1.881056 
3.572299 -2.23497 
4.633659 -2.638628 
5.177826 -2.388488 
4.965711 -3.005602 
5.654413 -2.831783 
7.261721 -3.126396 
5.961259 -2.362666 
5.986454 -2.427543 
5.419788 -2.475649 
6.480307 -2.349957 
5.288037 -2.52973 
5.463365 -2.171002 
5.617361 -2.270775 
4.941776 -1.909856 
3.898121 -1.634775 
3.951183 -2.171042 
4.943556 -2.762565 
7.41539 -2.527824 
4.21951 -2.978556 
5.935283 -3.351359 
6.581702 -2.940332 
7.270184 -2.494734 
7.071148 -3.341168 
8.475541 -3.849637 
7.112584 -3.942428 
7.198052 -2.706488 
7.672189 -2.723452 
7.896109 -2.840873 
9.470388 -2.713555 
6.070157 -2.978606 
11.39999 -3.026858 
9.960429 -2.727864 
8.596952 -3.196522 
8.319335 -3.378127 
8.492631 -2.457023 
2.647965 -2.778247 
3.354281 -2.449478 
2.925706 -2.507 
4.43375 -1.910886 
2.732178 -2.308152 
2.695469 -2.393531 
1.843014 -2.378777 
2.581155 -2.34171 
3.583208 -1.868444 
2.955416 -2.203797 
3.314346 -1.833504 
1.868867 -1.815767 
1.21992 -2.242403 
3.53837 -2.478101 
3.979722 -3.035812 
6.258173 -3.638223 
7.004707 -3.720969 
8.545666 -3.566525 
7.149604 -3.172721 
3.477905 -2.869228 
4.652349 -2.756432 
5.345815 -2.875582 
5.701714 -2.823295 
7.695266 -3.17544 
6.530187 -2.474013 
7.231049 -2.840993 
6.207107 -2.31235 
4.859632 -2.390192 
6.337851 -2.792837 
4.737486 -2.227203 
6.938456 -2.365097 
6.796011 -2.491652 
5.750226 -2.471834 
3.025975 -2.44927 
1.933678 -1.97031 
3.743375 -2.44527 
3.253642 -2.180138 
3.914646 -2.064126 
3.881454 -2.186479 
3.042727 -2.362835 
3.884082 -2.485406 
4.337213 -2.981117 
2.273414 -2.772447 
3.165064 -2.064499 
7.964701 -2.146714 
10.07617 -2.122588 
9.463296 -2.341927 
7.983534 -2.516993 
6.819531 -2.340397 
7.018915 -2.907963 
3.942094 -2.273246 
4.566624 -2.551619 
4.833815 -3.023235 
4.475603 -2.410295 
7.362053 -3.566864 
6.437874 -3.384921 
6.090664 -3.919598 
4.985266 -4.348195 
4.007234 -3.646956 
4.227977 -2.582217 
4.518593 -2.81387 
2.872428 -2.782024 
3.512177 -2.750625 
1.84948 -2.626184 
6.488968 -2.71319 
6.315689 -2.702932 
5.817901 -2.770767 
6.414986 -3.356703 
4.958325 -3.442117 
7.280874 -3.259984 
8.137314 -2.91093 
9.187552 -3.374706 
5.333482 -3.671629 
5.471895 -3.23031 
5.610036 -3.012664 
5.263478 -2.671761 
4.725186 -2.90707 
4.752861 -2.860568 
4.218069 -2.843364 
1.403028 -3.132666 
4.379086 -3.393717 
5.322637 -3.359075 
6.892416 -2.689987 
3.317714 -2.906615 
2.799082 -2.465865 
4.73468 -2.202633 
3.376461 -3.606315 
5.341491 -3.430742 
5.646518 -3.668703 
5.407761 -3.186679 
4.913567 -2.58213 
1.843957 -2.694206 
2.511509 -2.336212 
2.76211 -2.378193 
3.59998 -1.658401 
2.599841 -1.936435 
3.866446 -1.582793 
3.827791 -2.058494 
3.619378 -1.753965 
4.55933 -2.303381 
3.42686 -2.189743 
3.499547 -2.429403 
4.192966 -2.470887 
4.206559 -2.956818 
5.942001 -3.696836 
6.682269 -3.223165 
4.721368 -3.156004 
3.81653 -3.088376 
4.874986 -3.374115 
4.429499 -3.363421 
5.169503 -3.191639 
5.145422 -2.84475 
4.366041 -2.829331 
3.213495 -2.223082 
3.987829 -2.606603 
2.321078 -1.752927 
3.623904 -2.258769 
2.32009 -2.79929 
5.31579 -3.512303 
5.762228 -3.091765 
5.591086 -2.583975 
7.640012 -1.965607 
6.546276 -1.517329 
7.098347 -2.857422 
8.456029 -3.061724 
5.426079 -3.220474 
4.598402 -3.635429 
4.029731 -2.908097 
5.133373 -2.858887 
5.649005 -2.276859 
3.824119 -1.778671 
6.11576 -1.909415 
7.661601 -1.861457 
6.690565 -2.627353 
5.574221 -2.958416 
5.175307 -2.567957 
4.422192 -2.922725 
3.627221 -2.857897 
4.270295 -3.106558 
4.119344 -3.860614 
4.103424 -3.610792 
4.145232 -3.056923 
3.563185 -3.270027 
7.359627 -2.799929 
5.333897 -2.97806 
3.878835 -3.075937 
4.216995 -3.21774 
5.444787 -2.981372 
4.92492 -3.260781 
2.891202 -2.650701 
2.390383 -2.429132 
2.373084 -2.352657 
4.584239 -3.535855 
4.559569 -3.425087 
4.118674 -3.333775 
4.481189 -2.96375 
3.075648 -2.254794 
5.193721 -2.021984 
3.652577 -1.886134 
3.503043 -1.802837 
2.448216 -1.67192 
3.277804 -1.647753 
2.921745 -1.675236 
2.40016 -1.742329 
2.486676 -1.857886 
2.580578 -2.125061 
2.98297 -2.058473 
2.891021 -2.141876 
4.083078 -2.450507 
4.229886 -2.018455 
2.410389 -2.114454 
2.941014 -1.940997 
2.240073 -2.423802 
2.817372 -2.283045 
2.398985 -2.049066 
3.469328 -1.992984 
2.366908 -2.17905 
2.159275 -1.573666 
2.12935 -1.862258 
1.503432 -1.539292 
1.573447 -1.695135 
1.451159 -1.967025 
2.132531 -1.779343 
2.160868 -1.820873 
2.406126 -1.941791 
0.6186722 -1.503804 
0.4090628 -1.318255 
0.9122979 -1.428276 
1.063174 -1.520565 
2.927294 -1.513736 
2.84134 -1.741643 
3.435256 -1.943467 
3.195974 -2.076582 
2.919294 -2.044964 
1.617067 -2.593761 
2.820383 -2.454661 
2.55834 -2.288116 
1.515057 -2.192975 
1.509001 -2.280376 
2.367582 -2.072419 
4.572552 -1.948595 
5.729879 -2.853222 
5.074287 -1.98717 
4.977555 -2.326926 
4.389534 -2.616061 
5.561892 -2.455872 
5.290949 -1.963816 
2.118505 -1.822958 
3.467205 -2.59899 
4.052687 -2.752213 
7.382668 -3.236446 
9.223549 -3.320841 
10.80286 -2.999888 
8.509978 -3.207084 
4.549397 -3.076909 
3.840477 -3.318497 
-7.966388 -3.648421 
5.802529 -3.175541 
6.841914 -3.398347 
5.856102 -3.071154 
5.448989 -3.09158 
5.373165 -2.868511 
5.417457 -3.151156 
2.921995 -3.20692 
3.276359 -2.338673 
5.043543 -2.371489 
6.956331 -2.662348 
8.20901 -2.933848 
8.664015 -2.971421 
5.519622 -3.053563 
5.913215 -3.143394 
5.382584 -3.087535 
2.94375 -3.37739 
3.461241 -3.464085 
7.385884 -3.772734 
9.251834 -3.01705 
6.915296 -2.47742 
7.679585 -2.169046 
9.20672 -3.261658 
6.59734 -3.140654 
9.705368 -2.100979 
9.165647 -2.588031 
7.281901 -2.550205 
2.588165 -2.606108 
5.826866 -3.076431 
6.444472 -2.622722 
6.480555 -2.416748 
5.46854 -2.362864 
5.471496 -2.584567 
5.333514 -3.41554 
5.163375 -3.26165 
3.786514 -2.95562 
2.50978 -2.745556 
4.590522 -2.817502 
3.695872 -2.397502 
5.842345 -1.957024 
5.959814 -2.111938 
6.317456 -2.692478 
6.344845 -2.849134 
6.551553 -2.458198 
9.176 -2.596126 
5.20301 -2.944841 
4.11811 -2.371842 
4.268468 -1.94229 
4.772986 -1.767789 
5.134511 -2.053295 
5.665273 -1.996716 
7.173959 -1.802664 
6.673765 -2.076282 
5.3671 -2.345428 
6.006538 -2.295113 
5.368989 -2.373998 
6.31362 -2.14047 
5.172638 -2.732911 
4.883334 -2.151329 
5.517782 -2.015239 
5.160998 -2.462771 
2.524584 -2.171901 
2.662385 -1.697133 
0.578784 -2.273509 
7.171992 -2.254471 
5.555208 -2.394675 
1.78788 -2.485749 
2.333025 -2.181427 
1.371924 -2.238377 
1.26038 -2.155093 
1.773204 -1.674356 
2.545504 -1.746047 
2.731513 -1.739808 
3.700817 -1.578921 
2.309037 -1.521055 
2.155144 -1.454506 
1.617191 -1.288704 
2.414816 -1.827626 
2.444963 -2.212118 
5.373077 -2.765305 
6.054717 -2.998825 
5.008171 -2.39097 
3.707435 -2.118384 
2.824853 -1.787162 
3.105915 -1.623605 
3.008323 -1.989632 
3.051494 -1.54874 
2.762621 -1.52761 
0.835005 -2.158943 
4.109769 -2.116054 
4.047417 -1.93389 
5.555565 -1.548357 
5.545173 -1.644684 
7.34884 -1.742957 
7.81878 -2.216556 
8.288535 -2.581614 
8.859146 -2.673248 
3.943885 -2.623658 
2.379085 -2.413388 
6.978542 -2.889652 
5.581601 -2.424666 
5.398667 -2.320224 
7.516371 -3.133712 
6.864198 -3.683541 
4.930767 -3.664006 
6.495668 -3.01556 
1.840284 -2.550053 
4.121285 -1.721095 
