tau2_1 tau2_2 
0.2080266 0.5734328 
0.392682 0.3878419 
0.2408853 0.7702036 
0.951784 0.2352118 
0.3944064 0.2345483 
0.5256856 0.5210826 
0.0962299 0.1492996 
0.05424666 0.1522873 
1.022435 0.3189867 
0.03558316 0.4950142 
0.1079025 0.3601856 
1.16873 0.0581552 
0.3102026 0.3121832 
0.4875443 0.06386516 
9.804808 0.2769812 
0.2099297 0.1320312 
0.02890333 0.2288807 
0.2477445 0.1856535 
0.5168396 0.1195788 
0.8587244 0.0287135 
0.3223207 0.04991955 
0.2794629 0.1333496 
0.8418725 0.267384 
4.198473 0.1210524 
1.813912 0.2101937 
0.06360749 0.160606 
0.2780933 0.207318 
0.09030955 0.2534428 
0.07789827 0.06732395 
1.155093 0.3563407 
0.6383164 0.3264397 
0.08728477 0.1014106 
1.110783 0.5086879 
1.677352 0.2720523 
0.1097356 0.1934095 
2.332569 0.1797481 
0.6326202 0.3553602 
0.1607217 0.123669 
3.513637 0.148148 
0.341306 1.191485 
0.7657204 0.1360388 
0.8511524 0.1986174 
0.1844563 0.3012959 
1.071902 0.1490613 
0.1288608 0.3350565 
0.09983037 0.131482 
15.62515 0.1977672 
6.376077 0.3618605 
2.139195 0.07394228 
0.2002595 0.1718074 
0.08692774 0.1307432 
0.8298382 0.4534175 
1.507316 0.2192571 
0.1957197 0.378594 
4.874785 0.1576744 
0.1525423 0.2408675 
0.333525 0.9214425 
0.1590003 0.1887101 
0.2994736 0.238211 
0.212102 0.119068 
0.3852589 0.09392461 
0.07416208 0.192893 
0.01643938 0.2789681 
0.1676861 0.2539818 
1.515585 0.3931933 
0.9983963 0.06222383 
0.444009 0.03428563 
0.1923731 0.0811496 
0.4560553 0.1396723 
2.205722 0.1029755 
0.8271999 0.1294744 
1.802033 0.09530307 
2.825435 0.1002404 
0.3115357 0.04087734 
0.1135128 0.3853124 
0.07871852 0.4196596 
0.2024263 0.3605059 
1.052219 0.1049106 
10.75068 0.02910886 
