p_1 p_2 p_3 p_4 
0.1008269 0.08122832 0.7789508 0.03899396 
0.08230564 0.07759538 0.8360158 0.004083132 
0.1277339 0.08230659 0.7823153 0.007644231 
0.05522922 0.1417542 0.7662841 0.03673249 
0.05301476 0.1195448 0.8139442 0.0134962 
0.04070559 0.1151685 0.8199195 0.02420634 
0.02791379 0.1390675 0.8121853 0.02083338 
0.05887113 0.09716004 0.8019471 0.04202173 
0.06968068 0.1422161 0.7832395 0.004863703 
0.05139609 0.1655805 0.7709292 0.01209422 
0.04262586 0.1496096 0.7872835 0.02048098 
0.05714141 0.05628698 0.83422 0.05235162 
0.03980351 0.1129016 0.8004166 0.04687831 
0.04189185 0.154032 0.7961764 0.007899738 
0.03286354 0.1727118 0.7859025 0.008522204 
0.07876163 0.1440013 0.7748455 0.002391594 
0.03058092 0.1306935 0.7574055 0.08132003 
0.03175273 0.101409 0.8578244 0.00901387 
0.06246054 0.1266541 0.7935248 0.01736055 
0.1115225 0.1075422 0.7665489 0.01438643 
0.08852843 0.1254734 0.7542805 0.03171773 
0.004687097 0.2021927 0.7803148 0.01280539 
0.05269154 0.2058101 0.7385224 0.002975962 
0.08849994 0.1208496 0.7821702 0.008480201 
0.02887677 0.04336441 0.7472364 0.1805224 
0.01705547 0.08434852 0.7713569 0.1272391 
0.05963482 0.08417527 0.6488102 0.2073797 
0.04370747 0.01053637 0.8719605 0.07379568 
0.1235758 0.008858958 0.7271018 0.1404635 
0.04410757 0.01883124 0.792355 0.1447062 
0.03032427 0.002101857 0.8089613 0.1586126 
0.0646054 0.172318 0.6705129 0.09256368 
0.01860843 0.1809531 0.7956763 0.004762175 
0.06438007 0.1833239 0.7240215 0.02827448 
0.1673621 0.111407 0.7070198 0.01421116 
0.053716 0.1279638 0.8002211 0.01809913 
0.02750883 0.0943394 0.8249697 0.05318208 
0.06744501 0.1339713 0.77459 0.02399368 
0.03577561 0.1158216 0.7591311 0.08927165 
0.0914343 0.1849406 0.6984964 0.02512866 
0.05987532 0.1330446 0.7933653 0.01371485 
0.0365425 0.2031731 0.7224132 0.0378712 
0.06085075 0.2024119 0.7311406 0.005596777 
0.06345589 0.1688668 0.7287614 0.03891598 
0.06562464 0.1404227 0.7524809 0.04147168 
0.06946023 0.1618331 0.7667675 0.001939154 
0.00246337 0.08031161 0.846866 0.07035907 
0.004101775 0.1040425 0.8340679 0.05778781 
5.002087e-05 0.1304628 0.804779 0.06470814 
0.00234053 0.1850443 0.6611824 0.1514328 
0.007300972 0.2513008 0.6680424 0.07335582 
0.002868793 0.1765625 0.7792329 0.04133582 
0.01865663 0.2136601 0.7038284 0.06385482 
0.06226116 0.1422873 0.7626718 0.03277976 
0.04953845 0.2029128 0.7304619 0.01708685 
0.03762417 0.1530405 0.8017809 0.007554384 
0.05545753 0.1490305 0.7818569 0.01365517 
0.05314579 0.08608927 0.8515772 0.009187715 
0.03421176 0.1345871 0.7880689 0.04313218 
0.087926 0.109949 0.795529 0.006595943 
0.0815364 0.2320176 0.6806837 0.005762298 
0.06056344 0.1389079 0.7666418 0.03388692 
0.04385126 0.1900627 0.7263555 0.03973051 
0.05426079 0.1325086 0.8004209 0.01280966 
0.001833417 0.2081297 0.7176564 0.07238057 
0.01611434 0.1136895 0.835998 0.03419815 
0.04582462 0.09385715 0.8207118 0.03960645 
0.0183514 0.18899 0.7176437 0.0750149 
0.02386382 0.09884001 0.82626 0.05103614 
0.01253285 0.2377534 0.7212986 0.02841513 
0.0191943 0.06573535 0.8774327 0.03763762 
0.0394005 0.06300598 0.7992009 0.09839261 
0.1078745 0.09212769 0.7813553 0.01864256 
0.1543144 0.09525475 0.7229479 0.02748292 
0.06693971 0.09766582 0.8265421 0.008852407 
0.06853428 0.08040096 0.8225478 0.02851694 
0.0596593 0.1580246 0.7293298 0.05298631 
