tau2_1 tau2_2 tau2_3 tau2_4 
8.90258 1.082973 0.01675257 0.3248791 
26.54097 1.533549 0.01236564 2.143288 
0.08466478 0.2057449 0.01256095 68.18345 
0.08501599 0.08023073 0.01339304 4.901255 
0.2288788 1.105692 0.01129571 244809524 
0.06351727 0.7585166 0.01915486 72.09025 
0.2806879 0.2972654 0.008192525 15415.12 
0.1659167 0.1872279 0.04801552 3.311145 
0.2655559 0.4364796 0.04987956 1505.192 
0.3007322 0.1459399 0.007816776 1.345231 
0.2043163 0.3166242 0.01514634 163412.4 
2.550247 0.03873314 0.05542166 0.05093522 
0.1823991 1.223722 0.01211465 0.5393917 
0.1461717 0.6712169 0.01434731 10.29937 
4.085138 0.8573749 0.07695331 1.401433e+16 
10.25975 0.07119985 0.03493001 2054064 
0.3578603 1.717403 0.02502215 0.2765789 
0.06261567 2.431812 0.03039118 6.68009 
1.899338 0.08134471 0.0335751 528138 
77.16843 0.1200678 0.05234723 3.55051 
85.50579 0.3641514 0.02151175 8.996358 
0.5526976 0.08606963 0.01730399 582119.9 
0.1411194 0.5549966 0.0223752 2.04346 
1.568954 0.1934759 0.03494359 1425965 
148.0837 0.02892618 0.02054058 0.1366185 
634.0738 10.45592 0.01695698 0.1218919 
0.1058297 1.368884 0.02126728 1.410548 
0.3605082 21.89398 0.01867041 0.4679384 
2.42878 4.928995e+16 0.0128632 0.2113561 
0.4277448 13.52622 0.01275787 0.4101159 
0.1216537 28.37919 0.0130053 0.276434 
0.1111878 1.348232 0.03047226 0.2400225 
5.198411 1.790008 0.01290233 94305.23 
0.5346835 1.011192 0.01729643 5.857033 
32.60546 0.6767841 0.0387396 1.505631 
0.2064935 0.6892501 0.0575564 146.9967 
0.03255317 0.9875427 0.007901532 3.613354 
0.3587743 0.3249661 0.02440252 0.1110293 
0.3336808 0.394689 0.01778459 48.8007 
0.0997993 0.394801 0.01910991 2.873726 
1.118363 0.2666937 0.01233708 4.033783 
0.6003197 3.890134 0.02807809 30.79174 
0.5950108 0.3743253 0.009631172 0.2142381 
5.125739 0.8249761 0.01687712 0.1007605 
0.9132995 2.162134 0.02626049 0.1153371 
0.2593229 0.253258 0.01242336 1.27066 
0.1247025 0.21992 0.02616219 1.277523 
0.1919248 0.08600595 0.01183375 0.09873173 
68175694 1.527113 0.04493299 0.09091436 
0.341973 0.7499407 0.02820714 0.5321016 
0.2845931 0.234465 0.02364822 4.532287 
0.0958322 1.368127 0.02111136 10.17894 
91.68303 0.425624 0.07402422 0.6229594 
2.23927 0.08736527 0.02106024 4.875587 
0.3511416 0.7797983 0.02661513 3.729795 
0.3536071 1.295356 0.01749133 0.09146962 
0.1306981 0.1915321 0.01451761 0.1376261 
0.1254379 0.1609741 0.02201652 47329875369 
0.03779876 0.3546383 0.02006762 4.191446 
0.07766022 0.375311 0.01292052 1.150213 
0.06945049 1.299912 0.01756318 177.9883 
0.67835 0.2231999 0.08716354 1.121347 
0.9559602 1.024887 0.01554635 88.13679 
12.71668 1.266169 0.02325703 53692.93 
3.180902 1.270309 0.01497671 27.72839 
18.9089 5.570799 0.03748042 0.07982841 
0.7975219 0.7545923 0.01602803 0.5690991 
0.3003179 1.736038 0.03781814 1.142694 
18.98953 1.17566 0.02064532 0.09694665 
0.1072852 0.03590375 0.02456902 0.8060732 
0.2518367 0.6002846 0.01232602 40.86243 
19.54332 0.1356026 0.01674186 9.63337 
3.291624 0.3746976 0.03506655 7.960226 
0.05843484 1.03027 0.0179427 14.31756 
15.68512 0.7203475 0.02171919 193.7753 
8.937822 0.3740992 0.03312165 0.9617076 
1.886306 0.8207279 0.03357294 1.157544 
1.081257 1.041065 0.02052064 3.051583 
0.8981246 0.2021893 0.02164288 44591.8 
27.11841 0.1520193 0.01356651 1.524425 
15.25809 0.4289031 0.03623543 0.2883156 
0.08281264 0.5209581 0.011239 17.56982 
13.51772 0.215411 0.01748701 0.1287936 
2.549586 0.1850089 0.01432331 0.1394267 
0.6458393 0.1212191 0.01853981 0.1587223 
200.0644 3.527398 0.02431335 0.6258011 
0.173816 0.7051466 0.01407945 0.05068339 
17.94189 0.1349363 0.02166333 0.07990561 
0.1235832 0.9744088 0.02902054 0.2112836 
0.3497668 0.8482834 0.01406017 26.0498 
170136443 1.285961 0.01322848 0.3748425 
3.397905 0.1693303 0.01075137 0.03572084 
1.929737 0.6422948 0.01727722 0.1548514 
244.0802 1.563581 0.03017668 0.1070023 
0.03688396 0.1008961 0.03161157 100.3603 
1.411137 0.2495407 0.0160608 0.3141078 
21.74126 0.1665306 0.05333087 0.4724509 
5.229355 0.6917732 0.01410087 0.4813696 
12.50449 0.5519393 0.00984462 444741905 
0.3743072 1.157123 0.02116464 37720.95 
0.3320847 7.031256 0.0226742 199.2322 
0.5940558 0.2741785 0.03687895 9.385861 
1.230582 0.597384 0.01775385 0.5162435 
0.04654616 0.4368163 0.07261589 0.2435755 
0.2236769 3345177 0.01236446 1.84867 
1.963094 5.669683 0.01787085 10.22998 
0.7602108 62324.51 0.01098578 0.08334954 
0.1390539 1.883563 0.01472713 0.3560209 
0.2138929 151.722 0.07579942 0.04814428 
1.122285 0.9290686 0.03186793 0.06375391 
1.420552 96.77956 0.02602623 0.2605001 
0.4935108 2.956755 0.01958107 0.1930107 
0.3511139 1.209806 0.01964235 0.0462355 
0.1463026 0.1098632 0.01114217 0.4685263 
105501545666 0.05917446 0.01864844 0.2857276 
0.1256213 0.09980775 0.05535771 0.09265828 
0.2841499 0.1375149 0.01200391 0.9016439 
0.4675981 0.7467236 0.05718303 0.7688361 
25.79635 0.1685795 0.04146569 1.179176 
0.1393011 0.112399 0.01932433 0.3497993 
0.4437182 0.244011 0.03222666 1.299072 
138.6397 0.03442974 0.06843213 0.1717963 
247361.2 0.1929817 0.01493237 2.32397 
0.1404176 0.3054066 0.0537635 0.6857005 
5.891061 1.486021 0.01902309 10125046 
0.06120483 0.320953 0.01022897 269.8026 
0.8277314 0.8096192 0.03899636 415.9998 
19.92233 1.04743 0.03435917 1.455186 
