"p_1" "p_2"
0.7776198 0.2223802
0.7704196 0.2295804
0.7911483 0.2088517
0.7619465 0.2380535
0.7806629 0.2193371
0.7898053 0.2101947
0.7812085 0.2187915
0.7781657 0.2218343
0.7878295 0.2121705
0.799221 0.200779
0.7846172 0.2153828
0.750874 0.249126
0.8014819 0.1985181
0.7692767 0.2307233
0.8014994 0.1985006
0.7863461 0.2136539
0.7868843 0.2131157
0.7847709 0.2152291
0.7613891 0.2386109
0.7910065 0.2089935
0.7864106 0.2135894
0.7821334 0.2178666
0.7887682 0.2112318
0.7681777 0.2318223
0.7583898 0.2416102
0.7748175 0.2251825
0.7746013 0.2253987
0.7829153 0.2170847
0.7660371 0.2339629
0.7664975 0.2335025
0.7880025 0.2119975
0.7660497 0.2339503
0.7582517 0.2417483
0.7908464 0.2091536
0.7980077 0.2019923
0.7575346 0.2424654
0.8102405 0.1897595
0.7860268 0.2139732
0.7941622 0.2058378
0.7666339 0.2333661
0.7902664 0.2097336
0.7912407 0.2087593
0.7799861 0.2200139
0.7817548 0.2182452
0.7695976 0.2304024
0.7873991 0.2126009
0.7786265 0.2213735
0.7869265 0.2130735
0.7896882 0.2103118
0.8026219 0.1973781
0.8021797 0.1978203
0.7708281 0.2291719
0.7979118 0.2020882
0.7753784 0.2246216
0.7645907 0.2354093
0.7990091 0.2009909
0.7704908 0.2295092
0.7549508 0.2450492
0.8017399 0.1982601
0.8017301 0.1982699
0.7925452 0.2074548
0.8047771 0.1952229
0.7723408 0.2276592
0.808819 0.191181
0.7558305 0.2441695
0.7911479 0.2088521
0.7851271 0.2148729
0.763586 0.236414
0.7882424 0.2117576
0.7594999 0.2405001
0.7944223 0.2055777
0.7843096 0.2156904
0.7862651 0.2137349
0.8034882 0.1965118
0.8011205 0.1988795
0.7773241 0.2226759
0.8031762 0.1968238
0.7721936 0.2278064
0.7999629 0.2000371
0.8015714 0.1984286
0.7724048 0.2275952
0.7712844 0.2287156
0.7708014 0.2291986
0.7992139 0.2007861
0.7934905 0.2065095
0.7804381 0.2195619
0.7723799 0.2276201
0.7796224 0.2203776
0.7846139 0.2153861
0.7816911 0.2183089
0.7773948 0.2226052
0.7964359 0.2035641
0.7735039 0.2264961
0.7837025 0.2162975
0.7936708 0.2063292
0.7648098 0.2351902
0.7514547 0.2485453
0.7668151 0.2331849
0.764102 0.235898
0.7909212 0.2090788
0.7836002 0.2163998
0.7732128 0.2267872
0.7811631 0.2188369
0.7784836 0.2215164
0.7477972 0.2522028
0.7741228 0.2258772
0.7910181 0.2089819
0.8000533 0.1999467
0.7819206 0.2180794
0.7732449 0.2267551
0.764476 0.235524
0.7833533 0.2166467
0.7927688 0.2072312
0.7940531 0.2059469
0.7630892 0.2369108
0.7969009 0.2030991
0.8008367 0.1991633
0.7885247 0.2114753
0.7569112 0.2430888
0.7833802 0.2166198
0.7804049 0.2195951
0.7654688 0.2345312
0.7870665 0.2129335
0.7871638 0.2128362
0.7657224 0.2342776
0.7668382 0.2331618
0.7681713 0.2318287
0.7858339 0.2141661
0.7899176 0.2100824
0.768274 0.231726
0.7889897 0.2110103
0.7607972 0.2392028
0.7708211 0.2291789
0.7898883 0.2101117
0.7639193 0.2360807
0.7781226 0.2218774
0.7777853 0.2222147
0.7538365 0.2461635
0.7803202 0.2196798
0.7791614 0.2208386
0.768024 0.231976
0.7625325 0.2374675
0.805448 0.194552
0.7933042 0.2066958
0.8141808 0.1858192
0.7836885 0.2163115
0.7662973 0.2337027
0.7830543 0.2169457
0.7727255 0.2272745
0.7835104 0.2164896
0.7818469 0.2181531
0.7523408 0.2476592
0.7683918 0.2316082
0.7727268 0.2272732
0.7591253 0.2408747
0.7519993 0.2480007
0.7739912 0.2260088
0.7938633 0.2061367
0.7759157 0.2240843
0.7922875 0.2077125
0.7680238 0.2319762
0.7790391 0.2209609
0.7687402 0.2312598
0.79815 0.20185
0.7750925 0.2249075
0.7831044 0.2168956
0.7837005 0.2162995
0.7784435 0.2215565
0.7641641 0.2358359
0.7860941 0.2139059
0.7872015 0.2127985
0.7910036 0.2089964
0.7757627 0.2242373
0.7622849 0.2377151
0.7769272 0.2230728
0.7790176 0.2209824
0.7734666 0.2265334
0.769471 0.230529
0.7831235 0.2168765
0.7970828 0.2029172
0.7708416 0.2291584
0.7731927 0.2268073
0.7902421 0.2097579
0.7848267 0.2151733
0.7595073 0.2404927
0.7891364 0.2108636
0.7909466 0.2090534
0.7738127 0.2261873
0.7637601 0.2362399
0.7834192 0.2165808
0.7607002 0.2392998
0.7784674 0.2215326
0.8024426 0.1975574
0.7904016 0.2095984
0.7802059 0.2197941
0.7782511 0.2217489
0.7589332 0.2410668
0.773266 0.226734
0.7676061 0.2323939
0.7702507 0.2297493
0.779228 0.220772
0.7759301 0.2240699
0.7967287 0.2032713
0.7784116 0.2215884
0.7730972 0.2269028
0.7684595 0.2315405
0.8041389 0.1958611
0.7817231 0.2182769
0.7864246 0.2135754
0.80834 0.19166
0.7959166 0.2040834
0.7651132 0.2348868
0.799733 0.200267
0.7804833 0.2195167
0.7700854 0.2299146
0.7812709 0.2187291
0.7954927 0.2045073
0.7570989 0.2429011
0.7944062 0.2055938
0.8158002 0.1841998
0.7702211 0.2297789
0.765774 0.234226
0.7881636 0.2118364
0.7526227 0.2473773
0.7913777 0.2086223
