beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-9.188855 -4.908325 -6.72732 -5.236882 0.1991709 4.062885 -17.88933 -8.922276 
-7.820218 -4.926911 4.595258 -3.457173 -0.07428739 3.964595 -23.66811 -3.53653 
-8.691424 -6.970092 6.609728 8.00603 0.1411646 3.916953 -16.27603 -7.267365 
-8.554497 -5.723561 5.357054 -5.779697 -0.1205107 3.950987 -14.89569 -7.755123 
-9.261268 -3.035903 7.927186 -10.12544 -0.1133406 3.957124 -19.10134 -0.7149827 
-10.08087 -3.727661 -4.893634 0.1767301 -0.1787954 4.084515 -17.96078 -14.06325 
-9.220178 -5.912986 5.346397 -4.865682 0.1800563 3.948267 -16.85368 -6.767943 
-9.490873 -4.139952 -22.62495 -5.004847 -0.01561525 3.995502 -6.257594 -8.741337 
-8.740906 -5.41327 -23.1408 -4.604916 -0.0076654 3.933483 9.054595 2.649929 
-8.553514 -4.288567 -23.53372 -4.092279 -0.05883901 3.950088 -5.55839 -19.40504 
-9.500995 -6.030694 -23.63096 -3.425961 0.07189934 3.939209 -2.20549 1.039703 
-10.16373 -5.046539 -21.65885 -5.00638 0.1811548 3.971365 -1.285721 -4.888879 
-9.698154 -5.657741 -23.85298 -2.774647 -0.06067952 3.917864 -2.018859 0.610944 
-9.991377 -5.423559 -18.80261 -16.39794 0.1283062 3.985483 6.597412 -2.034153 
-9.335281 -5.33 -17.0855 -11.5898 0.1495233 3.945887 -1.525753 -0.6450835 
-9.337583 -5.153001 -1.972619 -23.82313 0.04358361 3.982964 -11.95443 -6.456151 
-8.619447 -5.929143 -14.90514 -20.33368 -0.0710989 3.937073 19.90777 2.172846 
-14.06132 -1.542388 32.65019 -8.533832 -0.07835341 3.967075 -9.331813 -6.857489 
-13.62403 -8.984819 -0.3361795 -9.395264 -0.1029282 3.999449 -9.244398 -6.208577 
-5.17963 -12.7173 1.606388 -10.14399 -0.01711173 3.974105 -9.5186 -6.289014 
-9.967126 -7.668225 -6.556563 -3.269626 -0.003027474 4.053643 -9.096821 -5.375609 
-21.48802 1.636413 19.39034 -6.145746 -0.1756418 3.975029 -9.953901 -4.215497 
-4.484066 -14.1806 5.074996 0.2215285 -0.02268991 3.923796 -8.56136 -5.579012 
-6.766702 3.897163 -22.61264 -4.847854 -0.02766178 3.997553 -9.556563 -5.503174 
7.523731 10.26183 -22.14347 -6.688165 -0.1277559 4.015994 -9.209254 -5.572402 
-6.016121 3.271714 -10.34172 -2.132229 -0.1239928 3.943344 -9.901723 -6.392015 
10.83171 11.48311 -19.30276 -11.79976 0.2714983 3.971361 -9.255024 -4.824557 
-1.333413 -1.096985 -21.97554 -7.289989 -0.0321172 3.968374 -9.220453 -4.553913 
3.309089 2.017704 -22.47208 -5.118268 0.05662262 3.894961 -10.25537 -4.031076 
-9.650356 -4.371253 -23.26312 -4.367636 -0.09947879 3.975681 2.416366 -8.560751 
-9.784951 -5.12845 -11.66889 -9.403917 0.05622323 3.926239 -1.455143 2.249287 
-9.27743 -4.503674 -17.557 -6.32412 0.09368207 3.960644 -0.2420448 -3.684229 
-9.162001 -4.357187 -17.88392 -4.642773 0.2624424 3.9143 -1.80925 -12.31851 
-8.854805 -5.219251 -23.50234 -4.164318 0.002097315 3.945234 12.141 11.48073 
-9.389857 -5.006806 -23.00351 -4.840011 -0.06348932 3.959531 4.924391 -1.127151 
-9.058814 -5.122132 -22.97121 -3.954703 -0.05124634 3.964208 -0.3866839 7.836935 
-9.129391 -5.45783 -23.79146 -3.566606 0.1319037 3.954096 7.863755 11.03668 
-8.793601 -5.263157 -21.69025 -7.226029 -0.09056241 4.008668 6.512514 3.764159 
-8.574625 -5.692383 -23.33908 -4.427478 -0.2242811 3.954184 -17.12434 0.3134 
-10.46137 -4.862595 -22.32472 -4.99039 -0.002185809 3.947976 8.72212 1.663085 
-9.695056 -4.324551 -23.18811 -4.13085 -0.137894 4.008537 13.02331 14.31236 
-10.07747 -3.209778 -22.79685 -4.205348 0.01341911 4.007875 -6.797623 7.958467 
-9.122183 -5.611308 -24.28326 -4.515371 -0.1486728 3.954872 5.515733 -3.159736 
-9.565366 -3.276169 -22.92045 -5.118592 -0.1199932 3.985857 9.674918 7.164948 
