u.bar t.bar 
1.026934 0.8483814 
1.034613 1.036414 
1.066528 0.8669058 
1.011999 0.8118212 
1.021249 1.020915 
1.072764 0.9898228 
0.9717686 1.383136 
1.051859 1.03638 
0.9477731 0.8731813 
1.032749 0.8484821 
1.028859 0.9023428 
1.067322 0.7636676 
1.107097 0.7638724 
1.105916 0.7833715 
1.137259 0.8789839 
1.06592 0.7979058 
1.025762 0.8553059 
0.9845134 0.8182891 
1.003909 0.8477854 
1.022121 0.8532042 
1.130683 0.8342572 
1.165789 0.930335 
0.8999205 1.032802 
0.9022862 1.224091 
1.078328 1.342417 
1.034424 1.091324 
1.132076 0.8505381 
0.9856872 0.7835008 
1.049096 0.7710512 
1.024462 0.8171253 
1.041885 0.6955649 
1.017282 0.7129472 
1.152313 0.8070469 
1.024006 0.7378926 
1.00217 0.7721187 
1.062531 0.8277026 
1.040295 0.9875575 
0.9473605 0.8315573 
0.9637168 0.9432516 
1.013837 0.8759436 
0.9804383 0.9373622 
1.028638 1.019703 
1.020799 0.8807897 
0.9774138 0.8265729 
0.9173558 0.9119112 
0.969445 0.8782761 
1.004867 0.6983126 
1.023416 0.6816262 
0.9810861 0.8009613 
1.017982 0.9025265 
1.032652 0.8614531 
1.105986 0.9526345 
1.046232 1.213758 
1.062634 1.178844 
0.9749504 1.123918 
1.132744 1.076753 
0.989342 1.041077 
1.044343 0.8633236 
0.9894427 1.18328 
1.052203 0.859671 
1.001414 0.8402461 
0.9682706 1.120204 
1.126888 0.8524351 
0.9611788 0.8589923 
1.231576 0.8941297 
0.9013136 0.9629149 
0.9442915 1.118319 
1.073691 1.259629 
1.049925 1.116825 
1.01066 1.060832 
1.154827 1.006055 
0.9546467 0.8422951 
1.046283 0.7915367 
1.110405 0.7464355 
1.098693 0.9577596 
0.9797155 0.9556887 
1.015331 0.9096323 
1.051349 0.9647225 
1.045581 0.8797634 
1.028821 1.048531 
1.125633 0.7934781 
1.048377 0.8921748 
0.9837839 0.9169732 
1.136404 1.069066 
0.9721832 1.093478 
0.9226601 1.034466 
0.9809344 0.8643896 
1.02773 0.8042838 
0.984024 1.059425 
0.9454916 0.8883467 
1.019062 0.9581126 
0.9479772 1.23594 
0.8414346 1.426135 
1.002615 0.7343429 
1.007744 0.8072158 
1.105889 0.9762801 
0.9960049 0.825505 
1.081254 1.004196 
0.9727205 0.8333614 
0.996539 0.883692 
1.082015 0.846452 
0.9703667 0.9426276 
0.9552035 0.7745055 
1.041899 0.8237639 
1.011472 0.8473699 
0.9959339 0.8424689 
1.058314 0.8082693 
0.9642806 0.9205836 
0.9375142 0.9384458 
0.9633083 0.99973 
1.136534 0.8947365 
0.9915231 1.077289 
1.154586 0.9225944 
1.063922 0.9625665 
0.9459932 1.171363 
0.9079981 1.176917 
0.9384805 0.8808533 
1.026432 0.9828888 
1.016876 0.8426692 
1.088536 0.9167116 
1.022179 1.041474 
1.055008 0.931855 
1.109287 0.9929697 
0.9754356 0.8891849 
1.10853 0.9024562 
0.9567278 0.8797399 
1.00154 0.7568543 
0.9875056 0.8360497 
0.9565075 0.8243315 
1.04193 0.8940576 
1.058419 0.8502362 
1.02693 1.194915 
1.01914 1.014953 
0.9779398 1.109322 
0.9686786 1.369136 
0.981096 1.444423 
1.061519 1.319107 
0.9905096 1.061256 
1.084815 0.8698234 
1.073215 0.7975614 
0.9943348 1.135735 
1.080319 1.12498 
1.017098 0.9097316 
1.076334 0.8485925 
1.036966 0.8496633 
1.051186 0.9074406 
1.025076 1.223694 
1.10912 1.065115 
0.8808729 1.160338 
0.982207 1.117424 
0.9491782 0.9804056 
1.019832 0.8413355 
0.9490585 0.9331662 
0.9951995 0.8150381 
1.167436 0.8375565 
0.9687101 0.882548 
1.008835 0.9759106 
1.052938 1.196129 
0.9452466 1.495943 
0.9795214 1.573211 
0.9039343 1.905565 
1.087629 1.737713 
1.159356 1.469182 
1.115816 1.243693 
0.9025216 1.310651 
1.118025 1.043469 
0.9931901 1.073698 
1.171491 1.126602 
1.00425 0.9504008 
1.085617 1.193177 
1.016543 1.266698 
0.9967838 0.9077678 
1.024565 1.219679 
0.947417 1.05647 
1.123578 1.11397 
0.995237 1.190951 
1.00488 1.402666 
0.9484973 1.680201 
1.002077 1.041995 
0.957826 1.051573 
1.088853 1.170693 
1.089721 1.05051 
1.136483 0.8121803 
1.060441 0.8293326 
1.11206 0.9714731 
1.02916 0.9738047 
1.096768 1.576981 
0.9541449 1.125486 
1.137746 0.9921132 
1.071218 0.9257867 
0.9686212 1.050559 
1.004656 0.9396362 
0.8690025 1.200274 
1.000486 1.161381 
0.9047231 0.9521859 
1.000879 1.425817 
0.8407517 1.48577 
1.095684 1.945482 
1.202485 1.220692 
1.012879 1.181463 
0.9267796 1.251042 
0.9730599 1.55174 
1.055786 1.258501 
0.9429343 1.167572 
1.060573 1.194795 
0.9062847 1.338973 
0.9511847 1.207749 
1.026371 1.013873 
0.9942543 1.009856 
1.040813 0.8833233 
0.9997114 0.943112 
1.071889 0.8815107 
1.118066 0.8763162 
1.171209 0.9050898 
0.9528937 1.00349 
1.015616 0.9641926 
0.942504 1.206326 
0.9442623 0.8916337 
1.115901 1.04047 
1.181775 0.906427 
1.040757 0.9427814 
1.141401 1.282887 
0.9011655 1.67654 
1.328053 1.438842 
0.8285774 1.569764 
1.185331 1.255171 
1.09849 1.498456 
0.9759408 1.52986 
1.076564 1.613825 
0.9359391 1.199223 
0.8780597 1.459694 
1.115213 1.049325 
0.9476784 0.9950925 
0.9445432 1.125158 
1.156153 0.9175464 
1.051166 1.262684 
1.200071 1.444789 
0.9993043 1.548989 
1.109816 1.009137 
1.051061 0.8302708 
1.064801 0.7913207 
1.005311 0.8806388 
1.026723 0.8461692 
0.9775083 0.867142 
0.9980658 0.9214915 
0.991331 0.6689932 
0.9833028 0.7406943 
1.143275 1.001588 
0.9864904 0.8700143 
1.005194 0.810961 
0.9976585 0.8291515 
1.023693 0.8200002 
1.027647 0.7667353 
1.027836 0.929863 
1.029992 0.8967395 
0.8065727 1.095077 
1.098341 0.905748 
0.959241 0.816929 
1.015503 0.8352198 
0.9765643 0.76653 
1.124222 0.9602757 
1.008282 0.8299852 
1.039644 0.8563084 
1.00533 0.9797774 
1.099508 0.8898269 
1.106722 0.9756924 
1.053194 1.027979 
0.9664449 0.9135475 
1.081522 1.100599 
1.090209 1.420201 
1.137773 1.278357 
0.9427864 1.528369 
0.9226886 1.17701 
1.098387 1.21176 
0.8637776 1.318377 
1.013821 0.9061045 
1.010969 0.795814 
0.9997912 1.027491 
1.075357 1.384508 
0.9939362 1.341913 
1.001463 1.206064 
1.015373 0.9104706 
0.9709084 0.8142549 
1.090175 0.8447133 
0.9724524 0.8528947 
1.129389 1.177303 
1.02231 1.339381 
1.146648 1.561926 
0.9101569 1.19361 
1.100429 1.133083 
0.9866943 1.124136 
1.132087 1.034489 
1.028081 1.057779 
1.015832 0.9175006 
1.046861 0.946627 
1.100203 0.8691143 
0.9948611 0.9599632 
0.9850499 0.9269105 
1.01494 0.8266178 
0.9503579 0.9119515 
1.000647 0.6962873 
0.9812709 0.762805 
0.9861212 0.8457172 
1.011062 0.8702595 
1.02903 0.8444506 
0.9833651 0.7866555 
1.050964 0.7127773 
1.005285 0.8639544 
0.9773569 0.9344212 
0.9523311 1.085654 
0.9625831 1.189848 
0.9853547 0.8665442 
0.9889875 0.737427 
1.019715 0.8593168 
1.027538 1.036688 
1.019535 0.9186921 
0.9683308 0.85448 
0.979716 0.7839701 
1.005684 1.056842 
0.947291 0.9934397 
1.010946 0.9480309 
0.9141611 0.8481997 
1.001966 1.004549 
0.9927797 1.11265 
0.9871996 0.9446449 
1.076801 0.8119097 
0.9395936 1.020744 
0.9240101 0.9427818 
1.037133 0.8907902 
0.9889975 0.9522209 
1.258381 0.896602 
1.078757 0.8455386 
1.034776 0.8646876 
0.9568293 1.054439 
0.9313222 0.8881902 
1.222383 1.031146 
1.008158 1.216173 
1.09045 1.198938 
1.119315 1.162972 
1.217116 1.111843 
0.9899535 0.9580112 
1.105607 1.044648 
0.9613957 0.8466497 
1.06203 0.8021538 
1.026282 0.7852729 
1.023399 0.7674559 
1.159657 0.7542676 
0.9964243 0.6723748 
1.053259 0.8406147 
0.9818511 0.7390669 
1.069497 0.761317 
1.057637 0.7550607 
1.00646 1.036585 
1.172616 1.229067 
1.172463 1.289482 
1.106466 1.169095 
0.9018428 0.8830523 
1.004412 0.8920973 
0.9757908 1.00492 
1.012181 0.9785528 
1.046589 0.978646 
1.015639 1.042049 
1.070244 0.8125973 
1.034225 0.8481248 
0.9279397 0.8060257 
1.015914 0.9273651 
0.9939066 0.9470964 
0.9467118 1.082481 
1.043075 0.9861468 
1.091521 0.7615934 
0.9291012 0.8155369 
0.999255 0.8714627 
0.9511507 0.9259469 
1.031845 0.9513985 
1.014439 0.9170852 
0.9740258 0.7060696 
0.9918978 0.6318278 
0.9965688 0.7942519 
0.9504213 1.003255 
1.030606 1.153454 
0.9867742 0.92999 
1.027188 0.8694002 
1.009084 0.9513377 
0.9275652 1.459723 
0.9869622 1.205223 
0.9531434 1.078448 
1.065214 1.377673 
1.002895 1.351981 
0.9377773 1.817587 
0.9571947 1.486609 
0.9900985 1.459088 
1.145947 1.725694 
0.9877003 1.143396 
0.9968826 1.321529 
0.9698746 0.9797771 
1.013082 1.014334 
1.164034 1.167515 
1.095307 1.372283 
1.150266 1.159616 
1.038597 1.01093 
0.9535867 1.163578 
1.122567 1.142571 
0.9865148 0.9864202 
1.10296 1.234284 
1.136878 1.19207 
0.9853954 1.095537 
1.060578 1.144883 
0.7827725 1.306284 
0.9689691 1.387067 
1.047846 1.159853 
1.050402 0.9110531 
0.9437168 1.076539 
0.9927684 0.9160419 
1.091659 0.8291239 
1.057808 0.7642302 
0.992168 0.7497374 
1.047223 0.7664392 
1.05957 0.75392 
0.9950001 0.7305288 
0.9606803 0.7937775 
1.041791 0.8712522 
1.000248 1.2658 
1.024594 1.395957 
0.9857898 1.229445 
1.001927 1.18563 
0.9941735 0.9478825 
1.149883 0.910469 
0.9489572 1.050409 
0.9872389 1.077948 
0.9921331 1.002034 
1.040476 1.072582 
0.9512564 0.7680251 
0.944676 0.9001276 
0.8890038 1.028329 
0.8526726 1.513133 
0.864553 1.19911 
1.026195 1.355208 
0.990052 1.314211 
1.144651 1.501065 
0.9920471 1.728867 
1.01794 1.322653 
0.9704327 1.06993 
1.064613 1.12421 
1.01379 1.160463 
1.031486 1.14732 
0.8960261 1.059616 
1.038004 0.9266768 
1.125574 1.167489 
1.069415 0.9740824 
1.009834 0.8704036 
1.064383 0.8209504 
0.9418909 1.031426 
1.030271 0.7543092 
1.087739 0.8652694 
0.9945184 0.9746391 
0.9644027 0.8932434 
1.028771 0.768135 
0.9931258 0.780946 
0.9172465 0.978246 
1.043642 0.8867229 
1.205295 0.9746671 
1.017026 0.9369822 
1.071025 0.8633816 
0.91433 0.9860715 
1.054372 0.9076343 
1.118362 0.8173787 
1.077268 0.8093017 
1.078633 0.9766132 
0.9501986 1.369874 
1.215236 1.363355 
1.076974 0.7894475 
1.016683 0.7160599 
0.9891033 0.906679 
1.073132 0.9823932 
0.9423215 0.9580588 
1.006091 0.8297861 
1.035541 0.8828884 
1.04894 1.035303 
1.010439 0.785536 
1.047822 0.9061478 
0.9933987 0.9964624 
0.9664171 1.197103 
0.9451657 0.9395597 
1.021737 1.048145 
0.9541191 0.9211013 
1.039883 1.200651 
1.015655 1.284827 
0.9930699 1.111284 
0.9313081 0.9970101 
1.017473 0.8476194 
0.9928307 0.824865 
1.052011 0.9185014 
1.101362 0.8456104 
1.070998 0.84916 
1.135966 0.8625973 
1.084554 1.140379 
1.242098 1.378421 
0.9737419 1.264957 
0.9422746 1.430333 
0.9418486 1.294763 
1.116751 1.393454 
1.146199 1.165565 
1.041151 0.946125 
0.982155 0.7955066 
0.917712 0.9220383 
1.025199 0.9790564 
1.253322 1.327126 
1.040914 1.205293 
1.07049 1.217875 
1.04805 1.188952 
0.9721607 0.9843298 
1.067974 0.7709453 
1.0404 0.8601531 
0.9575421 0.704549 
0.976574 0.8472516 
1.104591 0.9518213 
0.9845043 0.9843606 
0.9223344 1.107141 
0.9117062 1.23844 
0.9341529 1.283626 
1.016271 1.012103 
1.073561 0.9498617 
0.916971 0.9903574 
1.091476 0.9657489 
0.9776192 0.960978 
1.06311 0.9377957 
1.132847 0.8779261 
0.9702102 0.8439138 
1.051789 0.7962549 
1.095122 0.8157015 
1.027574 0.691017 
1.015853 0.7539388 
1.054992 0.7455886 
0.8841982 1.037902 
1.043483 0.992498 
0.8800311 1.184441 
0.9357901 1.112321 
0.9768797 0.8349427 
1.063087 0.7726778 
0.9575635 0.8455177 
1.069603 0.8356899 
1.037522 0.8297051 
1.022272 0.7632207 
1.044215 0.9343159 
1.090283 0.7836214 
0.9966201 0.9399672 
1.073868 0.9131759 
1.077874 0.7792849 
1.077869 0.8805468 
0.9313945 0.9680771 
0.9743087 1.1275 
1.083499 0.9773692 
1.066011 1.201087 
0.8847112 1.340898 
0.9686962 1.018743 
1.113832 0.9912726 
1.028285 1.082961 
1.032742 1.197855 
0.9703728 1.365444 
1.165297 1.65131 
0.8538454 1.864835 
1.014145 1.222798 
0.9184082 1.493647 
1.031069 1.540915 
1.054094 1.105061 
1.125751 1.413304 
1.18132 1.408899 
