p_1 p_2 p_3 p_4 
0.1035046 0.1307692 0.6879177 0.07780847 
0.1186989 0.001408109 0.8093051 0.07058795 
0.1080368 0.0194529 0.7542334 0.1182768 
0.1035524 0.02343439 0.7094537 0.1635595 
0.1513309 0.00602319 0.775995 0.06665086 
0.1887824 0.03157627 0.7198574 0.05978388 
0.1142258 0.02092095 0.8165848 0.04826845 
0.135153 0.05455117 0.8016925 0.008603336 
0.1616313 0.0494641 0.7798066 0.009098009 
0.2164591 0.02702564 0.7335865 0.02292877 
0.09642443 0.0655391 0.8245363 0.01350014 
0.1050674 0.09140319 0.7821806 0.02134886 
0.1337794 0.04323698 0.8173315 0.005652077 
0.1199807 0.01691912 0.8345612 0.02853903 
0.1409503 0.1361854 0.7221174 0.0007469276 
0.1172467 0.03055455 0.804271 0.04792777 
0.06570062 0.1425883 0.7883132 0.003397824 
0.07945248 0.004683553 0.7728693 0.1429947 
0.0600445 0.03453618 0.7830614 0.1223579 
0.143726 0.01403822 0.713022 0.1292138 
0.0744738 0.001255511 0.7371313 0.1871394 
0.03841844 0.0298685 0.7219519 0.2097611 
0.09730636 0.02390131 0.7555408 0.1232516 
0.008188383 0.03985439 0.7838361 0.1681211 
0.01771973 0.02822759 0.8145821 0.1394706 
0.0102707 0.08538777 0.796301 0.1080406 
0.008528782 0.1210803 0.7394892 0.1309017 
0.02478586 0.08147262 0.7593407 0.1344008 
0.03852828 0.04447461 0.801811 0.1151861 
0.103654 0.08073909 0.7929447 0.02266217 
0.09652743 0.1165869 0.7856769 0.001208817 
0.09231049 0.08390268 0.8109984 0.01278845 
0.1252212 0.08481892 0.7468175 0.04314243 
0.1292609 0.04700195 0.8070606 0.01667655 
0.1104335 0.03760055 0.8455862 0.006379823 
0.1280613 0.04918906 0.8012883 0.02146133 
0.1657874 0.04888103 0.7805298 0.004801856 
0.1123002 0.05939223 0.8178949 0.01041268 
0.1013904 0.06789999 0.767658 0.06305171 
0.1880658 0.03712413 0.7423289 0.03248111 
0.08825485 0.01966801 0.8683205 0.02375664 
0.1770802 0.01135198 0.8080324 0.003535456 
0.08010285 0.04144135 0.8549482 0.02350757 
0.154972 0.05803181 0.7781782 0.008817916 
0.1843169 0.0109209 0.724856 0.0799062 
0.1438572 0.006714071 0.8046885 0.04474021 
0.1293467 0.02271527 0.8145959 0.0333421 
0.1522506 0.1207671 0.7052715 0.02171079 
0.1454148 0.05490017 0.7865614 0.01312367 
0.1219104 0.1659363 0.7119978 0.0001554977 
0.09082021 0.07713998 0.8170278 0.01501198 
0.1767977 0.1298936 0.6856173 0.00769143 
0.09584407 0.08335373 0.8183231 0.002479049 
0.07018462 0.05842494 0.8488946 0.02249585 
0.138317 0.0548062 0.7989746 0.007902163 
0.1609552 0.007389455 0.7868097 0.04484558 
0.08408312 0.01015224 0.8465709 0.05919378 
0.1199317 0.01779614 0.8003859 0.0618863 
0.1065903 0.005184009 0.7643997 0.123826 
0.1113125 0.01983061 0.7826192 0.08623772 
0.08224696 0.004197712 0.8209466 0.09260871 
0.1993107 0.06168173 0.6855675 0.05344003 
0.1074846 0.0999917 0.7038494 0.08867424 
0.1217087 0.08575552 0.7329804 0.05955539 
0.1070247 0.08799342 0.7848736 0.02010825 
0.1311274 0.04566858 0.8026476 0.02055646 
0.1397174 0.04380335 0.7800626 0.03641667 
0.1975612 0.09101877 0.7097231 0.001696937 
0.1433605 0.04556392 0.7831613 0.02791436 
0.08973778 0.07875086 0.7790423 0.05246903 
0.146444 0.06192741 0.7786959 0.01293263 
0.1429039 0.05051468 0.7934052 0.01317615 
0.1338928 0.02392214 0.8227474 0.01943767 
0.08479209 0.05606669 0.8541544 0.004986863 
0.1527229 0.04637359 0.7583146 0.04258895 
0.1120005 0.06493855 0.8113368 0.0117242 
0.1071495 0.01022783 0.7954742 0.08714846 
0.124546 0.01344836 0.8100663 0.05193937 
0.099124 0.05092874 0.7143159 0.1356314 
0.1046585 0.01329978 0.8561658 0.02587589 
0.1233352 0.01935416 0.793087 0.06422363 
0.1405381 0.00978634 0.7784905 0.07118498 
0.1300886 0.06595799 0.7859651 0.01798827 
0.1036702 0.03278149 0.8559304 0.007617966 
0.1535558 0.04343974 0.7243783 0.07862611 
0.0824993 0.03321701 0.7281398 0.1561439 
0.03447239 0.04476673 0.7819846 0.1387763 
0.1209369 0.04353989 0.7398942 0.09562895 
0.001342524 0.09808869 0.8012353 0.09933351 
0.02075939 0.03924466 0.7914416 0.1485544 
0.01188081 0.04751945 0.7886112 0.1519886 
0.01884781 0.06981543 0.7466121 0.1647247 
0.008177734 0.06817753 0.789973 0.1336717 
0.03053857 0.04072767 0.6343384 0.2943954 
0.01632662 0.02769331 0.8018831 0.154097 
0.1036364 0.006282145 0.7748769 0.1152046 
0.05368587 0.01288338 0.8122816 0.1211491 
0.03828243 0.02941858 0.7682022 0.1640967 
0.06649393 0.0495275 0.7969118 0.08706673 
0.05750153 0.03503867 0.8182265 0.08923326 
0.07476345 0.02404399 0.768112 0.1330805 
0.03876132 0.01006208 0.83938 0.1117966 
0.04621886 0.1063649 0.6688775 0.1785388 
0.04835413 0.05242676 0.7808762 0.1183429 
0.04571339 0.02697414 0.7591537 0.1681588 
0.06081374 0.005509184 0.8133371 0.12034 
0.07498927 0.05739793 0.7785687 0.08904414 
0.01927336 0.01837369 0.8053927 0.1569602 
0.03540031 0.01891598 0.8390641 0.1066196 
0.0519901 0.0375195 0.7282342 0.1822562 
0.04211464 0.1116946 0.7612392 0.08495159 
0.01979866 0.04153368 0.7979732 0.1406944 
0.008141736 0.0563391 0.8015478 0.1339713 
0.02215062 0.07463629 0.7741447 0.1290683 
0.0101955 0.05761538 0.7944251 0.137764 
0.008952965 0.08983411 0.7289122 0.1723007 
0.0430722 0.08509059 0.8114197 0.06041754 
0.01438259 0.09178872 0.7639234 0.1299053 
0.02094005 0.02829661 0.8340527 0.1167107 
0.09907578 0.06806699 0.7122809 0.1205764 
0.06544742 0.03527983 0.7360363 0.1632365 
0.05519156 0.04966162 0.7829921 0.1121548 
0.008459031 0.09943922 0.7176388 0.174463 
0.03526114 0.05368394 0.8240435 0.08701145 
0.04558054 0.04984405 0.7724524 0.132123 
0.01548564 0.05280225 0.6948523 0.2368598 
0.0121345 0.04990309 0.7248007 0.2131618 
0.03857835 0.07878565 0.7431656 0.1394704 
0.01595305 0.03750737 0.7655442 0.1809954 
0.01434152 0.05728231 0.8270587 0.1013175 
0.02337982 0.08603387 0.775897 0.1146893 
0.01821895 0.05044694 0.7760811 0.155253 
0.1117034 0.03930588 0.638787 0.2102037 
0.02364102 0.1273931 0.7332099 0.115756 
0.03814294 0.05810585 0.7623103 0.1414409 
0.04743317 0.08337467 0.7479996 0.1211926 
0.005379864 0.05309039 0.8715308 0.06999892 
0.111711 0.04023186 0.8235726 0.02448448 
0.1508181 0.08575652 0.7079275 0.05549787 
0.1538211 0.0531235 0.7873502 0.005705285 
0.1090482 0.08532279 0.8034529 0.002176115 
0.137413 0.03883358 0.8082972 0.01545622 
0.1176292 0.1477038 0.7296417 0.005025383 
0.1366792 0.05108343 0.7928374 0.01939992 
0.1112344 0.05388804 0.8103727 0.02450493 
0.1826216 0.0246056 0.7709197 0.02185316 
0.06833222 0.1182435 0.8075082 0.005916152 
0.09690774 0.04812478 0.8406492 0.01431825 
0.08083841 0.03871089 0.8353419 0.0451088 
0.2519883 0.01912206 0.6666251 0.06226454 
0.06537794 0.07168714 0.8245956 0.03833935 
0.0715617 0.1192291 0.7599751 0.04923403 
0.08373269 0.1128838 0.7701226 0.03326093 
0.06785807 0.1218305 0.7953358 0.01497565 
0.1369905 0.0685706 0.7941771 0.0002618574 
0.1021192 0.1535407 0.7239148 0.02042532 
0.1462969 0.1554063 0.6920412 0.006255609 
0.08302229 0.125054 0.7867071 0.005216629 
0.06070025 0.1082289 0.8276727 0.00339817 
0.03396086 0.12231 0.7926167 0.05111243 
0.1014462 0.09074384 0.807063 0.0007469901 
0.06131129 0.1454353 0.7871772 0.006076198 
0.04764618 0.1133746 0.7931521 0.04582715 
0.03055448 0.09963828 0.8538273 0.01597989 
0.09389692 0.1341832 0.739889 0.0320308 
0.03846767 0.129162 0.7611296 0.07124067 
0.051826 0.1740315 0.7416059 0.03253662 
0.006234949 0.1310275 0.7980852 0.0646524 
0.03043972 0.1369795 0.7747914 0.0577894 
0.002131405 0.0795592 0.8476386 0.0706708 
0.03425788 0.1460637 0.7562996 0.06337881 
0.01864769 0.1663893 0.73048 0.08448298 
0.01265376 0.1081416 0.8028608 0.07634391 
0.09152455 0.07266865 0.797507 0.0382998 
0.00649089 0.1107463 0.8329872 0.04977554 
0.01884861 0.1306867 0.7750354 0.07542926 
0.1398621 0.2089619 0.6307451 0.0204309 
0.01017066 0.1970798 0.7902407 0.002508901 
0.0203462 0.1491735 0.8045641 0.02591626 
0.0174561 0.04724288 0.7624902 0.1728108 
0.02403085 0.07052962 0.8041636 0.1012759 
0.0278337 0.05205727 0.8054819 0.1146271 
0.04466485 0.05443845 0.7686292 0.1322675 
0.008327935 0.1049952 0.7172831 0.1693937 
0.01010421 0.05731211 0.7701802 0.1624035 
0.0199896 0.06752657 0.7410142 0.1714696 
0.001052947 0.04812409 0.8686973 0.08212563 
0.006365525 0.07063896 0.7441912 0.1788043 
0.03246992 0.06216341 0.8085103 0.09685636 
0.04280324 0.03916399 0.7601408 0.157892 
0.02936962 0.06513382 0.7608157 0.1446809 
0.05422894 0.05390456 0.7675839 0.1242826 
0.04909401 0.08920045 0.7081046 0.1536009 
0.01631472 0.07368406 0.7471012 0.1629001 
0.02453942 0.05785336 0.7654227 0.1521846 
0.07765725 0.01169901 0.759743 0.1509007 
0.04034499 0.02982648 0.7180868 0.2117417 
0.0001003436 0.04514547 0.739128 0.2156261 
0.06845863 0.003480779 0.7961231 0.1319375 
0.0320306 0.01923515 0.8629492 0.08578502 
0.01392938 0.05548728 0.7559749 0.1746084 
0.0379635 0.02882444 0.8243525 0.1088595 
0.07388617 0.04931294 0.7688168 0.1079841 
0.1468424 0.01812395 0.7398924 0.09514126 
0.02806254 0.03414128 0.8236843 0.1141119 
0.1101641 0.0006715067 0.7735957 0.1155687 
0.08302206 0.00594 0.7920419 0.118996 
0.06957755 0.01471131 0.7879895 0.1277217 
0.09148943 0.008435213 0.7972495 0.1028259 
0.08086679 0.01533798 0.7758986 0.1278967 
0.06661304 0.03833328 0.6568127 0.238241 
0.07009687 0.03599723 0.7626135 0.1312924 
0.07856272 0.006489652 0.7844475 0.1305001 
0.005959451 0.2128329 0.7537885 0.02741919 
0.02006389 0.1366761 0.8123581 0.0309019 
0.004132928 0.1715994 0.770278 0.05398967 
0.03090778 0.1452382 0.7869356 0.03691842 
0.04194386 0.1293115 0.7452676 0.08347709 
0.006402941 0.2265454 0.7406324 0.02641928 
0.002054944 0.1507105 0.7744554 0.07277917 
0.06215302 0.08492308 0.7425376 0.1103863 
0.01263906 0.1424871 0.8072258 0.03764803 
0.03052394 0.09021223 0.8535579 0.02570589 
0.0004636215 0.1024558 0.8682701 0.02881049 
0.004065119 0.1195848 0.8396575 0.03669258 
0.01255887 0.1402137 0.7628134 0.08441401 
0.001346354 0.171673 0.7364432 0.09053744 
0.01400535 0.2480716 0.7164212 0.02150184 
0.04343529 0.1717623 0.7834985 0.001303966 
0.1193543 0.185927 0.694571 0.0001477803 
0.04101751 0.1426093 0.8129225 0.003450711 
0.01427596 0.1681116 0.7967978 0.0208146 
0.04063668 0.1355725 0.8054251 0.01836573 
0.07722124 0.1208737 0.7831554 0.01874966 
0.05923391 0.06773713 0.7886793 0.08434965 
0.03462033 0.1260757 0.8302583 0.009045631 
0.01427084 0.1570698 0.70273 0.1259293 
0.03111224 0.004779728 0.7791225 0.1849856 
0.0559064 0.05969469 0.7695073 0.1148916 
0.02751579 0.0242858 0.7406084 0.20759 
0.05408296 0.02438279 0.80572 0.1158143 
0.01820054 0.0576654 0.778946 0.145188 
0.05089185 0.009379067 0.8163563 0.1233728 
0.06184068 0.01580195 0.7617592 0.1605981 
0.04582783 0.0004289756 0.8661302 0.08761298 
0.06742423 0.02618569 0.8057084 0.1006817 
0.05159757 0.05054604 0.761585 0.1362714 
0.07523136 0.01093469 0.8321079 0.08172609 
0.1179183 0.01785669 0.709299 0.154926 
0.05967051 0.02532601 0.8391288 0.0758747 
0.1028793 0.02986006 0.7782904 0.08897023 
0.07063667 0.01154421 0.7768156 0.1410035 
0.07323858 0.02558489 0.8182932 0.08288338 
0.04167644 0.02610949 0.7920166 0.1401975 
0.009165196 0.0849557 0.8339871 0.07189198 
0.04138346 0.04825921 0.7369633 0.173394 
0.003352108 0.04643829 0.8781291 0.07208045 
0.01510822 0.07024953 0.7676191 0.1470232 
0.01186108 0.09486656 0.7599467 0.1333257 
0.03209002 0.09464353 0.7307624 0.1425041 
0.02013756 0.1060244 0.8002428 0.0735953 
0.003978916 0.04633527 0.8349696 0.1147162 
0.03914035 0.03650546 0.775205 0.1491491 
0.002368134 0.03724779 0.7516637 0.2087204 
0.06674092 0.06475787 0.8060323 0.06246888 
0.03226242 0.05837849 0.8290517 0.08030736 
0.03351116 0.06863065 0.8378169 0.06004125 
0.108979 0.03971336 0.820807 0.03050064 
0.1175409 0.08810764 0.7406105 0.05374095 
0.1606506 0.03833364 0.7727094 0.02830638 
0.1293395 0.03122943 0.8282672 0.0111639 
0.1492366 0.05165444 0.7594658 0.03964314 
0.1891009 0.07544132 0.6998552 0.0356026 
0.1514579 0.03788835 0.794307 0.01634676 
0.1383248 0.04704706 0.7300698 0.0845583 
0.1436005 0.0511546 0.7993029 0.005942039 
0.1373764 0.1001676 0.6817233 0.08073279 
0.1030169 0.05319252 0.7825236 0.06126693 
0.2013543 0.008589257 0.7118481 0.0782083 
0.1119341 0.003714616 0.7869102 0.09744115 
0.1652325 0.02759409 0.7656063 0.04156703 
0.1906818 0.03626232 0.6918346 0.08122125 
0.1438593 0.0432956 0.7486219 0.06422318 
0.1168547 0.05915101 0.7736057 0.05038865 
0.2139885 0.06048534 0.7101109 0.01541523 
0.1400978 0.04481389 0.812733 0.002355386 
0.2104595 0.06155692 0.7199748 0.008008742 
0.1240466 0.02263564 0.8271736 0.02614418 
0.2015933 0.008326415 0.6999333 0.09014701 
0.1395994 0.0748263 0.7435155 0.04205883 
0.1040181 0.0005623566 0.828549 0.06687053 
0.1462223 0.008861441 0.7808396 0.06407666 
0.1521038 0.01058881 0.8002444 0.03706294 
0.1390158 0.01461199 0.7799801 0.06639207 
0.2281065 0.001230361 0.6927632 0.07789994 
0.1577715 0.03182532 0.7615905 0.04881275 
0.2194291 0.006594285 0.7373376 0.03663909 
0.145 0.03236465 0.7859269 0.03670841 
0.0891313 0.07587947 0.8219844 0.01300479 
0.1335333 0.06313587 0.768563 0.03476781 
0.1108614 0.04438313 0.8184112 0.02634424 
0.2275056 0.04480335 0.6959506 0.03174046 
0.1520408 0.0146255 0.8252322 0.008101534 
0.152297 0.1221374 0.7107094 0.01485616 
0.1667753 0.06327144 0.7220035 0.04794982 
0.08484558 0.05376341 0.8542681 0.007122872 
0.1136527 0.06150018 0.8022457 0.02260142 
0.1221865 0.1271854 0.7309445 0.01968355 
0.1031712 0.04135766 0.8173945 0.03807665 
0.1295694 0.08559007 0.7522396 0.03260091 
0.1446352 0.08890339 0.7254357 0.04102573 
0.09613417 0.06204442 0.8033884 0.03843302 
0.1362225 0.1060336 0.6949636 0.06278022 
0.08961566 0.03453117 0.8467294 0.0291238 
0.08874039 0.08062261 0.8287249 0.001912076 
0.1072686 0.04299519 0.831395 0.01834123 
0.1323591 0.07124112 0.7824024 0.01399744 
0.129191 0.0408941 0.7548812 0.07503364 
0.1027654 0.004370252 0.7639554 0.1289089 
0.1426919 0.02409683 0.7619566 0.07125473 
0.1151755 0.02315353 0.8059588 0.0557121 
0.1556423 0.01985441 0.7488706 0.07563265 
0.1529189 0.0270421 0.7710994 0.04893964 
0.05676049 0.03934025 0.793046 0.1108533 
0.1109504 0.01261161 0.8153811 0.06105692 
0.08287201 0.03739211 0.7565618 0.123174 
0.1692146 0.02364417 0.7241966 0.08294471 
0.1643287 0.006172707 0.7448812 0.08461737 
0.06838791 0.0973419 0.8148426 0.01942758 
0.1119134 0.00413818 0.8103364 0.07361201 
0.0960254 0.04709877 0.8435518 0.01332407 
0.1121846 0.07036935 0.7994913 0.01795475 
0.1375662 0.02620772 0.8323632 0.003862849 
0.08355427 0.06500213 0.8132775 0.03816611 
0.1104454 0.0508665 0.8100003 0.02868784 
0.08025671 0.09333219 0.822304 0.004107093 
0.1603669 0.04297502 0.7936108 0.003047284 
0.1229003 0.04255499 0.8283248 0.00621994 
0.1562827 0.06106583 0.7783645 0.004287024 
0.09803812 0.09078236 0.8087281 0.002451383 
0.05973265 0.07700771 0.8386138 0.02464587 
0.1208205 0.01744984 0.7924462 0.06928343 
0.1925789 0.006375169 0.7436138 0.05743219 
0.1922244 0.003569834 0.7656557 0.03855008 
0.1234801 0.05608729 0.7609065 0.0595261 
0.1043353 0.03075289 0.8383991 0.0265127 
0.1547833 0.005392575 0.7642296 0.07559455 
0.113801 0.01462833 0.7673774 0.1041933 
0.1719268 0.009078412 0.7873443 0.03165057 
0.1624306 0.04299666 0.7355217 0.05905101 
0.1200258 0.008463644 0.8436038 0.0279068 
0.130101 0.02728773 0.7760876 0.06652374 
0.1188853 0.04331235 0.8027788 0.03502357 
0.1395584 0.0006366572 0.7766118 0.08319315 
0.1104515 0.003304112 0.8157663 0.070478 
0.1478916 0.00355265 0.8268603 0.02169548 
0.1729226 0.03049745 0.7272978 0.0692821 
0.150741 0.008232124 0.7584925 0.08253442 
0.1117218 0.04522972 0.7832345 0.05981394 
0.1037912 0.02061895 0.722567 0.1530229 
0.101665 0.01760212 0.8193736 0.06135927 
0.1907396 0.002896723 0.7793621 0.02700161 
0.1561133 0.02111781 0.7810517 0.04171722 
0.1254128 0.02845671 0.8022669 0.04386352 
0.1240852 0.05987555 0.7429753 0.07306405 
0.09094726 0.005035427 0.7847956 0.1192217 
0.01910631 0.1559123 0.7832243 0.04175709 
0.09173561 0.0836246 0.7689376 0.05570221 
0.07632127 0.1663036 0.7143846 0.04299059 
0.09479259 0.2005688 0.68343 0.02120861 
0.004381958 0.09685622 0.7341807 0.1645811 
0.0231623 0.2357091 0.7171441 0.02398445 
0.005128565 0.1547018 0.8296686 0.010501 
0.05129548 0.2166714 0.7032604 0.0287728 
0.06338074 0.1580423 0.7315349 0.04704197 
0.06168195 0.1500654 0.7275504 0.06070222 
0.04317397 0.1519917 0.7790776 0.02575671 
0.08478523 0.1181934 0.7903771 0.006644341 
0.06377788 0.1981221 0.7318381 0.006261922 
0.05382054 0.1256236 0.8070769 0.0134789 
0.1245526 0.01187306 0.6799248 0.1836495 
0.02900071 0.05656193 0.8366694 0.07776795 
0.1145914 0.02969909 0.735077 0.1206325 
0.06338112 0.1421766 0.6666745 0.1277678 
0.003312718 0.0586616 0.8114861 0.1265396 
0.03398123 0.04523712 0.7873462 0.1334354 
0.003191011 0.05817992 0.8152931 0.123336 
0.04260565 0.07054584 0.7494522 0.1373964 
0.02943634 0.07357043 0.7999328 0.09706047 
0.004576632 0.03930667 0.7963972 0.1597195 
0.005123632 0.119514 0.7299507 0.1454117 
0.005957597 0.03406756 0.7515898 0.208385 
0.1512851 0.05103832 0.7768297 0.02084691 
0.124191 0.02312532 0.8292821 0.02340156 
0.178848 0.001629443 0.8024183 0.01710431 
0.2194208 0.01288038 0.7360268 0.03167201 
0.1282696 0.04996845 0.7444809 0.07728106 
0.164468 0.01861133 0.8137994 0.003121273 
0.1382051 0.07351126 0.7556389 0.03264481 
