tau2_1 tau2_2 tau2_3 
0.1394706 0.06126342 0.04259381 
0.1885826 0.03841264 0.05969517 
0.05209246 0.1657163 0.3587232 
0.03228081 0.06726842 0.1572593 
0.090654 0.290452 0.05290981 
0.03688878 0.07748049 0.05635667 
0.1256757 0.03210823 0.226227 
0.1796628 0.06932763 0.08729864 
1.55421 0.06151836 0.1212731 
0.2040238 0.05320375 0.07363446 
0.1387942 0.02420869 0.1308919 
0.1609651 0.2122081 0.09198731 
0.1818412 0.06129834 0.1811891 
0.02259144 0.1805533 0.1519003 
1.110868 0.1662823 0.6414537 
0.201706 0.1237505 0.04842168 
0.03937265 0.1847365 0.1304513 
0.1526154 0.040449 0.1059071 
0.9349615 0.106949 0.0465088 
0.1601456 0.02837685 0.06885687 
0.2166862 0.1123621 0.09496227 
0.01504424 0.04041196 0.1318993 
0.9209528 0.06929862 0.3867797 
0.7739581 0.02466703 0.5398265 
0.0478994 0.07572022 0.1291442 
0.01555838 0.08167909 0.09396057 
0.05661242 0.104366 0.3872454 
0.09164622 0.02836425 0.3910532 
0.3873724 0.07966676 0.06976874 
0.02143756 0.04354255 0.2416834 
0.170745 0.03642109 0.08028414 
0.09747829 0.3224949 0.2506233 
0.1895778 0.02540109 0.1946056 
0.02394463 0.0465358 0.4794243 
0.02792276 0.1428201 0.278641 
0.02038996 0.02224815 0.07030695 
0.0406966 0.02299834 0.1022235 
0.0581833 0.1540214 0.1531809 
0.0279577 0.06834658 0.3605154 
0.216318 0.03946194 0.1577729 
0.08265192 0.03352602 0.3101817 
0.453359 0.08062531 0.1794243 
0.2089872 0.03734973 0.3205538 
0.3667341 0.03361551 0.80091 
0.02301452 0.4498625 0.2576663 
0.03082646 0.02334716 0.1431362 
0.1550744 0.06716539 0.5503974 
0.06628149 0.0757756 0.1630917 
0.02616961 0.03875286 0.1263456 
0.0440194 0.1630545 1.151555 
0.1049333 0.07874817 0.0723899 
0.2792632 0.06942509 0.3225351 
0.04325942 0.1027402 0.658103 
0.1734185 0.03521991 0.1590917 
0.1046682 0.08795846 0.08431922 
0.04417504 0.01773956 0.2995025 
0.04887287 0.0397033 0.1226221 
0.7809399 0.08079337 0.1345549 
0.4408609 0.04395986 0.7216488 
0.08690468 0.05171196 0.104357 
0.1284575 0.06215639 0.1237444 
0.06965489 0.0505576 0.5104003 
0.0732686 0.04474548 0.04075992 
0.1021962 0.03134942 0.1638968 
0.1402542 0.05521373 0.3622969 
0.04997712 0.1196044 0.322446 
0.1385812 0.0643584 1.110094 
0.3480424 0.01464956 0.1381101 
0.2288326 0.0272669 0.1124047 
0.05149419 0.09848677 0.1776705 
0.09688917 0.1697651 0.4331176 
0.04921916 0.472466 0.1150744 
0.08624009 0.0288847 0.09607314 
0.03538492 0.05251151 0.02566422 
0.185699 0.04004945 0.4611979 
0.03026877 0.1089635 1.519161 
