"tau2_1" "tau2_2" "tau2_3"
0.03524148 0.01426577 0.146277
0.02904932 0.02074051 0.2142581
0.03772588 0.01803388 0.1154547
0.04976421 0.01328914 0.2179917
0.02965763 0.009304221 0.2326536
0.04149025 0.02223935 0.1988635
0.03640334 0.0430994 0.2227639
0.0512483 0.03403702 0.1395135
0.03537693 0.0216136 0.164593
0.04507473 0.01383172 0.1010058
0.03984509 0.01362608 0.1203109
0.05191855 0.01156145 0.1039242
0.03162757 0.01217871 0.1964192
0.04379536 0.01520217 0.1636197
0.03214904 0.02623081 0.1586721
0.03847204 0.01129864 0.05563037
0.04597829 0.01082699 0.1372307
0.04290816 0.01533264 0.2179434
0.02527338 0.008522782 0.1279772
0.01875823 0.02126462 0.1328425
0.07504658 0.01100045 0.103191
0.02722645 0.0131034 0.09011477
0.03032427 0.01064046 0.1632944
0.03431964 0.01898497 0.2521755
0.03288541 0.01902506 0.1486663
0.04283158 0.009871193 0.1242817
0.04213053 0.0132922 0.1569284
0.04850304 0.01598824 0.2875018
0.04904267 0.01563317 0.1648971
0.06096977 0.02069058 0.350978
0.02125643 0.008423328 0.3566726
0.05871052 0.008122206 0.1716474
0.06920129 0.007460038 0.2135684
0.05794792 0.02783304 0.3359423
0.03561631 0.01482924 0.3166873
0.03592934 0.02325383 0.1246806
0.03501133 0.02275768 0.1851208
0.04171143 0.0129421 0.1113172
0.02159533 0.03176091 0.2175496
0.04530949 0.02207966 0.1307198
0.04415746 0.01580429 0.1641225
0.04660516 0.02078399 0.2330982
0.03930257 0.01282647 0.1206365
0.05044301 0.02521745 0.102949
0.04008651 0.01628821 0.1453573
0.03590003 0.01140556 0.177367
0.03878919 0.01355397 0.08309587
0.035021 0.01211076 0.1249764
0.0238544 0.02252085 0.2497888
0.06363794 0.01524791 0.1132375
0.06632668 0.01083328 0.3273413
0.05106686 0.02347946 0.188024
0.01775104 0.0256042 0.1457719
0.02960437 0.03310989 0.1440794
0.0267164 0.02607801 0.2303261
0.02721633 0.009360109 0.1127281
0.04537402 0.01585722 0.1061771
0.04241966 0.01874902 0.08518441
0.04803742 0.01172063 0.07499214
0.03058521 0.01722333 0.1584834
0.04334605 0.02390172 0.2259198
0.04181124 0.02481753 0.4475758
0.04031651 0.008599264 0.229852
0.02056727 0.02492904 0.202429
0.06513414 0.009378503 0.4841361
0.04932828 0.01271417 0.2037535
0.01645329 0.005626003 0.1572191
0.02914577 0.00916897 0.09238028
0.06115809 0.02089769 0.3504125
0.029107 0.0335394 0.2148141
0.1342353 0.008987608 0.1472412
0.0580511 0.01374113 0.1469795
0.07297737 0.02346746 0.2037205
0.0800234 0.02400911 0.08543739
0.03941237 0.009329607 0.3730586
0.02546971 0.01184566 0.3304767
0.01707695 0.01515334 0.1048916
0.03235324 0.007650813 0.2403375
0.0341171 0.01025881 0.3177864
0.0312054 0.01560764 0.145912
0.05759417 0.03601324 0.06328294
0.07757177 0.0203173 0.1430326
0.03668505 0.02537985 0.1606129
0.03334686 0.01263496 0.07654938
0.02795777 0.01477152 0.1839744
0.02066956 0.03198928 0.1218255
0.02376677 0.0217599 0.09693367
0.03853974 0.01746639 0.2459026
0.02812574 0.01828269 0.1584188
0.01173666 0.01485068 0.2043792
0.04286234 0.01365174 0.2825413
0.03488292 0.02684777 0.2371587
0.03118154 0.0206667 0.106149
0.06039794 0.01146448 0.2612583
0.03954586 0.01575013 0.287798
0.02029797 0.01201103 0.09340979
0.02932402 0.008354045 0.1834537
0.07150234 0.01137203 0.1324779
0.0354472 0.01154384 0.1746727
0.04887252 0.01594627 0.1083016
0.04254919 0.02154537 0.1026711
0.04533596 0.01156203 0.3083439
0.03949242 0.01670356 0.2008311
0.03968624 0.00973575 0.1881051
0.02266922 0.01824597 0.1246258
0.03347053 0.01240618 0.1689346
0.06151881 0.02319112 0.07204834
0.1001178 0.01446482 0.1450738
0.0672427 0.02151722 0.1358614
0.03552095 0.01257032 0.2266752
0.05377106 0.01401308 0.161197
0.03547571 0.02953178 0.1359265
0.05036851 0.00739259 0.3110211
0.02210299 0.02954608 0.07409672
0.08183605 0.03412975 0.2441675
0.03800596 0.01626755 0.1061778
0.04139016 0.01141136 0.1576269
0.05295674 0.009965146 0.1567112
0.04913159 0.01426166 0.2739177
0.03509293 0.0203901 0.1916074
0.01907337 0.01983236 0.1550544
0.04409106 0.02779465 0.2804126
0.02166439 0.01376403 0.09172314
0.03243149 0.01793638 0.2524282
