"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
14.72243 4.033257 30.12911 4.003071 -29.87206 -3.986057
14.91945 3.993596 30.01317 3.995056 -29.93363 -3.815173
15.04794 4.004681 29.97486 3.980711 -29.89837 -3.903437
15.00285 4.033216 30.02827 4.011313 -30.34689 -3.858757
14.89699 4.088061 30.07739 3.987745 -30.06622 -3.679191
15.00126 4.02487 30.07715 3.985925 -30.00797 -3.750662
14.75622 4.005599 30.12896 3.953945 -30.12936 -3.889655
14.85615 4.101689 29.98322 3.998715 -29.8298 -3.748943
14.91085 4.023769 30.04508 4.030283 -30.05058 -3.765512
14.99449 3.984587 30.10733 3.999065 -30.36854 -3.697183
14.94367 4.027851 30.16169 4.028195 -30.32012 -3.906753
15.00123 4.025105 30.2061 4.001263 -30.13704 -3.857074
14.9578 4.105277 30.14677 4.016545 -30.11848 -3.734985
15.08532 4.03819 30.08334 4.003308 -29.77337 -3.947779
14.82123 4.053479 30.13546 4.052498 -30.27872 -3.828005
14.9424 4.027775 30.14306 4.014352 -29.85769 -3.944462
14.85206 3.931838 30.20254 3.994152 -30.01964 -3.852865
14.78966 4.008107 30.10966 4.018591 -30.0974 -3.799241
14.76406 4.03302 30.11146 3.995127 -30.09379 -3.886768
14.89772 4.017951 30.0594 3.976479 -30.0579 -3.703379
15.15448 4.015709 29.98676 4.026661 -29.95865 -3.882069
14.94068 4.051583 30.20371 4.00701 -30.0097 -3.860707
14.88263 4.05028 30.184 4.022241 -29.97165 -3.722639
15.00591 4.013078 30.18304 4.001805 -29.96886 -3.687408
15.03623 4.051191 30.21515 3.989501 -30.03924 -3.731931
15.01232 4.084139 30.24033 4.026352 -30.20265 -3.840493
14.95723 3.933472 30.20516 4.020454 -29.91013 -3.850418
14.99686 3.982248 30.0507 3.985097 -30.33698 -3.803148
14.80802 4.018847 30.26718 3.962417 -30.23918 -3.715718
15.00309 3.964074 30.03151 4.001269 -30.00096 -3.836152
14.84777 4.055193 30.16718 4.021274 -30.12246 -3.732156
15.0317 4.01972 30.14411 4.023655 -29.74952 -3.89394
14.92506 4.074983 30.27688 4.040201 -30.12836 -3.681974
15.05126 4.059161 30.23784 4.028771 -29.94918 -3.86011
15.03458 4.048577 30.06408 4.03448 -30.05182 -3.801568
14.85204 4.098326 30.10593 4.010641 -29.94408 -3.741204
15.03849 4.064899 30.09557 3.98374 -29.82638 -3.777422
14.96503 3.975001 30.0357 3.981814 -29.72963 -3.725048
14.83904 3.99743 29.98168 4.025685 -30.04408 -3.731747
14.9318 3.997202 30.04076 4.00498 -29.88789 -3.849581
14.97782 4.043719 30.03184 4.022502 -29.86975 -3.903374
14.93364 4.049543 30.01819 4.00802 -30.10099 -3.748813
14.97802 4.029449 30.05401 3.981838 -30.29207 -3.706922
15.03743 3.986723 30.06614 3.995473 -29.99261 -3.680685
14.79166 4.065051 30.26905 4.01275 -30.06785 -3.875229
14.99896 4.01358 30.12029 4.045256 -30.07848 -3.869209
15.20399 4.050429 30.11193 4.009957 -29.98433 -4.037551
15.32299 4.053281 30.09665 3.998545 -29.93339 -3.819768
15.17483 4.007962 30.2401 3.987856 -30.25406 -3.733015
15.03007 4.138212 30.17258 4.016686 -29.88105 -3.806353
14.97022 4.075324 30.13058 4.043436 -29.78285 -3.89068
14.87395 3.961546 30.22053 4.005978 -29.93885 -3.67631
