"nu" "alpha"
2.654587 0.4533925
2.936683 0.4133645
3.434433 0.4456844
3.233023 0.4165497
2.639786 0.3038399
2.704015 0.2192031
2.978174 0.2306572
3.019816 0.1778568
2.783048 0.4322162
2.875056 0.3898995
3.105668 0.490838
3.097847 0.3219514
3.23096 0.4914808
3.588763 0.2781431
2.678681 0.4859006
3.896735 0.4898052
3.731838 0.3070973
3.367215 0.3099586
2.997996 0.4955715
3.475628 0.3975823
3.117994 0.4121733
2.914968 0.2030628
2.855032 0.3873019
2.868621 0.233885
3.498821 0.4299652
3.042603 0.1264664
3.253053 0.3634206
3.362723 0.3931386
2.61275 0.331085
3.309816 0.3815467
2.874262 0.3361839
3.036459 0.4377855
2.775956 0.4019672
2.918837 0.4486202
2.926245 0.3327672
2.67049 0.4187343
3.065533 0.162649
2.821721 0.4065499
2.500563 0.2643336
2.88992 0.09460338
3.035058 0.1586255
2.952907 0.3483459
2.946994 0.07390882
3.077377 0.1994605
2.636749 0.1980748
2.881403 0.0288372
2.89434 0.09746986
3.269797 0.2629118
2.848123 0.2450274
3.159083 0.4231851
3.359405 0.3840664
2.913468 0.2018533
2.909442 0.2087732
3.253762 0.4331639
3.065525 0.118009
3.310729 0.4900141
3.104398 0.4395514
2.938458 0.22796
4.148049 0.4736614
3.471015 0.1521413
3.647029 0.1569901
3.011252 0.4419488
3.549476 0.2835085
3.265519 0.09363397
3.157919 0.2989908
3.232331 0.4022435
3.327175 0.2828621
3.351113 0.3030357
3.178396 0.1101268
3.380242 0.0928259
3.313272 0.3468676
2.729162 0.3954173
2.722763 0.2517836
2.95116 0.3138498
2.399581 0.1098739
2.89388 0.1660105
2.993149 0.1693105
3.398542 0.294278
3.009539 0.4453326
3.059125 0.4217047
2.810309 0.4358517
3.381985 0.09442712
3.05181 0.2095791
3.503792 0.4070528
3.241695 0.273588
3.613313 0.08912128
3.130435 0.4441967
3.380214 0.2899869
2.900723 0.2918287
2.993271 0.4476352
3.245736 0.3213269
3.430902 0.1456386
3.053119 0.4759867
2.886831 0.237677
2.515526 0.05902973
2.861309 0.201558
3.222493 0.2342537
3.339165 0.08888846
3.611996 0.02854515
3.42788 0.3946001
3.142639 0.2339267
3.512118 0.455778
3.58121 0.3938603
2.728108 0.03892279
3.277888 0.1840785
2.834846 0.3880131
3.093984 0.4604412
2.892857 0.1704379
2.997974 0.4573366
3.065481 0.4725307
2.503043 0.3523835
3.192811 0.05592572
2.811437 0.2735117
3.628403 0.4373861
3.433813 0.4241912
3.569319 0.3506939
3.296374 0.1289838
3.099125 0.4483212
2.417637 0.3865165
2.974844 0.3320899
3.32612 0.4324273
2.874882 0.4595754
2.869625 0.1114614
3.32729 0.3587187
2.550868 0.2858708
2.94815 0.1701737
3.159372 0.4702808
2.705998 0.2487853
2.878879 0.4665673
3.28471 0.3737476
2.715774 0.1849086
2.601045 0.1215794
3.22971 0.1499753
3.226639 0.1769866
2.808024 0.1343963
3.483692 0.1668758
3.317389 0.4568882
3.118642 0.2989718
3.386649 0.3229998
2.946795 0.2330343
3.050383 0.1748144
2.633518 0.1989595
2.799886 0.1855919
2.711322 0.1137436
2.831886 0.2740458
3.062756 0.2429738
3.055052 0.0243032
2.792559 0.3111357
2.98248 0.3178609
2.631082 0.3016026
3.168655 0.3313579
3.032741 0.3965883
2.939264 0.4494441
2.625325 0.1649946
2.585882 0.4229228
2.930801 0.2590962
3.367846 0.2409753
3.38158 0.1210555
3.600567 0.2222043
3.071983 0.3475295
2.9152 0.2781117
2.999818 0.3021855
2.920537 0.3795389
3.049825 0.4621948
2.695862 0.2972243
2.728656 0.2749872
2.441408 0.1833537
2.86646 0.2713922
2.674073 0.3716658
3.094209 0.3908064
3.249309 0.2558443
3.363002 0.4726418
2.721246 0.3047187
3.150483 0.2445729
3.265174 0.1877366
3.818869 0.1864391
3.592081 0.1798024
3.586076 0.1910052
3.276681 0.3897938
3.035859 0.4455358
3.449983 0.2764867
3.071952 0.340348
2.644458 0.3087237
2.994638 0.1743239
3.41821 0.3300987
2.689098 0.2570518
3.61594 0.4789277
3.405329 0.3496534
3.352475 0.4866414
3.435155 0.2946244
2.846117 0.2936082
3.195455 0.3489951
3.252326 0.1156488
3.552025 0.4526191
2.862105 0.3853921
3.736432 0.4506674
3.15903 0.4309729
3.662006 0.1751645
2.589643 0.1150937
2.838097 0.2859215
2.897107 0.3441163
2.795007 0.4301496
2.772014 0.2948884
2.490413 0.3231804
2.942515 0.2153283
2.954178 0.2611865
2.62525 0.3407548
2.359345 0.2988339
2.94562 0.326162
2.635963 0.2165395
2.848426 0.04109349
3.100635 0.1442464
3.304859 0.3752419
2.993008 0.175382
2.895741 0.3764852
2.998985 0.09002205
3.06765 0.2805402
3.028419 0.4534827
3.010614 0.1443545
2.892394 0.3848582
3.12204 0.254591
3.333698 0.316068
3.350294 0.06826956
2.698238 0.2744538
3.241085 0.3368573
2.988084 0.1429363
2.882762 0.3193588
2.455101 0.1660684
3.112415 0.3697336
2.944294 0.4387411
3.207484 0.3845375
3.295667 0.06285205
3.646335 0.1969944
3.114703 0.1137874
3.061273 0.1360997
3.24847 0.3156322
3.08283 0.1536349
3.264006 0.05321623
3.244915 0.1946614
