"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.2032148 3.95089 -13.86742 -5.089711
0.1668821 3.996816 -13.85384 -5.169567
0.09955563 3.96837 -13.14049 -5.059997
0.004674445 3.956699 -13.32127 -5.237466
0.11004 3.95368 -13.84636 -4.86558
-0.05447657 3.983059 -13.48293 -5.138756
0.03417695 3.987976 -14.01646 -4.951018
0.02948744 3.98394 -14.29232 -4.833015
-0.01409831 3.972009 -13.96197 -4.956376
0.001292659 3.98045 -13.66906 -4.90983
-0.005473398 3.99033 -14.15775 -5.078463
-0.02647099 3.969835 -13.67436 -5.15759
0.1123577 3.996523 -14.17501 -4.956161
0.03951422 3.966785 -13.57414 -5.049935
0.06364194 3.989043 -13.62383 -4.89032
0.0527427 3.991862 -13.39777 -5.020812
0.1370233 3.961527 -12.53619 -5.025512
0.1828865 3.965755 -13.51314 -5.356137
0.01073724 3.98855 -12.83333 -4.685231
0.006456325 3.99087 -13.2631 -5.003914
0.1515867 3.979521 -13.61442 -5.400678
0.02283697 3.977617 -13.09511 -5.19513
0.1715252 3.956457 -13.20903 -5.158639
0.1280558 4.002296 -13.03531 -5.101284
0.1531748 3.976915 -13.24061 -5.095467
0.180733 3.979344 -13.77113 -4.94203
0.1686915 3.990987 -13.38208 -5.151249
0.0397956 3.975844 -12.483 -5.084324
0.1608006 3.997867 -12.86857 -4.9538
0.1138915 3.972637 -13.2556 -5.229101
0.1752561 3.972138 -13.27727 -5.058645
0.03663302 3.962019 -12.69174 -5.345468
0.1907489 3.980479 -12.80148 -5.134052
0.1037984 3.980637 -12.77966 -5.046255
0.01888714 3.957727 -12.14512 -5.051455
0.1209023 3.988095 -12.87794 -4.94221
0.1685925 3.959878 -13.00273 -5.005224
0.0697406 3.959321 -13.30943 -4.888233
0.1026052 3.974491 -13.22282 -5.076214
0.1451554 3.953165 -13.35527 -5.11546
0.1780093 3.985799 -14.23761 -4.750077
0.04014313 3.960723 -13.33628 -5.098939
0.1067452 4.001548 -13.90249 -5.093652
0.05130693 3.990931 -13.82163 -5.055669
0.05728013 3.980418 -14.01311 -5.194663
-0.007593433 3.962857 -13.57527 -4.874447
0.1589826 3.998821 -14.4957 -4.97588
0.05116093 3.992515 -13.88692 -4.937227
0.03968583 3.972488 -13.40828 -5.08671
0.1347792 3.98066 -13.69735 -4.795857
0.2496986 3.996838 -14.19965 -5.238613
0.09840623 3.973219 -13.60762 -5.02713
0.0415557 3.999158 -13.80087 -4.734131
0.02205774 4.000135 -13.56428 -4.785875
0.1213155 3.986591 -14.25254 -5.379803
0.03959087 3.98994 -14.20428 -4.845702
0.1588725 3.961958 -14.71707 -5.009937
0.1349821 3.985423 -14.78714 -5.344212
0.04656185 3.961208 -14.37066 -5.016507
0.03587034 3.951974 -14.57747 -4.885085
0.03247318 3.975293 -14.27986 -4.828693
0.09149022 3.954405 -14.6768 -4.889132
0.09023721 3.981532 -13.98104 -5.2097
0.08172037 3.975859 -13.12421 -5.153805
0.08449072 3.976433 -13.21876 -5.046707
0.1155894 3.990904 -14.01801 -5.040315
0.1087166 3.976991 -13.92663 -5.003649
0.07718565 3.980569 -13.98955 -4.961911
0.04616974 3.955734 -13.76377 -4.949855
0.04800482 3.968964 -13.93602 -5.278025
0.01785999 3.992252 -13.56875 -5.001255
0.0435403 4.002239 -13.58098 -5.10476
0.0570145 3.999234 -13.10967 -4.792225
0.171226 3.971308 -13.60308 -5.174598
0.06729457 3.963837 -13.06259 -5.067614
0.0351546 3.991809 -12.82979 -5.432801
0.05432879 3.975504 -13.16055 -5.356068
0.135492 3.949483 -13.63035 -5.305267
0.09483562 4.012659 -13.50038 -5.276645
0.09270465 3.984394 -13.31398 -5.09641
0.04347715 3.95757 -13.27073 -4.757913
0.08920314 3.972074 -13.52144 -5.030166
0.09972192 3.98492 -13.29826 -5.108088
0.03338894 3.963474 -12.93056 -5.00432
0.1166327 4.004327 -12.75848 -4.739083
0.1824791 3.979949 -12.93071 -4.893546
0.05413 3.970815 -12.7246 -5.015751
0.2167551 3.96894 -13.55136 -5.057556
0.1262784 3.976077 -13.74712 -5.035802
0.1151023 3.971969 -13.59379 -5.061928
0.07436209 3.987129 -13.29946 -5.014315
0.0187227 3.986955 -12.6253 -5.158639
0.04047193 3.96695 -13.31059 -4.930493
0.06499973 3.990072 -13.56815 -5.167867
0.1163847 3.972161 -13.96732 -5.000152
0.0206042 3.967076 -13.23333 -5.088134
0.04532804 3.968393 -13.42845 -5.048588
0.08284919 3.986619 -13.63302 -5.316054
0.01870252 3.988626 -13.1401 -5.117794
0.1827429 3.97939 -13.63182 -4.879442
0.068466 3.949316 -12.54824 -5.03658
0.06858093 3.96418 -12.97136 -4.869856
0.100605 3.992886 -13.27397 -5.166716
0.09490603 3.96577 -12.80161 -5.018506
0.1811717 3.980309 -13.32259 -4.792706
0.106413 3.988889 -13.02871 -4.916282
0.08632979 3.946153 -12.70411 -5.246897
0.2390307 3.983467 -12.61017 -5.096072
0.2142038 3.977101 -13.55386 -5.000688
0.06434857 4.017252 -13.50945 -5.144682
0.05633541 3.964231 -12.99264 -5.256693
0.07463244 3.97431 -13.66231 -5.031015
0.09098929 3.999054 -13.71289 -5.07807
0.1066456 3.966776 -13.83664 -5.081332
0.1039109 4.006016 -13.53532 -5.002906
0.1020264 3.987503 -13.30899 -4.804672
0.0260042 3.972215 -13.08907 -4.908778
0.03909453 3.979869 -13.16339 -4.988735
0.04287876 3.949921 -13.3133 -5.206869
0.03740637 3.974727 -13.24281 -5.015067
0.1520094 3.997234 -13.5087 -5.18879
0.05261467 3.997432 -13.64845 -5.151521
-0.003303435 3.994234 -13.51299 -4.760253
0.1273802 3.967013 -13.88062 -5.158548
0.1173543 3.960633 -14.04428 -5.012695
0.01794209 3.983456 -13.09713 -5.193071
0.0165915 3.970197 -12.78669 -4.990283
0.1315854 3.940943 -13.23753 -5.058965
-0.0291456 3.98066 -13.18061 -4.967874
0.1316017 3.969019 -13.41766 -5.231516
0.08490985 3.953362 -12.806 -5.328574
0.1410931 3.997003 -12.77233 -5.21241
0.1234542 4.004809 -12.74566 -5.137661
0.07774694 3.998985 -12.57502 -4.987452
0.1686402 3.981476 -13.42071 -5.23285
0.04426451 3.974242 -12.47911 -5.608512
0.1938251 3.967429 -13.19591 -5.112021
0.2481599 3.964252 -13.1474 -5.059959
0.1684139 3.988705 -12.80245 -5.012973
0.163821 3.97398 -13.28393 -5.157637
0.1321616 3.98595 -13.75812 -4.992794
0.1035618 3.973425 -13.4142 -5.422223
0.04452595 3.986319 -12.99448 -5.173814
0.1296006 3.98008 -13.99879 -4.993301
0.03820686 3.96074 -13.35573 -5.490968
0.1187609 3.936109 -13.48706 -5.047139
0.09154921 3.982006 -13.25886 -4.95353
0.09096418 3.989304 -13.32956 -5.144301
0.166702 3.976869 -13.50467 -5.124539
0.191327 3.98948 -13.24623 -5.281126
0.1148405 3.946663 -13.0288 -4.947588
0.2194932 3.97867 -13.61316 -4.94091
0.05296597 4.009367 -12.58513 -5.193698
0.3319933 3.989944 -13.71418 -5.191453
0.08136408 3.99704 -13.17642 -5.18387
0.0337756 3.973074 -13.02488 -5.147385
0.06896617 3.964063 -13.27994 -5.146248
0.2026448 3.954554 -13.75558 -5.237156
0.02268187 3.970618 -13.01358 -4.946958
0.1034201 3.990307 -13.63195 -5.049561
0.09431066 3.979698 -13.44339 -5.076256
0.172937 3.986669 -13.48607 -4.859592
0.2597404 3.971071 -13.64582 -5.279689
0.1851883 3.997164 -13.8176 -5.13421
0.01947618 3.939478 -13.11082 -5.284346
