"tau2_1" "tau2_2" "tau2_3"
0.01866276 0.1000866 4.758658
0.01649022 0.1191502 5.94126
0.01922647 0.1985088 4.725875
0.0126206 0.3255884 4.595257
0.007907274 0.09415339 0.2417498
0.01513741 0.7798502 1.909985
0.01360172 0.2524191 5.631035
0.01098697 0.1916232 6.093349
0.009697468 0.5475776 3.492216
0.01842341 0.2544568 4.477897
0.008738937 0.1382854 0.5659449
0.01203186 0.1050335 1.611974
0.01053512 0.09447476 6.471003
0.008986356 0.102996 6.609291
0.01085026 0.1220206 2.999319
0.008140945 0.131132 3.950981
0.01146331 0.1171851 0.7619737
0.0132487 0.2496766 0.4019185
0.008278089 0.2179219 1.124073
0.007770714 0.3111428 3.479749
0.006999295 0.192708 3.720873
0.007174327 0.1297281 5.2932
0.01531678 0.09098068 1.460263
0.01486752 0.06451595 4.399284
0.01298559 0.1734231 3.06268
0.01819805 0.3555996 2.120996
0.01629593 0.1119715 8.574042
0.01184915 0.09793875 8.684125
0.01324805 0.1476311 5.668385
0.01190039 0.4260988 1.056401
0.01318644 0.299559 5.611142
0.01300685 0.1084906 8.264594
0.01382976 0.5564312 7.184218
0.01300821 0.2396646 4.014225
0.01523047 0.2878853 3.660377
0.01381255 0.4125626 1.682073
0.02149676 0.2156647 7.619549
0.006599628 0.1091762 3.62421
0.005674931 0.3293502 0.6666198
0.01369273 0.1886382 0.1085817
0.01620261 0.233925 3.5982
0.01196731 0.08202058 0.8204171
0.01403574 0.08106843 4.705678
0.01937176 0.130886 5.930497
0.01056865 0.3324892 6.215999
0.01077895 0.2988745 2.900659
0.01376313 0.07832139 6.240762
0.01366255 0.4150216 9.30091
0.01029937 0.4546479 4.341148
0.02293339 0.08435129 1.710429
0.01150682 0.2038624 1.859276
0.01497973 0.4192483 1.67572
0.006485328 0.1813492 1.246831
0.007331731 0.1671574 3.657813
0.0155151 0.35801 2.389884
0.01126095 0.4241655 3.004274
0.00660119 0.423845 5.969152
0.01059363 0.152701 6.847395
0.01569555 0.2113284 0.5433433
0.01848116 0.1943212 1.169272
0.01848265 0.2520489 4.94038
0.01258618 0.1016639 5.315761
0.01031283 0.2024117 8.554992
0.01657734 0.2792003 6.63907
0.01288753 0.671324 3.48603
0.01277705 0.07865974 2.197715
0.01176466 0.03575489 0.6261813
0.0123971 0.05528541 5.224962
0.00744513 0.06435222 6.403081
0.01249013 0.1486731 5.478096
0.009825556 0.1448817 6.783421
0.009189814 0.1249754 1.133307
0.009789032 0.2315126 1.543222
0.009675913 0.187958 2.426291
0.01018596 0.1168399 2.164518
0.01534443 0.2611416 2.875911
0.01258695 0.1130042 8.186855
0.01147885 0.1790027 1.774353
0.01715915 0.1589879 4.47802
0.01337912 0.4053392 5.208997
0.01766189 0.3161613 2.853369
0.01203537 0.2104954 1.406913
0.00807053 0.2453953 5.381496
0.01459512 0.0773954 8.039456
0.008051428 0.1697957 12.63834
0.009401992 0.1599286 2.645608
0.01218466 0.2549159 6.530362
0.01630193 0.297525 7.190805
0.008954724 0.09160618 3.050467
0.01479151 0.1015344 2.140255
0.007504036 0.1416121 4.643512
0.01019339 0.08882662 5.752356
0.01160643 0.06514701 2.140973
0.009120956 0.1989145 6.488996
0.01048429 0.2706725 3.036299
0.0117697 0.1545951 6.673851
0.01359684 0.2286797 1.311059
0.01732388 0.3013084 0.9074253
0.01440277 0.2467425 1.048683
0.007827061 0.1362135 6.7388
0.01297248 0.3024516 1.87804
0.007415069 0.5546104 5.644141
0.01035934 0.4390821 1.006476
0.01248754 0.3131924 6.027093
0.01536257 0.2026495 5.430245
0.01306003 0.1949866 6.768098
0.01410522 0.09663284 10.02415
0.01682895 0.09676114 3.161106
0.01244199 0.2352582 1.168404
0.01283444 0.135861 7.430756
0.009081005 0.5828828 1.601333
0.009834308 0.565035 4.210225
0.01919743 0.2560395 3.159929
0.01976153 0.07444431 4.584096
0.01992954 0.2612548 3.993726
0.01033373 0.5509668 5.734632
0.01559376 0.1437327 4.383615
0.01111834 0.0633437 7.315008
0.01349745 0.1651963 12.60245
0.009058023 0.187268 3.436283
0.007629042 0.06456557 3.647396
0.01141727 0.07439003 8.199988
0.01132337 0.08809849 4.272568
0.01943896 0.1035442 6.208319
0.01378313 0.165818 5.481544
0.01056827 0.2536255 6.081533
0.009861176 0.09770424 6.140929
0.008167507 0.2786922 4.685118
0.01172646 0.1926335 3.813421
0.01770257 0.1751021 2.486188
0.01230607 0.3899348 1.246696
0.01177979 0.2804552 5.51454
0.01015247 0.8802906 1.148445
0.01699696 0.1299332 1.04292
0.013109 0.1587437 0.964038
0.01226907 0.1552601 5.723907
0.01267671 0.1203736 5.440016
0.006126932 0.2314719 2.648551
0.008270855 0.2281082 5.446258
0.01218547 0.2192948 5.383154
0.0193052 0.2261844 1.09013
0.02051925 0.07995008 1.535428
0.01671581 0.0674336 10.35369
0.0189878 0.2580106 3.946091
0.009291048 0.1003045 1.362804
0.01990078 0.2551698 4.638792
0.01873913 0.5673845 2.949779
0.009873923 0.3104567 5.752745
0.01156145 0.1928738 3.685594
0.01164673 0.2229073 2.598455
0.01068953 0.1358791 0.4600152
0.01167087 0.3382006 7.485259
0.01053897 0.2230947 8.10246
0.0124934 0.264635 2.894756
0.01338132 0.1893623 0.6364088
0.01756392 0.06947623 2.881592
0.01325889 0.1374693 9.931717
0.01712489 0.3724134 7.059291
0.01304601 0.1739896 3.874021
0.01604554 0.1031298 2.297942
0.01861601 0.1409168 2.397606
0.009106179 0.04989611 5.784749
0.02345258 0.1377161 1.154201
0.01650901 0.2030901 5.682144
0.0133335 0.2050536 1.929883
0.0134664 0.1584911 4.665743
0.01102579 0.1383988 6.6093
0.007983348 0.127661 2.241193
0.01615006 0.1685397 1.999572
0.01244327 0.2771823 4.746873
0.01327538 0.4093583 5.503427
0.01165473 0.2455312 3.371532
0.01887613 0.1443452 8.06258
0.01596166 0.3846948 3.700736
0.009467139 0.07249295 3.750103
0.01305571 0.1974821 3.055801
0.01965173 0.08152093 3.710826
0.01411931 0.1424704 1.428823
0.01273368 0.2307595 7.953047
0.01402057 0.1241838 1.012419
0.01524156 0.1340682 4.42078
0.01124043 0.1877807 5.480741
0.0111673 0.3021045 3.562745
0.02365724 0.8434208 6.370446
0.01439072 0.3575383 5.369417
