"p_1" "p_2" "p_3"
0.780066 0.1638494 0.05608459
0.7796526 0.1620179 0.05832945
0.7911715 0.1527796 0.05604896
0.7822773 0.1570048 0.06071786
0.788341 0.1555608 0.05609822
0.7687638 0.165878 0.06535821
0.8027412 0.1446571 0.05260167
0.7882943 0.1520455 0.05966021
0.7746453 0.1719823 0.05337242
0.7795228 0.161544 0.05893317
0.7877304 0.1648032 0.04746642
0.7698541 0.1622716 0.06787429
0.7735139 0.1803315 0.0461546
0.7765093 0.1700939 0.05339686
0.7988668 0.14651 0.05462321
0.7947963 0.1518355 0.05336812
0.7923743 0.1398307 0.06779496
0.7754193 0.180167 0.04441374
0.7763601 0.1694526 0.05418737
0.7929241 0.1514854 0.0555905
0.7892823 0.1554625 0.05525516
0.7861767 0.1595229 0.0543004
0.7928783 0.1459124 0.06120925
0.7971535 0.1507977 0.05204886
0.7841068 0.1613778 0.05451538
0.7864638 0.1590391 0.05449713
0.7610895 0.1680559 0.07085459
0.7936029 0.1514218 0.05497536
0.7837348 0.1532105 0.0630547
0.7627771 0.1771716 0.06005132
0.7889382 0.158507 0.05255479
0.7614432 0.1900455 0.04851132
0.7648248 0.1777 0.05747519
0.7738119 0.1685367 0.05765136
0.7534233 0.1924802 0.05409644
0.7955662 0.1466689 0.05776495
0.7761955 0.1722442 0.05156026
0.7980729 0.1571603 0.04476683
0.7896446 0.1655841 0.04477128
0.7673807 0.1775618 0.05505754
0.7910062 0.1504786 0.0585152
0.7925979 0.1612419 0.04616014
0.7678024 0.184429 0.04776857
0.7714545 0.1800987 0.04844678
0.7609282 0.1773188 0.06175302
0.7777594 0.1794688 0.04277178
0.7916862 0.1559933 0.05232051
0.7711918 0.1843546 0.04445359
0.7843626 0.1643432 0.05129419
0.772053 0.1642372 0.0637098
0.7840467 0.1598252 0.05612811
0.7873263 0.1487984 0.06387539
0.7626258 0.1801904 0.05718383
0.7759362 0.1753878 0.04867593
0.7940755 0.1687371 0.03718741
0.778333 0.1714029 0.05026419
0.781454 0.1494875 0.06905849
0.7702438 0.1702691 0.05948711
0.7742674 0.16741 0.05832262
0.7600388 0.1840643 0.05589692
0.784761 0.1565782 0.0586608
0.7780245 0.1710377 0.05093773
0.7869122 0.1517078 0.06137999
0.7587598 0.1769873 0.06425288
