p_1 p_2 p_3 p_4 
0.8498224 0.04955792 0.09162851 0.008991133 
0.8080046 0.05627982 0.130779 0.004936637 
0.7733189 0.0008392966 0.1413811 0.08446078 
0.7286999 0.08437489 0.06638401 0.1205412 
0.8471923 0.001231462 0.1195674 0.0320088 
0.8601635 0.02678826 0.07663703 0.0364112 
0.7453611 0.06525391 0.140233 0.04915195 
0.8812161 0.0008205406 0.1079593 0.01000412 
0.7914796 0.004846351 0.1600299 0.04364412 
0.7897689 0.009103337 0.1808964 0.02023143 
0.7822373 0.0226345 0.1431697 0.05195846 
0.8301816 0.03017817 0.09272522 0.04691497 
0.7892377 0.01049973 0.09710551 0.103157 
0.8164618 0.008899568 0.1216394 0.05299927 
0.7878391 0.03008686 0.1179733 0.06410071 
0.7947605 0.008169506 0.1584044 0.03866563 
0.7961763 0.002326791 0.125413 0.07608388 
0.8152936 0.003278503 0.1051643 0.07626359 
0.7390923 0.01439013 0.1989616 0.04755599 
0.7658383 0.0276561 0.1652731 0.04123253 
0.8009874 0.04062372 0.08728469 0.07110424 
0.8023306 0.01337807 0.1104227 0.07386861 
0.7393478 0.01116578 0.156433 0.09305343 
0.7814123 0.02174713 0.1378712 0.05896946 
0.7678493 0.0081686 0.1796857 0.04429644 
0.8368981 0.01054825 0.08330228 0.06925135 
0.7870785 0.03472415 0.1411809 0.03701642 
0.7885563 0.04675299 0.1278684 0.03682228 
0.8278586 0.0001711383 0.1358822 0.03608809 
0.7997121 0.05779116 0.1367776 0.005719137 
0.7182228 0.1145591 0.1617185 0.005499603 
0.851906 0.01288809 0.1184933 0.01671256 
0.7724765 0.06818142 0.1572937 0.00204845 
0.8114485 0.08253098 0.086089 0.01993155 
0.787718 0.08633426 0.1258263 0.0001214313 
0.7861308 0.09034401 0.1196651 0.003860098 
0.8731471 0.04246074 0.07143328 0.01295883 
0.883752 0.04876282 0.06708635 0.0003987983 
0.7382298 0.09651959 0.1631144 0.002136257 
0.840873 0.03918393 0.1048593 0.01508375 
0.7958425 0.02047493 0.1141865 0.06949604 
0.7703285 0.05633429 0.1490526 0.0242846 
0.8273438 0.07629803 0.08772715 0.008631022 
0.7194094 0.09683437 0.1724365 0.0113198 
0.7979304 0.1166415 0.07709546 0.008332688 
0.8195001 0.08695449 0.09310094 0.0004445128 
0.7668022 0.06491966 0.1620329 0.006245275 
0.7444632 0.05032509 0.1602165 0.04499514 
0.8210178 0.03046119 0.1336824 0.01483854 
0.7723497 0.03902009 0.1696749 0.0189553 
0.8375964 0.06870028 0.09223242 0.001470908 
0.8675065 0.0427883 0.08865636 0.001048829 
0.7626339 0.08025811 0.1561284 0.0009796324 
0.8366732 0.07243672 0.08424025 0.006649881 
0.787133 0.04733727 0.1630484 0.00248126 
0.8570973 0.03107678 0.08895989 0.022866 
0.7850279 0.05913641 0.1513257 0.004509949 
0.8462734 0.04661168 0.08170293 0.025412 
0.8070655 0.07228421 0.1189181 0.001732195 
0.8311757 0.04465049 0.1149608 0.00921305 
0.7870862 0.03649509 0.1531476 0.02327109 
0.8122631 0.04004396 0.1427903 0.004902588 
0.742304 0.06611958 0.1881136 0.003462797 
0.8137779 0.03405662 0.1468051 0.005360311 
0.7938985 0.08567443 0.1001397 0.02028731 
0.7794807 0.0596774 0.1568498 0.003992109 
0.7298348 0.09240748 0.1185985 0.05915916 
0.7969493 0.0746733 0.005705734 0.1226716 
0.7539903 0.03868259 0.09319909 0.1141281 
0.7722375 0.0934225 0.004176037 0.1301639 
0.7921205 0.06373784 0.02020975 0.1239319 
0.7657782 0.03190018 0.002795068 0.1995266 
0.8169708 0.04854957 0.005058432 0.1294212 
0.8838146 0.06563397 0.002445551 0.04810591 
