beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-30.37433 -3.923436 29.31959 4.168428 14.12681 4.792245 -12.8838 15.62075 
-29.95213 -3.678791 30.02402 8.642515 15.32183 3.549018 0.4892852 -10.814 
-30.04496 -3.722033 9.86799 3.666886 15.44011 3.994162 16.55104 9.286701 
-30.14942 -3.647042 12.54326 5.338171 15.61254 3.060724 12.75437 4.141535 
-30.12171 -3.882505 3.685908 9.667058 14.89504 4.653938 28.29498 4.282937 
-29.60012 -3.921407 -4.402813 -14.4931 15.71773 4.366337 29.85935 4.568693 
-29.97427 -4.001892 -19.30988 1.57079 15.0446 4.357947 29.9135 3.959246 
-30.18703 -3.637066 9.882031 5.821076 15.95977 3.489978 28.74043 4.294941 
-29.92419 -3.652333 12.97995 9.106143 15.64713 4.492989 29.20885 4.549211 
-30.01886 -3.939574 8.38248 0.7645897 16.17355 3.497963 28.52798 5.035968 
-29.73687 -3.847664 -2.429718 7.292673 16.2034 3.077529 29.122 4.315896 
-30.96119 -3.712573 -4.379448 0.4719131 17.20261 3.909401 29.46449 4.176221 
-31.08579 -3.651356 10.1281 20.12817 15.8847 3.555916 29.32735 6.491694 
-30.02763 -4.026071 0.3366699 -7.788771 15.57979 4.01155 30.09311 3.12361 
-29.97565 -4.277206 13.4601 6.322814 15.96985 3.334133 29.19053 2.752527 
-30.31761 -3.72002 -8.764606 10.8176 15.60667 4.33726 29.03742 4.012135 
-29.99931 -3.865958 -17.90934 8.710956 15.41809 3.833416 28.66471 5.579126 
-30.36161 -4.208951 0.08315974 9.70826 15.19889 3.117668 29.37103 3.74564 
-30.33823 -3.785616 -6.204366 -2.888145 15.73981 3.805534 28.7899 4.975292 
-28.9032 -3.798063 -14.82218 13.86478 14.98636 3.296102 29.58172 3.970162 
-29.29588 -3.767655 -9.90763 4.64862 15.11445 4.244487 28.8575 4.468332 
-29.81862 -3.934977 -8.933882 15.36129 15.59922 4.178346 29.13166 4.575686 
-30.67809 -3.933506 0.8137048 -6.820952 15.85089 2.632749 29.21765 4.743636 
-29.66732 -4.013273 -1.817268 -0.8809196 15.78124 2.979475 27.55888 4.715861 
