tau2_1 tau2_2 tau2_3 tau2_4 
0.2445263 0.1144979 0.8741365 5908.795 
0.06143428 5.844382 0.8803764 1133.71 
0.0744272 58.9534 0.9411609 48.68385 
0.2668659 0.893074 0.1056862 14.67883 
0.3470243 0.2227927 1.029137 0.2765367 
0.09318915 587.4053 0.6951676 0.03558954 
0.0330109 0.3718055 0.7311909 0.07140723 
0.06998028 66080.17 0.5549633 0.03877417 
0.15159 49894859 0.8505624 0.0467664 
0.2240144 0.2517094 4.002268 0.1976357 
0.1353534 1824.725 0.08693943 0.3667498 
0.1325892 109.724 1.403939 0.07500418 
0.1700692 3.435461 1.605079 0.208893 
0.08539936 0.2067244 2.691916 0.1481709 
0.3110171 2.46428 0.3258302 0.7989306 
0.6527264 30698.09 1.516686 0.01696036 
0.2647945 0.2995122 3.010835 0.51136 
0.1332722 0.06066771 0.7231305 0.04710726 
0.1351865 1.476575 0.1149947 0.05567676 
0.5986137 9.39509 0.4601048 0.08748881 
0.2074561 4957.951 0.2138581 0.07323004 
0.2012378 109212 0.1594284 0.05636711 
0.1323967 0.09993991 0.7139853 0.04577784 
0.09958814 5.878218 0.4283173 0.06529256 
0.4886681 0.09941214 0.03160379 0.01792575 
0.2129458 1.17707 0.3752789 0.01513831 
0.07608229 863635.4 0.4976176 0.1745408 
0.1946392 0.3617155 0.03858026 0.05903093 
0.3440617 4329.393 0.1434466 0.1537039 
0.2126333 2.454087 0.09983674 445.5517 
0.1843246 0.1408226 0.2027761 0.3635007 
0.2700861 0.01308225 0.01967331 37.21581 
0.2139597 0.0143183 1.274927 0.0940623 
0.2264497 0.4111777 0.3254042 480.2606 
0.17475 0.1245354 1.075121 0.2233475 
0.1750341 0.08562788 0.4603604 0.05756087 
0.02491064 0.1191307 0.3126698 1.018388 
0.0417856 0.06621596 0.2218634 184.8785 
0.09172723 0.2066292 0.412609 420.9394 
0.1173029 0.1254549 0.09517692 680.2773 
0.3910335 0.01799668 0.1629813 129.258 
0.1406404 0.1454884 0.3828814 0.1868138 
0.3019686 0.02662756 0.7788058 0.06941378 
0.7173598 0.08536199 0.2720494 0.06513515 
0.1887618 0.09192218 0.3563269 3892.056 
0.1597896 0.3121357 0.3471842 4.494296 
0.608531 0.04147374 0.1460019 0.02730115 
0.1488228 0.2314085 1.004238 208.4071 
0.2433347 0.3159615 0.5600885 24133.11 
0.2677815 0.1407234 0.8539919 8361.132 
0.3091935 0.06073327 0.992283 146.5672 
0.1371496 0.1027233 0.8669266 27.58467 
0.1900077 0.06811417 0.5692078 169217755 
0.151214 0.05660368 0.3956745 429.0014 
0.1031394 0.02421178 0.4111863 149763185 
0.08035746 0.1237985 0.07490726 11.57123 
0.203408 1.510162 0.4407677 82943.74 
0.1985215 0.06202533 1.242735 4911157 
0.2049357 4.149024 0.4163964 461.6319 
0.4487591 0.09220317 1.171379 7091688 
0.4635391 0.07382712 0.1126912 163105.9 
0.2782093 0.4669542 0.3009588 8.976608 
0.09816962 0.0643529 0.7205444 230813960 
0.2078751 0.1069808 0.01670048 3976.016 
0.2065478 0.1435321 0.695678 0.3687619 
0.4908511 0.04917284 2.886198 4214118 
0.06616358 0.0771214 0.4156071 31.65597 
0.1240624 0.1869438 5.19614 0.9097484 
0.3833142 0.2307605 0.8784131 0.3965279 
0.1031468 0.03484585 5.92057 1.017178 
0.1937374 0.4174599 11.95936 0.3545251 
0.2871013 0.1309507 26680.16 0.8325202 
0.2879916 0.1449764 12.2926 0.08751994 
0.2031306 0.04509297 183.2708 0.02534638 
0.306236 0.4434463 0.06139043 0.5226325 
0.486012 0.03613467 0.09623981 0.2102466 
0.4605506 16.79371 0.5198577 0.0758592 
0.2749501 2.449694 0.8295771 0.1352678 
0.05335741 31.22693 14.24289 0.06524064 
0.04268837 3822414 7.845291 0.6947638 
0.1789044 1859096 0.07882864 0.3462187 
0.1618543 11995.06 0.07040859 0.5573041 
0.3948602 16.28003 1.937902 1.073003 
0.1756626 25.51015 0.07024952 0.1495282 
0.084598 1371 7.404633 0.132227 
0.2559997 346.4392 0.1006728 0.2537885 
0.2769264 18.90946 0.1047922 0.7669875 
0.117596 0.2046939 0.08467728 1.056237 
0.1622013 18.03728 0.2811215 0.2424748 
0.2983142 0.8877232 0.06273044 0.08253815 
0.3025712 6.409081 0.06763194 0.290699 
0.3920543 191350.5 0.2213935 0.6774608 
