u.bar t.bar 
1.019763 0.8031305 
1.083332 0.7678009 
0.9715219 0.8886808 
1.004613 0.8509455 
0.9973188 0.7784952 
0.9953987 0.8368639 
1.047531 0.755579 
1.046362 0.7631003 
1.089787 0.7269473 
1.000848 0.7986996 
1.056218 0.8992911 
0.9809715 0.7826191 
1.025944 0.771622 
1.040452 0.8686686 
1.039279 0.9041245 
0.9912685 0.8226307 
1.000663 0.8449529 
1.02923 0.8267557 
1.01463 0.8675504 
1.004546 0.8012411 
1.002314 0.9729791 
1.01874 0.8448406 
0.9883436 0.918228 
1.058635 0.7452231 
1.156983 0.8440269 
1.02728 0.8583841 
1.108778 0.8439503 
0.9856727 0.8007492 
1.063497 0.8722832 
1.076237 0.8779127 
0.9810742 0.8357733 
1.020417 0.8138157 
0.9543126 0.911333 
1.230226 0.8268582 
1.002146 0.8156487 
1.011327 0.7983295 
0.9379469 0.8098609 
1.004359 0.8171048 
1.078336 0.752967 
0.9834437 0.739099 
1.03006 0.8532311 
1.02679 0.8672962 
1.012114 0.8280618 
1.016506 0.7989348 
1.05455 0.8382517 
1.116663 0.9198264 
1.048823 0.8190267 
1.015394 0.8958625 
1.010895 0.8016391 
1.048436 0.8491048 
0.9840753 0.8958388 
1.009003 0.9350981 
1.023767 0.8794665 
0.9700295 0.8983659 
0.9894419 0.8636939 
0.9905813 0.8497007 
0.9930783 0.7828567 
1.048702 0.9405729 
1.009305 0.8184292 
0.9941138 0.7918788 
1.046181 0.8325133 
0.9993055 0.8371274 
1.025754 0.9008637 
1.016172 0.7999961 
1.019703 0.8759333 
1.033825 0.7876819 
0.9932108 0.9598478 
1.067492 1.037508 
1.102905 0.9579225 
0.9975902 0.9405027 
1.043629 0.8975859 
0.9961192 0.8253994 
0.9826265 0.7914866 
0.9804812 0.7793443 
0.9876916 0.8645033 
1.043724 0.9934131 
1.057848 0.9013971 
1.253099 1.251918 
1.111876 0.7741266 
1.04808 0.8346991 
1.007811 0.9634506 
0.9967519 0.8578059 
0.9987166 0.8340967 
1.035202 0.8857273 
1.245191 1.02692 
1.065031 0.9062152 
1.043951 0.9307224 
1.045747 0.8143354 
1.024366 0.9102036 
0.9683036 0.8603516 
1.073266 0.8818015 
0.9989671 0.7313832 
1.073882 0.7841099 
1.091864 1.081449 
1.070612 0.8600236 
0.9649174 0.9270008 
1.23909 1.06442 
1.052603 0.9464159 
1.104409 0.85549 
1.108234 1.012464 
1.086781 1.012938 
1.01525 0.8927608 
1.124287 0.8370475 
1.039256 0.7850687 
1.154253 0.7979485 
1.107839 0.8981867 
1.038717 0.8553721 
1.055333 0.8410722 
0.9928809 0.9028142 
0.9556917 0.826213 
1.046737 0.8405948 
1.020875 0.8853448 
1.015502 0.8027566 
1.082573 0.8416878 
1.050646 0.805514 
0.9992443 0.9578297 
1.028228 0.7885936 
1.095955 0.8620776 
0.9892337 0.7921576 
1.037403 0.8000105 
1.070484 0.9785134 
1.029834 0.8433587 
1.013591 1.005897 
1.047156 0.8330904 
1.010954 0.8804532 
1.000921 0.9248819 
1.031968 0.9003338 
0.9967295 0.7790925 
1.026637 0.7680791 
1.061688 0.8583269 
0.9506801 0.9609699 
1.018946 0.9771465 
1.012395 0.9146416 
1.064261 0.7719957 
1.021067 0.8038006 
1.021533 1.043939 
1.163648 0.8771363 
1.039876 0.8903822 
1.015821 0.9223823 
1.092185 0.8844814 
0.9986937 0.8381205 
1.006856 0.9235961 
0.9911121 0.8708205 
1.024137 0.8335653 
0.9988107 0.7623632 
1.109676 0.7707979 
1.037723 0.8529731 
1.035292 0.7619024 
1.014548 0.768094 
1.071635 0.7263128 
1.142087 1.202183 
1.098762 1.126882 
1.037809 0.8857531 
0.982288 0.8754613 
1.086282 0.8515321 
1.110177 0.7494706 
1.049961 0.8171162 
1.060306 0.75848 
1.011279 0.8893635 
1.241395 0.8645997 
1.017536 0.9507043 
1.129599 1.006802 
1.118134 0.879328 
0.9364239 0.8941229 
0.9913229 0.7595808 
1.02397 0.8662998 
1.018702 0.8708953 
1.170747 0.9507137 
1.07985 0.8221669 
1.012113 0.7895474 
1.08097 0.8526158 
0.9931243 0.7710613 
1.027665 0.8753679 
0.9893701 0.8434619 
1.074843 0.7785317 
1.073275 0.8965546 
1.024596 0.8494381 
1.033253 1.005866 
1.074909 0.7894668 
1.06137 1.093989 
0.995842 0.8435573 
1.052391 0.7925655 
1.044763 0.8443388 
1.012651 0.8528445 
0.9963332 0.8809006 
1.053397 0.8369896 
1.176071 0.8455785 
1.134414 1.006253 
1.120724 0.7389972 
1.029771 0.8058316 
1.016998 0.8092384 
1.005794 0.8414152 
0.9407664 0.8584408 
1.060157 0.8352464 
1.02368 0.9695037 
1.03245 0.9875351 
1.031136 0.735052 
1.07313 0.9064474 
1.081089 0.9363321 
1.045048 0.8171554 
1.049352 0.9228595 
1.018037 0.8489965 
1.003918 0.8187109 
0.9981533 0.7069103 
1.011587 1.164446 
1.097418 0.913163 
0.9853619 0.9237628 
1.066781 0.9236948 
1.053264 0.8827123 
1.017703 0.8230615 
1.092295 0.9786354 
1.029232 0.8195822 
1.10483 0.9021508 
1.022713 0.8704682 
1.039956 0.8461094 
1.028387 0.8222045 
0.9855731 0.8861462 
0.9908292 0.8636523 
1.179462 1.020389 
0.9621793 0.8492143 
1.065383 0.9956059 
0.9605872 0.8302172 
1.071276 0.7750093 
1.104938 1.060702 
0.9984345 0.9166318 
1.035345 0.8402957 
0.9531016 0.9433708 
1.243828 1.129523 
1.131895 1.20209 
1.084574 0.8028961 
1.102816 0.8716654 
1.113179 0.8654372 
1.087066 1.08746 
1.02126 0.8714793 
1.03094 0.8480295 
1.024588 0.8911312 
1.006825 0.781127 
1.062805 0.8592146 
1.021194 0.8281797 
1.046456 0.7869281 
1.01995 0.78601 
1.121479 1.045498 
1.034731 0.8409067 
1.064635 0.7301092 
1.056118 1.064759 
0.9925473 0.7896999 
1.019145 0.8789684 
1.027147 0.7092425 
1.031223 0.8248128 
0.9639759 1.116814 
1.114651 0.9209505 
0.9962781 0.8249021 
1.014432 0.8089417 
1.014615 0.8022005 
1.024471 0.8058776 
1.019589 0.8046548 
1.003582 0.9231407 
0.9914075 0.9113756 
0.9581569 0.8538252 
1.03505 0.7878465 
1.009651 0.8904197 
0.9623556 0.8946907 
1.02478 0.8116029 
1.013768 0.7720142 
1.045119 1.052881 
0.9991686 0.8102443 
1.091955 0.7810889 
1.087412 0.9228743 
0.9922322 0.8934054 
1.000884 0.9684977 
1.021493 0.8255 
1.007771 0.8135803 
0.9808003 0.8496042 
1.011249 0.8525489 
1.029102 0.6767551 
1.108793 0.9728433 
1.044741 0.7369991 
0.9937536 0.9307525 
0.952435 0.8379731 
1.002217 1.028971 
0.9797056 0.8738565 
1.006447 0.7578352 
1.021418 0.8116482 
1.001372 0.9530543 
1.006981 0.9033263 
1.056205 1.022302 
1.136842 0.8850916 
1.06304 1.009223 
0.9593036 1.014783 
1.06586 0.8737569 
0.9906247 0.9286488 
1.071031 0.9129156 
1.007854 0.8413157 
1.111931 0.8890605 
1.052434 0.8619723 
1.006056 0.8512634 
1.016368 0.9571487 
0.9728066 0.8482541 
1.038346 0.829327 
1.006597 0.9430418 
0.9900059 0.8400111 
1.086187 0.7806131 
1.072296 0.8830576 
1.023954 0.8452567 
1.214453 0.9993044 
1.050208 0.9292988 
1.017036 0.8466333 
1.005689 0.8836433 
0.9949082 0.8234156 
1.012882 0.7786525 
1.059402 0.7808633 
1.038637 0.9862497 
1.080155 1.150705 
1.028092 0.8046522 
1.077612 0.8798038 
1.000065 0.9147093 
0.9578073 0.9946673 
1.063315 0.9063495 
1.073 0.8379082 
0.9938086 0.8706371 
1.031697 0.7418811 
1.004052 0.9194238 
1.055216 0.8687383 
1.019734 0.9588704 
0.9206217 1.021172 
1.031571 0.8196904 
1.052833 0.8731926 
1.033572 0.9380784 
1.005045 0.8782178 
1.010616 0.8661759 
1.08533 0.9815202 
1.003408 0.8356249 
1.075179 0.8304774 
1.034331 0.830351 
1.078308 0.8806341 
1.014011 0.938163 
1.135176 0.8240776 
1.013553 0.7810895 
1.066184 0.8140281 
1.006769 0.7607929 
1.019348 0.8137205 
1.128929 0.8949979 
1.027531 0.934227 
1.072977 0.8299655 
1.080635 0.9459957 
0.9955969 0.7953257 
1.080386 0.8242007 
1.012165 0.8878073 
1.063052 0.778547 
1.067944 0.8255062 
1.001614 0.7863067 
1.023519 0.7890057 
1.010385 0.7933416 
1.089359 0.8758711 
1.072797 0.8269439 
1.06207 0.9007884 
1.017271 0.8241182 
0.998916 0.8162087 
0.990025 0.8193431 
1.136973 0.9921095 
0.9878658 0.8430589 
1.015514 0.8733271 
0.9889013 0.7892382 
0.990959 0.775506 
1.052876 0.8725514 
0.9755329 0.8091768 
0.9976233 0.8762465 
1.080731 0.8200107 
1.072063 0.7819293 
1.029014 0.9021978 
0.9623147 0.9455597 
1.026585 0.9432452 
1.038792 0.8351174 
0.9870684 0.7349197 
0.9750399 0.9636554 
1.011316 0.8705384 
1.118712 0.9723214 
0.9864367 0.8879522 
