tau2_1 tau2_2 tau2_3 
0.01507784 1.928272e+12 0.003354975 
0.01290511 0.1379465 0.002921591 
0.008671991 29.85526 0.003112162 
0.01147774 56.07591 0.002850553 
0.02996129 295950.9 0.00279409 
0.0172083 0.02792563 0.002898373 
0.01506737 0.7296405 0.002471901 
0.0182445 11569.76 0.003423073 
0.01130421 592.2623 0.00325385 
0.01343879 0.4815012 0.002881569 
0.01395555 0.1285625 0.002648367 
0.01409909 0.2589125 0.003337888 
0.01322916 9468615722 0.003041116 
0.02397596 31.34723 0.002965479 
0.01091668 4.916778 0.002411953 
0.01714427 0.5626417 0.003089844 
0.0106585 29.6549 0.00364117 
0.01035162 70065.21 0.002560646 
0.008210407 4574846 0.002698586 
0.01116119 7816071 0.004244855 
0.003334988 0.5012849 0.004624186 
0.009565199 14224378 0.002867029 
0.009865723 0.06565252 0.003316717 
0.008419872 13621.41 0.003590477 
0.008374328 204.3255 0.003792473 
0.02392033 0.1216477 0.00267214 
0.01098967 62949.33 0.002989494 
0.02063635 73217.55 0.004115629 
0.0186729 0.05722065 0.00397122 
0.008451904 122.332 0.002815383 
0.01983861 1.655459 0.002694836 
0.01448147 7728.897 0.003564063 
0.01019972 13.63335 0.002688576 
0.008013148 26427.51 0.003062358 
0.01405896 51.04391 0.002655463 
0.01332882 16.76186 0.002958546 
0.01968498 0.8001515 0.002568519 
0.01379352 0.5815432 0.002858076 
0.01581081 0.3002594 0.003134756 
0.01125612 0.5204011 0.002880931 
0.01825769 15.06271 0.003171748 
0.01617024 3.484194e+13 0.00326087 
0.01607329 16.18093 0.002796953 
0.01904269 42.75002 0.002716297 
0.01070805 16.43279 0.003253663 
0.006788942 5.740564 0.003246511 
0.01223095 0.4527167 0.004237287 
0.006621661 0.179699 0.002306084 
0.01871069 219546062470 0.003271764 
0.003741925 0.1118482 0.002979288 
0.01183682 22.65368 0.003386135 
0.01254378 2.193038e+12 0.003451947 
0.02465224 3.709015e+13 0.003870714 
0.009502018 0.2083171 0.003228892 
0.01583891 25688040968 0.002671635 
0.02396458 91730161 0.002940722 
0.01392145 11.46984 0.002701035 
0.01208202 5.145244 0.003308811 
0.008591452 3.137206 0.003578757 
0.02003049 13.65029 0.002774396 
0.006440557 0.3601299 0.002839103 
0.0138755 2.314958 0.003692832 
0.01341843 0.6223557 0.003031512 
0.02273004 0.7355244 0.003212848 
0.01415007 2961448 0.003005926 
0.01497308 0.2969336 0.002957927 
0.01948238 56.58133 0.002671203 
0.006586508 1787393 0.003243407 
0.005667336 1429.749 0.003137711 
0.012965 4803205320 0.002491342 
0.01184967 7.437569 0.003769573 
0.01335479 0.0424393 0.003507481 
0.02546922 1.698636 0.003049882 
0.005400045 0.06954837 0.002838203 
0.006648929 26128235 0.002432179 
0.02518786 857.5894 0.004515942 
0.01603541 50.36523 0.002625368 
0.003350408 0.04223579 0.002785611 
0.006054924 2.68979 0.003011999 
0.01262662 0.1898763 0.002260406 
0.005552635 288448099 0.003544115 
0.009519771 9429.248 0.002467474 
0.01490073 0.4020146 0.003505724 
0.006473334 0.05910598 0.00320789 
0.006691238 4.494708 0.003783919 
0.009227267 233214.4 0.004238742 
0.008960347 13275.02 0.003656995 
0.006002071 23.76565 0.003173709 
0.01368 0.07587326 0.00251815 
0.02761803 178836.5 0.003576852 
0.0179855 452.1617 0.00247668 
0.01703215 1473.425 0.004693874 
0.01341464 4037435 0.002894004 
0.004693854 185432.7 0.00280696 
0.006083444 172.3244 0.004047736 
0.009807708 628.8048 0.003115881 
0.006560525 837.1416 0.003343929 
0.006188429 899940.8 0.003558097 
0.0134133 0.2352466 0.002964717 
0.00275698 124.6704 0.005544136 
0.00954986 0.7924241 0.002424136 
0.005607081 17.82086 0.002750586 
0.009467055 479278414 0.003055766 
0.01207197 671.5429 0.002616485 
0.005495384 1898.753 0.0039724 
0.005498591 4.095651 0.002648232 
0.007024939 0.2518838 0.003723602 
0.02284743 0.5979681 0.003244029 
0.01166473 0.4004859 0.003103438 
0.01352449 2211.411 0.002397537 
0.006617944 2.957574 0.003591809 
0.007764623 23439.62 0.00313501 
0.01237348 0.3499385 0.00238013 
0.01307466 0.2690364 0.003711449 
0.01225601 1725.963 0.002749538 
0.0280842 32.14717 0.003092107 
0.009245388 5570.747 0.002555222 
0.005186378 55.92036 0.002475457 
0.009439567 791096.1 0.003526844 
0.008585199 5.897989 0.002963349 
0.01344669 4.280844 0.003082136 
0.01427875 0.1290446 0.002920684 
0.008664313 8340.345 0.003614603 
0.008367711 43.87879 0.002880662 
0.01351963 10.19533 0.00364628 
0.01056171 341212.1 0.003093552 
0.01453944 1.769268 0.002616316 
0.01973275 10850094 0.003536551 
0.02219619 171.3763 0.003672373 
0.005838306 0.1024344 0.003335309 
0.01189386 23.79682 0.002571193 
0.0119001 9.41529 0.003612943 
0.007641721 0.4275855 0.002951227 
0.01655478 12567.11 0.002668694 
0.01384987 0.2116699 0.00366566 
0.004769406 0.8910885 0.003150668 
0.007073416 95.08815 0.003993274 
0.01062522 1.77996 0.00252061 
0.01148817 158.7993 0.002752531 
0.01018838 0.1893165 0.003240186 
0.03307149 0.4799852 0.002219614 
0.01491531 731454.7 0.003057951 
0.01188549 0.5711516 0.002637194 
0.008048858 305.9789 0.00358764 
0.03156287 7.964848 0.003296779 
0.01145372 11.09917 0.003193246 
0.01604663 8.937274 0.003410468 
0.03956183 0.1329696 0.003352371 
0.0151058 13.76189 0.003090234 
0.0170585 43286553 0.003143511 
0.007176465 163.5938 0.002460883 
0.003127951 26480428877 0.002904237 
0.005717227 0.4748013 0.002862672 
0.004931499 8285.421 0.003382748 
0.01027833 9.099454 0.003243091 
0.009681568 1.284173e+12 0.003279914 
0.0206494 2.453443e+21 0.002763659 
0.02349559 53.3166 0.003054347 
0.01932533 74419.91 0.004014192 
0.008249364 87.3382 0.004042042 
0.008035617 0.1655041 0.003376972 
0.003779763 0.6961425 0.002996114 
0.01532334 1638452 0.003359621 
0.009724635 416932713 0.002749049 
0.01756529 0.07268546 0.003244532 
0.005344488 5.518901 0.003263587 
0.0146208 10.85497 0.002627239 
0.006127505 165.5002 0.0034708 
0.007265138 236.6825 0.002679203 
0.01085331 0.09957576 0.00292404 
0.008231351 13.66343 0.002840925 
0.01279004 0.0500555 0.003481598 
0.02941455 9.229309 0.003369778 
0.02004863 0.9193442 0.003230971 
0.01198136 800.4086 0.002494917 
0.008059091 8.0916e+18 0.003569277 
0.009678227 668.856 0.003119385 
0.008111859 4279691627 0.003134397 
0.01628154 58393.65 0.00291755 
0.003249596 3.929039 0.00276331 
0.0172338 69.20815 0.003001374 
0.01549008 276.2708 0.003137572 
0.02206233 10.42191 0.002817241 
0.01457862 599.7393 0.002888357 
0.02093879 2709565526 0.00316263 
0.01486053 1.589662 0.004190404 
0.01157959 90.23193 0.003049504 
0.00825026 2092417400 0.002964296 
0.009727048 2299060517 0.003739417 
0.01758899 33.52483 0.003601333 
0.0157311 15915.3 0.002849288 
0.01276495 230930.3 0.003880389 
0.007768961 6598.763 0.002963069 
0.01294638 2640233 0.002874951 
0.01011237 1.13257e+11 0.002443771 
0.006437653 19.35361 0.003290377 
0.01305922 0.07813221 0.002651039 
0.02666583 643870520505 0.004298639 
0.01049497 4851094 0.003641102 
0.005299163 2670.501 0.003631871 
0.009782857 31171.73 0.002447565 
0.01625764 210.1779 0.002674071 
0.007815552 0.223073 0.003691385 
0.02048637 0.04077973 0.003520166 
0.008848499 2.158002e+23 0.001874951 
0.005645764 3.917529 0.002440888 
0.02265458 9.791872 0.002344533 
0.009816906 336275 0.003871806 
0.01264607 1.04145 0.003359231 
0.0225934 181.3198 0.003044232 
0.00760585 519.859 0.003945022 
0.02300431 31.22042 0.003139396 
0.006598597 0.9172871 0.004894293 
0.01519134 20.40692 0.002953308 
0.0200625 0.2270669 0.003225779 
0.01609914 856.7734 0.003341412 
0.01856232 48.96756 0.003243367 
0.01227764 1.147614e+15 0.003082438 
0.004428456 0.3371558 0.003156374 
0.0109624 468182046 0.00221366 
0.004584171 0.5487485 0.004674751 
0.01714205 1.720797 0.003297134 
0.01766794 10679.34 0.003077289 
0.006986888 41816.57 0.002334671 
0.01551537 0.1282236 0.003515523 
0.01449494 3590.808 0.004140497 
0.02865952 1.404044 0.003138221 
0.003156737 5197443044 0.003740749 
0.004199377 2.841149 0.003097435 
0.007555536 763463.5 0.00365478 
0.01578555 69.29034 0.003942689 
0.01278061 0.6088941 0.003144446 
0.003323225 91131820 0.003079526 
0.0139299 11.36548 0.002738091 
0.01126132 0.06166749 0.00320124 
0.00930959 0.6442045 0.003168552 
0.01104943 1.943015 0.004545029 
0.01998775 6477.617 0.00350468 
0.009955298 136.3607 0.002313902 
0.01251605 142.7402 0.002517601 
0.01655863 0.4828566 0.002726721 
0.004926465 15726.87 0.003078042 
0.004035616 520049026 0.003021894 
0.01793644 284342.5 0.003578956 
0.004015312 182.1883 0.004098139 
0.02010448 7759693 0.003335168 
0.02716515 199157.8 0.003029794 
0.01300514 1.858371e+15 0.003398177 
0.01532646 0.1328967 0.00290401 
0.007989662 15629.55 0.003752297 
0.00553378 124.7569 0.002027844 
0.01898083 2769.868 0.003580651 
0.01559989 2.099554 0.003928796 
0.01895287 1570.444 0.00319154 
0.01210216 1670973243 0.004802006 
0.01740856 510.8269 0.002901051 
0.01275044 85.67902 0.002982485 
0.008414567 11514137327 0.002981656 
0.02134819 0.5235274 0.003795317 
0.02358013 5085.532 0.003635749 
0.01513452 0.6957889 0.002633716 
0.0117251 555086.5 0.002546257 
0.008222702 0.05400426 0.002877139 
0.01542017 8.281918 0.002995204 
0.004073475 120942.4 0.003884952 
0.006897552 1.95293 0.002685841 
0.01797884 2.121552e+17 0.002944957 
0.005774646 0.09367343 0.002219276 
0.00971692 2122.73 0.003455396 
0.004217516 7.939803 0.003456602 
0.006005113 5.850068 0.003580207 
0.01789859 2.775755 0.003824587 
0.01291325 1.883218 0.003297188 
0.01006113 5155.653 0.003711391 
0.0168396 716.7539 0.003711575 
0.008097045 0.410418 0.002676124 
0.01121591 114.331 0.003088966 
0.004541797 1800896 0.002732476 
0.01297687 43.05482 0.003095352 
0.003124018 4474177 0.00471316 
0.006903816 0.1912474 0.002757757 
0.01105714 1.304529 0.004160727 
0.01504332 0.1238599 0.003019678 
0.005869275 0.5659972 0.002829651 
0.00535974 431.1622 0.003116785 
0.003527231 5.428058 0.002719166 
0.008395734 0.1293889 0.003472758 
0.007849526 3925626 0.003039473 
0.004256912 65208966 0.002977965 
0.01416602 0.1174043 0.002663739 
0.01125269 11.94172 0.002392134 
0.005948481 694063295 0.002838219 
0.01893593 8093814 0.002372583 
0.006120251 42.54625 0.003046976 
0.007428717 2504.504 0.002936061 
0.01292581 0.3715174 0.003371278 
0.007893614 3.340935 0.002756795 
0.02381694 19.59351 0.003784259 
0.009880274 0.08920639 0.003949198 
0.01677237 4.554199 0.002825636 
0.01302385 43.23699 0.002762456 
0.01458548 5.931607 0.004400149 
0.009579556 239.446 0.003081327 
0.01658872 16.70404 0.002656102 
0.00497693 2936.801 0.003433138 
0.006144411 2900885 0.002690341 
0.01135085 0.1813971 0.002685739 
0.01443066 69002.14 0.003562886 
0.01703848 77.51876 0.002753953 
0.0219346 89.75095 0.002770836 
0.02085017 2.332059 0.002891372 
0.007879436 54977.23 0.002738513 
0.004445993 444435684 0.002458356 
0.01150857 55236.12 0.00383348 
0.01289385 0.1281825 0.003108052 
0.01862309 0.09053498 0.003009653 
0.01032115 711.9292 0.002512425 
0.01840659 2730.584 0.002630233 
0.01437824 0.06714176 0.002459611 
0.01216398 651313.7 0.002833534 
0.0156348 0.2621326 0.002936999 
0.007615409 4.720847 0.003323991 
0.01339445 5510.286 0.002738588 
0.009545806 1182299 0.002159489 
0.008571727 0.9068488 0.003467636 
0.02027163 562912.1 0.00305979 
0.005218987 1.175985 0.003618827 
0.004883385 0.3336075 0.002814061 
0.01894757 8.25539 0.003220803 
0.01166152 775.1931 0.003366895 
0.005835956 6822.108 0.002461843 
0.01150652 3.824146e+14 0.003231172 
0.02377634 1718.136 0.003334523 
0.02322038 0.06564473 0.003347379 
0.008887508 349851608103 0.003335471 
0.01693559 19.35289 0.003342925 
0.009078194 3.632141 0.004109177 
0.01336442 671.8019 0.004372905 
0.007514345 157.8229 0.003727339 
0.01234594 337221094 0.002748601 
0.009626905 265.9202 0.002533026 
0.004005558 0.5284256 0.00328055 
0.01125691 32.26196 0.003106583 
0.008251082 1.160762 0.003852111 
0.004173088 8715.592 0.00366642 
0.0214981 253180.5 0.003253589 
0.01937539 0.04267149 0.003271951 
0.01479125 149888.4 0.002574652 
0.009806309 627214055 0.002819645 
0.01657572 159511.1 0.002974439 
0.01285388 6.625447e+15 0.003621347 
0.01433332 208.2921 0.003019269 
0.02322629 1.340049e+14 0.003263469 
0.01518963 11027851955 0.003346839 
0.01095635 1.706359 0.00334483 
0.01096623 0.8246701 0.003548055 
0.01447948 4.739641 0.002825667 
0.01550818 0.2470945 0.0028679 
0.01379488 0.03101249 0.003214643 
0.01006247 7013275911 0.003549616 
0.0165069 48.89349 0.003172802 
0.02098522 0.1232636 0.003157761 
0.01239359 0.04090345 0.00273537 
0.02741879 8180.473 0.003064474 
0.008298412 1614145 0.00234324 
0.02024815 490.7679 0.003667861 
0.01555586 1.673309 0.002764843 
0.009328339 6.723635 0.002680842 
0.01011975 0.8895015 0.002574069 
0.003787277 9.888881 0.003311058 
0.008705957 0.1645539 0.002673064 
0.009971901 2.765483 0.002889574 
0.02364084 57167.64 0.004127369 
0.01466679 0.3529379 0.003615021 
0.02263163 7652531 0.003554293 
0.01715682 6206697103 0.003440904 
0.007717514 17.35418 0.003175236 
0.01486781 162421.1 0.003754959 
0.02036857 0.1655506 0.002623749 
0.02037817 0.4321624 0.002895712 
0.02703414 50.88043 0.004281238 
0.01590883 34.04644 0.004568339 
0.01199619 0.158094 0.00300993 
0.009833763 431.4915 0.003132436 
0.0109843 0.1440103 0.002257404 
0.007656861 17.65399 0.002946219 
0.008498993 5.943183 0.00313529 
0.01480946 0.5233795 0.002290173 
0.006109529 612.466 0.002616256 
0.003374984 1936368 0.003791458 
0.005288628 48.79398 0.002881788 
0.007919096 1.763991 0.00430441 
0.01295825 0.1801335 0.002266414 
0.04021625 4.657728 0.003861314 
0.01860892 58.00034 0.002574028 
0.01317239 61.59256 0.002879598 
0.0108795 452.4602 0.002354612 
0.01343395 1.033984 0.004103351 
0.01966925 0.8871411 0.003509927 
0.006349047 4.265008 0.003159474 
0.02113976 7.680564 0.00315955 
0.01179984 0.1970536 0.003493237 
0.01131646 8.336486 0.00296037 
0.01298404 6.537014 0.004731802 
0.01926244 718883278 0.003198527 
0.01546051 0.4293943 0.003904886 
0.0141778 440.1008 0.004080476 
0.008659392 1.027046 0.003036942 
0.01417361 0.1733797 0.002735009 
0.02304821 460.6472 0.003191782 
0.01300946 1.512783 0.003018027 
0.008148341 0.5133077 0.00351923 
0.003250577 1.482624 0.003658216 
0.005337302 422107.8 0.002666441 
0.002762536 0.08342973 0.003065336 
0.006177581 1157905 0.002463471 
0.01805567 197718.2 0.003563162 
0.004218497 0.1455397 0.003082939 
0.01995383 7.15812 0.003285575 
0.006707315 5.244405 0.00255079 
0.01266997 1312.751 0.00447188 
0.0228829 0.3102037 0.002599548 
0.008979304 0.7543098 0.004654182 
0.01115693 1.13959 0.00281077 
0.01077148 5148111718 0.002752523 
0.01176179 1.994473 0.003207823 
0.009235531 0.9537399 0.002889467 
0.01253911 610.802 0.003137222 
0.019405 3.224223 0.002617523 
0.01642258 14441.55 0.002844525 
0.01438964 43487.03 0.002906958 
0.008801595 17230.1 0.003733216 
0.0114878 0.7404015 0.003039105 
0.01157911 6.446208 0.003820272 
0.01549923 1.15113e+11 0.002023949 
0.0133044 75.97635 0.002737375 
0.01837797 4.063457e+12 0.003188726 
0.03005616 6561.46 0.00327883 
0.02109749 6.409757 0.002875261 
0.00948168 2.088357 0.005405286 
0.01307457 236089.6 0.004409512 
0.007958959 0.1398407 0.004537698 
0.01251839 12.84921 0.004325726 
0.005231977 3.979405 0.003169603 
0.0122722 3853664 0.003332805 
0.004346281 26.93383 0.004257762 
0.003688003 41.68724 0.002465379 
0.01238599 0.5021253 0.002490088 
0.0126422 0.489833 0.002473373 
0.008151952 198405.1 0.003106275 
0.01195212 2843.525 0.003265805 
0.01222621 0.5948171 0.002933424 
0.01591823 152.2624 0.002697145 
0.01314239 265956.2 0.002952209 
0.004914518 17.01869 0.00264052 
0.009079726 34.24832 0.002758282 
0.0184943 60.48419 0.002900242 
0.01438397 364.1487 0.003224316 
0.01329498 101.6536 0.003034803 
0.03209273 12.1122 0.003050807 
0.01333248 2901.828 0.002931222 
0.01679922 22.76843 0.003890087 
0.01161319 1322.096 0.002389662 
0.009995265 84766.67 0.003361233 
0.008830529 3.029626 0.003075783 
0.01461491 17.8353 0.00364692 
0.01524138 0.08539365 0.00345744 
0.01552535 6871.188 0.00267012 
0.02035372 560.2601 0.002615641 
0.01620699 0.172073 0.00368142 
0.008092594 261.2572 0.004085142 
0.02504571 0.3018709 0.003647214 
0.01916224 1407.58 0.003930244 
0.005379311 75.79399 0.003259537 
0.0205064 0.623405 0.003806947 
0.01846872 120.6713 0.00323606 
0.01037136 4.029328 0.002885374 
0.008871724 1.805744 0.003061456 
