"comp1" "comp2" "comp3"
-2.815674 1.162811 -2.003162
-2.847556 1.212009 -2.02537
-2.864444 1.255394 -2.120321
-2.940147 1.222639 -2.190159
-3.13726 1.15994 -2.151568
-2.867595 1.134956 -2.074986
-3.163249 1.214141 -1.938261
-3.051444 1.105948 -2.029659
-3.089229 1.104966 -2.01759
-3.054445 1.183571 -1.981376
-2.741571 1.204316 -2.002023
-2.886435 1.100036 -2.072903
-3.037987 1.061124 -2.011929
-3.2568 1.022005 -2.043755
-3.111712 0.9914561 -2.10758
-3.025669 1.012116 -2.176009
-2.787653 0.9820487 -2.193165
-2.756241 1.079109 -2.264825
-2.787012 1.03796 -2.329637
-2.576903 1.037841 -2.237743
-2.833499 0.9862801 -2.23505
-2.933191 1.141367 -2.138555
-3.063225 1.087496 -2.071402
-2.674278 1.138551 -2.155969
-2.63733 1.208385 -2.033696
-2.785223 1.100913 -2.108394
-2.695414 1.15101 -1.956024
-2.556864 1.097511 -1.925369
-3.062003 1.061337 -2.009177
-3.414169 1.173238 -2.11227
-3.40451 1.175692 -2.211743
-3.166795 1.17677 -2.086969
-3.092926 1.101801 -2.110709
-2.795698 1.148242 -2.204004
-2.634199 1.086045 -2.184104
-2.906317 1.075038 -2.040646
-2.958663 1.060448 -2.178632
-2.964729 1.053721 -2.294207
-2.863418 1.062995 -2.049472
-2.978914 1.017218 -2.061145
-3.168929 1.070585 -2.024661
-3.22194 1.20764 -2.137053
-3.408992 1.239388 -2.179327
-3.011629 1.111885 -2.139703
-2.747757 1.070183 -2.137037
-2.98977 1.12903 -2.010186
-2.735038 1.054026 -2.032282
-2.815542 1.015589 -1.913642
-2.903502 1.004173 -1.882767
-3.106221 1.0585 -1.88327
-2.886196 1.079933 -2.063467
-2.89098 1.071722 -2.161834
-3.054897 0.9404647 -2.216618
-2.885474 0.9882439 -2.229195
-2.609305 1.021989 -2.095585
-2.622153 1.131659 -2.078145
-3.090235 1.176374 -1.856922
-2.71836 1.193264 -1.892693
-2.459413 1.097768 -1.9415
-2.441709 1.031246 -1.893298
-2.358568 1.069229 -1.858956
-2.859136 1.038385 -1.90231
-2.87761 1.11608 -1.964463
-2.88864 1.112293 -1.93049
-2.415394 1.112413 -1.96182
-2.802216 1.130654 -1.890662
-2.821578 1.132644 -2.008891
-3.131624 1.126905 -2.133634
-3.153604 1.099098 -2.171539
-2.896579 1.040863 -2.091246
-2.453315 1.040064 -2.015644
-2.568039 1.020937 -2.019883
-2.696735 1.058744 -2.034826
-2.672702 1.032635 -2.043253
-2.776803 1.085073 -2.086226
-2.893923 1.166263 -2.069043
-2.722138 1.161568 -2.098044
-2.373 1.175788 -2.097519
-2.665883 1.186663 -2.117388
-2.688616 1.175956 -2.101634
-2.566786 1.13622 -2.015934
-2.687396 1.105113 -1.925221
-2.553335 1.134881 -2.028973
-2.798041 1.174919 -2.124129
-2.604892 1.160764 -2.003998
-2.885088 1.109315 -1.870069
-2.407243 1.184696 -1.888264
-2.441981 1.18966 -1.963312
-3.232244 1.222118 -2.004921
-3.260717 1.149274 -2.010829
-3.031165 1.181978 -2.005292
-3.383305 1.08069 -2.048912
-3.691987 1.148812 -2.076189
-3.70436 1.131998 -2.121093
-3.496365 1.113799 -2.105435
-3.431943 1.158499 -2.037821
-3.09366 1.208361 -2.33678
-3.359312 1.222873 -2.331385
-2.957161 1.18693 -2.168635
-3.186932 1.259966 -2.17801
-3.12115 1.220545 -2.195986
-2.927274 1.129137 -2.172101
-2.799239 1.116845 -2.069454
-2.864757 1.206363 -2.036008
-2.958387 1.192047 -2.159604
-2.709879 1.166334 -2.04299
-2.894866 1.096619 -2.15459
-3.00709 1.021223 -2.075172
-3.283763 0.957892 -1.903721
-2.965524 0.9859342 -1.940352
-2.998032 1.046914 -1.968785
-2.961622 1.033195 -2.090223
-2.932717 1.083381 -2.097449
-2.756714 1.024457 -2.090532
-2.900423 1.042693 -1.995909
-3.050388 1.059498 -2.053037
-3.113682 1.124498 -2.045067
-2.955211 1.116427 -2.076316
-2.93438 1.153999 -2.05644
-2.626007 1.159996 -2.049566
-2.891209 1.154151 -2.095182
-2.848742 1.134056 -2.138204
-3.107785 1.131558 -2.144782
-2.962549 1.107188 -2.293414
-3.059476 1.184947 -2.398904
-3.049633 1.159216 -2.274226
-2.672196 1.240752 -2.278427
-2.884611 1.092883 -2.207082
-2.921581 1.147188 -2.083579
-2.695984 1.168703 -2.140416
-2.902213 1.093981 -2.140435
-2.60412 1.129069 -2.127229
-2.687773 1.200172 -2.16774
-3.003109 1.179191 -2.155628
-2.99931 1.137905 -2.164345
-3.025729 1.120033 -2.204947
-3.454118 1.201758 -2.143635
-3.233902 1.243894 -2.091855
-3.111934 1.102333 -2.144971
-2.884319 1.104676 -1.967883
-2.734916 1.135508 -2.054632
-2.733742 1.095099 -1.918033
-2.710285 1.05717 -1.930255
-2.978726 1.1261 -1.865994
-3.152013 1.121699 -2.032038
-3.09419 1.119015 -2.075258
-3.06349 1.247573 -2.061688
-2.717016 1.18772 -2.243943
-2.717191 1.111415 -2.339086
-2.822887 1.144747 -2.327412
-2.917135 1.188349 -2.161218
-2.960163 1.150036 -2.108204
-3.24946 1.214156 -2.201875
-3.13947 1.233139 -2.067027
-3.051809 1.183065 -2.048001
-3.060512 1.213243 -2.167498
-2.95172 1.17664 -2.094373
-2.754012 1.257858 -1.941913
-3.010322 1.211009 -2.040009
-2.931848 1.214354 -2.178577
-3.123465 1.130302 -2.220979
-3.110131 1.125721 -2.156796
-2.952756 1.103701 -2.17795
-2.854554 1.144818 -2.047116
-2.608411 1.186033 -2.056123
-2.616365 0.993569 -2.122081
-2.839038 1.058411 -2.094302
-2.7537 1.084437 -2.119371
-3.089194 1.092082 -2.127453
-2.923491 1.073156 -2.135759
-2.880637 1.041349 -2.085234
-2.763292 1.09304 -2.077922
-2.983661 1.184769 -2.020508
-2.713509 1.158276 -2.105653
-2.655379 1.08558 -2.049821
-2.660638 1.176187 -2.020017
-2.84 1.199901 -2.050541
-2.77266 1.148784 -2.124691
-2.839374 1.109899 -2.197467
-2.778407 1.112559 -2.219773
-2.830944 1.108755 -2.27735
-3.074996 1.137285 -2.261299
-2.876857 1.141573 -2.165869
-3.073813 1.124397 -2.103
-3.525265 1.212379 -2.203383
-3.085594 1.110109 -2.207195
-2.629173 1.151607 -2.078969
-2.703574 1.126363 -2.155924
-2.856775 1.170755 -2.075367
-2.658242 1.216886 -2.019876
-3.051937 1.221064 -2.108798
-2.888668 1.183117 -2.049965
-2.821468 1.137186 -2.122466
-2.913998 1.147001 -2.09166
-2.895335 1.156563 -2.079454
-2.860453 1.164968 -2.075238
-2.853126 1.092147 -2.07528
-3.263549 1.071192 -2.038431
-3.325329 1.110782 -2.024065
-2.949796 1.096451 -2.113965
-3.075445 1.124329 -2.168306
-2.871598 1.065877 -2.181859
-2.859138 1.131991 -2.210849
-2.423092 1.2216 -2.107935
-2.774352 1.249872 -2.196637
-2.921343 1.204417 -2.195044
-2.994887 1.099799 -1.895385
-2.858151 1.131081 -1.97373
-2.800143 1.163826 -2.081492
-2.898136 1.103503 -1.967529
-3.178041 1.181328 -2.176432
-3.080428 1.162857 -2.382063
