"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-29.87643 -3.941044 30.18763 3.981073 15.06901 4.007741
-29.96735 -3.898977 30.29758 4.022469 14.95837 4.039001
-29.87212 -3.791316 30.20661 3.985901 14.98624 4.053392
-29.91998 -3.690391 30.22582 4.00244 14.96879 3.946958
-29.87354 -3.849078 30.10814 3.994052 14.86159 4.019258
-29.83197 -3.744134 30.08716 4.005121 15.05602 4.010692
-30.20166 -3.960091 30.25007 3.97705 15.03141 4.044644
-30.22582 -3.833456 30.16318 3.985708 14.9516 4.00691
-30.21954 -3.806197 30.10581 3.997974 15.0077 4.016485
-30.17011 -3.772663 30.18575 4.035701 14.99712 3.955942
-29.94191 -3.855185 30.29101 3.990692 14.9414 4.101936
-29.90141 -3.932264 30.06476 3.996382 15.09912 4.016624
-30.20834 -3.900618 30.05622 4.060119 14.98597 4.025287
-30.13019 -3.75141 30.03711 3.998696 15.0253 3.973734
-30.02678 -3.821768 30.00154 3.982388 14.94311 4.077491
-30.13018 -3.587557 30.07319 4.01789 14.64409 4.060517
-30.27952 -3.802087 30.09018 3.995634 14.50094 4.047635
-29.91817 -3.76956 30.11354 3.994587 14.75485 3.967592
-29.77713 -3.746799 30.05151 3.975097 14.77888 4.033648
-29.58183 -3.820471 30.0512 4.009197 14.83487 4.051534
-30.20859 -4.059525 30.05895 3.991957 14.66557 4.057074
-30.02776 -3.839704 30.18269 3.997452 14.8216 3.970005
-30.22958 -4.127004 30.06127 3.994684 14.90307 4.020475
-30.08488 -3.677338 30.22461 3.989468 14.72444 4.087194
-29.86573 -3.800472 30.20875 4.006003 14.93359 3.962307
-29.9589 -4.033656 30.22125 4.014845 14.74113 4.109269
-29.82578 -3.907241 30.18303 3.962493 14.97602 4.037079
-29.89649 -3.836669 30.19098 4.004188 14.97132 4.069348
-30.33626 -3.772396 30.16777 4.027127 14.89384 4.045299
-30.20526 -3.788613 30.04228 4.038738 15.11273 4.053135
-30.21078 -3.812163 30.03524 4.017933 15.08047 4.074882
-30.26972 -3.790173 30.14257 3.999856 14.92781 4.081901
-30.04771 -3.972106 30.04542 3.996922 15.07607 4.029336
-30.09359 -3.881411 30.19833 4.051395 14.73376 4.044414
-29.8853 -3.663353 30.07883 4.022591 14.78431 4.017373
-29.90834 -3.87513 30.02805 4.009376 15.07895 4.04598
-29.99297 -3.87662 30.06622 4.002899 14.88703 4.055821
-29.9808 -3.786296 30.00635 3.995981 14.79034 4.028769
-29.98787 -3.789808 30.06331 4.016719 15.00399 4.05607
-30.02536 -3.800616 30.04533 4.020986 15.00958 4.000791
-30.0839 -3.712246 30.03461 4.046081 15.11507 4.027533
-30.124 -3.866566 30.18191 3.974043 14.91444 4.081951
-30.21027 -3.862268 30.11356 4.046136 14.99214 4.127658
-30.1251 -3.823857 30.14249 3.99608 14.90087 4.044834
-30.00747 -3.901886 30.17256 4.035278 14.79103 3.971232
-29.97723 -3.71985 30.1205 3.990726 15.14291 3.956147
-29.83465 -4.03698 30.13625 3.960155 14.9856 4.061271
-29.89014 -3.819743 30.06909 4.001812 15.14169 3.993622
-30.03664 -3.826215 30.03731 4.027298 15.07753 4.068539
-30.28571 -3.939872 30.09195 3.972886 14.98757 4.124727
-30.04941 -3.913715 30.08877 3.990691 14.92404 4.032653
-29.86597 -3.675879 30.03486 4.029759 14.95628 4.021999
-30.02471 -3.822351 29.97434 4.031937 14.80102 4.087024
-30.00984 -3.997088 29.99262 4.01253 14.76516 4.039705
-29.77711 -3.831512 30.05996 3.988216 14.91312 4.04413
-30.04835 -3.707785 30.19363 4.016084 14.89667 4.09379
-30.09927 -3.850252 30.15294 3.999377 15.12283 4.007071
-29.82084 -3.758753 30.17949 4.012829 15.08641 4.011864
-29.87957 -3.71297 30.25717 3.982316 14.89789 4.009381
-29.70788 -3.802982 30.08985 4.019155 15.00751 4.008351
-30.13152 -3.820721 30.25515 4.021946 14.70106 4.036233
