"nu" "alpha"
5.181401 0.2947448
4.837717 0.3591248
4.412985 0.1315429
5.413445 0.1985725
5.831397 0.4459557
5.674704 0.4620329
7.46154 0.2354427
4.792743 0.3621726
4.867572 0.3195586
5.430972 0.1720727
5.330674 0.2175615
4.474143 0.02208079
5.878289 0.30464
3.867204 0.2149517
4.778946 0.04454737
5.219462 0.2455108
4.398918 0.3557959
5.363632 0.1947834
5.909296 0.4064288
4.549112 0.1116108
4.567901 0.04383633
5.54432 0.1041082
5.394443 0.3848574
5.311812 0.2579853
5.266434 0.2317442
7.796839 0.363715
5.548166 0.2957659
5.230171 0.4663196
6.948514 0.170414
5.683625 0.1857799
5.769824 0.2653956
9.039261 0.4878184
5.421011 0.08615774
5.73004 0.1789702
5.615294 0.2414357
5.013513 0.3262142
5.15225 0.3722036
5.777064 0.2552692
5.020405 0.1701807
4.497711 0.2226819
5.734266 0.1763038
5.938403 0.08740943
6.143723 0.4366538
5.313964 0.3225924
4.564009 0.4104877
6.535208 0.07384806
4.977136 0.2309156
4.782544 0.2074883
5.097265 0.09227299
4.970927 0.05740887
4.748125 0.08015214
5.751797 0.2181482
4.963834 0.2003888
4.209205 0.2502458
4.743661 0.1703704
3.592884 0.1742792
3.61246 0.2040858
5.751799 0.2904713
3.709842 0.3811034
6.315213 0.3697997
6.937289 0.2091942
7.514743 0.121335
5.341023 0.4653431
5.381591 0.3154693
5.641178 0.02196907
5.685293 0.2941769
4.010493 0.4793929
4.42503 0.1229495
6.11728 0.2981213
5.825235 0.3447034
5.897604 0.3510368
5.013109 0.3036094
4.881167 0.4197331
6.671614 0.4046479
4.894186 0.1491875
4.723036 0.4446292
5.078277 0.1653471
4.916491 0.2365705
6.963522 0.174976
4.933481 0.4521631
5.743736 0.1473397
5.858586 0.4368948
6.241415 0.3083659
6.024347 0.2194813
5.024435 0.1725523
6.136183 0.3070918
4.487604 0.4201036
3.830898 0.3928289
5.25515 0.1501904
5.037583 0.3986856
4.351969 0.3925796
5.43292 0.3940548
5.370419 0.3671374
5.895168 0.1320741
5.573967 0.1270823
4.862855 0.1372729
5.625142 0.1571708
4.041304 0.2813969
4.708505 0.1656315
5.9876 0.2341114
6.319352 0.3684316
4.910162 0.4617672
5.796418 0.05635129
4.8931 0.1638359
3.935986 0.4465008
4.38052 0.3721018
5.577341 0.2555318
5.695816 0.3319051
4.73876 0.2871749
4.741011 0.2523139
4.311795 0.3945032
4.507935 0.4154091
5.623334 0.3078487
4.552786 0.1367095
4.682503 0.2396351
3.869521 0.3119923
5.6239 0.318197
4.025458 0.4434783
5.037848 0.08448629
5.384889 0.1771646
5.684872 0.1031171
5.869925 0.2773382
4.64365 0.3623156
5.645221 0.1967444
7.222963 0.05840844
4.895948 0.1287452
5.29636 0.08876264
5.21357 0.0587993
6.147874 0.2578707
5.437822 0.3446412
4.840585 0.4162755
4.986017 0.2977572
5.485063 0.3904666
5.255463 0.04397521
4.405763 0.4691333
5.613457 0.310426
4.174451 0.4005776
4.026018 0.1656873
6.079679 0.2144418
6.253611 0.08755876
6.980025 0.1641674
5.670499 0.1157502
4.254262 0.1377456
5.290431 0.340983
5.263322 0.1217228
5.654629 0.4260491
5.597228 0.2082628
3.965235 0.3110995
3.929704 0.1697486
4.623155 0.2795503
5.821719 0.1508673
6.270179 0.4549001
5.054824 0.3654283
6.018317 0.06587916
5.440256 0.04970728
4.688906 0.3869428
5.713906 0.3833535
4.865679 0.4454931
5.473535 0.3740488
5.075289 0.09294692
4.675013 0.432331
4.679343 0.3615536
5.622923 0.1746174
4.767859 0.09498068
5.298227 0.05535577
5.663426 0.08206396
4.208277 0.1342714
3.816221 0.2340899
3.818737 0.4897204
3.803988 0.4154231
5.039563 0.1467852
5.355488 0.2076901
4.057773 0.494216
5.918202 0.2040839
5.640343 0.1923196
3.716988 0.3451704
5.406092 0.05296417
5.733519 0.4361605
4.656616 0.4548237
4.621915 0.2681664
4.87399 0.4019306
4.235853 0.2278707
6.4648 0.2036525
5.76623 0.2787462
4.829347 0.2148347
3.822603 0.3893431
4.696324 0.3910594
5.408734 0.2049925
5.548653 0.1760367
4.81325 0.2515425
3.700748 0.1730297
4.724076 0.3802561
5.967554 0.3628578
4.789902 0.30438
3.423987 0.285609
5.193719 0.3579319
4.967471 0.2020604
4.951422 0.2263582
4.972591 0.1083675
5.53151 0.4368322
5.147516 0.2001291
5.257992 0.1689049
5.385916 0.393515
5.259386 0.115123
5.262506 0.164535
4.451676 0.3138185
4.709628 0.1470733
4.607428 0.1968756
4.78192 0.39643
4.817082 0.2551656
4.730697 0.3447179
5.694864 0.4940609
5.823843 0.1305156
4.447355 0.4711819
6.70461 0.4413237
5.361437 0.134689
4.860386 0.2654814
4.550923 0.4410605
7.615482 0.2361712
5.642409 0.2382293
4.987795 0.03037717
6.271779 0.2171679
3.965534 0.2521368
5.531216 0.1937165
4.95403 0.3254676
5.931588 0.4842919
6.297127 0.2733752
5.178634 0.3954465
5.295708 0.4359931
4.34086 0.46921
5.313783 0.4361622
4.010231 0.2904386
3.93483 0.302117
3.458082 0.2261343
4.212331 0.1865179
4.54222 0.2584777
5.504077 0.1686602
5.134699 0.3588983
4.26314 0.3755641
5.257214 0.3324177
5.565801 0.1467126
5.10587 0.09630473
4.428668 0.07567306
4.530894 0.07354015
4.570425 0.2440192
4.242305 0.09592729
4.533595 0.2072681
4.411176 0.2605854
4.878234 0.4943637
4.599836 0.3233647
4.824846 0.3900913
4.466518 0.2183971
6.519179 0.3243897
6.412838 0.2576889
4.968077 0.3908399
4.185288 0.4792274
4.396147 0.4661621
4.771112 0.2264122
5.080591 0.142581
4.948238 0.3284847
4.64061 0.0501097
6.403508 0.05752541
6.00725 0.07303646
4.368314 0.1815132
4.526342 0.06897477
5.24124 0.03290443
4.23062 0.1255795
5.092594 0.08643776
5.953392 0.2442533
4.656757 0.05205008
5.395306 0.1484933
4.892528 0.1559849
5.781841 0.108657
6.18857 0.2589066
5.8402 0.2381329
5.062318 0.2359576
4.969674 0.3008863
4.906373 0.2789766
5.159521 0.4109166
7.519223 0.3782346
5.337343 0.3095816
3.914934 0.2112308
5.887373 0.3726162
6.007726 0.340072
5.456257 0.321473
5.254961 0.2679692
4.598481 0.4825887
5.138052 0.2937546
5.257382 0.3095987
5.399599 0.1173707
5.297127 0.1110212
4.518538 0.06980561
4.118722 0.4414565
5.644826 0.3559441
4.277043 0.1805699
5.31681 0.3670809
5.567702 0.45323
5.810319 0.1706476
5.151787 0.1416495
6.815984 0.2904029
5.342687 0.1237389
5.093961 0.1856054
5.646715 0.2985226
6.227764 0.2807719
5.430899 0.2971847
4.878666 0.2623617
4.989317 0.4389174
5.706181 0.3143553
4.370962 0.1456922
4.802251 0.2297528
5.52789 0.238078
4.371673 0.3473663
5.010777 0.08020317
5.18663 0.2434903
6.379639 0.06562579
5.26417 0.08615754
4.861303 0.410156
6.08999 0.03083986
4.932332 0.1847493
4.883301 0.3027757
4.481651 0.2334749
4.667834 0.3027672
4.55081 0.2972709
4.538302 0.140304
4.862907 0.2650536
5.308779 0.235716
4.683314 0.1817387
5.049929 0.3337486
4.762847 0.4794212
4.416193 0.4244954
3.979608 0.2023444
5.631143 0.4587163
4.835136 0.3374573
5.723795 0.2275561
5.768823 0.3807887
4.996062 0.4597576
4.27842 0.3660124
4.618883 0.4967265
4.95854 0.3128382
4.612113 0.09605076
4.942466 0.1276358
5.659843 0.1712629
5.627807 0.2092482
4.924304 0.3809494
6.430226 0.1700499
4.934878 0.4853393
5.986915 0.22078
4.538581 0.2076641
5.798126 0.1024225
8.228406 0.3035193
4.770462 0.2203307
4.746506 0.0961293
5.143795 0.4266295
4.3033 0.08724186
4.25415 0.4720301
4.888295 0.2713874
4.39032 0.1026041
4.492889 0.3613746
5.851737 0.1033621
4.662535 0.1822235
5.621412 0.4129984
3.980176 0.1172044
5.012642 0.07874978
4.607505 0.2428262
5.851123 0.3742254
5.646785 0.2689442
5.679606 0.4956895
5.014825 0.2327411
5.471914 0.2402229
4.891321 0.3477781
6.174103 0.08654024
5.339411 0.453352
5.391228 0.09897023
6.713489 0.3035178
5.62299 0.2433281
5.696774 0.3752967
5.4953 0.319577
5.959109 0.2513338
4.889215 0.3180192
4.818069 0.3113846
6.495879 0.3332537
4.876425 0.3027204
5.151325 0.142985
4.996924 0.132872
5.370015 0.4240365
4.838834 0.08830717
5.05697 0.3115604
5.109937 0.4925667
5.071111 0.292084
5.729412 0.3543316
5.310868 0.2203035
4.102436 0.09157177
5.445658 0.2903857
5.462554 0.4620733
5.824275 0.1367591
6.427346 0.03419556
5.562581 0.03562917
6.747981 0.3167205
4.647665 0.3507059
6.901767 0.06789303
4.344093 0.3099876
6.069426 0.1243081
8.11426 0.3056192
8.491497 0.06851339
6.722888 0.0583051
6.070829 0.0378033
5.230273 0.1876332
4.614974 0.4486252
4.957151 0.2015409
6.029314 0.3496539
3.998044 0.2191442
4.414667 0.1207994
3.941527 0.4087406
