"p_1" "p_2"
0.3011289 0.6988711
0.28892 0.71108
0.3100727 0.6899273
0.2853083 0.7146917
0.3075284 0.6924716
0.2933468 0.7066532
0.2772729 0.7227271
0.2918877 0.7081123
0.2944702 0.7055298
0.3348548 0.6651452
0.2838762 0.7161238
0.2986259 0.7013741
0.286729 0.713271
0.2633406 0.7366594
0.2928408 0.7071592
0.2933625 0.7066375
0.3142437 0.6857563
0.2803209 0.7196791
0.3106623 0.6893377
0.2765117 0.7234883
0.3103657 0.6896343
0.2877901 0.7122099
0.2976289 0.7023711
0.3212577 0.6787423
0.2901099 0.7098901
0.3037176 0.6962824
0.2949709 0.7050291
0.2989276 0.7010724
0.3078173 0.6921827
0.2971492 0.7028508
0.2949581 0.7050419
0.286833 0.713167
0.2818421 0.7181579
0.2927105 0.7072895
0.3037179 0.6962821
0.3078362 0.6921638
0.3014984 0.6985016
0.292768 0.707232
0.2631354 0.7368646
0.310794 0.689206
0.2907696 0.7092304
0.2898035 0.7101965
0.311933 0.688067
0.2692606 0.7307394
0.3143831 0.6856169
0.2874124 0.7125876
0.3239961 0.6760039
0.3001969 0.6998031
0.2906142 0.7093858
0.2896259 0.7103741
0.3014058 0.6985942
0.2880696 0.7119304
0.3058823 0.6941177
0.3282446 0.6717554
0.3107672 0.6892328
0.2919192 0.7080808
0.3209516 0.6790484
0.278014 0.721986
0.2987348 0.7012652
0.3184855 0.6815145
0.2992283 0.7007717
0.2847744 0.7152256
0.2923601 0.7076399
0.296361 0.703639
0.2835554 0.7164446
0.2822284 0.7177716
0.2978273 0.7021727
0.294341 0.705659
0.2899281 0.7100719
0.3090659 0.6909341
0.2881757 0.7118243
0.276247 0.723753
0.2676061 0.7323939
0.2867691 0.7132309
0.2929292 0.7070708
0.2764655 0.7235345
0.3173847 0.6826153
0.284746 0.715254
0.3036214 0.6963786
0.2829987 0.7170013
0.3131276 0.6868724
0.2710701 0.7289299
0.2798136 0.7201864
0.3062729 0.6937271
0.2778561 0.7221439
0.2851648 0.7148352
0.2888351 0.7111649
0.3194229 0.6805771
0.2924087 0.7075913
0.3052837 0.6947163
0.2811278 0.7188722
0.2951832 0.7048168
0.3062966 0.6937034
0.3229402 0.6770598
0.3160211 0.6839789
0.2811397 0.7188603
0.2951511 0.7048489
0.2901967 0.7098033
0.2945857 0.7054143
0.3241099 0.6758901
0.2779814 0.7220186
0.2970029 0.7029971
0.3003497 0.6996503
0.2868005 0.7131995
0.3055669 0.6944331
0.2966191 0.7033809
0.3163483 0.6836517
0.3121002 0.6878998
0.2909075 0.7090925
0.2951922 0.7048078
0.3153217 0.6846783
0.28843 0.71157
0.2885793 0.7114207
0.3040115 0.6959885
0.2976417 0.7023583
0.30154 0.69846
0.2924655 0.7075345
0.3189815 0.6810185
0.334564 0.665436
0.3080388 0.6919612
0.2812815 0.7187185
0.3022255 0.6977745
0.3028305 0.6971695
0.3102755 0.6897245
0.2884311 0.7115689
0.3024684 0.6975316
0.2866036 0.7133964
0.300391 0.699609
0.2894995 0.7105005
0.3016452 0.6983548
0.3186717 0.6813283
0.3038639 0.6961361
0.3000304 0.6999696
0.3329623 0.6670377
0.3220534 0.6779466
0.3104326 0.6895674
0.3090705 0.6909295
0.3068309 0.6931691
0.2905305 0.7094695
0.289336 0.710664
0.3060071 0.6939929
0.3041095 0.6958905
0.2788734 0.7211266
0.2858567 0.7141433
0.2660736 0.7339264
0.2852915 0.7147085
0.300327 0.699673
0.3074387 0.6925613
0.2640295 0.7359705
0.3061175 0.6938825
0.2893342 0.7106658
0.2893164 0.7106836
0.3008382 0.6991618
0.2999604 0.7000396
0.323123 0.676877
0.2891884 0.7108116
0.2733358 0.7266642
0.3156923 0.6843077
0.300795 0.699205
0.3115881 0.6884119
0.3296492 0.6703508
0.2815874 0.7184126
0.2822376 0.7177624
0.2897601 0.7102399
0.2819686 0.7180314
0.3182243 0.6817757
0.2967111 0.7032889
0.2837804 0.7162196
0.2917475 0.7082525
0.2813638 0.7186362
0.2764805 0.7235195
0.2778362 0.7221638
0.3016733 0.6983267
0.3054871 0.6945129
0.3002189 0.6997811
0.2969685 0.7030315
0.3117403 0.6882597
0.2725057 0.7274943
0.3048031 0.6951969
0.285183 0.714817
0.2793241 0.7206759
0.3349815 0.6650185
0.3304696 0.6695304
0.3130192 0.6869808
0.3016186 0.6983814
0.2950968 0.7049032
0.2860354 0.7139646
0.298304 0.701696
0.2839324 0.7160676
0.2867928 0.7132072
0.2838668 0.7161332
0.3008299 0.6991701
0.298797 0.701203
0.2923041 0.7076959
0.2956992 0.7043008
0.2790475 0.7209525
0.309434 0.690566
0.2983197 0.7016803
0.2938394 0.7061606
0.3077721 0.6922279
0.2693301 0.7306699
0.2758963 0.7241037
0.2946981 0.7053019
0.3113357 0.6886643
0.2892094 0.7107906
0.3015661 0.6984339
0.3005169 0.6994831
0.3268416 0.6731584
0.2899752 0.7100248
0.2901121 0.7098879
0.295923 0.704077
0.3034316 0.6965684
0.3119401 0.6880599
0.2879514 0.7120486
0.3257823 0.6742177
0.3066025 0.6933975
0.2951431 0.7048569
0.2884075 0.7115925
0.2992826 0.7007174
0.3139261 0.6860739
0.3038538 0.6961462
0.3106617 0.6893383
0.302754 0.697246
0.2999102 0.7000898
0.2657728 0.7342272
0.2776845 0.7223155
0.3026006 0.6973994
0.2836999 0.7163001
0.3245467 0.6754533
0.3076031 0.6923969
0.2870751 0.7129249
0.2655377 0.7344623
0.2822489 0.7177511
0.2994442 0.7005558
0.3045538 0.6954462
0.2899329 0.7100671
0.2882449 0.7117551
0.3062793 0.6937207
0.2970352 0.7029648
0.313398 0.686602
0.3019559 0.6980441
0.3034416 0.6965584
0.3218063 0.6781937
0.303118 0.696882
0.3052048 0.6947952
0.3179493 0.6820507
0.3055215 0.6944785
0.2819871 0.7180129
0.288872 0.711128
0.2919629 0.7080371
0.3114842 0.6885158
0.3102509 0.6897491
0.2760226 0.7239774
0.3035207 0.6964793
0.305847 0.694153
0.3089179 0.6910821
0.3122475 0.6877525
0.3050869 0.6949131
0.2927717 0.7072283
0.2951261 0.7048739
0.3094909 0.6905091
0.281046 0.718954
0.3035637 0.6964363
0.2950818 0.7049182
0.3207169 0.6792831
0.2916627 0.7083373
0.3215114 0.6784886
0.2917051 0.7082949
0.2911322 0.7088678
0.2666685 0.7333315
0.310922 0.689078
0.3019621 0.6980379
