"Delta_1" "Delta_2" "Delta_3"
-2.133634 -3.131624 1.126905
-2.171539 -3.153604 1.099098
-2.091246 -2.896579 1.040863
-2.015644 -2.453315 1.040064
-2.019883 -2.568039 1.020937
-2.034826 -2.696735 1.058744
-2.043253 -2.672702 1.032635
-2.086226 -2.776803 1.085073
-2.069043 -2.893923 1.166263
-2.098044 -2.722138 1.161568
-2.097519 -2.373 1.175788
-2.117388 -2.665883 1.186663
-2.101634 -2.688616 1.175956
-2.015934 -2.566786 1.13622
-1.925221 -2.687396 1.105113
-2.028973 -2.553335 1.134881
-2.124129 -2.798041 1.174919
-2.003998 -2.604892 1.160764
-1.870069 -2.885088 1.109315
-1.888264 -2.407243 1.184696
-1.963312 -2.441981 1.18966
-2.004921 -3.232244 1.222118
-2.010829 -3.260717 1.149274
-2.005292 -3.031165 1.181978
-2.048912 -3.383305 1.08069
-2.076189 -3.691987 1.148812
-2.121093 -3.70436 1.131998
-2.105435 -3.496365 1.113799
-2.037821 -3.431943 1.158499
-2.33678 -3.09366 1.208361
-2.331385 -3.359312 1.222873
-2.168635 -2.957161 1.18693
-2.17801 -3.186932 1.259966
-2.195986 -3.12115 1.220545
-2.172101 -2.927274 1.129137
-2.069454 -2.799239 1.116845
-2.036008 -2.864757 1.206363
-2.159604 -2.958387 1.192047
-2.04299 -2.709879 1.166334
-2.15459 -2.894866 1.096619
-2.075172 -3.00709 1.021223
-1.903721 -3.283763 0.957892
-1.940352 -2.965524 0.9859342
-1.968785 -2.998032 1.046914
-2.090223 -2.961622 1.033195
-2.097449 -2.932717 1.083381
-2.090532 -2.756714 1.024457
-1.995909 -2.900423 1.042693
-2.053037 -3.050388 1.059498
-2.045067 -3.113682 1.124498
-2.076316 -2.955211 1.116427
-2.05644 -2.93438 1.153999
-2.049566 -2.626007 1.159996
-2.095182 -2.891209 1.154151
-2.138204 -2.848742 1.134056
-2.144782 -3.107785 1.131558
-2.293414 -2.962549 1.107188
-2.398904 -3.059476 1.184947
-2.274226 -3.049633 1.159216
-2.278427 -2.672196 1.240752
-2.207082 -2.884611 1.092883
-2.083579 -2.921581 1.147188
-2.140416 -2.695984 1.168703
-2.140435 -2.902213 1.093981
-2.127229 -2.60412 1.129069
-2.16774 -2.687773 1.200172
-2.155628 -3.003109 1.179191
-2.164345 -2.99931 1.137905
-2.204947 -3.025729 1.120033
-2.143635 -3.454118 1.201758
-2.091855 -3.233902 1.243894
-2.144971 -3.111934 1.102333
-1.967883 -2.884319 1.104676
-2.054632 -2.734916 1.135508
-1.918033 -2.733742 1.095099
-1.930255 -2.710285 1.05717
-1.865994 -2.978726 1.1261
-2.032038 -3.152013 1.121699
-2.075258 -3.09419 1.119015
-2.061688 -3.06349 1.247573
-2.243943 -2.717016 1.18772
-2.339086 -2.717191 1.111415
-2.327412 -2.822887 1.144747
-2.161218 -2.917135 1.188349
-2.108204 -2.960163 1.150036
-2.201875 -3.24946 1.214156
-2.067027 -3.13947 1.233139
-2.048001 -3.051809 1.183065
-2.167498 -3.060512 1.213243
-2.094373 -2.95172 1.17664
-1.941913 -2.754012 1.257858
-2.040009 -3.010322 1.211009
-2.178577 -2.931848 1.214354
-2.220979 -3.123465 1.130302
-2.156796 -3.110131 1.125721
-2.17795 -2.952756 1.103701
-2.047116 -2.854554 1.144818
-2.056123 -2.608411 1.186033
-2.122081 -2.616365 0.993569
-2.094302 -2.839038 1.058411
-2.119371 -2.7537 1.084437
-2.127453 -3.089194 1.092082
-2.135759 -2.923491 1.073156
-2.085234 -2.880637 1.041349
-2.077922 -2.763292 1.09304
-2.020508 -2.983661 1.184769
-2.105653 -2.713509 1.158276
-2.049821 -2.655379 1.08558
-2.020017 -2.660638 1.176187
-2.050541 -2.84 1.199901
-2.124691 -2.77266 1.148784
-2.197467 -2.839374 1.109899
-2.219773 -2.778407 1.112559
-2.27735 -2.830944 1.108755
-2.261299 -3.074996 1.137285
-2.165869 -2.876857 1.141573
-2.103 -3.073813 1.124397
-2.203383 -3.525265 1.212379
-2.207195 -3.085594 1.110109
-2.078969 -2.629173 1.151607
-2.155924 -2.703574 1.126363
-2.075367 -2.856775 1.170755
-2.019876 -2.658242 1.216886
-2.108798 -3.051937 1.221064
-2.049965 -2.888668 1.183117
-2.122466 -2.821468 1.137186
-2.09166 -2.913998 1.147001
-2.079454 -2.895335 1.156563
-2.075238 -2.860453 1.164968
-2.07528 -2.853126 1.092147
-2.038431 -3.263549 1.071192
-2.024065 -3.325329 1.110782
-2.113965 -2.949796 1.096451
-2.168306 -3.075445 1.124329
-2.181859 -2.871598 1.065877
-2.210849 -2.859138 1.131991
-2.107935 -2.423092 1.2216
-2.196637 -2.774352 1.249872
-2.195044 -2.921343 1.204417
-1.895385 -2.994887 1.099799
-1.97373 -2.858151 1.131081
-2.081492 -2.800143 1.163826
-1.967529 -2.898136 1.103503
-2.176432 -3.178041 1.181328
-2.382063 -3.080428 1.162857
-2.139809 -3.148223 1.165156
-2.323203 -3.056751 1.045054
-2.332067 -3.230254 1.029533
-2.467192 -3.085788 1.109372
-2.563046 -3.080512 1.174694
-2.469052 -2.932573 1.110182
-2.440234 -2.93535 1.146768
-2.076748 -2.996754 1.164125
-2.118701 -2.818026 1.212507
-1.879008 -2.833807 1.07077
-1.928465 -2.921533 1.131444
-2.037273 -2.586144 1.069953
-1.943108 -2.63763 1.106321
-1.929231 -2.500113 1.14918
-1.957495 -3.086688 1.118811
-2.027737 -3.124988 1.051988
-2.091519 -2.936205 1.113188
-2.067421 -3.039666 1.112365
-2.082783 -3.109413 1.14169
-2.153635 -3.052776 1.171724
-2.195645 -2.742297 1.207438
-2.241509 -2.78154 1.196308
-2.230498 -3.008118 1.197947
-2.29366 -2.682999 1.164264
-2.22999 -2.9439 1.112515
-2.218366 -2.913945 1.055895
-2.112185 -3.082802 1.160653
-2.091158 -3.01315 1.201083
-2.062386 -2.77643 1.181426
-2.034795 -2.959476 1.139162
-2.12174 -2.505965 1.180845
-2.183335 -2.864126 1.233026
-2.249148 -2.866517 1.194541
-2.115459 -2.717047 1.219001
-2.092543 -2.751612 1.257404
-2.098199 -2.660162 1.248756
-2.161525 -2.705093 1.167034
-2.236271 -2.575327 1.109166
-2.275234 -2.88531 1.085809
-2.318452 -3.284591 1.08736
-2.302435 -3.188879 1.299352
-2.074021 -3.217193 1.270486
-2.226163 -3.06759 1.145501
-2.14997 -3.32609 1.21269
-2.106345 -3.441385 1.182234
-2.157863 -3.248522 1.13774
-2.136157 -3.230435 1.20971
-2.219049 -3.181539 1.240601
-2.373082 -3.184825 1.22475
-2.181461 -3.274496 1.267328
-2.280098 -3.330231 1.255492
-2.054281 -3.489883 1.256771
-2.018721 -3.520898 1.220805
-2.236703 -3.376578 1.257623
-2.120006 -3.249955 1.215839
-2.153615 -2.638302 1.190104
-2.324929 -2.78579 1.257396
-2.049824 -2.859374 1.232031
-2.124664 -2.747801 1.220877
-2.151099 -2.926717 1.21807
-2.140711 -3.052058 1.104134
-2.233199 -3.019954 1.147219
-2.178894 -3.111248 1.145844
-2.123468 -3.215741 1.193048
-2.136855 -2.927146 1.190662
-2.214331 -2.808772 1.15496
-2.297646 -3.176085 1.189943
-2.358079 -3.347129 1.119841
-2.194439 -3.090747 1.142546
-2.355719 -2.896313 1.178763
-2.278962 -3.15206 1.316753
-2.151183 -3.083117 1.350264
-2.117129 -3.065812 1.275455
-2.065272 -3.148366 1.241085
-1.909894 -2.876052 1.186995
-1.957315 -2.786274 1.071857
-2.073476 -2.781337 1.066887
-2.11921 -2.677317 1.081189
-2.053404 -2.961338 1.173093
-2.132049 -2.682679 1.122641
-2.001287 -2.768759 1.038493
-1.971958 -2.692231 1.006688
-2.00394 -2.748992 1.045913
-2.112955 -2.863671 1.077975
-2.120224 -2.915581 1.123332
-2.141829 -2.83547 1.173676
-2.248192 -2.902437 1.253372
-2.118911 -3.05443 1.159218
-2.278654 -3.085099 1.215945
-2.129047 -3.185181 1.223438
-2.095414 -3.104306 1.093868
-2.090632 -3.020461 1.131043
-2.114348 -2.779173 1.168422
-2.051696 -3.107761 1.172764
-1.868148 -3.190458 1.088278
-1.95801 -3.006271 1.106808
-1.973496 -2.922555 1.146497
-2.036237 -2.681483 1.162442
-1.951274 -2.860143 1.236305
-1.981711 -2.676127 1.193946
-2.045739 -2.770088 1.252217
-1.982946 -2.690167 1.22335
-1.941546 -2.650329 1.119402
-1.989682 -2.932051 1.17941
-2.083679 -3.034486 1.13494
-2.025329 -3.247398 1.120298
-1.955547 -3.148077 1.280591
-2.073593 -3.064786 1.206442
-2.115739 -2.769525 1.143244
-2.029144 -2.696173 1.161864
-1.958633 -2.759397 1.072163
-1.954712 -2.978237 1.071662
-1.87785 -2.801745 1.207866
-1.892642 -2.964148 1.185121
-1.880688 -2.95995 1.19565
-1.831341 -2.824508 1.157811
-1.926062 -2.890238 1.140161
-1.882772 -3.109728 1.07374
-2.050346 -2.978573 1.118434
-2.067753 -2.956943 1.193363
-2.055013 -2.928566 1.21332
-1.942033 -2.388403 1.278232
-2.056169 -2.595698 1.180628
-2.099272 -2.758213 1.100183
-2.116038 -2.774972 1.203757
-2.16478 -3.025541 1.259936
-2.148221 -2.940136 1.169662
-2.188874 -2.92393 1.047001
-2.306964 -3.015611 1.090678
-2.146234 -3.209726 1.104352
-2.266045 -2.644936 1.116676
-2.149252 -2.591777 1.051916
-2.119237 -2.840469 1.036642
-2.040481 -3.17335 1.052725
-1.921045 -2.897119 1.048513
-1.953847 -3.125227 1.018288
-1.910694 -3.039269 1.07709
-1.876299 -2.948495 1.081657
-1.978581 -2.404998 1.151785
-2.093837 -2.942885 1.16472
-2.15479 -3.310598 1.210404
-2.167096 -3.280977 1.153851
-2.189974 -2.760706 1.266612
-2.18141 -2.839098 1.250176
-2.212913 -2.935634 1.185042
-2.156375 -3.036916 1.212899
-2.165951 -3.209044 1.169425
-2.023009 -3.285648 1.117242
-2.060566 -3.20536 1.162072
-2.118221 -3.01807 1.18198
-1.92352 -2.996312 1.074455
-1.898695 -2.719163 1.102028
-1.983428 -2.452723 1.231459
-2.000611 -2.957235 1.218204
-2.055487 -3.029493 1.169014
-1.961228 -2.909987 1.081589
-1.90446 -2.885028 1.136769
-2.178054 -2.923684 1.214981
-2.066853 -2.418335 1.130645
-1.969899 -2.258303 1.1209
-1.972508 -2.126306 1.044065
-1.900004 -2.716836 1.14958
-1.992656 -2.792441 1.186911
-2.132413 -2.744245 1.213113
-1.981105 -2.958877 1.274978
-2.075657 -2.865249 1.231885
-1.98485 -2.880209 1.159695
-2.074309 -2.693538 1.161135
-1.972804 -2.814187 1.187106
-2.055277 -2.87566 1.213988
-2.082791 -3.189332 1.205242
-2.128713 -3.105156 1.215539
-2.108224 -3.19168 1.199029
-2.133553 -2.864359 1.212963
-2.06175 -2.943518 1.128214
-1.97394 -3.13743 1.06959
-2.001011 -3.034882 1.028332
-1.902358 -3.393509 1.119949
-1.882136 -3.162038 1.10265
-2.017663 -2.939048 1.238255
-1.947494 -2.886102 1.29967
-2.014112 -2.67983 1.196105
-1.979992 -2.834562 1.276447
-1.934614 -2.919809 1.247227
-1.83459 -2.680487 1.303405
-1.994472 -2.690329 1.289611
-2.064801 -3.127357 1.223011
-2.117632 -3.023096 1.183377
-2.126768 -2.78288 1.156988
-2.069045 -2.891487 1.266344
-2.184915 -2.918703 1.210977
-2.176043 -2.568244 1.128524
-2.078276 -2.817987 1.214501
-2.044969 -2.721568 1.161651
-2.07309 -2.691524 0.9939465
-1.893251 -2.595726 1.048948
-1.85871 -2.656282 1.046086
-2.059402 -2.601055 1.121982
-2.136692 -2.909877 0.9639635
-2.146986 -2.95611 0.9480777
-2.285735 -2.911385 1.00296
-2.197315 -2.799212 1.085143
-2.222584 -2.999217 1.091491
-2.170107 -3.012975 1.123923
-2.059962 -2.816469 1.129613
-2.097421 -3.147723 1.277178
-2.220041 -3.162312 1.264944
-2.169219 -2.84181 1.133072
-2.228148 -2.987965 1.08034
-2.336253 -2.73829 1.043771
-2.400008 -3.042194 1.052057
-2.210818 -3.400974 1.09073
-2.075459 -3.089771 1.268468
-2.07057 -2.895541 1.231321
-1.991201 -2.674304 1.261789
-1.933136 -2.776534 1.198846
-1.933958 -2.879813 1.312521
-1.958907 -2.451015 1.273586
-1.849347 -2.671148 1.317861
-1.954016 -2.861885 1.319546
-2.095876 -2.860015 1.287577
-2.079215 -2.835279 1.256346
-2.002587 -3.227573 1.204095
-2.050818 -2.741802 1.189483
-1.973116 -2.974227 1.142255
-2.007095 -3.287919 1.230028
-1.952197 -3.015511 1.174591
-2.042745 -3.097548 1.029085
-2.137751 -2.830963 1.223883
-2.0824 -2.869389 1.22329
-1.98271 -2.910888 1.189586
-2.045268 -2.691164 1.220809
-2.013786 -2.708941 1.289755
-1.974631 -2.882362 1.194139
-2.072384 -2.436688 1.086676
-2.066299 -2.643302 1.042392
-2.13497 -2.748353 1.069835
-1.976255 -2.845849 1.120272
-2.109791 -2.963846 1.113448
-2.124265 -3.320648 1.121136
-2.086762 -3.073015 1.12999
-1.994729 -2.520676 1.072127
-1.977877 -2.326659 1.118086
-2.008466 -2.599334 1.127892
-2.128421 -2.597454 1.167636
-2.004452 -3.01816 1.24961
-2.126555 -3.235385 1.173468
-1.947096 -3.483632 1.27809
-2.111556 -3.060221 1.217483
-1.909793 -2.740522 1.224655
-2.072896 -2.899343 1.28027
-2.101452 -3.087114 1.287729
-2.077062 -2.785668 1.312374
-2.096439 -2.807278 1.218043
-2.28026 -3.239035 1.079601
-2.323397 -3.211972 1.125614
-2.292912 -3.072753 1.135611
-2.214075 -3.36643 1.144186
-2.434471 -3.157012 1.241787
-2.410984 -3.393442 1.226788
-2.48294 -2.698785 1.286738
-2.485034 -2.804587 1.295016
-2.281433 -3.276583 1.229776
-2.236443 -3.04524 1.107313
-2.192937 -3.143018 1.073761
-2.183939 -3.318809 1.089702
-2.187712 -3.258081 1.023003
-2.102726 -2.937781 1.050502
-2.089305 -3.103589 1.132163
-2.037691 -3.023141 1.184113
-2.194938 -3.003966 1.17332
-2.060287 -3.137322 1.15808
-2.027908 -2.76612 1.090857
-2.028579 -2.853313 1.103405
-2.253525 -3.361971 1.093194
-2.175308 -3.112298 1.05689
-2.249081 -2.852237 1.024711
-2.082626 -2.555979 1.022906
-2.144434 -2.655005 1.10477
-2.191685 -2.567016 1.030234
-2.146293 -2.915085 0.9338008
-2.145946 -2.739897 1.158358
-2.016467 -3.078776 1.214469
-2.041541 -3.110009 1.188659
-2.143398 -3.258736 1.098744
-2.329301 -3.416885 1.152191
-2.331315 -3.332088 1.182181
-2.320441 -3.164778 1.23145
-2.280475 -3.114894 1.310046
-2.04908 -3.07102 1.187026
-2.064266 -3.256567 1.161062
-1.999408 -3.170549 1.146212
-1.956737 -3.005305 1.129216
-2.040126 -3.266187 1.21994
-2.073231 -2.721256 1.247986
-2.2752 -2.756718 1.256635
-2.401687 -2.897392 1.27912
-2.440156 -3.049015 1.228161
-2.489848 -3.119513 1.14089
-2.385235 -3.24216 1.13026
-2.413308 -3.255306 1.198958
-2.351292 -2.74036 1.088977
-2.327544 -2.989552 1.151898
-2.222537 -2.666447 1.107118
-2.248635 -2.778303 1.081037
-2.211557 -2.880567 1.137305
-1.952673 -2.75867 1.040525
-1.999925 -2.622553 1.059651
-1.843494 -2.806413 0.9690522
-1.807357 -2.704179 0.9896116
-1.854055 -2.89123 0.958331
-1.868032 -2.967476 0.9383624
-1.990318 -2.795707 1.082925
-2.160148 -2.637934 1.045517
-2.136063 -2.721385 1.07912
-2.217939 -2.795881 1.142138
-2.142453 -2.894937 1.039528
-2.151615 -2.855421 1.001515
-2.087403 -3.176658 0.9531372
-1.964646 -2.926553 1.091656
-2.048534 -2.776593 1.095682
-2.103518 -2.697624 1.159654
-2.0714 -2.797664 1.140197
-1.955181 -2.95001 1.098031
-2.037459 -2.95176 1.140206
-2.015436 -3.339758 1.121394
-2.120772 -3.0327 1.097467
-2.156843 -3.282413 1.079718
-2.114691 -3.338073 1.185609
-2.007158 -3.119312 1.16481
-1.920837 -3.154726 1.218015
-2.040399 -2.756289 1.237679
-2.102603 -2.58461 1.255346
-2.162658 -2.495512 1.292335
-2.13659 -2.904397 1.202561
-2.178074 -2.989299 1.172378
-2.096299 -2.745018 1.252215
-2.183475 -2.720512 1.149706
-2.149575 -3.096322 1.177182
-2.100658 -2.81104 1.145583
-1.920766 -2.79189 1.278382
-1.934952 -2.886433 1.23894
-1.861911 -3.175455 1.118642
-2.138032 -2.745718 1.03062
-2.140781 -2.434295 1.006624
-2.163648 -2.532419 1.201378
-2.119067 -2.790548 1.217194
-2.047855 -3.097405 1.265995
-1.966291 -3.096184 1.277876
-1.886331 -2.9573 1.201593
-2.157799 -2.597566 1.156633
-2.101538 -2.766216 1.182451
-2.136824 -2.766711 1.195839
-2.026981 -2.817376 1.249364
-2.086886 -3.207537 1.161444
-2.046472 -3.083889 1.177435
-2.154846 -3.135586 1.074479
-1.958178 -2.815261 1.145405
-2.202741 -3.093857 1.250593
-2.104369 -2.98724 1.16844
-2.007707 -3.117602 1.137136
-2.157237 -2.383043 1.236916
-2.229488 -2.529664 1.142274
-2.174005 -2.89443 1.128429
-2.211372 -2.577798 1.231264
-2.133025 -2.801556 1.11597
-2.242594 -2.97907 1.112331
-2.277166 -3.108781 1.127006
-2.256464 -3.272153 1.139732
-2.251312 -2.6282 1.088028
-2.13349 -3.043158 1.055004
-2.095997 -2.820283 1.096961
-2.143863 -2.994972 1.118132
-2.126972 -3.141674 1.144267
-2.179418 -3.003394 1.13055
-1.974072 -3.102224 1.035377
-2.072943 -2.76232 1.147609
-1.939712 -2.99067 1.229629
-1.886805 -2.716485 1.119048
-1.775251 -2.56001 1.083542
-2.011598 -3.163345 1.169443
-1.989263 -3.061991 1.099726
-2.047496 -3.251365 1.185955
-2.088761 -2.86261 1.243807
-2.175554 -2.645345 1.234935
-2.236734 -2.885916 1.156232
-2.337426 -3.140114 1.121058
-2.155688 -3.091064 1.142755
-2.205329 -2.875241 1.063302
-2.043761 -2.758175 1.063149
-2.042677 -2.684475 1.109796
-1.958122 -2.815339 1.010522
-2.178942 -2.929606 1.145438
-2.234319 -2.821326 1.152896
-2.067805 -2.686463 1.093824
-1.969828 -2.243547 1.132911
-1.937528 -2.270818 1.124959
-2.051078 -2.510168 1.1474
-2.210568 -2.302981 1.234628
-2.136208 -2.909698 1.178591
-2.076978 -2.901484 1.292018
-2.029328 -2.847206 1.142255
-2.093856 -2.939613 1.166214
-1.928298 -3.019056 1.138654
-2.059401 -2.903559 1.089804
-2.15388 -2.619513 1.138166
-2.229388 -2.79828 1.153565
-2.267105 -2.96168 1.135876
-2.238746 -2.950841 1.210047
-2.231758 -2.784197 1.20616
-2.278953 -2.610807 1.170148
-2.255934 -2.906227 1.173751
-2.241611 -2.896919 1.176491
-2.243511 -3.235196 1.141632
-2.086264 -2.706036 1.039392
-1.980293 -2.859213 1.082002
-1.955629 -2.663929 1.118513
-1.960955 -2.835363 1.189982
-2.052036 -2.623141 1.188145
-1.997431 -2.698213 1.08735
-1.959633 -2.971258 1.247504
-1.991939 -2.856781 1.075733
-2.115466 -2.63007 1.127352
-2.104634 -2.389406 1.072879
-1.951765 -2.344154 1.103314
-1.980548 -2.565934 1.192443
-1.885407 -3.015612 1.252105
-2.044608 -2.913377 1.364505
-2.106178 -3.337553 1.18075
-2.068911 -3.323434 1.076918
-2.047596 -3.036924 1.090223
-1.855653 -2.749598 1.146092
-1.986882 -2.717976 1.193531
-1.944661 -2.638162 1.157884
-2.063463 -2.569677 1.137316
-2.003084 -2.688461 1.139065
-1.93924 -2.783867 1.122403
-1.991708 -2.930703 1.100747
-2.051488 -2.69621 1.06323
-2.092437 -2.826605 1.039889
-2.287938 -2.53416 1.203938
-2.155877 -2.94174 1.12462
-2.064838 -2.872326 1.142425
-1.935007 -2.656754 1.182355
-2.09727 -2.761738 1.107634
-2.105813 -2.590964 1.081736
-2.133582 -2.607365 1.134399
-2.269234 -2.82826 1.1218
-2.280726 -3.050065 1.194372
-2.207435 -2.815047 1.108189
-2.22095 -2.674022 1.100494
-2.243771 -2.934744 1.152689
-2.133768 -3.004677 1.106722
-1.963933 -3.165314 1.1424
-2.111688 -3.416653 1.135068
-2.14647 -3.250968 1.171329
-2.27997 -3.17879 1.120358
-2.23498 -2.861505 1.18522
-2.22717 -3.298336 1.174084
-2.256224 -3.197335 1.210554
-2.226211 -2.87471 1.246632
-2.286752 -2.933509 1.17241
-2.125854 -2.524936 1.19019
-2.000209 -2.646283 1.110682
-2.126851 -2.407727 1.082095
-2.206089 -2.893485 0.9928989
-2.146189 -2.637936 1.030403
-2.300666 -3.06623 1.113319
-2.25872 -2.83578 1.132028
-2.342606 -2.819556 1.146885
-2.307351 -3.181123 1.176715
-2.269908 -3.191224 1.161794
-2.443244 -2.679836 1.16459
-2.277908 -2.695589 1.118234
-2.101717 -2.575272 1.099623
-1.929158 -2.823454 1.11189
-2.047093 -2.694052 1.144255
-1.945022 -2.751337 1.107866
-2.044274 -2.751615 1.19519
-1.984523 -2.81118 1.141428
-2.147766 -3.155392 1.209116
-1.973256 -2.800033 1.187113
-2.162451 -2.703022 1.158766
-2.070092 -2.789567 1.247541
-2.042745 -2.771625 1.177092
-1.959574 -2.876096 1.173934
-1.821935 -2.966571 1.095488
-1.963789 -2.812752 1.06411
-2.031561 -2.769976 1.033851
-1.974865 -2.594273 1.04851
-2.096276 -2.646503 0.9449739
-1.874932 -2.931156 1.067812
-1.917737 -3.154604 1.136047
-1.926015 -3.154758 1.198793
-1.774657 -2.847098 1.175081
-1.76106 -2.725188 1.243923
-1.735728 -2.909364 1.174961
-1.903928 -2.736763 1.138938
-2.017569 -2.60282 1.141671
-1.900934 -2.903532 1.088942
-1.888935 -2.928972 1.151478
-1.981703 -3.342026 1.171267
-1.961403 -3.278408 1.198324
-2.119118 -3.218027 1.107643
-2.142466 -3.157967 1.114065
-2.257854 -3.078094 1.118729
-2.141375 -2.675729 1.08233
-1.999281 -2.74412 1.089302
-2.002468 -2.477386 1.077581
-2.090101 -3.024083 1.142774
-2.053916 -2.769283 1.131016
-1.956681 -2.875617 1.184993
-2.032401 -2.676423 1.045268
-2.216583 -3.392277 1.178404
-1.986889 -3.1046 1.240928
-2.194319 -3.329932 1.204278
-2.208465 -3.229753 1.172211
-2.245892 -3.173696 1.153651
-2.212733 -3.047149 1.217445
-2.292668 -2.936 1.17696
-2.388432 -3.043103 1.185399
-2.350259 -3.304158 1.171184
-2.444581 -3.352651 1.258925
-2.371242 -3.28103 1.345896
-2.407015 -3.363961 1.343739
-2.35207 -3.268006 1.308182
-2.357922 -3.042437 1.333133
-2.238423 -3.024916 1.398366
-2.263072 -3.298087 1.363604
-2.314428 -3.179349 1.320388
-2.252453 -3.024311 1.276996
-2.121943 -2.68403 1.249681
-2.299673 -3.151627 1.233228
-2.295848 -3.119499 1.174292
-2.062309 -3.203809 1.209188
-2.302187 -3.487487 1.048092
-2.351828 -3.585625 1.242915
-2.355295 -3.153294 1.248018
-2.350766 -3.188732 1.306528
-2.27527 -2.58502 1.15241
-2.169973 -2.812606 1.182721
-2.14688 -2.991784 1.122103
-2.269582 -2.655968 1.16485
-2.339528 -2.808521 1.164417
-2.187544 -2.571289 1.095089
-2.234445 -2.876779 1.193704
-2.242246 -3.215897 1.180952
-2.229512 -2.991391 1.188447
-2.134357 -2.878546 1.198407
-2.084475 -2.813388 1.196028
-2.084601 -2.84446 1.016713
-2.04587 -2.828848 1.081625
-1.977108 -2.859365 0.9776953
-2.092461 -2.703905 1.079574
-1.949537 -3.132439 1.133631
-2.089271 -2.757569 1.170806
-2.029801 -3.110661 1.118605
-2.008816 -3.230734 1.166416
-2.156848 -3.111514 1.104087
-2.032377 -2.795217 1.100815
-2.028163 -2.619377 1.111167
-1.997889 -2.818165 1.147581
-2.005546 -2.617413 1.289666
-1.996715 -2.323334 1.174505
-2.103029 -2.66089 1.174568
-2.163598 -2.876971 1.213968
-2.137398 -2.975195 1.151375
-2.213035 -2.617742 1.182526
-2.362935 -2.505448 1.217733
-2.32366 -2.410814 1.056602
-1.989452 -2.533145 1.037257
-2.041941 -2.495196 0.9783532
-2.148349 -2.563262 1.022246
-2.170347 -2.922983 1.116541
-2.088171 -2.795002 1.117573
-2.06843 -2.965262 1.251617
-2.145883 -2.461712 1.15159
-1.99954 -2.690574 1.15391
-2.009345 -2.831753 1.109273
-2.122025 -2.908485 1.155366
-2.217911 -2.946973 1.204275
-2.347212 -3.162136 1.100825
-2.360404 -3.480085 1.097437
-2.322692 -3.333499 1.154135
-2.372112 -3.495428 1.190265
-2.618162 -3.354777 1.214139
-2.454427 -3.312559 1.23408
-2.563784 -3.561174 1.26042
-2.570287 -3.522423 1.23855
-2.416894 -3.467141 1.239623
-2.490394 -3.407596 1.340603
-2.512465 -3.351201 1.376518
-2.350173 -3.249624 1.32006
-2.297163 -3.102678 1.297263
-2.285346 -3.343033 1.293853
-2.26446 -3.032927 1.11409
-2.285749 -3.14606 1.172825
-2.228582 -3.078832 1.228936
-2.236269 -3.068599 1.126309
-2.230406 -3.057835 1.159713
-2.183992 -2.852569 1.196672
-2.237195 -2.947903 1.257963
-2.166375 -3.061671 1.17885
-2.195742 -3.397319 1.227155
-2.120728 -3.071305 1.275423
-2.21671 -2.896433 1.28205
-2.137481 -2.998277 1.313451
-1.978165 -2.862129 1.259106
