"nu" "alpha"
2.662666 0.3770681
2.98207 0.1108043
3.068186 0.2978774
3.352253 0.1645332
2.477618 0.4496505
2.660973 0.2761215
2.838734 0.3082033
3.027502 0.1547162
2.850997 0.3991778
3.003261 0.1922836
2.535116 0.2677039
2.698397 0.3886637
3.027094 0.4207649
2.770647 0.2083846
2.692904 0.2761358
2.837649 0.3633759
3.338428 0.09715815
3.259111 0.05700596
3.380056 0.4482078
3.202811 0.2243466
3.329746 0.2521728
3.064797 0.4985856
3.594534 0.3424312
3.324685 0.4113966
3.302415 0.4037624
2.987301 0.4616541
2.92885 0.2917088
3.115079 0.3129894
3.074069 0.3111787
2.580157 0.38356
2.466181 0.3055618
2.68878 0.2798727
2.39503 0.4536632
2.737465 0.2852019
3.055274 0.4855011
2.69562 0.3421262
3.215202 0.2704146
3.158419 0.2810515
3.930216 0.1754513
3.225746 0.1223176
2.805556 0.4994626
3.467755 0.08914292
3.228181 0.2026103
3.596626 0.06599625
3.284585 0.359962
3.368834 0.2156669
2.703943 0.4328469
2.729476 0.3793607
2.981834 0.4592726
2.979409 0.2038221
3.342025 0.3358412
2.400526 0.1083569
3.02633 0.2191758
3.027576 0.07165876
2.830953 0.3273703
2.94956 0.390247
3.009067 0.4440647
2.847604 0.3699675
2.605246 0.3546513
3.391854 0.2903462
3.149864 0.443584
3.60895 0.3135827
3.374688 0.1751766
3.231777 0.2049863
3.421976 0.1089725
3.368346 0.4756744
3.186737 0.2970054
3.088511 0.4349844
2.925355 0.3124631
2.96706 0.3126138
2.67982 0.06629108
2.894434 0.324104
3.010036 0.372393
2.62292 0.3967056
3.02202 0.2950872
2.678975 0.4767063
3.32209 0.3035508
2.968108 0.2807429
3.080038 0.3572685
2.884517 0.2288184
2.999188 0.1299285
3.012058 0.2081817
2.897734 0.4850189
2.863062 0.2401924
2.653051 0.3867574
2.56372 0.1833128
2.853391 0.1380546
3.277944 0.3285005
3.052487 0.02073538
2.481321 0.4444607
3.31447 0.1145896
2.808743 0.3111899
2.948965 0.4246158
3.278369 0.08896054
3.334592 0.3318473
2.665293 0.1474572
3.180708 0.2656952
2.7501 0.06705324
2.73059 0.4234754
2.847196 0.4509887
2.834517 0.1228037
2.66767 0.3752648
2.968222 0.4959122
3.165886 0.1262591
2.647049 0.4275074
2.650074 0.4470606
3.003307 0.1861231
3.009544 0.2991059
3.115741 0.3335084
3.090711 0.2315018
3.311074 0.4972974
3.17787 0.2545904
3.459772 0.3052125
3.266242 0.3791341
2.799315 0.2033499
2.974084 0.1324076
3.098521 0.3606359
3.508664 0.3411919
3.284576 0.1574292
3.152304 0.3606189
2.873364 0.06424682
2.920899 0.3487807
2.897115 0.09953811
3.239942 0.4058741
2.891116 0.332618
3.229761 0.4686577
3.28438 0.3957482
3.031247 0.1534468
3.275262 0.3412357
3.02907 0.3328101
2.898737 0.05841947
2.77284 0.1677585
2.944668 0.1961457
2.857356 0.1267321
2.793398 0.4764296
2.79719 0.1938077
3.20213 0.452953
3.537288 0.1938672
3.151458 0.4016115
