"Delta_1" "Delta_2" "Delta_3"
-3.059967 1.18679 -2.277438
-3.004806 1.156353 -2.062943
-3.077804 1.065395 -2.1934
-3.087613 1.213347 -2.278595
-3.087548 1.150391 -2.132015
-2.74154 1.150405 -2.126591
-2.801875 1.122545 -2.226105
-2.760882 0.9561437 -2.278066
-2.986798 1.053014 -2.135077
-2.785926 1.047159 -2.103203
-2.967947 1.149128 -2.262395
-2.717448 1.197138 -2.189568
-3.163697 1.187232 -2.051575
-3.111491 1.228811 -1.97327
-2.877601 1.202393 -1.94266
-2.690013 1.063709 -2.061623
-2.6819 1.123971 -2.137926
-3.137207 1.032871 -2.206034
-3.17241 1.078504 -2.207559
-3.239491 1.148363 -2.22453
-2.870238 1.184793 -2.189941
-2.945417 1.199575 -2.235154
-3.025545 1.161846 -2.169637
-2.901558 1.128826 -2.196268
-3.220174 1.112075 -2.32116
-3.105554 1.139583 -2.322048
-3.075229 1.186746 -2.195816
-3.22233 1.168512 -2.221917
-3.308572 1.134928 -2.388089
-2.984258 1.077706 -2.36478
-3.071775 1.128963 -2.26964
-3.137456 1.181366 -2.237427
-2.853467 1.149375 -2.286833
-2.761674 1.12492 -2.217005
-2.876164 1.20059 -2.2736
-2.845801 1.202846 -2.270461
-2.872735 1.193446 -2.052452
-2.910362 1.258272 -2.189999
-2.900287 1.274365 -2.260879
-2.830668 1.248938 -2.253362
-2.757356 1.19888 -2.114896
-2.755577 1.16573 -2.150024
-2.889892 1.177084 -2.241609
-2.931618 1.187487 -2.276105
-2.920781 1.259232 -2.269071
-3.314725 1.278781 -2.297884
-3.026773 1.205061 -2.203542
-2.890538 1.188736 -2.22821
-2.815224 1.12639 -2.21514
-2.644181 1.177481 -2.15876
-2.670971 1.148887 -2.208815
-2.769744 1.14415 -2.2148
-2.943257 1.142483 -2.248027
-2.566475 1.083365 -2.4157
-2.784183 1.086912 -2.261745
-2.78227 1.183799 -2.302661
-2.689533 1.173097 -2.163557
-2.931367 1.342183 -2.064258
-3.107388 1.32046 -2.104971
-2.731987 1.233717 -2.164518
-2.674646 1.21273 -2.072215
-3.194549 1.162336 -1.968416
-3.115814 1.245813 -2.152872
-3.212763 1.185586 -2.089734
-3.21048 1.120995 -2.024334
-2.839738 1.061805 -1.951575
-2.532464 1.135941 -1.969401
-2.880509 1.113653 -2.077111
-2.928034 1.109934 -2.214643
-2.950903 1.109552 -2.175626
-3.160574 1.075818 -2.247224
-3.042498 1.109012 -2.131235
-3.050295 1.1089 -2.166627
-2.851283 1.144148 -2.130589
-2.603715 1.136785 -2.249568
-2.773414 1.145417 -2.037297
-2.748871 1.196363 -2.076788
-2.74267 1.145489 -2.03848
-2.747464 1.072495 -2.036466
-2.876222 1.063187 -1.996733
-2.928038 1.237145 -2.066548
-3.004945 1.234187 -2.062091
-2.967658 1.228255 -2.082736
-3.097519 1.107377 -2.156435
-3.018244 1.121443 -2.196735
-2.83376 1.095042 -2.194308
-3.206474 1.044918 -2.258032
-3.026741 1.061315 -2.229927
-2.978056 1.051439 -2.368613
-2.825802 1.120235 -2.272587
-2.499814 1.144773 -2.22328
-2.674367 1.186761 -2.178917
-2.698752 1.074497 -2.012095
-2.908092 1.075755 -1.993795
-2.850899 1.088773 -1.843192
-2.435294 1.092081 -1.981577
-2.616397 1.15852 -1.99253
-2.313851 1.108048 -2.028913
-2.411635 1.08757 -2.130492
-2.711879 1.136792 -2.224432
-2.797967 1.068659 -2.211201
-2.886746 1.078614 -2.230899
-2.730954 1.055995 -2.25994
-2.777954 1.097503 -2.148539
-2.643065 1.141064 -2.089164
-2.865383 1.111444 -2.171036
-3.283255 1.116276 -2.151654
-2.798709 1.137113 -2.237798
-2.827945 1.170237 -2.151417
-2.775468 1.08875 -2.193042
-2.871869 1.106267 -2.04127
-2.741209 1.014835 -2.134967
-2.616348 1.190391 -2.221266
-2.925973 1.235617 -2.279448
-3.125448 1.194946 -2.248411
-2.967795 1.186204 -2.081883
-2.827964 1.185749 -2.034721
-2.760397 1.198209 -2.064263
-2.596225 1.209288 -2.225044
-2.455361 1.234312 -2.247302
-2.679077 1.266582 -2.142961
-2.880713 1.233525 -2.200978
-2.66079 1.158604 -2.150647
-2.878475 1.152744 -2.145719
-3.325009 1.200611 -2.258543
-2.832439 1.254774 -2.192772
-3.148285 1.157676 -2.131389
-3.011365 1.20481 -2.120497
-3.250314 1.158466 -2.25827
-3.420179 1.191051 -2.1828
-3.136166 1.151905 -2.193637
-2.748422 1.192079 -2.090449
-2.762248 1.224588 -2.11536
-2.717313 1.132199 -2.143238
-2.649602 1.128763 -1.907627
-2.853437 1.17348 -2.022738
-2.87079 1.16309 -2.071423
-2.742456 1.09445 -2.057213
-2.920558 1.031112 -2.074891
-2.577867 1.047806 -2.115175
-2.767093 1.125275 -2.175163
-2.771148 1.118491 -2.150359
-3.039161 1.153792 -2.227583
-3.092122 1.143704 -2.111281
-3.080149 1.114067 -2.127726
-2.840228 1.032088 -2.037205
-2.771086 1.067549 -1.912081
-2.904855 0.9670999 -1.801538
-2.759388 0.9522027 -1.882143
-2.837045 0.9420067 -1.694262
-3.164238 1.083122 -1.971549
-2.746605 1.046475 -1.936697
-2.69194 1.023018 -1.934506
-2.842824 0.9927405 -2.048726
-2.844497 0.9926205 -2.077445
-2.968148 0.9844654 -1.944
-2.977931 1.071296 -1.863751
-2.882312 1.152366 -1.882242
-2.850163 1.122191 -1.973426
-2.793227 1.211626 -1.839865
-2.867216 1.218641 -1.875751
-3.002262 1.184169 -1.916666
-2.663578 1.187246 -1.806509
-2.953026 1.203186 -2.027618
-2.834771 1.242897 -1.949093
-3.088092 1.08737 -1.993085
-2.796351 1.161144 -2.077452
-2.855371 1.094498 -2.199457
-2.784133 1.015632 -2.05269
-3.03973 1.009189 -2.13596
-2.698597 1.049587 -2.196471
-2.978711 1.052282 -2.18095
-3.018374 1.085148 -2.205917
-2.935439 1.135953 -2.233153
-2.93773 1.083169 -2.206433
-3.168716 1.115751 -2.183069
-3.300554 1.124291 -2.101635
-2.856658 1.057659 -2.138621
-2.886797 1.057149 -2.143491
-2.989825 1.102578 -2.047403
-3.082118 1.133018 -2.253246
-3.434309 1.145159 -2.245142
-3.34417 1.145182 -2.170718
-2.976989 1.181655 -2.202883
-3.141227 1.239436 -2.112684
-2.874735 1.187983 -2.072226
-2.61582 1.147114 -2.127604
-2.673612 1.21468 -2.039299
-2.891842 1.164998 -1.841313
-3.168493 1.178156 -1.906568
-2.95784 1.142719 -1.878406
-3.0225 1.191958 -2.036026
-3.092608 1.135077 -1.892738
-2.754928 1.135933 -1.890024
-2.748694 1.113635 -1.918008
-2.733035 1.124214 -1.802163
-2.522329 1.171554 -1.963164
-2.924742 1.26155 -2.048545
-2.790578 1.128061 -1.875764
-3.073014 1.060941 -2.090671
-2.851482 1.055917 -2.011663
-3.113337 1.098175 -2.112822
-3.192773 1.12169 -2.036581
-2.622813 1.230639 -2.043248
-2.512826 1.214811 -1.996394
-2.66678 1.129278 -1.934211
-2.846838 1.117226 -2.010091
-2.829766 1.110098 -2.021872
-2.964474 1.029724 -2.027588
-2.812009 0.9027114 -2.017617
-2.863021 0.9790751 -1.929238
-2.953205 1.017146 -1.854319
-2.898907 1.056649 -1.973162
-2.909267 1.165046 -1.901591
-3.036481 1.090212 -1.872243
-2.7165 1.071519 -1.902723
-2.774929 1.083335 -2.099541
-2.805718 1.12457 -2.059713
-2.8334 1.162779 -2.035232
-2.692347 1.2034 -2.007718
-2.761519 1.097367 -2.032129
-2.705802 1.074809 -2.115889
-2.432088 1.026081 -2.048551
-2.598086 1.07697 -1.951292
-2.666726 1.113023 -2.064009
-2.762658 1.196184 -1.95057
-2.490719 1.244583 -1.839714
-2.669147 1.202158 -1.809485
-2.747109 1.154785 -1.954176
-2.902659 1.099788 -2.094887
-2.852119 1.185088 -2.083103
-2.650475 1.254821 -2.167981
-2.519461 1.272596 -2.167511
-2.917343 1.127244 -2.073331
-2.850475 1.131275 -2.042214
-2.658146 1.156633 -2.064423
-2.753321 1.090603 -2.097976
-2.859314 1.02786 -2.244119
-2.911989 1.090032 -2.156133
-2.756592 1.069075 -2.144879
-2.865372 1.146268 -2.111599
-3.28539 1.24927 -2.130644
-3.353751 1.126523 -2.03315
-3.118773 1.082365 -2.058652
-3.075371 1.142887 -2.089176
-2.634138 1.246121 -1.989682
-2.858331 1.231446 -2.064987
-2.500463 1.090511 -2.041929
-3.03575 1.10232 -2.030769
-2.932728 1.160798 -2.049262
-3.090101 1.14275 -2.051457
-2.786473 1.190743 -2.175135
-2.924241 1.087149 -1.982984
-2.879672 1.178471 -2.146619
-2.78061 1.195263 -2.12482
-3.030361 1.000341 -2.067593
-2.992698 1.149512 -2.130373
-3.109689 1.052511 -2.262135
-2.79435 1.043855 -2.289837
-2.757203 1.132307 -2.146999
-2.932513 1.04264 -2.218018
-2.980599 1.193962 -2.123601
-2.891177 1.117875 -2.101211
-2.659948 1.166127 -2.122989
-2.643824 1.167258 -2.049547
-3.206081 1.161471 -1.901341
-3.173846 1.202605 -2.162879
-3.063508 1.200693 -2.082373
-3.187665 1.267231 -2.088416
-3.012188 1.194927 -2.021089
-3.0544 1.298721 -2.093607
-3.047601 1.214764 -2.058456
-3.026994 1.195285 -2.042093
-2.950502 1.073758 -2.110839
-2.744376 1.108281 -2.035014
-2.826499 1.20104 -2.207272
-3.018061 1.131376 -2.303679
-2.780573 1.217139 -2.185641
-2.534795 1.205766 -2.186233
-2.66463 1.154078 -2.124501
-3.262827 1.165715 -2.172965
-2.942082 1.140035 -2.198018
-2.706069 1.234529 -2.356953
-2.913797 1.096004 -2.285082
-2.967106 1.11612 -2.356276
-2.774186 1.054809 -2.149288
-2.811495 1.199491 -2.021121
-2.978026 1.1936 -2.220634
-2.986939 1.374471 -2.325391
-2.934874 1.303365 -2.065237
-3.077341 1.276718 -2.070882
-3.358915 1.190212 -2.211189
-3.349101 1.20424 -2.184598
-3.287845 1.116983 -2.121175
-3.0765 1.123996 -2.279186
-3.160784 1.107471 -2.321928
-2.974665 1.111483 -2.319226
-2.965036 1.043973 -2.05113
-2.75034 1.090966 -2.188562
-2.513156 1.077413 -2.048476
-2.830915 1.163494 -2.157903
-3.11814 1.087586 -2.159594
-2.929549 1.142377 -2.200224
-2.835425 1.106332 -2.274477
-2.847481 1.136649 -2.259708
-3.119662 1.182588 -2.215766
-2.982774 1.151566 -2.20737
-3.180301 1.094735 -2.235666
-2.810249 1.263382 -2.307953
-3.195583 1.172627 -2.116618
-2.870064 1.162473 -2.111039
-2.908161 1.163264 -2.196498
-2.825705 1.086443 -2.165925
-2.548905 1.159677 -2.056001
-2.856633 1.229408 -2.092754
-3.193265 1.194811 -2.124117
-3.03203 1.224612 -2.196406
-2.808057 1.143351 -2.148001
-3.273117 1.248767 -2.070431
-2.92932 1.23397 -1.962692
-2.820928 1.188172 -1.95167
-3.009948 1.14417 -1.943736
-2.983011 1.237521 -1.959446
-2.976439 1.200427 -2.032007
-3.255844 1.2251 -1.960281
-2.842101 1.264833 -1.903976
-3.194143 1.164165 -1.97715
-3.133205 1.148843 -2.067904
-3.053353 1.138069 -2.043762
-2.985034 1.17254 -2.004678
-3.392379 1.199827 -2.095753
-3.028205 1.176511 -2.185938
-3.44925 1.193999 -2.117148
-3.077017 1.165322 -2.1854
-3.227441 1.225655 -2.08514
-2.936964 1.18669 -2.303037
-3.260757 1.12485 -2.382042
-3.26707 1.089404 -2.255955
-3.086893 1.104107 -2.004837
-2.921822 1.230794 -2.196422
-2.760798 1.177711 -2.176458
-2.649493 1.142975 -2.167043
-2.444187 1.123963 -2.169961
-3.067629 1.219568 -2.182615
-2.980274 1.175914 -2.208752
-2.872268 1.061401 -2.221904
-2.505974 1.019512 -2.10866
-2.918525 1.120748 -1.979664
-3.1578 1.25799 -2.139635
-3.254337 1.216177 -2.208306
-3.212427 1.24178 -2.139377
-2.716197 1.147017 -2.132263
-2.68773 1.16491 -2.03887
-2.81383 1.126657 -1.94625
-2.570483 1.061712 -1.951749
-2.398566 1.079593 -1.953519
-2.674158 1.181217 -1.943645
-2.908959 1.117344 -2.027037
-2.745417 1.175303 -2.312838
-2.658887 1.140394 -2.19158
-2.748798 1.191752 -2.141269
-2.993045 1.224844 -2.165839
-2.846418 1.142762 -2.180395
-2.987239 1.145205 -2.192923
-2.969145 1.185089 -2.242214
-3.070374 1.161648 -2.218716
-2.77327 1.177782 -2.015106
-2.566871 1.113731 -2.164283
-2.751546 1.156291 -2.059692
-2.711434 1.236344 -2.194616
-2.992886 1.279066 -2.038109
-3.230905 1.109025 -2.11946
-2.875471 1.183284 -2.072343
-3.025657 1.183212 -2.112595
-2.822814 1.264305 -2.062534
-2.829721 1.207655 -2.17222
-3.220958 1.302272 -2.311768
-3.309061 1.287099 -2.320572
-3.061729 1.184104 -2.29023
-3.001331 1.226107 -2.230355
-3.437047 1.218935 -2.124238
-3.133239 1.111409 -2.188197
-3.140008 1.155605 -2.449671
-3.178355 1.083385 -2.227495
-2.769757 1.073249 -2.10341
-2.821495 1.114282 -2.109722
-2.948891 1.187211 -2.135976
-3.128627 1.277259 -2.18863
-2.972192 1.229767 -2.122655
-2.74124 1.193833 -2.169412
-3.194265 1.217602 -2.203502
-3.194987 1.198581 -2.215426
-2.913844 1.234431 -2.1903
-2.830194 1.050311 -2.072038
-3.106185 1.193519 -2.009813
-3.33289 1.155207 -1.92649
-3.459602 1.144528 -1.860277
-3.336666 1.103751 -1.882353
-3.266893 1.123261 -1.931559
-3.169989 1.181256 -1.879358
-3.159728 1.283451 -2.122348
-3.475104 1.223228 -2.127355
-3.187683 1.227266 -1.917402
-3.032044 1.205938 -2.064075
-2.828679 1.213515 -2.111157
-2.735534 1.175625 -2.068023
-2.834322 1.029622 -2.083513
-2.769585 0.9855823 -2.152299
-2.956923 1.072265 -2.139136
-3.117998 1.097825 -2.161166
-2.906091 1.083575 -2.076272
-2.792763 1.079209 -2.176069
-2.914473 1.080674 -2.323061
-3.18172 1.131244 -2.331629
-3.276541 1.261474 -2.36683
-3.17678 1.167506 -2.349823
